nit_entidad,orden_entidad,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_contratistas_dif_r_2,num_contratistas_dif_r_3,r_cont_cerrada_2,r_cont_cerrada_3,pnum_ganadoras_r_2,pnum_ganadoras_r_3,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3,IRCC,IRCCG
805027261-3,5,42.33,515.36,193.81,73.19,106.43,-71.86,68.36,-79.5,628.56,-84.24000000000001,760,169.77,33.33,25,69.49,114.99999999999999,1,1,19.08718289575715,-65.06107275624005,0,1,0,1,32.57250915511439,Alto
805027287-4,5,212.39,13.700000000000001,64.67,40.48,-47.29,23.549999999999997,-86.33,-27.02,-34.03,251.29999999999998,307.69,-0.9400000000000001,0,0,98.50999999999999,-6.39,0,0,-36.45446238196772,-17.672064777327932,1,1,1,1,30.736082995307388,Alto
805027289-9,5,8.23,25.319999999999997,28.470000000000002,-7.5200000000000005,18.7,-26.21,-4.279999999999999,-30.270000000000003,79.34,-64.07000000000001,105.71,5.56,-20,-25,153.55,2.29,0,0,134.27186962283187,-18.378124019659115,0,1,0,1,35.036755220409795,Alto
805027338-1,5,90.99000000000001,22.61,32.029999999999994,81.37,-30.869999999999997,47.92,-33.09,2.65,-8.38,63.36000000000001,30.43,120,-25,33.33,18.279999999999998,54.55,0,0,-38.06876527035161,26.04378611540652,1,1,1,1,35.236023167629455,Alto
805028530,5,202.32999999999998,186.92,497.21999999999997,57.699999999999996,97.54,-45.04,64.09,-54.010000000000005,482.68000000000006,-76.95,68.42,106.25,-25,33.33,130.43,109.43,1,1,-23.779264214046826,-27.006930041984923,0,0,0,0,18.262569300912887,Medio
806001061,5,82.59,-13.969999999999999,316.99,-76,128.37,-72.1,-82.61,22.14,1192.1200000000001,-93.62,73.53,-15.25,-25,0,141.01,-4.4799999999999995,0,0,31.992853610681294,11.032466533312801,0,0,0,0,23.209808723069777,Medio
806006414,5,519.67,13.18,682.9100000000001,80.69,26.340000000000003,59.650000000000006,-35.99,16.49,302.33,95.96000000000001,500,-8.33,100,-50,121.42999999999999,52.690000000000005,1,1,-64.2665027280412,34.90841816918109,1,0,1,0,13.45382910834401,Bajo
806006537,5,0,78.25,0,92.46,0,7.969999999999999,0,2.41,0,12.740000000000002,0,-66.67,0,-66.67,0,31.78,0,0,0,-26.0719522490632,0,0,0,0,8.438241982348648,Bajo
806006914,5,-92.47,2257.14,-92.67999999999999,1216.69,-2.77,-44.14,11.110000000000001,-55.00000000000001,-74.03999999999999,146.32,200,300,-75,300,-86.27,742.86,0,0,82.35294117647061,-64.24242424242424,0,0,0,0,9.30003787640335,Bajo
806007257,7,0,63.53,0,5.59,0,-35.43,0,-44.41,0,-79.38,0,-93.02,0,-50,0,4.32,0,0,0,-36.20294787850818,0,0,0,0,5.936528102107744,Bajo
806007303,5,0,-97.85000000000001,0,-96.37,0,68.7,0,172.9,0,-84.09,0,-94.12,0,-50,0,-94.59,0,1,0,151.35135135135135,0,0,0,0,15.41867386545611,Medio
806007769,5,408,-44.879999999999995,1795.8899999999999,-86.66,273.21,-75.8,20,33.33,2120.6499999999996,-97.28999999999999,687.5,-44.440000000000005,0,0,320,-41.07,1,1,-17.322834645669282,6.91326530612244,0,1,0,1,24.62382737672454,Medio
806007801,5,0,4433.33,0,491.46000000000004,0,-86.95,0,-98.06,0,42.64,0,66.67,0,0,0,3166.67,0,1,0,-27.941176470588236,0,0,0,0,37.93698839225104,Alto
806008270,5,2500,0,3525.06,0,39.43,0,20.65,0,0,0,1700,0,200,0,2100,0,0,0,-15.384615384615385,0,0,0,0,0,24.745023677870655,Medio
806008930,4,0,0,0,131.24,0,131.24,0,111.75999999999999,0,146.97,0,-40,0,0,0,-5.26,0,1,0,-5.263157894736848,0,0,0,0,17.492572240014937,Medio
806010305,5,24.75,-3.49,38.07,-1.68,10.68,1.87,-17.39,-31.509999999999998,7.55,20.41,113.64000000000001,-2.13,0,0,36.809999999999995,18.83,0,0,9.667922169772524,23.125311410064796,1,1,1,1,17.860262737178246,Medio
806013598,4,0,-99.58,0,-99.87,0,-69.99,0,117.35,0,0,0,-95.83,0,-66.67,0,-99.45,0,1,0,31.318681318681318,0,0,0,0,18.45045628714204,Medio
806013761,5,0,5100,0,3094.1600000000003,0,-38.57,0,-20,0,-33.83,0,800,0,33.33,0,2600,0,0,0,-48.07692307692307,0,0,0,0,9.47693758374544,Bajo
807002015,5,-65.85,20.54,-81.08,-5.04,-44.6,-21.22,-2.78,-14.29,-70.82000000000001,-38.58,-16.669999999999998,0,33.33,-50,-70.11,-1.92,0,0,-12.479474548440074,-18.632478632478634,0,0,0,0,9.612041429498815,Bajo
807004352,5,3273.2999999999997,-26.06,83.42,76.83,-94.56,139.16,-96,89,-70.32000000000001,6.15,350,455.56,-25,33.33,1404.76,-1.39,0,0,-55.39203474817156,33.36712994433319,0,1,0,1,2.9394957900862195,Bajo
807004393,5,-17.18,-9.53,23.28,36.95,48.86,51.38,15.370000000000001,23.86,327.69,96.26,73.68,-10.61,-20,0,5,-20.630000000000003,1,1,26.785283474065146,-12.275132275132282,1,0,1,1,7.4494539241830084,Bajo
807004631,5,18.78,3.9,-6.4799999999999995,50.29,-21.27,44.65,-17.419999999999998,23.45,-35.83,81.98,58.330000000000005,-18.42,0,0,7.9399999999999995,-3.4299999999999997,0,0,-9.129428636615511,-7.057467255676963,1,1,1,1,10.906889979355018,Bajo
807004665,4,139.66,-29.37,242.93,368.92,43.09,563.92,40,41.31,47.83,4997.28,200,733.33,0,300,135.64000000000001,-27.310000000000002,0,0,-1.6778600937016885,2.9162159913470376,0,1,0,1,22.590866027905673,Medio
807008824,6,10.32,-17.990000000000002,-18.78,-16.71,-26.369999999999997,1.5599999999999998,-12.959999999999999,-2.67,-43.9,-1.69,63.63999999999999,-8.33,0,0,-2.22,-20.45,0,0,-11.366906474820148,-3.0103668261562855,1,1,1,1,18.672130603543057,Medio
807008827,5,-34.21,-2.6,-60.75000000000001,-44.55,-40.35,-43.07,105.38000000000001,69.69999999999999,-66.36,-92,950,138.1,300,0,-19.46,1.1199999999999999,0,0,22.42533936651583,3.822993332256641,1,1,1,1,28.068657681673564,Medio
807008842,6,43.37,342.86,33.739999999999995,98.38,-6.72,-55.2,-9.09,-76.08,9.01,164.53,37.5,27.27,0,0,34.62,237.14,0,0,-6.108597285067874,-23.870967741935488,0,1,1,1,18.05461339116423,Medio
807008843,6,377.66,-31.85,379.74,10.94,0.44,62.79,-37.5,100,56.28999999999999,27.67,130.77,-13.33,33.33,0,97.96000000000001,2.06,0,0,-58.55642925321577,49.757428744693755,0,0,0,0,9.75644666840003,Bajo
808003500,5,541.5899999999999,56.69,319.85,62.79,-34.56,3.9,-42.5,-25,-44.629999999999995,401.57,712.5,-15.379999999999999,300,0,185.71,18.459999999999997,0,0,-55.46798029556651,-24.397345612134323,0,1,0,1,4.811184532126658,Bajo
809000383,5,46.46,13.44,48.54,-12.97,1.4200000000000002,-23.28,-27.63,-38.5,87.2,-1.68,90.91,-38.1,50,33.33,28.360000000000003,-29.07,1,1,-12.357567003691228,-37.47382343216136,0,0,0,0,8.137502690096513,Bajo
809001159,5,66.67,819.9999999999999,253.16,126.17,111.9,-75.42,80.39,-81.35,262.51000000000005,-50.81,500,116.67,33.33,0,66.67,260,1,1,0,-60.86956521739131,0,0,0,0,17.256201784835312,Medio
809002097,5,-89.91,0,-76.92,0,128.77,0,277,0,86.53,0,-68.42,0,-25,0,-80.51,0,1,0,93.22033898305082,0,0,0,0,0,7.563205253089406,Bajo
809003128,5,-18.48,-40.67,-49.41,26.05,-37.95,112.44000000000001,-31.06,1.48,-82.23,881.28,-5.71,-96.97,0,-75,-37.019999999999996,-50.38,1,1,-22.743589743589745,-16.3736169482803,0,0,1,0,10.234229636216666,Bajo
809003541,5,1500,93.75,155.91,153.05,-84.00999999999999,30.61,-94.52000000000001,50,0,24.39,1100,25,200,33.33,800,77.78,1,1,-43.75,-8.24372759856632,0,0,0,0,38.645844697133946,Alto
809004280,4,0,21.310000000000002,0,53.900000000000006,0,26.86,0,46.42,0,43.46,0,600,0,200,0,3.45,0,0,0,-14.725069897483689,0,0,0,0,12.100864674128216,Bajo
809005719,5,272.94,116.39999999999999,152.38,127.85,-32.33,5.29,-25.929999999999996,0,-22.05,22.63,116.67,56.410000000000004,0,0,87.67,37.230000000000004,1,1,-49.67806058510868,-36.5878572492605,0,0,0,0,6.894937122728284,Bajo
810001159,5,-2.63,11.49,-8.44,60.919999999999995,-5.970000000000001,44.34,8.89,34.69,-7.12,88.64999999999999,255.56,-31.25,0,0,-8.33,-5.19,1,1,-5.855855855855863,-14.962613144431335,0,0,0,0,10.713255490290644,Bajo
810001392,7,21.86,117.94,165.72,75.09,118.06,-19.66,73.91,8,421.34000000000003,-62.49,1000,36.36,300,0,-14.29,39.58,1,1,-29.66047405509289,-35.952503429355275,0,0,0,0,52.561943143772204,Alto
811017810,5,166,128.2,41.65,14.74,-46.75,-49.72,-45.300000000000004,-56.11000000000001,-42.559999999999995,-36.199999999999996,110.53,75,0,0,112.86,28.189999999999998,0,0,-19.97851772287862,-43.825392788828324,1,1,1,1,11.15980121596985,Bajo
812000300,5,458.33000000000004,-41.29,118.99,-19.580000000000002,-60.78,36.99,-61.339999999999996,-7.9,-42.9,57.97,133.32999999999998,-14.29,-33.33,0,552.63,-70.16,0,0,16.88923802042419,-49.173045379989055,0,0,0,0,24.48264452795117,Medio
812000317,6,0,25.419999999999998,0,158.1,0,105.78,0,3.27,0,396.41,0,-13.79,0,0,0,-15.559999999999999,0,1,0,-32.672672672672675,0,0,0,0,24.62874000219081,Medio
812000344,5,-23.380000000000003,-40.68,0.33,8.43,30.94,82.78,47.68,90.64,-7.31,95.14,2.3800000000000003,-34.88,-40,33.33,-33.77,-26,0,0,-13.570546638231018,24.742857142857154,0,0,0,0,17.309222119794466,Medio
812001219,5,0,321.84,0,1192.4099999999999,0,206.38,0,-7.13,0,1575.66,0,25,0,50,0,116.25000000000001,0,0,0,-48.73637602179836,0,0,0,0,23.940649067250046,Medio
812001332,4,11.52,-22.509999999999998,60.07,-7.26,43.54,19.67,20.09,10.100000000000001,245.19000000000003,-61.01,0,-8.7,0,33.33,-12.9,-15.82,1,1,-21.90215450541603,8.625941959275307,0,0,0,0,3.951065474522639,Bajo
812001423,5,68.28999999999999,382.60999999999996,83.46000000000001,59.27,9.01,-67,12.41,-80.78999999999999,1.97,-18.73,100,136.67000000000002,0,0,22.220000000000002,450,0,0,-27.375201288244778,13.963963963963977,0,0,0,1,27.078208619411463,Medio
812001520,5,121.69000000000001,-23.39,-6.819999999999999,8.260000000000002,-57.97,41.31,-20.349999999999998,33.33,-76.71,78.71000000000001,90,-51.32,0,0,100,-7.340000000000001,1,1,-9.785647716682211,20.950521497966747,0,0,0,0,9.602833780637937,Bajo
812001846,4,0,-83.46000000000001,0,-61.38,0,133.56,0,200,0,-36.64,0,-40,0,-25,0,-49.5,0,1,0,205.37482319660532,0,0,0,0,8.362476547292365,Bajo
812002496,5,-98.33,257.14,-99.02,256.84999999999997,-41.46,-0.08,-21.62,11.24,-75.1,-53.5,-95.56,-50,-75,0,-95,257.14,1,1,200.00000000000006,0,0,0,0,0,9.716282796253077,Bajo
812002993,5,2730.77,-31.52,1203.42,13.420000000000002,-53.959999999999994,65.64,-39.48,58.68,-55.379999999999995,159.54,2250,4.26,100,0,925,-21.95,0,0,-63.79076086956522,13.975996902826182,0,0,0,0,23.729588445949346,Medio
812003382,5,0,100,0,267.18,0,83.59,0,18.47,0,207.58999999999997,0,371.43,0,100,0,120,0,0,0,10.000000000000009,0,0,0,0,17.081369805990096,Medio
812003726,5,0,4575,0,9178.64,0,98.47,0,104.32999999999998,0,135.23000000000002,0,0,0,50,0,3175,0,1,0,-29.946524064171108,0,0,0,0,8.321325120398345,Bajo
812003851,5,215,9.520000000000001,276.57,-2.98,19.55,-11.42,-43.8,0,159.34,-29.74,200,-28.57,33.33,0,120,-24.240000000000002,1,0,-30.15873015873015,-30.83003952569171,0,0,0,0,35.71665268981857,Alto
812005726,5,269.33,13.120000000000001,80.97,19.11,-51,5.29,-68.76,-14.29,-45.81,28.17,163.89000000000001,-5.26,25,-20,116.5,-6.7299999999999995,0,0,-41.378253717382194,-17.54673620302509,1,1,0,1,17.902731903037758,Medio
813002497,5,12.920000000000002,-33.7,519.8100000000001,-71.5,448.89,-57.010000000000005,-14.469999999999999,114.29,1435.76,-91.97,433.33000000000004,10.94,33.33,0,10.190000000000001,-62.61,1,1,-2.4222106118657827,-43.59814847924986,0,0,0,0,25.77949407016577,Medio
813002872,5,84.68,38.78,100.42999999999999,65.35,8.53,19.15,-17.45,22.400000000000002,-9.77,182.41,154.17000000000002,3.2800000000000002,0,0,12.6,-2.1,0,0,-39.02967369253515,-29.453806105788484,0,0,0,0,6.482463545441528,Bajo
813002933,5,0,-47.3,0,-24.240000000000002,0,43.769999999999996,0,89.64,0,-12.559999999999999,0,-28.57,0,0,0,-26.540000000000003,0,1,0,39.39175723879222,0,1,0,1,4.645101591879015,Bajo
813002940,5,5.5,-11.04,48.52,22.6,40.77,37.82,37.480000000000004,43.96,19.689999999999998,29.770000000000003,41.099999999999994,-12.620000000000001,-20,0,-11.39,-22.38,0,0,-16.013046517045893,-12.745484400656826,1,1,1,1,21.106312943874187,Medio
813003431,5,10.94,-38.41,-1.31,-5.57,-11.04,53.32,-4.63,70.87,-8.17,-23.78,48.39,-32.61,0,0,-3.49,-28.92,0,0,-13.005954775891215,15.412210640314061,0,0,0,1,7.614607262476658,Bajo
813004018,5,-4.45,-23.31,-21.57,21.84,-17.91,58.87,30,29.799999999999997,-56.269999999999996,20.669999999999998,1400,6.67,0,0,-25.419999999999998,-22.73,1,1,-21.947716173513363,0.7533902561526862,1,1,1,1,19.010245095517515,Medio
813005265,5,73.04,-7.9399999999999995,84.17,-4.18,6.43,4.08,5.11,7.000000000000001,146.85,-10.040000000000001,13.919999999999998,-27.779999999999998,-20,0,15.459999999999999,-15,1,1,-33.275797073638294,-7.669640443363079,1,1,1,1,4.08591157035559,Bajo
813005295,5,73.14,-44.86,170.67000000000002,22.009999999999998,56.330000000000005,121.26999999999998,-2.4,22.95,155.24,135.19,423.08000000000004,-7.35,66.67,-20,33.839999999999996,-52.82,0,1,-22.700209474701904,-14.432708316275,1,0,0,0,11.130936014783835,Bajo
813006677,5,597.22,10.56,287.61,18.35,-44.41,7.049999999999999,-44.22,2.27,-28.07,-16.36,4600,17.02,33.33,25,273.47,-6.5600000000000005,0,0,-46.43466948532401,-15.480726628267593,0,0,0,0,10.116795971712069,Bajo
813007875,5,0,23.02,0,43.14,0,16.36,0,59.96,0,-28.12,0,100,0,0,0,-17.65,0,0,0,-33.055028462998095,0,0,0,0,25.691384223880693,Medio
813010024,5,55.03,0,17.77,0,-24.04,0,2.56,0,-45.7,0,36.36,0,0,0,44.58,0,1,0,-6.743858551087478,0,1,0,1,0,10.460364367113023,Bajo
813010472,5,0,50,0,-27.87,0,-51.92,0,16.919999999999998,0,-72.3,0,27.779999999999998,0,0,0,18.970000000000002,0,1,0,-20.68965517241378,0,0,0,0,12.439891887547313,Bajo
813010966,5,-47.67,0,249.58999999999997,0,568,0,74.64,0,1613.0800000000002,0,57.14,0,33.33,0,-23.53,0,1,0,46.122143124765834,0,0,0,0,0,25.5548897287281,Medio
813010996,5,-98.25,35300,-99.82,251818.13,-89.62,611.63,-54.190000000000005,132.13,0,0,0,6400,-75,300,-98,14800,0,0,14.000000000000012,-57.909604519774014,0,0,0,0,15.989758555185453,Medio
813011027,5,0,114.89,0,177.06,0,28.93,0,0,0,325.36,0,16,0,0,0,59.3,0,1,0,-25.869214828459576,0,0,0,0,10.243464965468275,Bajo
813011502,4,12900,38.46,1138.28,226.39999999999998,-90.47,135.73,-96.15,2.1399999999999997,0,715.28,2600,-11.110000000000001,300,0,5700,22.41,0,0,-55.38461538461539,-11.590038314176255,0,0,0,0,30.47683869830531,Alto
813011505,5,0,17.130000000000003,0,39.34,0,18.96,0,32.23,0,2.27,0,7.02,0,0,0,22.56,0,0,0,4.634166060312084,0,0,0,0,6.044887666113976,Bajo
813011566,4,0,-12.31,0,-18.43,0,-6.98,0,-4.42,0,-26.150000000000002,0,-28.21,0,-20,0,-17.119999999999997,0,1,0,-5.48443180022129,0,1,0,1,13.153317489903324,Bajo
813011706,5,0,-31.44,0,-56.52,0,-36.58,0,-27.38,0,-36.22,0,-83.33,0,0,0,-43.62,0,1,0,-17.757158854583267,0,1,0,1,11.171329759408758,Bajo
813012833,4,0,-95.76,0,-95.89999999999999,0,-3.29,0,8.27,0,-57.60999999999999,0,-96.15,0,-75,0,-93.4,0,0,0,55.66037735849054,0,0,0,0,11.090529452551063,Bajo
813012946,4,973.3299999999999,-63.51,654.13,-66.71000000000001,-29.74,-8.77,-10.71,5,29.599999999999998,-54.010000000000005,500,-72.92,300,0,205.08,-48.33,1,1,-71.5759553637225,41.58865248226951,0,0,0,0,6.0254205680883715,Bajo
814001329,5,28.43,-50,119.09,74.28,70.6,248.55,106.08,133.1,98.32,1111.48,436.36,-25.419999999999998,-20,0,57.410000000000004,-17.65,0,0,22.56679077666732,64.70588235294117,0,1,0,0,7.032607684468747,Bajo
814001594,5,28.12,-25.75,25.85,-6.619999999999999,-1.78,25.75,-10.530000000000001,52.5,111.53,-50.71,87.5,-16.669999999999998,0,0,12.04,-29.439999999999998,0,0,-12.552675264972535,-4.974759533392459,1,1,1,1,4.6800021931909,Bajo
814001677,6,266.32,13.51,727.12,16.77,125.79,2.87,6.279999999999999,-7.48,2511.23,-5.96,2300,8.33,300,0,101.54,-3.05,1,1,-44.98231653404067,-14.588849164170458,0,0,0,0,20.36097447999185,Medio
814002021,5,61.86000000000001,-1.72,117.72,55.60000000000001,34.510000000000005,58.330000000000005,18.84,21.95,21.2,89.36,36,-97.06,0,-75,6133.33,10.7,0,0,3751.053639846743,12.637207993245148,0,1,0,1,17.490895355691908,Medio
814003182,5,58.45,-6.29,100.51,37.940000000000005,26.55,47.199999999999996,6.959999999999999,44.529999999999994,10.67,239.04999999999998,148.39,-11.690000000000001,-20,0,70.5,-21.52,0,0,7.609946158212022,-16.251206059820568,0,0,1,0,8.353982025022857,Bajo
814003370,6,8.649999999999999,-2.03,22.82,-4.03,13.05,-2.04,48.15,3.62,-53.55,-25.39,814.29,9.379999999999999,0,0,22.58,-23.25,0,0,12.823864432099352,-21.65837414807329,1,1,1,1,5.49500749028626,Bajo
814006607,6,431.52,-4.29,363.72,3.4299999999999997,-12.76,8.07,-50.6,8.92,53.580000000000005,27.26,4300,-11.360000000000001,0,0,154.41,-23.119999999999997,0,0,-52.13520991218572,-19.671705943382246,0,1,0,1,8.215056661638954,Bajo
814006620,5,49.63,-25.869999999999997,552.86,-36.059999999999995,336.32,-13.74,-16.63,93.42,1820.9700000000003,-21.8,139.29,-8.959999999999999,-20,0,11.700000000000001,-0.52,0,0,-25.350828702491444,34.1930496503742,0,0,0,0,14.314969193923291,Bajo
814006625,5,92600,1.6199999999999999,161431.99,1.63,74.25,0.01,-8.72,-5.56,0,-11.459999999999999,5600,-35.089999999999996,300,0,17500,-1.7000000000000002,1,1,-81.01402373247033,-3.2697596988998434,0,0,0,1,8.982280808731357,Bajo
814006632,5,40.43,-3.8899999999999997,71.02000000000001,39.019999999999996,21.790000000000003,44.66,7.64,20.43,24.529999999999998,360.74,67.86,-21.279999999999998,0,0,57.66,-12.57,1,1,12.268039945369559,-9.028736820343175,0,0,0,0,7.101868966811443,Bajo
814006654,5,3.6900000000000004,12.45,-12.65,46.31,-15.76,30.11,-12.049999999999999,13.48,-40.410000000000004,36.38,139.29,-13.43,0,0,-0.4,0.41000000000000003,0,0,-3.9472299606218564,-10.709057820505208,1,1,1,1,4.461629094836284,Bajo
814006689,5,149.67,68.44,55.83,50.11,-37.59,-10.879999999999999,-45.89,-15.479999999999999,-44.379999999999995,14.180000000000001,783.33,39.62,0,0,64.19,-6.17,0,1,-34.23722130618682,-44.29474093516088,0,0,0,0,6.004774747758311,Bajo
814006732,5,130.48,10.14,31.05,2.8000000000000003,-43.14,-6.660000000000001,-46.239999999999995,-5,-42.41,-62.79,-1.92,7.84,0,0,38.29,-2.8899999999999997,1,1,-40.00211901818824,-11.829497917652187,0,0,0,0,6.132861375957506,Bajo
814006908,6,-13.930000000000001,1.43,26.810000000000002,9.24,47.339999999999996,7.7,25.6,41.54,162.26,-30.830000000000002,61.11,-15.52,0,0,0.48,-4.74,0,0,16.74376417233563,-6.081035978906623,0,0,0,0,6.862784793708627,Bajo
814007194,5,112.75,1.63,99.61,185.26,-6.18,180.68,-7.6499999999999995,5.489999999999999,11.43,2664.1,96.3,-1.8900000000000001,0,0,65.29,-6.5,0,0,-22.30954579233002,-8.004021447721188,0,0,0,0,16.764041105308735,Medio
815000316,5,189400,-14.879999999999999,3600270.13,-21.94,1799.93,-8.290000000000001,230.71,14.29,0,8.76,300,0,0,0,48500,-24.490000000000002,1,1,-74.35356200527706,-11.283450564982555,0,0,0,0,8.305495479384806,Bajo
816005003,5,44.31,33.28,23.39,26.119999999999997,-14.499999999999998,-5.37,37.5,-20.28,-54.15,31.16,96.67,5.08,0,0,30.19,14.81,1,1,-9.78101940826155,-13.860031952117113,1,1,1,1,6.658970593538293,Bajo
817.003.532-4,5,824.2900000000001,-7.109999999999999,715.39,28.12,-11.78,37.92,-7.6499999999999995,32.35,-1.55,24.26,129.63,-1.6099999999999999,0,0,280,-38.95,0,0,-58.88717156105101,-34.27445485594185,0,0,0,0,24.307544104915095,Medio
817000999,5,-3.85,-18.8,10.39,57.21000000000001,14.799999999999999,93.61,6.47,106.53999999999999,-10.42,63.88,79.31,13.459999999999999,0,0,-22.81,15.909999999999998,0,0,-19.71929824561405,42.74518584863416,1,0,1,0,20.834381716503405,Medio
818001019,5,-50,0,-72.96000000000001,-79.12,-45.93,-79.12,53.56999999999999,-79.12,-95.82000000000001,-85.82,-66.67,100,-50,100,-75,100,0,0,-50,100,0,0,0,0,51.60787467018603,Alto
819000736,5,0,2937.9300000000003,0,3096.8599999999997,0,5.2299999999999995,0,-35.05,0,330.6,0,1000,0,300,0,2457.14,0,0,0,-15.826171558294144,0,0,0,0,6.710439853849603,Bajo
819001107,5,0,-68,0,-68.8,0,-2.5,0,7.84,0,5.88,0,-66.67,0,0,0,-52.94,0,1,0,47.058823529411775,0,0,0,0,22.227349395130645,Medio
819001235,5,135.23000000000002,54.59,226.33,133.41,38.73,50.99,14.29,87.5,242.07999999999998,-13.11,0,0,0,0,36.59,46.43,1,1,-41.934723695063035,-5.279017857142865,0,0,0,0,9.356955711552407,Bajo
819001269,5,417.5,139.60999999999999,87.91,241.02,-63.690000000000005,42.32,-48.6,0.61,-72.5,154.32,500,33.33,0,300,112.82000000000001,45.78,1,1,-58.87526322308931,-39.159055577147306,0,0,0,0,8.290916736757211,Bajo
819001302,5,0,161.98,0,136.81,0,-9.610000000000001,0,-32.17,0,29.5,0,26.090000000000003,0,0,0,49.46,0,0,0,-42.94969641463994,0,0,0,0,9.229925998777503,Bajo
819001309,5,0,-17.810000000000002,0,-38.7,0,-25.419999999999998,0,22.38,0,-89.1,0,-20,0,-75,0,5.7,0,0,0,28.59319170152066,0,0,0,0,9.73169050562801,Bajo
819001345,7,0,178.95000000000002,0,311.85999999999996,0,47.65,0,38.67,0,96.05,0,50,0,0,0,41.03,0,1,0,-49.443638122883414,0,0,0,0,11.553356297131103,Bajo
819001352,5,-97.96000000000001,27100,-99.64,220463.99000000002,-82.5,710.9,-62.260000000000005,150,0,0,0,4400,-66.67,300,-97.14,9700,0,0,39.99999999999999,-63.970588235294116,0,0,0,0,21.48888178453382,Medio
819001363,4,104.36000000000001,13.33,75.92999999999999,32.879999999999995,-13.91,17.25,-4.82,9.67,-58.699999999999996,40.300000000000004,77.78,84.38,0,0,69.69999999999999,20.24,0,0,-16.961616161616156,6.0924369747899165,0,0,0,0,5.046172417689396,Bajo
819001712,5,0,342.72999999999996,0,754.1,0,92.92,0,48.91,0,289.05,0,196.15,0,0,0,141.57,0,0,0,-45.43524905982511,0,0,0,0,11.775761018287737,Bajo
819001796,5,-8.09,79.58,167.79,16.76,191.35999999999999,-34.98,50,6.25,1227.9199999999998,-82.82000000000001,0,12.5,50,0,30.990000000000002,3.2300000000000004,1,1,42.51636580043645,-42.51739405439595,0,0,0,0,10.984090168582412,Bajo
819002025,4,305900,-17.16,7254812.43,-62.45,2270.89,-54.67999999999999,48.65,81.82000000000001,0,-93.78999999999999,3200,42.42,300,0,38700,-6.959999999999999,0,0,-87.3202614379085,12.3101323735741,0,0,0,1,24.55808251581603,Medio
819002363,5,0,665.88,0,1245.8600000000001,0,75.73,0,-41.18,0,544.08,0,1625,0,150,0,777.27,0,1,0,14.544058092445166,0,0,0,0,15.09355057145896,Medio
819002551,5,976.4699999999999,1199.45,852.7900000000001,4279.42,-11.49,237.02,-40.699999999999996,52.94,208.71,1872.68,100,2650,-50,300,770.5899999999999,228.38,0,1,-19.125683060109278,-74.72950242083968,0,0,0,0,30.143575165934475,Alto
819003462,5,0,3271.4300000000003,0,4021.3299999999995,0,22.24,0,53.12,0,31.55,0,3400,0,300,0,1357.14,0,0,0,-56.779661016949156,0,0,0,0,7.298645294009249,Bajo
819003599,5,0,39.51,0,37.84,0,-1.2,0,-11.03,0,55.7,0,-14.81,0,0,0,-4.130000000000001,0,1,0,-31.282752335383922,0,0,0,0,10.6117263552553,Bajo
819003632,4,0,2446.4300000000003,0,1770.12,0,-26.56,0,-26.66,0,32.99,0,194.12,0,0,0,1310.53,0,1,0,-44.6076622130361,0,0,0,0,11.559320087524606,Bajo
820000857,5,-42.65,56.410000000000004,-14.719999999999999,42.18,48.699999999999996,-9.1,107.4,-21.3,-16.400000000000002,-16.35,13.33,58.81999999999999,-25,33.33,-12.82,-5.88,0,0,52.005259697567396,-39.826422372227576,0,0,0,0,16.22824774526318,Medio
820000886,4,109.52,-25,93.02,17,-7.88,56.00000000000001,-2.41,53.190000000000005,-9.4,126.86999999999999,84.61999999999999,29.17,0,0,50,4.17,1,1,-28.409090909090896,38.888888888888886,0,1,0,1,19.95875465698969,Medio
820002248,6,32.74,-25.330000000000002,16.189999999999998,3.04,-12.47,38,-33.1,5.17,71.31,41.56,183.32999999999998,-19.61,0,0,7500,-25,1,1,5625.333333333334,0.44642857142855874,0,1,0,1,40.20088468885511,Alto
820002657,5,53.33,-6.09,41.21,-2.69,-7.9,3.62,-22.66,8.25,6.2,0.52,20,-3.3300000000000005,-20,0,26.419999999999998,-20.9,0,0,-17.555373256767847,-15.768380320619125,0,1,1,1,16.35755895090526,Medio
820002715,5,5.970000000000001,-5.63,12.26,10.33,5.94,16.91,16.93,10.99,22.3,3.74,350,14.81,0,-25,-12,-6.819999999999999,1,1,-16.957746478873247,-1.2550881953867,0,0,1,1,12.614285601353357,Bajo
820002854,4,144.62,-19.5,57.410000000000004,27.37,-35.65,58.220000000000006,77.60000000000001,35.14,-61.95,174.99,0,-3.2300000000000004,0,0,68,-21.43,1,1,-31.32075471698115,-2.39955357142857,0,0,0,0,13.18162255787231,Bajo
820002916,7,51.32,-26.96,101.41,-19.78,33.1,9.82,-9.27,-2.22,76.14,-5.28,120,-21.21,0,0,14.81,-25.81,0,0,-24.122383252818036,1.5745007680491696,1,1,1,1,18.423367003075988,Medio
