nit_entidad,orden_entidad,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_contratistas_dif,pnum_cont_cerrada,pval_cont_cerrada,pnum_ganadoras,IRCC,IRCCG,adicion,ine_coberturaNeta_m,ine_tasaDesercion_m,ine_tasaRepitencia_m,ine_tasaAnalfabetismo_m,ine_porcentajeAsistencia_m,ine_pruebaLecturaMatematicas_m,ine_pruebaLecturaCritica_m,inf_ingresos_m,inf_financiamiento_m,inf_desempennofiscal_m,inf_igpr_m,inf_nproyectos_m,inf_peducacion_m,inf_psalud_m,inf_regaliaspc_m,inf_vproyectos_m
814006625,5,1870,6424774281,3435708.171657754,1700000,8282538.768360338,69,4,264,82.24598930481284,84.3240460450349,14.117647058823529,8.982280808731357,Bajo,0.1549617613131201,7134.666666666667,150.66666666666666,43,855,6931,4632.2,4816,11254965000,1095351666.6666667,65.72999999999999,68.07375,2,4.975,33.031666666666666,101896.65833333334,256626499
814006632,5,1922,5873355328,3055856.049947971,1460000,13032766.467139047,64,4,308,70.34339229968782,64.27140765694877,16.024973985431842,7.101868966811443,Bajo,0.019136659536478716,8032,107.66666666666667,414.5,783,6708,5200.2,5175.6,11232653333.333334,1405438333.3333333,62.86,66.706875,3,5.538333333333333,30.653333333333332,64595.37666666667,119385646
814006654,5,2258,15542257332,6883196.338352525,3600000,13175593.54643382,92,4,539,4.517271922054915,3.3420280137207032,23.87068201948627,4.461629094836284,Bajo,1.1314153621683285,9137,146.33333333333334,113.83333333333333,377,7207,5463.8,5445.2,23897866666.666668,3129515000,67.94200000000001,46.975,6,6.795,47.74166666666667,226999.75666666668,622105247
814006689,5,2326,11749672293,5051449.825021496,2487000,8323533.951392006,88,4,443,24.419604471195186,21.165393042336827,19.045571797076526,6.004774747758311,Bajo,0.2328580893888698,9708.833333333334,120.83333333333333,510.1666666666667,1056,6696,5218,5177.8,30334061666.666668,596476666.6666666,69.584,51.4675,2.25,8.636666666666667,62.315,122022.57333333333,713111344.75
814006732,5,2051,8593814573,4190060.737688932,2097000,12491956.240682999,95,4,497,98.68356899073622,95.59391889616002,24.2320819112628,6.132861375957506,Bajo,0.30087041044841034,8644.166666666666,108.33333333333333,174.83333333333334,1101,6908,5350,5205.4,13058995000,962753333.3333334,64.488,70.90083333333334,3,5.698333333333333,36.32,51852.28,0
814006908,6,2668,10613610232,3978114.7796101947,2550000,5721837.114862153,84,4,422,0,0,15.817091454272864,6.862784793708627,Bajo,0.03778288227648953,8576.166666666666,153.16666666666666,326.3333333333333,0,0,5449.6,5457.2,571342756666.6666,9451350000,76.17399999999999,59.9775,2.8,65.67333333333333,24.993333333333332,23682.146666666667,3472530318.78
814007194,5,1825,7233486767,3963554.392876712,1656232,50664083.25772383,75,4,344,0,0,18.84931506849315,16.764041105308735,Bajo,0,3257.5,112.33333333333333,11,592,7357,5007.8,5035.8,11547343333.333334,1437903333.3333333,63.806,76.018125,2,3.23,23.52166666666667,77554.645,1256416372.8
815000316,5,3509,81417916022,23202597.897406667,4494000,177177642.99161068,7,1,648,22.74152180108293,23.868158609892454,18.46679965802223,8.305495479384806,Bajo,0.07658179181576613,9464.833333333334,366.5,275.1666666666667,258,7004,5182,5322.2,421897661666.6667,27510936666.666668,75.554,0,4,64.14166666666667,24.331666666666667,1.1833333333333333,608014908.5
815001140,5,27,3769896818,139625808.07407406,37800000,234441095.6330251,19,4,24,0,0,88.88888888888889,36.53697448299098,Bajo,0,10410.166666666666,492.6666666666667,273.6666666666667,302,7349,5116.6,5287.6,149671141666.66666,3975011666.6666665,70.566,0,1,65.39333333333333,24.345,1463.3799999999999,0
816005003,5,6100,131034376562,21481045.338032786,6390000,148939278.44307682,87,4,1930,99.81967213114754,90.50835634028054,31.639344262295083,6.658970593538293,Bajo,18.659758783636754,9798,512.1666666666666,120.66666666666667,0,0,5141.6,5316.8,676057703333.3334,375468333.3333327,79.662,0,1,72.21,18.22833333333333,67.95666666666668,18804809446.47
817.003.532-4,5,1318,21303265508,16163327.396054627,5100000,25805930.62442983,79,4,263,0.07587253414264036,0.06008468511643543,19.954476479514415,24.307544104915095,Bajo,0,9476.666666666666,262.5,85.66666666666667,429,6899,4747.2,4928.2,73669191666.66667,3225335000,71.944,72.821875,3.6,10.756666666666666,57.265,22396.091666666667,2292232933
817000999,5,713,24028876057,33701088.43899018,9000000,87677131.42081763,82,4,236,0.1402524544179523,0.39976226841461715,33.09957924263674,20.834381716503405,Bajo,4.037553838828382,8446,315.8333333333333,131.16666666666666,670,6940,4843.4,4981,28846995000,384198333.3333333,66.796,68.844375,3.8,8.555,60.96333333333333,31872.4,5933542445.005
818001019,5,8,4700109894,587513736.75,311826877,855745793.1169802,5,3,7,25,4.255219654657718,87.5,51.60787467018603,Bajo,0,9766.5,152.5,72.83333333333333,0,0,4288.4,4614.4,253160033333.3333,-21978381666.666668,74.234,60.013125,6.4,67.09166666666667,20.975,261538.95,14384396050.856667
819000736,5,910,2664854086,2928411.0835164837,1750000,6990995.919940687,33,4,181,7.9120879120879115,8.696686442140908,19.89010989010989,6.710439853849603,Bajo,0,10852.166666666666,229.5,207.33333333333334,1244,5580,4487.8,4697,28909255000,-2931956666.6666665,63.646,71.27437499999999,3,10.583333333333334,45.54,42262.105,587651297
819001107,5,33,45390560,1375471.5151515151,919727,985888.8494485611,3,1,22,100,100,66.66666666666666,22.227349395130645,Bajo,0,9458,259.6666666666667,178.83333333333334,1383,7146,4468.2,4664,24278933333.333332,682570000,67.656,54.631875,1.6666666666666667,10.846666666666666,57.015,70028.465,836079601
819001235,5,615,2211560253,3596032.931707317,2250000,5290836.957179666,2,1,128,100,100,20.8130081300813,9.356955711552407,Bajo,0,7487.666666666667,162.5,916.1666666666666,1676,6502,4133.8,4387.4,11943283333.333334,527458333.3333333,60.413999999999994,53.230625,2,5.743333333333333,31.518333333333334,84597.045,214544757.12
819001269,5,743,3147745694,4236535.254374159,2300000,7484358.8512161,23,4,199,100,100,26.783310901749662,8.290916736757211,Bajo,0,10753.666666666666,422,205.33333333333334,1456,7247,4271.4,4466.2,22484718333.333332,2097700000,63.23,72.673125,4,9.04,46.02166666666667,85097.67,679684412
819001274,7,105,623463069,5937743.514285714,4374999,5748957.88024044,2,1,56,100,100,53.333333333333336,10.433167228407209,Bajo,0,7922.666666666667,415.5,265.6666666666667,1285,7411,4433.6,4571.4,18389475000,1265761666.6666667,65.77,66.77,2.5,9.463333333333333,29.858333333333334,72220.435,638489494.25
819001302,5,876,3347423292,3821259.4657534244,2174000,7058848.205083917,39,4,163,0,0,18.60730593607306,9.229925998777503,Bajo,0,10146,365,188,1582,7281,4286.4,4562.4,16507013333.333334,-1143653333.3333333,57.966,69.10875,1.6666666666666667,8.916666666666668,35.403333333333336,102183.79000000001,1315054039
819001309,5,1013,6567366078,6483085.960513326,3450483,29550615.936683223,21,4,234,8.390918065153011,11.132454629705203,23.099703849950643,9.73169050562801,Bajo,0,7124.833333333333,309.8333333333333,541.1666666666666,1480,6586,4007,4225,24055558333.333332,2179581666.6666665,65.364,58.58125,3,10.601666666666667,54.025,46632.33,520576024
819001345,7,288,983356730,3414433.090277778,2496000,3478750.044687599,4,1,71,100,100,24.65277777777778,11.553356297131103,Bajo,0,10234,297.8333333333333,512.3333333333334,1646,4809,3987,4324.6,16701343333.333334,173041666.66666666,57.414,52.570625,3,6.471666666666667,32.041666666666664,155025.84166666667,580123052.97
819001352,5,322,2486690151,7722640.220496895,2500000,60537501.456621036,46,5,126,22.981366459627328,17.00258686551576,39.130434782608695,21.48888178453382,Bajo,0,11419,398.3333333333333,345,1392,6840,4367.6,4629.2,15934150000,1422238333.3333333,64.096,71.77375,1.75,6.668333333333333,37.626666666666665,173137.50666666665,6279453202.446667
819001363,4,1967,6198698939,3151346.6898830705,2379300,3634097.848007647,73,4,306,0,0,15.556685307574988,5.046172417689396,Bajo,0,7282.166666666667,516.5,487.1666666666667,1897,5772,4388.8,4640.8,26398923333.333332,219388333.33333334,73.502,75.226875,1.25,9.653333333333334,40.62166666666667,35654.18833333333,1526717324
819001712,5,1194,5452512124,4566593.068676717,2231110,9586548.735615402,82,4,245,0,0,20.519262981574542,11.775761018287737,Bajo,5.17568709342043,8011.666666666667,273.8333333333333,351.6666666666667,1257,7010,4240,4535.8,31666971666.666668,2644876666.6666665,66.322,61.003125,2.25,12.313333333333333,48.51833333333333,88930.35833333334,640850000
819001796,5,1103,5365752139,4864689.15593835,2400000,32447868.451449133,19,4,163,91.2964641885766,73.63277390849305,14.777878513145964,10.984090168582412,Bajo,0,9703.166666666666,214.33333333333334,319.5,1424,7400,4048.2,4386.8,26807720000,1782848333.3333333,67.178,72.285625,2.3333333333333335,11.115,39.84166666666667,56473.39,1052488092.3
819002025,4,5596,73844580357,13195957.890814869,1600000,547944195.0651194,58,4,550,0,0,9.828448892065762,24.55808251581603,Bajo,0.03410910322605311,10740.166666666666,386.8333333333333,273.3333333333333,1516,7391,4613.2,4704,34561818333.333336,6703285000,70.14,69.209375,2.6666666666666665,10.386666666666667,60.291666666666664,18439.443333333333,1487461843.12
819002363,5,1472,7136943553,4848467.087635869,2000000,12880447.08200373,70,5,194,100,100,13.179347826086957,15.09355057145896,Bajo,0,9067.5,403,279.3333333333333,1454,7109,4445.2,4682,54680318333.333336,3910741666.6666665,72.476,65.559375,2.5,10.76,60.806666666666665,34079.22,1963486993.4533334
819002534,4,381,4621396971,12129650.842519686,7200000,28457860.13835747,2,1,147,0,0,38.582677165354326,9.426804459279763,Bajo,1.150413920006648,9491.166666666666,267,394.1666666666667,1461,7381,4417.6,4594,25898148333.333332,239858333.33333334,60.614,72.64125,1.6666666666666667,12.165,52.54666666666667,44538.043333333335,1372725612.5
819002551,5,2578,35945552713,13943193.449573312,2550000,456461965.0814731,56,4,513,0.504266873545384,0.20786827398811183,19.89914662529092,30.143575165934475,Bajo,0.0985912939552247,10841,358,296.1666666666667,1002,7218,4543.8,4737.2,56186573333.333336,4666798333.333333,71.712,74.67812500000001,3.5,10.913333333333334,62.70333333333333,63225.53166666667,10059435895.5
819003462,5,243,1103877071,4542703.995884773,3600000,3739367.1264703553,35,4,105,0,0,43.20987654320987,7.298645294009249,Bajo,0,9390,345.8333333333333,243,2239,7128,3898.2,4184.8,13336648333.333334,294465000,60.842,72.24416666666666,2.5,6.113333333333333,34.961666666666666,34779.27333333333,87258851.875
819003599,5,685,3413489115,4983195.788321168,2502000,9725182.887807162,41,4,183,11.386861313868613,27.103695275735483,26.71532846715328,10.6117263552553,Bajo,0,8742.333333333334,150,100.83333333333333,2079,7520,4138,4342.6,19081155000,931058333.3333334,51.896,68.40375,1.5,10.101666666666667,35.89666666666667,60015.340000000004,147526120
819003618,4,205,1237091154,6034590.995121951,4000000,6720232.840840123,13,4,71,21.951219512195124,19.730963172015375,34.63414634146341,12.2442354184332,Bajo,0,10314.5,283.3333333333333,302.1666666666667,1429,7202,4102.8,4407.4,13996465000,1628693333.3333333,60.892,66.50583333333333,2,9.775,32.553333333333335,64871.57,646791139.1
819003632,4,741,4365865726,5891856.580296896,2400000,19250078.025026493,52,4,272,21.997300944669366,55.49840233451101,36.707152496626186,11.559320087524606,Bajo,0,10525,262,333.3333333333333,1082,6714,4049,4367,50265775000,4927348333.333333,70.6,67.52625,1.6666666666666667,14.676666666666666,56.166666666666664,60355.551666666666,15176562781.533333
819004070,5,1449,24404971854,16842630.67908903,5985000,123395964.50658274,55,4,679,0.13802622498274672,0.047941050987454256,46.85990338164252,10.45404493770468,Bajo,0,9108.5,343.8333333333333,115.16666666666667,0,0,4670.8,4943.4,692421621666.6666,21352518333.333332,78.192,68.8425,4,62.485,27.6,18005.543333333335,11054589128.375
819004280,7,536,2991329608,5580838.820895523,2050762,47426433.33515865,13,4,221,0,0,41.23134328358209,17.124893711028292,Bajo,0,10322,226.83333333333334,240,1218,7098,4415.2,4633.6,60107108333.333336,2949655000,67.538,55.42125,4.75,12.413333333333334,59.83166666666666,62960.619999999995,1656875485.42
819004347,4,150,414538666,2763591.1066666665,2435000,2547391.2135379133,6,1,56,0,0,37.333333333333336,10.707164753749277,Bajo,0,6963.333333333333,282,262.8333333333333,1577,7477,4341.8,4570.4,15794245000,1128060000,61.014,66.5825,2.5,8.08,32.321666666666665,135273.915,159892305.5
820000857,5,168,1314610690,7825063.630952381,3484700,13797456.00680804,40,4,81,0,0,48.214285714285715,16.22824774526318,Bajo,0.6623144234375782,7001,277,131.83333333333334,928,7548,5040.6,5056.4,14494778333.333334,706291666.6666666,70.604,65.625,1,4.088333333333333,22.571666666666665,251331.29333333333,724676042.89
820000886,4,294,1523958687,5183532.948979592,2543500,7490257.119183272,40,4,83,90.47619047619048,83.77652510471238,28.2312925170068,19.95875465698969,Bajo,1.063679508349456,3722.1666666666665,134.33333333333334,171,984,6951,5139.2,5070.2,12910988333.333332,-112700000,67.334,75.470625,3,4.715,19.32,139286.54833333334,787406748.5
820002248,6,375,8271474591,22057265.576,5700000,78428198.8454524,72,4,109,100,100,29.06666666666667,40.20088468885511,Bajo,3.7097887282264463,8217.833333333334,242,35.333333333333336,593,7013,5162.4,5072,18674281666.666668,-1194175000,76.958,51.178125,2.3333333333333335,8.1466666666666665,45.61833333333333,22453.003333333334,138869726
820002608,7,44,141924053,3225546.659090909,1828375,4299460.284585545,20,3,27,0,0,61.36363636363637,26.39992012702479,Bajo,4.108705521765768,7760.166666666667,187.5,54.166666666666664,1014,8462,4953.6,5032.8,7271203333.333333,-123975000,64.04599999999999,68.5675,1.6666666666666667,3.9833333333333334,17.37,95846.71,275814463
820002657,5,298,2537046746,8513579.684563758,4500000,11265015.426806934,47,5,118,0,0,39.59731543624161,16.35755895090526,Bajo,7.094847109133089,8055.666666666667,162.16666666666666,69,1054,7302,5400.4,5137.8,13376925000,703628333.3333334,71.86,74.80000000000001,2,5.675,33.486666666666665,77235.24,541674133.79
820002715,5,205,1327848030,6477307.463414635,4800000,5664374.660633074,41,4,91,85.85365853658537,79.90265143519474,44.390243902439025,12.614285601353357,Bajo,2.5613002995385203,9747.833333333334,238.33333333333334,79.66666666666667,1389,7468,5115.4,5029.8,11474188333.333334,27606666.666666668,76.77799999999999,85.13138888888889,2.8,5.638333333333334,28.336666666666666,219538.19,22726684547.733334
820002854,4,352,3186786811,9053371.622159092,4482500,19937184.14001636,51,4,150,99.43181818181817,87.46110663503684,42.61363636363637,13.18162255787231,Bajo,0.9943460577610117,6814.5,366.8333333333333,324,1404,6597,4851.8,4815.2,11021420000,-644783333.3333334,66.762,67.45395833333333,2,4.7683333333333335,23.221666666666668,83508.36666666667,517374623.765
820002916,7,275,5357443749,19481613.632727273,4500000,52131785.74298742,42,4,120,0,0,43.63636363636363,18.423367003075988,Bajo,15.317779249912116,6637,290.8333333333333,10.5,1828,7716,4974,4912.6,13827801666.666666,516493333.3333333,64.79,54.678125,2,6.091666666666667,26.425,108528.14166666666,2506298619.41
820003193,5,182,1277079481,7016920.225274725,2732550,31988913.18094806,20,4,85,0.5494505494505495,0.1824475324100834,46.7032967032967,22.169050222563172,Bajo,1.8545310560215684,9143.5,79.83333333333333,170.33333333333334,895,7500,5234.6,5203.8,5362240000,-22836666.666666668,62.961999999999996,64.93541666666667,1,3.3633333333333333,23.701666666666668,73905.72166666666,403060455.515
820003284,5,97,486330721,5013718.773195877,3600000,4583179.73279567,29,4,57,1.0309278350515463,3.0843208854165725,58.76288659793815,16.061843861823807,Bajo,0,8985,289.6666666666667,165.83333333333334,903,6760,4958,4795.2,9598283333.333334,-269908333.3333334,81.504,73.0925,1.3333333333333333,3.7416666666666667,21.616666666666667,237884.40833333335,169633421
820003291,5,98,1331790830,13589702.346938776,6000000,25027561.79845645,22,4,52,91.83673469387756,66.27173638070477,53.06122448979592,20.171305068728287,Bajo,0.8676025704192398,6526.333333333333,259.8333333333333,137.16666666666666,1506,7585,4875.2,4873.4,11353161666.666666,731225000,67.542,78.54479166666667,1.6666666666666667,5.4816666666666665,27.276666666666667,187480.92,1042931815
820003328,5,287,2753300036,9593379.916376306,6000000,12142970.75165166,52,4,95,11.149825783972126,9.598748467092237,33.10104529616725,15.91375288871771,Bajo,5.0813408146904075,7079,155.66666666666666,94,698,7751,5154.6,5023.8,9152171666.666666,303581666.6666667,71.15,77.45729166666666,2.75,4.536666666666667,32.48166666666667,57244.515,1390526126
820003337,4,153,1461541956,9552561.80392157,3840000,14564400.266920598,44,4,60,15.032679738562091,9.384684403818785,39.21568627450981,25.45024264053883,Bajo,0.30024047089212624,7482.333333333333,83.83333333333333,30,1031,7705,5175.8,5064,15056156666.666666,-145571666.66666666,80.298,79.884375,4,5.248333333333333,30.391666666666666,76052.00333333333,1169898972.5
820003352,5,218,1265831109,5806564.720183486,4394500,11967566.585472416,39,4,81,1.3761467889908259,1.256266723651836,37.15596330275229,14.72255221982505,Bajo,4.4525523274524454,6712.166666666667,248,154.66666666666666,809,6846,5169,5000.8,6443388333.333333,-508568333.3333333,61.696,82.91277777777778,1.6666666666666667,3.4333333333333336,21.431666666666665,54202.325,71412637.5
820003357,4,173,830600509,4801159.011560693,3000000,7933724.545583687,41,4,85,0,0,49.13294797687861,13.703789976285547,Bajo,1.3885553271125444,8088.833333333333,86.33333333333333,36,762,6954,5133.8,5084.2,7143455000,343001666.6666667,64.682,73.625,1,3.3899999999999997,16.525,56759.83833333333,288755278.08
820003360,5,45,836810074,18595779.422222223,5818000,48560126.25998371,19,4,39,0,0,86.66666666666667,26.758085774965505,Bajo,0,7053.666666666667,415,21.333333333333332,1327,7127,4891.8,4987.4,10648471666.666666,-903333.3333333532,67.062,73.345625,4.5,3.7316666666666665,25.745,166964.81,526103009.86
