orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG
5,47,448,241,170930000,6291987269,2838480636,3636808.510638298,14044614.439732144,11777927.950207468,3294000,2850000,4560109,2185273.7530062837,170491928.58847138,33121527.242108606,1,35,34,1,3,4,42,161,92,1,1,1,89.36170212765957,35.9375,38.17427385892116,0,1,1,0,1,1,20.74087527494036,Medio
5,184,142,101,988880218,796532946,488428307,5374349.010869565,5609386.943661972,4835923.831683168,4954170,5450000,3531369,4633893.925013245,4435720.491086366,4009284.032681636,16,31,23,4,4,4,78,75,54,0,1,1,42.391304347826086,52.816901408450704,53.46534653465347,1,0,1,1,1,0,7.797706247607103,Bajo
5,308,441,313,20948024814,20293847992,23095618128,68013067.57792208,46017795.90022676,73787917.34185304,16817499.5,8000000,19040000,331337949.66035926,261917515.46262163,366190476.95804936,11,43,42,4,4,4,214,187,183,0,0,0,69.48051948051948,42.40362811791383,58.46645367412141,1,1,1,1,1,1,12.095798480091764,Bajo
5,24,31,55,171419691,164001083,145954331,7142487.125,5290357.516129033,2653715.109090909,7427000,3814292,2450000,4518843.772559884,4710662.246425372,1505709.540452406,1,13,8,3,3,2,15,24,25,1,1,1,62.5,77.41935483870968,45.45454545454545,0,0,0,0,0,0,14.46153454329905,Bajo
5,11,95,66,49399982,381019954,363295000,4490907.454545454,4010736.357894737,5504469.696969697,3300000,1850000,4500000,4335092.324715965,4550251.718016899,4297702.79682493,1,26,19,3,4,4,10,54,36,0,0,0,90.9090909090909,56.84210526315789,54.54545454545454,0,1,1,0,1,1,14.697982486204992,Bajo
5,49,82,72,329334320,345366995,302327325,6721108.571428572,4211792.62195122,4198990.625,2400000,3000000,2800000,14440430.203284573,4249456.8504131995,4094659.17143625,6,24,17,3,4,4,37,52,44,0,0,0,75.51020408163265,63.41463414634146,61.111111111111114,0,0,0,1,1,0,14.848343647464226,Bajo
5,48,38,35,271353840,176459000,286087598,5653205,4643657.894736842,8173931.371428572,3784500,2552000,4700000,5865496.955047935,6360673.975322221,8803530.82827861,9,9,10,4,2,4,33,27,24,1,1,0,68.75,71.05263157894737,68.57142857142857,0,0,0,0,0,0,15.315357912169855,Medio
5,182,115,93,1388197219,910697158,780272126,7627457.247252747,7919105.72173913,8390022.860215053,3263915,5000000,4665053,26600334.28706739,8544996.408304596,9345648.942757428,18,34,30,4,4,4,70,74,52,0,1,1,38.46153846153847,64.34782608695652,55.91397849462365,0,0,1,0,0,1,11.198063519146785,Bajo
5,93,184,192,765130459,1491473103,1484745848,8227209.23655914,8105832.081521739,7733051.291666667,5407500,5000000,4677000,7408807.1132672,11795974.629441388,12401994.996439036,11,6,15,3,2,3,55,83,76,1,1,1,59.13978494623656,45.108695652173914,39.58333333333333,0,1,1,0,1,1,9.152347242058179,Bajo
5,24,68,110,143797949,707302926,1179456757,5991581.208333333,10401513.61764706,10722334.154545454,5728860,6241800,6751128,3310837.237645815,12016206.042113831,10965189.276005555,1,18,24,1,2,2,22,53,55,1,1,1,91.66666666666666,77.94117647058823,50,0,1,1,0,1,1,10.687193033777035,Bajo
5,66,175,151,858981645,1564135445,2095682841,13014873.409090908,8937916.82857143,13878694.311258279,4559337.5,6296000,8700000,33758346.0150525,8446071.772148788,16510328.902688295,4,30,20,3,4,4,53,105,90,0,0,0,80.3030303030303,60,59.60264900662252,1,1,0,1,1,0,8.073230566646533,Bajo
5,68,40,0,354277502,200532965,0,5209963.264705882,5013324.125,0,2540935,3850000,0,7406016.225443483,4531630.806314813,0,6,15,0,4,4,0,38,28,0,0,0,0,55.88235294117647,70,0,0,0,0,0,0,0,16.13114894910389,Medio
5,35,86,79,267589368,689738644,585621966,7645410.514285714,8020216.790697674,7412936.278481012,6765000,5400000,5600000,5738719.586916428,11751884.033431176,7361207.16727083,11,38,27,4,4,4,28,52,43,1,1,0,80,60.46511627906976,54.43037974683544,0,1,0,1,1,0,14.613989261239634,Bajo
5,48,102,101,285066800,660686396,664322631,5938891.666666667,6477317.607843137,6577451.7920792075,3784500,5064000,5803200,5219195.958418872,6398294.31051263,4964289.191235278,24,19,4,4,4,1,35,56,48,1,1,1,72.91666666666666,54.90196078431373,47.524752475247524,0,0,0,0,0,1,11.57181278600733,Bajo
5,15,56,74,444089100,556924434,823893538,29605940,9945079.17857143,11133696.45945946,15000000,6180000,8036472,45305832.0978941,10448743.0022887,9280921.703568421,2,17,21,4,4,3,13,33,40,1,1,1,86.66666666666667,58.92857142857143,54.054054054054056,0,0,0,0,0,0,15.558012708807995,Medio
5,3,51,42,20651718,200950104,114201668,6883906,3940198.117647059,2719087.3333333335,6851718,2925000,1920000,3900099.6205876586,3131922.3654117137,1959633.7570416206,1,10,5,1,2,2,3,28,24,1,0,0,100,54.90196078431373,57.14285714285714,0,0,0,0,0,0,16.08621240983848,Medio
5,37,34,7,255930454,150336844,60970700,6917039.297297297,4421671.882352941,8710100,4200000,2600000,4000000,9566294.122785257,5741516.139690867,8090622.403952204,21,18,5,3,3,2,28,28,7,0,0,1,75.67567567567568,82.35294117647058,100,0,1,0,1,1,0,16.833743583379672,Medio
5,91,91,81,401477865,346547074,449982373,4411844.67032967,3808209.604395604,5555337.9382716045,2500000,2554000,4500000,8965684.066732528,2896391.801448373,3891502.5982076842,6,25,28,4,3,4,43,49,44,0,0,0,47.25274725274725,53.84615384615385,54.32098765432099,1,1,0,1,1,0,13.083372928006474,Bajo
5,76,113,87,284169150,322448584,341733587,3739067.763157895,2853527.292035398,3927972.264367816,1738935,2000000,2000000,4324244.651624879,2283577.364387292,4353983.545460916,12,19,13,4,3,4,44,58,46,1,0,0,57.89473684210527,51.32743362831859,52.87356321839081,1,1,1,1,1,1,13.90734457892546,Bajo
5,58,72,111,474354410,542633817,881575587,8178524.310344827,7536580.791666667,7942122.405405405,6000000,5831252,6354000,7374295.070759946,5043082.616487021,6601926.714786785,1,19,24,3,4,4,45,50,61,1,1,1,77.58620689655173,69.44444444444444,54.95495495495496,0,0,1,0,0,1,9.384451104731413,Bajo
5,40,100,116,362446458,578331872,1156653230,9061161.45,5783318.72,9971148.534482758,5750000,3750000,4450000,15838335.113151398,6848283.66685113,25214506.220805086,20,37,39,4,4,4,29,56,70,1,0,1,72.5,56.00000000000001,60.3448275862069,0,1,1,0,1,1,13.670162257132791,Bajo
5,63,147,127,354940411,575009454,947172465,5633974.777777778,3911628.93877551,7458050.905511811,3249834,3000000,3600000,6023341.781124207,4949883.7750842385,21630774.21358963,9,22,21,4,3,4,33,62,64,1,1,0,52.38095238095239,42.17687074829932,50.39370078740157,0,1,1,0,1,1,13.672755388201956,Bajo
5,75,95,96,479410190,578277923,612741017,6392135.866666666,6087136.031578948,6382718.927083333,3500000,3000000,4225000,9358335.984485082,9027857.12218224,6995903.004723591,9,22,21,4,3,3,42,50,43,1,1,1,56.00000000000001,52.63157894736842,44.79166666666667,0,1,0,1,1,0,12.738026781815956,Bajo
5,119,46,41,757691514,177341392,436351337,6367155.579831933,3855247.652173913,10642715.536585366,4000000,3321348,3980000,9518917.180877617,3675798.962339651,21353314.930615295,14,21,17,4,4,4,56,33,32,1,0,0,47.05882352941176,71.73913043478261,78.04878048780488,1,0,0,1,0,0,12.937584396507415,Bajo
5,72,70,65,526162592,271712563,463864580,7307813.777777778,3881608.0428571426,7136378.153846154,1560772,2655000,4000000,31647705.789366275,3902214.459494723,16406132.48320025,14,27,14,4,4,3,33,46,39,1,1,1,45.83333333333333,65.71428571428571,60,0,1,1,0,1,1,16.830806336270573,Medio
6,88,134,134,795555581,767881534,866159479,9040404.329545455,5730459.208955224,6463876.708955224,4492048,3150000,3075000,12096618.16895871,7037652.539115781,10600267.111559147,15,27,27,4,4,4,41,59,50,1,1,0,46.590909090909086,44.02985074626866,37.3134328358209,1,0,1,1,1,1,17.602446975165904,Medio
5,37,41,36,342144413,226954287,354241155,9247146.297297297,5535470.414634147,9840032.083333334,9335920,4930000,7673333.5,6130658.20330958,3347251.197560582,8239662.9458278185,15,10,11,4,3,3,34,29,31,0,1,1,91.8918918918919,70.73170731707317,86.11111111111111,0,1,0,1,1,0,11.999336887634488,Bajo
5,102,110,96,1261732786,1115161893,1153789650,12369929.274509804,10137835.39090909,12018642.1875,3900000,5400000,6000000,23404557.56244107,12987844.818256887,16751864.936135119,9,29,27,5,4,4,47,49,51,0,1,1,46.07843137254902,44.54545454545455,53.125,1,1,1,1,1,0,20.760960156959733,Medio
4,0,86,90,0,593212041,900999505,0,6897814.430232558,10011105.611111112,0,4350000,6930000,0,8313838.210709188,10535431.125695685,0,10,11,0,3,3,0,40,38,0,1,1,0,46.51162790697674,42.22222222222222,0,1,0,0,1,0,14.3955952173438,Bajo
7,171,276,414,5749167420,3958191184,55839354862,33620862.10526316,14341272.405797102,134877668.74879226,7000000,8089200,8580000,117590138.69695717,30779878.37188116,1792024450.8380337,26,38,41,5,4,4,88,158,220,0,0,0,51.461988304093566,57.2463768115942,53.14009661835749,1,1,1,1,1,1,28.745079579707333,Medio
5,63,78,61,343290849,342053795,438322777,5449061.095238095,4385305.064102564,7185619.2950819675,3300000,3000000,5400000,9771923.216690252,4174501.7207952375,6518141.284326917,11,13,23,4,2,4,33,39,35,1,0,0,52.38095238095239,50,57.377049180327866,0,0,0,0,0,0,11.13930789795599,Bajo
5,0,88,95,0,412431502,589311366,0,4686721.613636363,6203277.536842105,0,3427425.5,3829500,0,6415820.7488389425,9218352.877763273,0,1,15,0,1,3,0,36,41,0,1,1,0,40.909090909090914,43.15789473684211,0,1,1,0,1,1,17.739133780454505,Medio
5,215,306,1883,14438842590,42422052975,73471519078,67157407.39534883,138634160.0490196,39018331.95857674,26000000,43773096,8973909,111251704.0379851,810537647.0083902,127726058.5769409,5,43,116,3,4,5,59,100,215,1,1,1,27.44186046511628,32.6797385620915,11.417950079660116,0,1,1,0,1,1,32.57250915511439,Alto
5,549,1715,1950,30943877711,50954158611,71580538732,56364075.97632058,29710879.656559765,36707968.58051282,55000000,7520398,5488435,105742664.43599877,69762241.29940541,245073735.0564382,26,106,105,4,4,4,134,266,249,0,0,0,24.408014571949,15.510204081632653,12.769230769230768,1,1,1,1,1,1,30.736082995307388,Alto
5,1507,1631,2044,53445318941,68658995138,63494888878,35464710.64432648,42096256.982219495,31064035.654598825,28159119,26953116,18794811.5,65774046.49554798,117962056.25332548,42387469.676413536,35,72,76,5,4,3,155,393,402,0,0,0,10.28533510285335,24.09564684242796,19.667318982387474,0,1,1,0,1,1,35.036755220409795,Alto
5,0,0,539,0,0,52342691146,0,0,97110744.24118738,0,0,47660898,0,0,133860514.92057201,0,0,112,0,0,5,0,0,115,0,0,0,0,0,21.335807050092765,0,0,0,0,0,0,18.559360731512957,Medio
5,477,911,1117,11121654940,14684363740,26632942853,23315838.448637318,16118950.318331504,23843279.18800358,9600000,6423620,6594054,39767564.56833494,36434225.02982471,59518120.80287635,23,30,66,4,3,4,93,110,170,0,0,0,19.49685534591195,12.074643249176729,15.21933751119069,1,1,1,1,1,1,35.236023167629455,Alto
5,43,130,373,4512430116,26949203573,42497714148,104940235.25581396,207301565.94615385,113934890.4772118,26500000,43484800,20000000,181232427.52116185,1056000609.5814824,243398363.404734,19,32,66,4,3,4,23,53,111,1,1,1,53.48837209302325,40.76923076923077,29.75871313672922,0,0,0,0,0,0,18.262569300912887,Medio
5,247,451,388,34775101301,145008311053,34807455585,140789883.8097166,321526188.5875831,89709937.07474227,26361286,4585000,5600000,387419079.8959113,5005904718.260001,319291604.5698197,34,59,50,4,3,3,139,335,320,0,1,0,56.2753036437247,74.27937915742794,82.4742268041237,0,0,0,0,0,1,23.209808723069777,Medio
5,300,1859,2104,881225973,6899185860,12466203859,2937419.91,3711234.997310382,5925001.834125475,1562300,1000000,1164900,8914720.789070817,35866849.562944174,70285176.8389469,2,12,11,1,2,1,126,279,426,1,1,1,42,15.0080688542227,20.247148288973385,1,1,0,1,1,0,13.45382910834401,Bajo
5,0,354,631,0,1628814227,3134874495,0,4601170.132768362,4968105.380348653,0,2572000,2634000,0,8210520.946413359,9256203.169217557,0,6,2,0,3,1,0,107,141,0,1,0,0,30.225988700564972,22.345483359746435,0,0,0,0,0,0,8.438241982348648,Bajo
5,0,0,41,0,0,531700000,0,0,12968292.68292683,0,0,7200000,0,0,16753707.634795204,0,0,1,0,0,1,0,0,39,0,0,0,0,0,95.1219512195122,0,0,0,0,0,0,15.981759724515694,Medio
5,93,7,165,709137666,51900000,683359536,7625136.193548387,7414285.714285715,4141572.9454545453,5400000,6000000,2700000,14717785.86039631,3821181.567451169,9412473.028227188,1,3,12,4,1,4,51,7,59,1,0,0,54.83870967741935,100,35.75757575757576,0,0,0,0,0,0,9.30003787640335,Bajo
5,0,0,151,0,0,801756691,0,0,5309646.960264901,0,0,2400000,0,0,7934134.70406235,0,0,12,0,0,3,0,0,73,0,0,0,0,0,48.34437086092716,0,0,0,0,0,0,14.29814262355215,Bajo
7,0,573,937,0,1767700406,1866511966,0,3084991.982547993,1992008.5016008539,0,1798942,1000000,0,13756699.842468036,2835989.272000287,0,43,3,0,4,2,0,185,193,0,0,0,0,32.28621291448517,20.597652081109924,0,0,0,0,0,0,5.936528102107744,Bajo
5,0,186,4,0,482921636,17520320,0,2596352.88172043,4380080,0,1594000,4350000,0,10110779.977685599,1608742.6225471867,0,17,1,0,2,1,0,74,4,0,1,1,0,39.784946236559136,100,0,1,0,0,1,0,15.41867386545611,Medio
5,50,254,140,700920000,13288662891,1772808037,14018400,52317570.437007874,12662914.55,5000000,6000000,8000000,21244988.111004785,471777634.2695088,12805504.532460261,8,63,35,4,4,4,40,168,99,1,1,1,80,66.14173228346458,70.71428571428572,0,1,1,0,1,1,24.62382737672454,Medio
5,0,3,136,0,1056455529,6248486000,0,352151843,45944750,0,244350000,4730000,0,324282203.5731223,462552820.6118855,0,3,5,0,2,2,0,3,98,0,1,1,0,100,72.05882352941177,0,0,0,0,0,0,37.93698839225104,Alto
5,0,0,60,0,0,837234665,0,0,13953911.083333334,0,0,6000000,0,0,38270170.85041734,0,0,11,0,0,2,0,0,39,0,0,1,0,0,65,0,0,1,0,0,0,22.116269886385453,Medio
5,0,0,18,0,0,32821500,0,0,1823416.6666666667,0,0,1660000,0,0,1203602.1822991574,0,0,1,0,0,1,0,0,17,0,0,0,0,0,94.44444444444444,0,0,0,0,0,0,22.392165348683516,Medio
5,147,0,1846,3384355823,0,17815412653,23022828.72789116,0,9650819.4219935,2393677,0,3475020,59294739.63876023,0,44761349.77595952,1,0,18,1,0,3,117,0,415,1,0,0,79.59183673469387,0,22.48104008667389,0,0,0,0,0,0,5.4463186816669475,Bajo
5,0,0,137,0,0,623899993,0,0,4554014.547445255,0,0,3520000,0,0,2973811.9249577536,0,0,5,0,0,2,0,0,50,0,0,1,0,0,36.496350364963504,0,0,0,0,0,1,11.655258702122817,Bajo
5,1,26,0,4550000,164940442,0,4550000,6343863.153846154,0,4550000,5489500,0,0,5853596.830410565,0,1,18,0,1,3,0,1,22,0,0,1,0,100,84.61538461538461,0,0,0,0,0,0,0,24.745023677870655,Medio
4,0,20,20,0,64350000,148800000,0,3217500,7440000,0,2550000,5400000,0,2713769.712527498,6702269.843316634,0,5,3,0,1,1,0,19,18,0,1,1,0,95,90,0,0,0,0,0,0,17.492572240014937,Medio
5,299,373,360,80589029902,111270436209,109401717840,269528528.10033447,298312161.41823053,303893660.6666667,34500000,28500000,19519999.5,1367850697.4531891,1471095141.217079,1771414951.781853,22,47,46,4,4,4,163,223,265,0,1,0,54.515050167224075,59.78552278820375,73.61111111111111,1,1,1,1,1,1,17.860262737178246,Medio
4,0,239,1,0,6451297212,8100000,0,26992875.364016738,8100000,0,3726667,8100000,0,92887199.79501922,0,0,24,1,0,3,1,0,182,1,0,1,1,0,76.15062761506276,100,0,0,0,0,0,0,18.45045628714204,Medio
5,0,3,156,0,39235602,1253246825,0,13078534,8033633.493589744,0,6000000,4800000,0,12928019.444890544,8554178.246771988,0,3,27,0,3,4,0,3,81,0,1,0,0,100,51.92307692307693,0,0,0,0,0,0,9.47693758374544,Bajo
5,328,112,135,3311591275,626467678,594866955,10096314.862804879,5593461.410714285,4406421.888888889,3600000,3500000,3000000,28551353.20586021,8332511.13001833,5117817.102603521,12,10,10,3,4,2,174,52,51,1,0,0,53.04878048780488,46.42857142857143,37.77777777777778,1,0,0,1,0,0,9.612041429498815,Bajo
5,221,7455,5512,18403786105,33755493953,59688303089,83275050.24886878,4527899.926626425,10828792.287554426,50000000,2000000,3780000,154812682.40165356,45955585.69848182,48783449.923500285,2,9,50,4,3,4,105,1580,1558,1,0,0,47.511312217194565,21.19382964453387,28.265602322206096,0,1,1,0,1,1,2.9394957900862195,Bajo
5,1001,829,750,8567585578,10562304640,14465159240,8559026.551448552,12741018.866103739,19286878.98666667,5870810,6773333,8389345.5,12892768.474290142,55140798.62838529,108219265.1289317,38,66,59,5,4,4,300,315,250,1,1,1,29.97002997002997,37.997587454764776,33.33333333333333,1,1,0,1,1,1,7.4494539241830084,Bajo
5,410,487,506,8451915808,7904288372,11879616613,20614428.8,16230571.605749486,23477503.187747035,9628500,7951200,9816000,36506812.19101403,23427402.36010203,42632813.05095783,24,38,31,4,4,4,189,204,197,0,0,0,46.09756097560976,41.889117043121146,38.93280632411067,1,1,1,1,1,1,10.906889979355018,Bajo
4,358,858,606,1318453800,4521361405,21201577758,3682831.843575419,5269651.987179487,34986101.910891086,2000000,2800000,3956650,6190315.936345222,9151393.021107674,466472118.1139785,2,6,50,1,1,4,101,238,173,0,0,0,28.212290502793298,27.73892773892774,28.54785478547855,0,1,1,0,1,1,22.590866027905673,Medio
6,126,139,114,4287908886,3482745107,2900952305,34031022.9047619,25055720.194244605,25446950.04385965,12015975,10459000,10180000,67229063.01964898,37716159.92848237,37080044.368515514,22,36,33,4,4,4,45,44,35,0,0,0,35.714285714285715,31.654676258992804,30.701754385964914,1,1,1,1,1,1,18.672130603543057,Medio
5,760,500,487,39469634615,15489890070,8588776760,51933729.756578945,30979780.14,17636091.909650926,2790000,5730000,9724000,1183468997.2253613,398165689.731509,31872239.736254483,2,21,50,1,4,4,221,178,180,1,0,0,29.078947368421055,35.6,36.96098562628337,1,1,1,1,1,1,28.068657681673564,Medio
6,249,357,1581,10038550069,13425252640,26633202725,40315462.124497995,37605749.691876754,16845795.52498419,11000000,10000000,2392000,86364764.96818331,94149354.52388547,249050521.63985306,24,33,42,4,4,4,78,105,354,0,0,0,31.32530120481928,29.411764705882355,22.39089184060721,0,1,1,1,1,1,18.05461339116423,Medio
6,94,449,306,351781000,1687631623,1872265470,3742351.063829787,3758645.0400890866,6118514.607843137,2400000,1500000,3000000,4323236.120413541,6756589.665398458,8625840.47463234,13,30,26,3,4,4,49,97,99,0,0,0,52.12765957446809,21.603563474387528,32.35294117647059,0,0,1,0,0,1,9.75644666840003,Bajo
5,113,725,1136,1117482014,4691764903,7637951556,9889221.362831859,6471399.8662068965,6723548.904929577,8000000,4600000,3450000,12013089.577148931,6652170.168597889,33365603.281853702,8,65,55,1,4,4,91,260,308,1,0,0,80.53097345132744,35.86206896551724,27.11267605633803,0,1,1,0,1,1,4.811184532126658,Bajo
5,127,186,211,641734233,953223724,829587807,5053025.456692914,5124858.731182796,3931695.767772512,4493616,3252000,2000000,3074503.182524351,5755429.073953037,5658758.952541571,11,21,13,2,3,4,67,86,61,1,1,1,52.75590551181102,46.236559139784944,28.90995260663507,0,1,0,0,1,0,8.137502690096513,Bajo
5,6,10,92,73355500,259065780,585941524,12225916.666666666,25906578,6368929.608695652,11973750,21600000,4027550,5259942.779314873,19067975.60281974,9378658.823096424,1,6,13,3,4,4,6,10,36,1,1,1,100,100,39.130434782608695,0,0,0,0,0,1,17.256201784835312,Medio
5,228,23,0,924010299,213242399,0,4052676.75,9271408.652173912,0,3000000,11310000,0,3465626.0359091777,6464470.992086188,0,19,6,0,4,3,0,118,23,0,1,1,0,51.75438596491229,100,0,0,0,0,0,0,0,7.563205253089406,Bajo
5,368,300,178,3759905738,1902004809,2397387599,10217135.157608695,6340016.03,13468469.65730337,5300000,3654000,3708000,47574321.53258982,8455518.723591557,82972330.97342697,35,33,1,4,4,1,208,131,65,1,1,1,56.52173913043478,43.666666666666664,36.51685393258427,0,1,0,1,1,0,10.234229636216666,Bajo
5,1,16,31,146105220,373901112,946174088,146105220,23368819.5,30521744.774193548,146105220,8000000,12000000,0,39548030.88228946,49194115.029829636,1,12,15,1,3,4,1,9,16,1,1,1,100,56.25,51.61290322580645,0,0,0,0,0,0,38.645844697133946,Alto
4,0,183,222,0,2079221324,3199837527,0,11361865.158469945,14413682.554054054,0,4455674,6523945.5,0,17113427.293146886,24550905.651772767,0,2,14,0,1,3,0,87,90,0,1,0,0,47.540983606557376,40.54054054054054,0,0,0,0,0,0,12.100864674128216,Bajo
5,0,0,89,0,0,692906345,0,0,7785464.550561798,0,0,5700000,0,0,7008028.282654116,0,0,4,0,0,1,0,0,49,0,0,1,0,0,55.0561797752809,0,0,0,0,0,0,14.709260126701896,Bajo
5,85,317,686,1092063087,2756163502,6279952528,12847801.023529412,8694522.088328077,9154449.749271138,8100000,6000000,6000000,11759036.85636492,9166661.981922064,11240840.18174475,18,39,61,4,4,4,73,137,188,1,1,1,85.88235294117646,43.217665615141954,27.405247813411076,0,0,0,0,0,0,6.894937122728284,Bajo
5,152,148,165,1357686083,1243029649,2000338383,8932145.282894736,8398848.97972973,12123262.927272728,4500000,4900000,6600000,13228397.664672155,12287010.608002974,23179644.093199763,9,32,22,4,4,4,84,77,73,1,1,1,55.26315789473685,52.02702702702703,44.24242424242424,1,0,1,1,0,1,10.713255490290644,Bajo
7,183,223,486,760397684,2020553885,3537767451,4155178.601092896,9060779.75336323,7279356.895061729,2300000,4000000,4320000,5469847.892564842,28516277.703731384,10697424.778599259,1,11,15,1,4,4,56,48,67,1,1,1,30.601092896174865,21.524663677130047,13.786008230452676,0,0,0,0,0,1,52.561943143772204,Alto
5,112,0,0,988025422,0,0,8821655.55357143,0,0,5305000,0,0,17080217.732854184,0,0,1,0,0,4,0,0,53,0,0,0,0,0,47.32142857142857,0,0,0,0,0,0,0,0,13.894965967087021,Bajo
5,100,266,607,6717053919,9514682979,10917334711,67170539.19,35769484.883458644,17985724.40032949,19180000,10492245.5,4605355,111452503.74651183,64022984.996295094,40843972.41398815,19,40,70,3,3,3,70,149,191,0,1,0,70,56.015037593984964,31.466227347611202,1,1,1,1,1,1,11.15980121596985,Bajo
