nit_entidad,orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,num_HHI,val_HHI,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,pnum_ic4k,pval_ic4k,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3
900142999,5,298,120,0,786768707,13780551053,0,2640163.446308725,114837925.44166666,0,1400000,5950000,0,3923864.201584425,842898445.991668,0,7,10,0,4,4,0,150,59,0,0.8367482429431561,40.786148004649924,0,0,0,50.33557046979866,49.166666666666664,0,8.61244019138756,90.56857895182222,1,0,0,1,0,0
900145572,5,10,262,237,290110558,14932408896,19632084483,29011055.8,56993927.08396947,82835799.50632912,30000000,17537000,20000000,18828163.88844338,186017681.01695958,274500182.7947428,4,56,46,1,4,4,4,131,93,1.7797522782450275,15.814320706441649,0,1,0,40,50,39.24050632911392,19.05697445972495,58.68712735618195,0,1,1,0,1,1
900145579,4,0,0,114,0,0,15418837058,0,0,135252956.6491228,0,0,22031315.5,0,0,747922439.3011255,0,0,48,0,0,4,0,0,88,1.5081563558017848,28.37912737005987,0,0,0,0,0,77.19298245614034,14.035087719298245,70.43404146595658,0,0,1,0,0,1
900145581,5,400,543,880,18847870434,24979414019,36201805637,47119676.085,46002604.08655617,41138415.49659091,12629913,8400000,8400000,147201410.28177348,150785610.25327095,130979141.20141473,49,68,59,4,4,4,138,199,340,0.8152969507382508,13.079308116928203,1,0,0,34.5,36.64825046040516,38.63636363636363,12.616566099835435,59.235692575896934,1,1,1,1,1,1
900145585,5,471,439,267,106163739263,16741275222,41412022379,225400720.30360934,38135023.28473804,155101207.411985,7423416,10000000,18660033,4476819211.581911,171280723.06995916,1420370060.1761217,60,71,73,4,4,5,154,155,94,1.0212014618910021,51.95873604940753,0,0,0,32.696390658174096,35.30751708428246,35.2059925093633,12.319456244689889,88.15325980889519,1,1,1,1,1,1
900145588,5,0,208,491,0,6588766582,15396398945,0,31676762.41346154,31357227.99389002,0,10040000,8276980,0,67574015.96724899,61269889.3533624,0,46,69,0,4,4,0,87,137,3.1430553764728275,16.899934993079803,0,1,1,0,41.82692307692308,27.90224032586558,22.603719599427752,54.547508333617834,0,0,1,0,0,1
900145604,5,481,547,452,2186905304,3833535146,2100720074,4546580.673596674,7008290.94332724,4647610.783185841,1800000,1890000,2404500,9428617.996582458,57219982.98717344,7269835.076970318,34,49,38,4,4,4,127,144,120,0.7510043827611397,3.5643352931189103,1,1,1,26.403326403326403,26.3254113345521,26.548672566371685,7.635135135135135,29.04355669401616,1,1,0,1,1,1
900145767,5,0,0,199,0,0,13954406563,0,0,70122646.04522613,0,0,16894155,0,0,149401344.18965504,0,0,34,0,0,4,0,0,55,7.522537309663896,51.565290969438855,0,0,0,0,0,27.63819095477387,46.73366834170854,84.7948521965391,0,0,1,0,0,1
900146006,5,235,501,476,6888329844,14630324407,21130364765,29312041.889361702,29202244.3253493,44391522.61554622,7175000,6300000,15735000,101023310.44538347,133366608.60479578,155213578.4269372,58,59,67,4,4,4,131,229,158,0.8900271215240335,16.086915698561803,1,1,1,55.74468085106383,45.70858283433134,33.193277310924366,11.963696369636963,50.55890198766488,0,1,1,1,1,1
900146010,5,388,519,408,6374507087,12968729530,15428371326,16429141.976804124,24987918.16955684,37814635.60294118,4000000,6000000,9227100,106119747.15000667,123515189.62485725,156543036.36361334,45,83,68,4,4,5,167,233,129,0.7182986598042476,15.769689019576244,1,0,0,43.04123711340206,44.89402697495183,31.61764705882353,8.897338403041825,56.58325126710405,0,1,1,0,1,1
900146012,4,0,177,205,0,3701474907,7685615356,0,20912287.610169493,37490806.61463415,0,6000000,12277000,0,52107659.37335875,75700467.00070587,0,38,36,0,4,4,0,57,46,2.8384638578986316,22.454826055857655,0,0,0,0,32.20338983050847,22.439024390243905,22.251308900523558,71.39879473351989,0,1,0,0,1,0
900146438,5,0,699,505,0,11877918564,17819952338,0,16992730.420600858,35287034.33267327,0,3000000,6469442,0,42254288.59318555,104405361.46827392,0,79,64,0,4,4,0,207,199,1.0390337854990563,21.758140533702395,0,0,0,0,29.613733905579398,39.40594059405941,11.544850498338871,60.995438985426034,0,1,1,0,1,1
900146471,5,511,0,623,4035044081,0,5990890239,7896368.064579257,0,9616196.210272873,3000000,0,3910000,20522218.142252803,0,23332473.566204548,1,0,42,4,0,4,188,0,201,0.45164842342972844,3.939220108482997,1,0,1,36.79060665362035,0,32.263242375601926,5.291005291005291,32.199319933306725,0,0,0,0,0,0
900153346,5,555,732,609,3618643564,7669192407,3754014871,6520078.493693694,10477038.80737705,6164228.031198686,3696000,2213151,4200000,8579585.400453646,105353739.46603936,6763038.010954099,46,77,61,4,4,4,162,224,170,0.8013762039559187,4.537111579609229,0,1,0,29.18918918918919,30.601092896174865,27.914614121510674,10.654008438818567,34.71334463987899,1,1,0,1,1,0
900154361,5,601,884,754,3920363141,3016144510,3553929095,6523066.790349417,3411928.1787330317,4713433.812997348,1848000,2221145,2731198,82144895.35140532,3788880.8250345583,7237030.412140131,2,1,1,1,1,1,134,259,193,1.9471502882136695,7.94360708359866,0,0,0,22.296173044925123,29.298642533936654,25.59681697612732,17.86511835640911,38.92831193665157,0,0,0,0,0,0
900160887,5,422,110,216,5181833498,1030007833,2411762789,12279226.298578199,9363707.572727272,11165568.467592593,4851300,6025000,4998000,98021809.21201696,9709045.41797667,19836884.994875174,24,14,34,4,4,4,191,61,89,0.5433383854270926,6.267801212233779,0,0,0,45.26066350710901,55.45454545454545,41.2037037037037,5.748663101604278,33.36946338162842,0,0,0,0,0,0
900166361,5,452,0,0,3097650184,0,0,6853208.3716814155,0,0,3086580,0,0,12005869.931792187,0,0,27,0,0,4,0,0,143,0,0,1.0689952228052315,2.022949820089043,1,0,0,31.63716814159292,0,0,7.079646017699115,20.893415800885023,0,0,0,0,0,0
900167616,5,0,207,0,0,1095348563,0,0,5291538.951690821,0,0,3061440,0,0,4505232.757156861,0,0,19,0,0,3,0,0,66,0,2.1027328525753224,3.4222611072246507,0,0,0,0,31.88405797101449,0,13.526570048309178,30.073014849064077,0,0,0,0,0,0
900169684,4,19,27,351,352367321,420376983,1504526463,18545648.47368421,15569517.888888888,4286400.179487179,5500000,10000000,2014000,21412028.13377652,21395391.020747703,10468229.063019853,1,2,10,1,1,3,15,25,84,1.3685766675760902,4.246370366976267,0,0,1,78.94736842105263,92.5925925925926,23.931623931623932,8.060453400503778,31.59593432747034,0,0,0,0,0,0
900176479,5,301,595,733,1687851471,7684616714,4403070764,5607479.970099668,12915322.208403362,6006917.822646658,4000000,3000000,3600000,5860812.24405991,117772225.24374135,7003748.532467758,21,59,54,4,4,4,117,193,189,0.801276434905852,5.441853612321779,1,1,1,38.87043189368771,32.436974789915965,25.78444747612551,10.497237569060774,41.057818209069616,0,0,0,0,0,0
900179095,5,176,595,502,1217299867,1990740781,2645220461,6916476.517045454,3345782.825210084,5269363.46812749,4809000,2250000,3300000,10724307.575816918,4083158.497994264,6209211.561659484,26,29,35,4,4,4,107,152,92,1.102911456690994,2.803875178890379,1,0,0,60.79545454545454,25.546218487394956,18.326693227091635,10.683424980361352,23.95439680358876,0,1,0,0,1,0
900186802,5,70,153,162,474903871,1135697517,1022721357,6784341.014285714,7422859.588235294,6313094.796296297,3000000,4060000,3850000,10910260.951299848,16035183.024415983,9004652.370663634,13,30,42,3,4,4,53,92,71,1.1543261932872322,3.854026597385775,1,1,0,75.71428571428571,60.130718954248366,43.82716049382716,10.129870129870131,29.744778853531677,0,1,1,0,1,1
900190045,7,248,459,288,20124102420,50381083926,64505124159,81145574.27419356,109762710.07843137,223976125.55208334,25149162,22000000,35673161,350809000.5503254,423031302.8029962,749346199.9052488,19,85,64,4,4,4,126,191,138,0.8039190929521982,7.437023436782276,0,1,0,50.806451612903224,41.61220043572985,47.91666666666667,9.64824120603015,46.6230542130846,0,1,1,0,1,1
900190473-9,5,1099,2484,2782,16178912363,17246035764,22989481196,14721485.3166515,6942848.536231884,8263652.478792236,3180000,2820000,3235200,204394669.91373047,38550435.56580318,47930995.569245934,48,87,71,4,4,4,470,746,656,0.15968365885460858,2.074757485073002,0,0,0,42.766151046405824,30.03220611916264,23.58015815959741,1.775333857030636,19.996016918673174,1,1,1,1,1,1
900192428,5,13,186,138,96668601,2396460520,3380681204,7436046.230769231,12884196.344086021,24497689.884057973,4200000,5029000,12300000,6375584.488161434,26746252.528427027,45882034.08752143,9,46,30,3,4,4,12,97,76,1.3833000202520054,6.084042627791448,0,0,0,92.3076923076923,52.1505376344086,55.072463768115945,15.133531157270031,42.452711528440446,0,1,0,0,1,0
900192544,5,341,503,447,1757794334,2526972803,2902186952,5154822.093841642,5023802.7892644135,6492588.25950783,2800000,2375000,3500000,9978462.873032682,10767309.022265214,12787436.743717963,18,50,51,5,4,4,148,218,174,0.473335929311008,1.0570799046210468,1,1,1,43.401759530791786,43.33996023856859,38.92617449664429,4.95739736638265,12.876901098011173,0,1,0,0,1,1
900192678,5,600,560,538,1924773403,2293928701,5449470291,3207955.671666667,4096301.251785714,10129126.934944239,2039400,2219575.5,2545000,5308362.64503985,8394978.571114779,108268736.61363013,25,39,45,4,4,4,165,178,146,0.5587533868571214,7.473006983036052,0,0,0,27.500000000000004,31.785714285714285,27.137546468401485,6.24263839811543,32.522641193553106,0,1,1,0,1,1
900192832,5,687,804,947,2615958116,4605270143,5814324894,3807799.2954876274,5727947.939054727,6139730.616684266,1950000,3320724,2886000,6107193.833420923,8688144.873562822,11261645.294392796,33,73,105,4,4,4,283,305,257,0.4333559225309413,1.2431582849582004,1,0,0,41.193595342066956,37.93532338308458,27.13833157338965,6.111566858080394,17.04929765476443,1,1,0,1,1,0
900196346,5,16,23,25,626948360,431000000,3485200000,39184272.5,18739130.43478261,139408000,19500000,17600000,20400000,80527769.55450068,9022383.233352825,596043289.7589458,2,7,8,2,2,3,14,12,14,7.32421875,44.74940747435089,1,1,1,87.5,52.17391304347826,56.00000000000001,42.1875,80.53886226158812,0,0,1,0,0,0
900196347,5,106,117,139,1700372339,12375171025,9421283354,16041248.481132075,105770692.52136752,67779016.9352518,13100000,17900000,14855167,13166908.88314372,580636901.9225677,258360260.09021115,9,14,13,4,3,3,53,71,77,1.2698025090809193,9.741092514440885,1,1,1,50,60.68376068376068,55.39568345323741,10.773480662983426,49.25238775385176,0,1,1,0,1,1
900196366,5,173,178,0,5851753559,5684628590,0,33825165.08092485,31936115.674157303,0,15000000,15000000,0,58371935.96970482,56125743.54189679,0,23,48,0,3,4,0,119,109,0,0.7800261361514923,2.5583896162382027,1,1,0,68.78612716763006,61.23595505617978,0,7.4074074074074066,22.72876048256851,0,0,0,0,0,0
900205773,5,22,24,45,469531336,322541861,387850469,21342333.454545453,13439244.208333334,8618899.311111111,13100000,7530000,6580000,24563497.485294558,17734686.561080262,6252752.5741461245,4,10,7,1,3,2,19,16,40,1.7992996014974039,3.7480066786621826,1,1,1,86.36363636363636,66.66666666666666,88.88888888888889,14.285714285714288,30.054865939098814,0,0,0,0,0,0
900206237,5,125,262,335,407836338,818688423,1041812205,3262690.704,3124764.973282443,3109887.1791044776,1933008,2034200,1850000,3471067.0343542546,3025636.0626367186,3176023.925423196,19,37,32,4,4,4,42,79,96,2.006583743218668,2.942389355345398,1,1,1,33.6,30.15267175572519,28.65671641791045,17.72853185595568,25.03628061052372,0,0,0,0,0,0
900208532,5,29,743,1146,356200000,1898422098,6341566054,12282758.620689655,2555076.8479138627,5533652.752181501,7220000,1600000,3088575,36213829.19761373,4233454.107785659,7963106.685272657,3,18,35,1,4,4,29,166,235,0.6783873973693052,1.0760150266895376,1,1,1,100,22.34185733512786,20.506108202443283,6.934306569343065,12.318832676476763,0,0,0,0,0,0
900211460,5,323,848,963,5092794632,13603500919,13008923252,15767166.043343654,16041864.291273585,13508746.886812046,5558080,4293168,4450339,26502806.29626248,60276583.36708296,31108038.515658498,45,70,64,4,4,4,142,256,278,0.4985555415994357,2.4770324045739285,0,0,0,43.962848297213625,30.18867924528302,28.868120456905505,4.686035613870666,27.463730760237137,1,1,1,1,1,1
900211468,5,303,461,452,4048433088,5447022904,7488517467,13361165.306930693,11815667.904555315,16567516.519911505,6450000,5800000,7612000,19802405.088910818,14177710.005437901,22109746.724436566,30,54,45,5,4,4,157,217,208,0.5333221520083102,1.2497148764488144,0,0,1,51.81518151815182,47.071583514099785,46.017699115044245,7.401315789473683,14.867700017877189,1,1,1,1,1,1
900211477,5,371,640,693,3344686528,5553330910,6306560791,9015327.568733154,8677079.546875,9100376.321789322,3160026,5257530,5623920,17054474.791932303,12532372.155354192,12027822.967967995,48,70,53,5,4,4,157,235,222,0.6157150256783266,1.378191055379501,1,0,0,42.318059299191376,36.71875,32.03463203463203,7.394366197183098,16.159711864375716,0,1,0,1,1,1
900283194,5,0,43,207,0,425734060,1930993598,0,9900792.093023255,9328471.487922706,0,6382980,7052000,0,9016892.423331127,7438744.889250574,0,4,18,0,1,3,0,42,103,1.1136000000000001,1.4417134849730828,0,1,1,0,97.67441860465115,49.75845410628019,9.2,13.17748544027992,0,0,1,0,0,1
900290890,5,25,67,78,51662087952,2295377617,2922797070,2066483518.08,34259367.41791045,37471757.307692304,40442789,13048910,5950000,9986593142.547352,68934831.71936266,131192826.8677318,9,23,18,2,3,2,20,39,46,1.930795847750865,77.75951251573294,0,0,0,80,58.2089552238806,58.97435897435898,16.470588235294116,92.95003181956035,1,1,1,1,1,1
900625317,5,46,1586,1762,12148549092,15535839771,21514021431,264098893.3043478,9795611.457124842,12210000.812145289,100000000,1634347.5,1727052,509881217.6817926,83181728.28194237,109657446.83682285,19,108,120,4,5,4,32,234,269,3.2212032117407783,7.002484895716804,0,0,0,69.56521739130434,14.754098360655737,15.266742338251987,29.46375957572186,44.769030989780056,0,1,1,1,1,1
900750333,5,97,0,0,2818993553,0,0,29061789.206185568,0,0,10000000,0,0,83957307.44163445,0,0,1,0,0,4,0,0,54,0,0,3.4116271654798593,31.486145018849758,1,0,0,55.670103092783506,0,0,22.68041237113402,69.71680601782491,1,0,0,1,0,0
900807482,5,0,119,671,0,1448555491,14166934502,0,12172735.218487395,21113166.172876306,0,3250000,9360000,0,27792155.20547757,85660407.53973791,0,32,55,0,4,4,0,112,300,0.4611440474282968,2.5236866438928294,0,1,1,0,94.11764705882352,44.70938897168406,4.810126582278481,25.79549679072309,0,1,1,0,1,1
900958564,4,0,10668,8472,0,672436389864,248803408825,0,63033032.42069741,29367730.031279508,0,7692425,7718616,0,4137220452.2333384,245245557.3837386,0,81,83,0,5,5,0,5355,5347,0.019516863587774845,22.387060473885626,0,1,1,0,50.196850393700785,63.1137865911237,0.3657262277951933,53.77814816631148,0,1,1,0,1,1
900959048,4,1,5657,965,29700000,1117893523607,16308334240,29700000,197612431.2545519,16899828.227979276,29700000,6880000,2919084,0,13295987233.48803,100640648.00109413,1,80,34,1,4,5,1,3795,922,0.026333590255490997,77.74777729673902,0,1,0,100,67.0850273996818,95.5440414507772,0.5435603200966329,89.75885829287877,1,1,1,1,1,1
900959051,5,1,5012,1956,372812500,211302820223,181637089288,372812500,42159381.52893057,92861497.59100205,372812500,6456000,13462468,0,498095802.22967595,510712617.55028296,1,70,72,1,5,5,1,4561,1591,0.02634918828872163,2.098042915397686,0,0,1,100,91.00159616919393,81.33946830265849,1.1766394030707419,22.006251363661537,1,1,1,1,1,1
900971006,5,7751,4892,4030,296533940148,131162805823,199890154953,38257507.43749194,26811693.749591168,49600534.72779156,7908300,8170000,10815000,375191614.8924023,140763156.9696946,268847718.23197174,115,97,111,5,5,5,3691,3420,3555,0.02534165668158677,1.015857738910899,1,0,0,47.61966197909947,69.91005723630417,88.21339950372209,0.9896239429016972,14.807700428924958,1,1,1,1,1,1
901108114-5,5,0,1,383,0,480000000,17228787058,0,480000000,44983778.21932115,0,480000000,7511262,0,0,118917073.05823581,0,1,23,0,1,4,0,1,181,0.8015950520833333,4.946438968187873,0,0,1,0,100,47.25848563968668,8.854166666666666,28.39835775611821,0,0,1,0,0,1
901249947,5,0,0,9,0,0,515875290,0,0,57319476.666666664,0,0,2800000,0,0,161191400.86544597,0,0,5,0,0,1,0,0,9,11.11111111111111,89.21708900912621,0,0,1,0,0,100,44.44444444444444,97.7901635877927,0,0,0,0,0,0
901314566,5,0,0,14,0,0,4467793449,0,0,319128103.5,0,0,10400000,0,0,978670344.7605613,0,0,8,0,0,3,0,0,14,7.142857142857142,69.52065458206359,0,0,1,0,0,100,28.57142857142857,98.50172124642461,0,0,0,0,0,0
919004318,4,0,64,198,0,97921000,1172442393,0,1530015.625,5921426.2272727275,0,800000,4800000,0,1204647.8836413187,11342843.302311433,0,1,8,0,1,3,0,57,116,0.9877046792144978,2.520269572026838,0,1,1,0,89.0625,58.58585858585859,8.015267175572518,21.608698858343125,0,0,0,0,0,0
932000002-1,6,444,536,503,3192079261,2681922483,4559020370,7189367.704954955,5003586.722014925,9063658.787276343,2500000,3000000,6067900,28709851.336957004,12800276.434631787,18537717.91358904,23,28,66,4,4,4,105,123,165,0.8996089190642976,1.257881519577814,0,0,0,23.64864864864865,22.94776119402985,32.80318091451292,7.82198246797033,14.807983124342105,0,1,1,1,1,1
937000286-6,6,373,691,599,1441554511,3083494775,9253118216,3864757.402144772,4462365.8104196815,15447609.70951586,2196000,2508000,2800000,5403879.901261665,7386273.367382746,235016089.43305773,32,64,63,4,4,4,141,256,208,0.5646939201299985,18.442898948926818,1,0,0,37.801608579088466,37.04775687409551,34.72454090150251,7.276007215874925,54.293993224528016,1,1,1,1,1,0
981501104-0,5,312,246,248,9488784556,14064719716,16412194075,30412771.012820512,57173657.38211382,66178201.91532258,10250000,15150783,19779248.5,94422428.6093163,137930958.8747683,170329530.2741788,38,70,76,4,4,4,149,106,87,1.5374763713833592,32.07324252056632,0,0,0,47.756410256410255,43.08943089430895,35.08064516129033,17.617866004962778,62.04782400571123,0,1,1,0,1,1
ND1,6,220,1803,233,27940207280,34882850687,53793160772,127000942.18181819,19347116.2989462,230871934.64377683,21074121,2978000,28000000,458170935.2354086,189209842.54897016,875210678.6866964,51,131,48,4,4,4,94,241,133,4.563520132287108,13.353761335488606,1,1,0,42.72727272727273,13.366611203549638,57.08154506437768,38.6968085106383,60.068741623992636,0,0,0,0,1,0
ND10,6,446,986,1289,6128968961,13379462235,23405132361,13742082.87219731,13569434.315415822,18157589.108611327,1963500,1875000,2264349,53573216.39376674,59834361.10065905,80994832.81962211,32,73,81,4,4,3,80,182,212,5.336486831632392,7.103353412270769,1,1,1,17.937219730941703,18.45841784989858,16.446858029480218,33.73759647188533,44.70038678918095,0,0,1,0,1,1
ND11,6,197,1062,832,87635232496,36578683942,273560371064,444848895.9187817,34443205.21845575,328798522.91346157,164214253,19727126,14017605,1100791099.9405246,42840354.10955656,1598280321.9571247,2,65,109,4,4,4,86,143,248,1.540271542474054,8.428619880099914,1,0,0,43.65482233502538,13.465160075329566,29.807692307692307,18.74701099952176,53.00741883195249,0,0,0,0,0,0
ND12,7,105,137,113,2354549959,2823337643,2085742912,22424285.323809523,20608303.96350365,18457901.876106195,7000000,7200000,8000000,69204541.22919299,61424200.49702561,31260844.236708853,26,48,34,4,4,4,70,88,68,0.9513985320372942,5.794489248765051,0,0,0,66.66666666666666,64.23357664233576,60.17699115044248,8.732394366197182,40.40526397017666,1,1,1,1,1,1
ND13,6,1485,2989,2865,20994446628,43559078815,48526107468,14137674.496969696,14573127.740046838,16937559.32565445,2500000,3552120,4983000,44527619.36671941,84491520.87792796,56181237.628059916,34,54,63,4,4,4,432,605,683,0.21291318059711603,1.3435955488646065,1,1,0,29.09090909090909,20.24088323854132,23.839441535776615,3.35195530726257,16.83589917910677,1,1,1,1,1,1
ND14,7,167,638,441,1609383584,4719772525,3957199391,9637027.449101796,7397762.578369906,8973241.249433106,4218340,2877096,4272000,15523517.724223793,15452395.346764578,25007999.552037507,24,36,31,4,4,4,84,141,130,0.9179937598066623,3.347013984055763,1,1,0,50.29940119760479,22.10031347962382,29.47845804988662,9.309791332263243,31.04757298150934,1,1,0,1,1,0
ND15,6,585,414,331,1956857475,4286334805,5732596929,3345055.512820513,10353465.712560387,17319023.95468278,1392000,2022444,4480000,8613865.612029841,45234708.82836182,59011922.85424989,58,72,43,4,4,4,129,154,143,1.5913844762281644,8.255957420638772,0,0,0,22.05128205128205,37.19806763285024,43.202416918429,17.74436090225564,45.89407722598802,0,1,1,0,1,1
ND16,6,510,843,1279,4621921335,6187105644,7373121369,9062590.852941176,7339389.850533808,5764754.784206411,2730000,3200000,2559000,41396363.04042083,14914917.568490645,18227999.358239178,46,68,63,4,4,4,226,292,314,0.3089460093679844,1.1486418033933428,1,1,1,44.31372549019608,34.63819691577699,24.550430023455824,3.229483282674772,15.4477844435196,1,1,1,1,1,1
ND17,7,185,288,280,1335868899,1106994692,2519111180,7220912.967567568,3843731.5694444445,8996825.642857144,3800000,3180000,4630666.5,17897721.544578034,2716321.4803816546,63824758.82788915,22,10,6,4,4,1,96,106,98,0.9426658130646957,5.7993277062466415,0,1,1,51.891891891891895,36.80555555555556,35,9.9601593625498,30.81119831433339,0,0,0,0,0,0
ND18,6,695,437,300,3374193695,5957196616,3223573597,4854954.956834532,13632028.869565217,10745245.323333334,2704000,5416800,5000000,6798193.330206533,65379251.811351605,19894960.891590253,14,25,18,5,3,3,170,199,161,0.5250109235042602,1.915759094741344,0,0,0,24.46043165467626,45.53775743707094,53.666666666666664,7.960893854748603,21.222048159789896,1,1,1,1,1,1
ND19,6,64,112,114,1802208339,2328443499,2407670120,28159505.296875,20789674.098214287,21119913.333333332,9167200,8694700,10000000,65184186.62467189,38740072.79883485,40272738.7150746,6,30,28,2,4,4,48,70,51,1.4910820451843045,7.198657814930049,1,1,1,75,62.5,44.73684210526316,12.068965517241379,47.338788727173295,0,0,0,0,0,0
ND2,4,1100,2662,2341,129437777615,117564568673,138392906848,117670706.92272727,44164000.25281743,59117004.20674925,17698636,6307000,9000000,544252286.6327151,227877425.6992503,236094167.92812356,77,119,122,5,4,4,518,895,763,0.17673823676136532,1.6896326371100086,0,1,1,47.090909090909086,33.621337340345605,32.592909013242206,3.5883991479600197,19.789251353100244,1,1,1,1,1,1
ND20,6,366,800,652,47716046576,74542753913,81035617465,130371711.95628415,93178442.39125,124287756.8481595,24767000,18239243.5,9561600,793669266.6140717,346518142.7174359,577318643.0474846,49,92,70,5,4,4,236,410,424,0.4797399431912388,13.800858994144106,1,0,0,64.48087431693989,51.24999999999999,65.03067484662577,8.305830583058306,51.510436088163914,1,1,1,1,1,1
ND21,6,182,280,136,11419603510,24532783234,1922213211,62745074.23076923,87617082.97857143,14133920.669117646,35000000,41091273,8780711,89870703.6779823,195048543.05060023,11233355.372792117,2,2,2,1,1,1,135,172,115,0.5167727430341942,3.821015192337151,0,0,1,74.17582417582418,61.42857142857143,84.55882352941177,5.68561872909699,32.4904228100645,0,0,0,0,0,0
ND22,7,200,200,224,1804472801,1632949436,3119837537,9022364.005,8164747.18,13927846.14732143,6353211,5987500,6738161,11927660.787788812,9603223.388758956,74643049.30079997,16,33,37,4,4,4,95,97,105,1.0426939513477975,4.912678565102369,0,0,0,47.5,48.5,46.875,9.615384615384617,33.863875697049664,0,0,0,1,0,0
ND23,6,599,746,326,98887581268,104669549757,55168568075,165087781.74958265,140307707.44906166,169228736.42638037,42608616,34059982,39766340,528760499.1509342,500391302.1043589,507577113.3914935,24,68,44,5,5,4,362,398,292,0.2540969780187312,3.725183128081844,0,1,1,60.434056761268785,53.35120643431635,89.57055214723927,3.052064631956912,28.567182273390173,0,1,1,0,1,1
