num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_entidades_dif_1,num_entidades_dif_2,num_entidades_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pentidades_1,pentidades_2,pentidades_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG
7,9,3,35260000,99176140,30260000,5037142.857142857,11019571.111111112,10086666.666666666,6300000,12369840,7000000,2814614.919106545,6469445.7671744265,7371738.826988741,5,4,1,1,1,1,5,5,2,1,1,0,71.42857142857143,55.55555555555556,66.66666666666666,0,0,0,0,0,0,26.180608563427572,Bajo
36,56,74,413786121,604316754,621207877,11494058.916666666,10791370.607142856,8394701.04054054,1140155,1721400,1597150,32012662.51849894,23024841.008552697,21553711.90471735,4,8,8,1,2,2,4,7,8,0,0,1,11.11111111111111,12.5,10.81081081081081,1,1,1,1,1,1,54.20187693248668,Bajo
21,19,3,144840216,182512656,78184000,6897153.142857143,9605929.263157895,26061333.333333332,7442000,9500000,21000000,3572543.0449668523,5434183.9121679105,13348201.57674184,5,6,1,2,1,1,5,6,2,1,0,1,23.809523809523807,31.57894736842105,66.66666666666666,0,0,0,0,0,0,42.26879895487131,Bajo
6,1,1,233565513,6973400,2963100,38927585.5,6973400,2963100,20947807.5,6973400,2963100,53568858.99784913,0,0,4,1,1,2,1,1,4,1,1,0,0,0,66.66666666666666,100,100,0,0,0,0,0,0,39.90091600459557,Bajo
6,7,1,127064398,603507082,15635720,21177399.666666668,86215297.42857143,15635720,15985855,20000000,15635720,19696084.775440644,169123966.3748338,0,3,4,1,2,2,1,5,4,1,0,0,0,83.33333333333334,57.14285714285714,100,1,1,0,1,1,1,39.196163212438314,Bajo
7,2,0,439590050,88180000,0,62798578.571428575,44090000,0,66000000,44090000,0,51743234.12270002,33917083.86639394,0,2,1,0,1,1,0,3,1,0,0,0,0,42.857142857142854,50,0,0,0,0,0,0,0,37.50077287839666,Bajo
2,0,5,23280000,0,46200000,11640000,0,9240000,11640000,0,10000000,0,0,4060541.8357652714,1,0,3,1,0,1,1,0,2,1,0,0,50,0,40,0,0,0,0,0,0,49.98471249041734,Bajo
1,2,1,25000000,23035000,30000000,25000000,11517500,30000000,25000000,11517500,30000000,0,11996066.542829778,0,1,2,1,1,1,1,1,2,1,1,1,1,100,100,100,0,0,0,0,0,0,30.051886230296176,Bajo
18,5,1,328319659,100600000,19800000,18239981.055555556,20120000,19800000,10500000,9000000,19800000,16176925.665210417,18403043.226597063,0,3,2,1,2,2,1,3,2,1,1,0,0,16.666666666666664,40,100,0,0,0,1,1,0,53.76475798540511,Bajo
8,4,0,834617025,321239610,0,104327128.125,80309902.5,0,19870750,14810460,0,126819951.50431311,138016465.4723009,0,1,3,0,1,1,0,4,3,0,1,1,0,50,75,0,0,1,0,1,1,0,67.35636710439283,Medio
5,4,0,39490000,46006000,0,7898000,11501500,0,9000000,9876500,0,5228864.121393861,7687652.632631107,0,2,1,0,1,1,0,3,1,0,1,1,0,60,25,0,0,0,0,0,0,0,63.65501340231417,Medio
14,7,8,201138936,230750280,360803719,14367066.857142856,32964325.714285713,45100464.875,13801680,37932000,46104182.5,11171343.973269898,24006907.033596158,20463709.484808713,2,6,4,3,3,3,3,2,2,1,1,1,21.428571428571427,28.57142857142857,25,0,0,0,0,1,0,60.579543580465916,Medio
26,14,5,4968680066,2202987958,268160594,191103079.46153846,157356282.7142857,53632118.8,55616461,156814587.5,36734794,236862762.81456834,182642303.0153935,30181470.528437927,4,7,4,2,2,1,4,3,2,0,0,0,15.384615384615385,21.428571428571427,40,1,0,1,1,1,1,49.52477577249495,Bajo
2,3,0,107989400,987863453,0,53994700,329287817.6666667,0,53994700,108576000,0,34110406.86037034,456231443.3936363,0,2,2,0,1,1,0,2,2,0,1,0,0,100,66.66666666666666,0,1,1,0,1,1,0,52.17892229708845,Bajo
1,15,11,562599840,647684450,530630000,562599840,43178963.333333336,48239090.90909091,562599840,35200000,31152000,0,27202766.66362966,37915457.42162303,1,1,1,1,1,1,1,2,1,0,1,0,100,13.333333333333334,9.090909090909092,0,0,1,0,1,1,53.63458236165695,Bajo
3,1,0,38185000,23000000,0,12728333.333333334,23000000,0,12185000,23000000,0,7015797.05616784,0,0,2,1,0,2,1,0,3,1,0,1,0,0,100,100,0,0,0,0,0,0,0,53.024321246692416,Bajo
6,1,0,86500000,65000000,0,14416666.666666666,65000000,0,9000000,65000000,0,18161543.620151527,0,0,2,1,0,2,1,0,5,1,0,1,1,0,83.33333333333334,100,0,1,0,0,0,0,0,46.57395422306425,Bajo
326,346,192,1477639069,2005411324,1991089393,4532635.180981595,5795986.485549133,10370257.255208334,2368691.5,2673238.5,1562728,5678365.071070006,23115722.183587655,65001960.90471806,5,11,9,1,2,3,4,6,7,0,0,1,1.2269938650306749,1.7341040462427744,3.6458333333333335,0,0,0,0,0,0,49.417607017124034,Bajo
6,0,0,30790612,0,0,5131768.666666667,0,0,4466564,0,0,2753482.810978029,0,0,2,0,0,3,0,0,3,0,0,1,0,0,50,0,0,0,0,0,0,0,0,40.15986727866902,Bajo
28,1,2,176961385,603989,3649490,6320049.464285715,603989,1824745,2043937.5,603989,1824745,11398629.050051013,0,1120149.0652810456,3,1,2,2,1,1,11,1,1,1,0,0,39.285714285714285,100,50,0,0,0,0,0,0,25.941716042398845,Bajo
168,330,353,8517694658,2188441549,4641343170,50700563.440476194,6631641.057575758,13148280.934844192,2205427,2632280,2734620,547748508.9350774,17122903.250287496,107376262.91659601,9,14,21,3,3,3,6,8,5,1,1,0,3.571428571428571,2.4242424242424243,1.41643059490085,1,1,1,1,1,1,75.28651784302077,Medio
20,14,0,696416145,607726521,0,34820807.25,43409037.21428572,0,7206588.5,6267754,0,67023969.59537197,56478684.58149341,0,3,5,0,2,1,0,8,7,0,1,1,0,40,50,0,1,1,0,1,1,0,35.739763248297926,Bajo
24,5,4,138755195,27321171,38663434,5781466.458333333,5464234.2,9665858.5,4500000,1827901,8250000,5413683.498125395,5822582.682891948,7465814.635261781,4,1,1,2,1,1,9,4,2,1,1,1,37.5,80,50,0,0,0,1,1,1,26.99352875800865,Bajo
2,3,0,288474600,276825483,0,144237300,92275161,0,144237300,85291161,0,47181982.81738486,54569066.49375561,0,2,1,0,1,1,0,1,2,0,0,1,0,50,66.66666666666666,0,0,0,0,0,0,0,42.733834692607424,Bajo
33,9,0,74087557,45340388,0,2245077.484848485,5037820.888888889,0,968000,1708756,0,5103649.170134366,7397196.250380688,0,3,3,0,1,1,0,4,4,0,1,1,0,12.121212121212121,44.44444444444444,0,0,0,0,0,0,0,61.638702117384355,Medio
3,1,1,13215041,8000000,9000000,4405013.666666667,8000000,9000000,3000000,8000000,9000000,4557896.851680645,0,0,2,1,1,2,1,1,3,1,1,0,0,0,100,100,100,0,0,0,1,0,0,67.41689083329214,Medio
9,32,6,138091270,288605500,32327250,15343474.444444444,9018921.875,5387875,2270000,797500,1100000,20753088.702519145,38772378.818271786,7146209.596265002,2,2,1,1,1,1,3,3,1,0,0,0,33.33333333333333,9.375,16.666666666666664,0,1,0,1,1,0,61.431912027580196,Medio
8,4,2,70303508,28695632,6437432,8787938.5,7173908,3218716,4088700,4778908,3218716,12987106.212137626,6426395.418113641,132579.6930453529,4,4,2,2,1,1,4,4,2,1,1,1,50,100,100,0,1,0,0,1,0,32.23924698578449,Bajo
2,1,0,19311152,1054904,0,9655576,1054904,0,9655576,1054904,0,7998193.696445342,0,0,1,1,0,2,1,0,2,1,0,1,0,0,100,100,0,0,0,0,0,0,0,50.62304903698798,Bajo
17,5,0,2392100870,480853660,0,140711815.88235295,96170732,0,97500000,35250000,0,128570691.77477911,140962462.16411346,0,2,2,0,1,1,0,3,2,0,1,1,0,17.647058823529413,40,0,1,0,0,1,1,0,51.581838664760255,Bajo
3,0,0,37130092,0,0,12376697.333333334,0,0,16147200,0,0,8752127.944664733,0,0,1,0,0,3,0,0,3,0,0,1,0,0,100,0,0,0,0,0,0,0,0,40.309441997891184,Bajo
40,46,20,416629037,263272453,70831345,10415725.925,5723314.195652174,3541567.25,1883300,2186570,2108680,34243251.08783673,20819849.07916351,6453387.580217784,5,8,3,1,2,2,4,4,2,0,1,1,10,8.695652173913043,10,0,0,0,0,0,0,59.05995788584349,Bajo
2,2,1,1177400,1322400,1184050,588700,661200,1184050,588700,661200,1184050,20506.096654409877,0,0,2,2,1,1,1,1,2,2,1,0,1,0,100,100,100,0,0,0,0,0,0,37.87819834590438,Bajo
1,3,7,6607360,32969640,84278250,6607360,10989880,12039750,6607360,7300000,9972200,0,12632048.582997138,7186748.289908309,1,2,7,1,1,1,1,2,1,1,0,0,100,66.66666666666666,14.285714285714285,0,0,0,0,1,0,57.63765932087913,Bajo
56,75,3,1526328785,2049575712,7022304,27255871.160714287,27327676.16,2340768,1269446.5,1404864,1609392,113587551.29284164,139527664.85549197,1266780.3914364951,3,3,1,1,1,1,4,3,1,0,0,0,7.142857142857142,4,33.33333333333333,1,1,0,1,1,0,69.37306623920826,Medio
7,7,4,6821931527,6960276944,5359870670,974561646.7142857,994325277.7142857,1339967667.5,500000000,300000000,1621250755,1032847056.0090317,1045860917.1855311,861556615.4679356,2,2,2,1,1,1,3,2,1,1,1,1,42.857142857142854,28.57142857142857,25,1,1,1,1,1,1,71.4960202764247,Medio
16,34,45,43746000,152788000,383914805,2734125,4493764.705882353,8531440.111111112,1546000,3500000,4400000,1989467.3952258343,4765102.072478702,15090214.014923165,2,4,5,2,1,1,2,3,3,0,0,0,12.5,8.823529411764707,6.666666666666667,0,1,1,0,1,0,79.03521419794232,Medio
503,455,410,2270637253,3109846562,10209827998,4514189.3697813125,6834827.608791209,24902019.507317074,1650000,2350000,1260493,11901520.624180285,20938618.409669682,365622356.3935312,11,13,14,3,3,2,16,21,20,1,1,0,3.180914512922465,4.615384615384616,4.878048780487805,1,1,1,1,1,1,54.4437672069531,Bajo
4,1,0,77572000,24948000,0,19393000,24948000,0,20272000,24948000,0,14097360.651318152,0,0,3,1,0,1,1,0,3,1,0,1,1,0,75,100,0,0,0,0,0,0,0,43.64013028528525,Bajo
10,1,3,112959402,110548000,240591001,11295940.2,110548000,80197000.33333333,870000,110548000,84320000,32904490.971346326,0,61966858.317671716,3,1,3,2,1,1,2,1,3,0,0,0,20,100,100,0,0,0,0,0,0,45.79205455107994,Bajo
119,171,272,8228567878,8699506088,6231179557,69147629.22689076,50874304.60818713,22908748.37132353,5610000,5520000,4022500,231444828.04299682,218451855.02515662,85668736.54990235,5,11,16,3,2,3,7,5,5,0,0,0,5.88235294117647,2.923976608187134,1.8382352941176472,1,1,1,1,1,1,54.78008118614275,Bajo
7,10,2,777564629,1782448104,366360220,111080661.28571428,178244810.4,183180110,105655615,113839964.5,183180110,70316351.82973467,173526145.03246063,145204458.12683058,5,4,2,3,2,1,3,2,1,1,1,1,42.857142857142854,20,50,0,1,1,0,1,0,50.52145997364987,Bajo
1,2,0,20880000,51580000,0,20880000,25790000,0,20880000,25790000,0,0,13024906.909456205,0,1,2,0,1,1,0,1,2,0,0,1,0,100,100,0,0,1,0,0,0,0,37.959934087701455,Bajo
6,3,0,47680094,36762000,0,7946682.333333333,12254000,0,3465499.5,9362000,0,12314242.501433382,11574227.749616819,0,2,3,0,2,1,0,2,1,0,0,1,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,44.87766949182334,Bajo
21,7,0,336944888,159247184,0,16044994.666666666,22749597.714285713,0,2400000,5486336,0,23881515.838193096,35964646.313810036,0,2,3,0,4,2,0,10,5,0,1,1,0,47.61904761904761,71.42857142857143,0,1,1,0,1,1,0,26.29414168224313,Bajo
319,233,235,1983506589,1624421257,1558742073,6217888.993730407,6971765.051502146,6632944.991489362,1792855,2688880,1876409,25043401.048260324,18649876.022878308,22321793.91936525,7,16,16,3,3,3,24,20,20,1,1,1,7.523510971786834,8.583690987124463,8.51063829787234,1,1,1,1,1,1,22.100548396623303,Bajo
278,375,511,2276463324,2786852057,10353406605,8188716.992805756,7431605.485333334,20261069.677103717,4507200,2660700,2220000,17374065.389059413,28232984.027153857,315881746.70043916,6,21,12,2,3,3,6,9,6,1,1,0,2.158273381294964,2.4,1.1741682974559686,0,1,1,0,1,1,48.93014074569325,Bajo
10,10,12,70241613,92418183,37675644,7024161.3,9241818.3,3139637,1189580,1848310,2429047.5,12290843.803721868,15255674.527541008,2190249.843210047,3,8,8,3,3,3,4,5,4,1,0,0,40,50,33.33333333333333,0,0,0,0,0,0,29.13682578336212,Bajo
196,374,427,3258525312,3367667093,6704692600,16625129.142857144,9004457.467914438,15701856.206088994,2870420,3311413,4490227,46766098.94243568,22368608.40864145,47237603.2306995,26,44,41,3,4,3,25,25,27,1,1,1,12.755102040816327,6.684491978609626,6.323185011709602,1,1,1,1,1,1,44.52728334065545,Bajo
8,4,0,190541146,66271539,0,23817643.25,16567884.75,0,11739258,18041923,0,23827749.203178328,11179616.248909364,0,1,2,0,2,1,0,5,3,0,1,1,0,62.5,75,0,1,0,0,0,0,0,29.207577411553306,Bajo
56,8,1,228753477,93589573,801540,4084883.5178571427,11698696.625,801540,1437114.5,3763760,801540,11813301.312397804,18166588.32857989,0,3,3,1,1,1,1,9,6,1,1,1,0,16.071428571428573,75,100,0,0,0,0,1,0,32.0471955723301,Bajo
22,15,0,10796509093,33159551818,0,490750413.3181818,2210636787.866667,0,107227701,406000000,0,847438861.8468969,6418893113.636588,0,6,10,0,2,2,0,9,5,0,1,1,0,40.909090909090914,33.33333333333333,0,1,1,0,1,1,0,34.95476771118982,Bajo
9,3,6,131874520,81387100,177969860,14652724.444444444,27129033.333333332,29661643.333333332,5782600,26775000,31474955,16500270.236537546,21525633.663224258,14106711.8337856,3,2,4,2,2,3,4,2,2,0,0,0,44.44444444444444,66.66666666666666,33.33333333333333,0,0,0,0,0,0,37.754657131490745,Bajo
0,7,17,0,17783597,76622738,0,2540513.8571428573,4507219.882352941,0,643400,1760237,0,4860861.976653333,5751401.41763039,0,3,3,0,2,2,0,3,4,0,0,0,0,42.857142857142854,23.52941176470588,0,1,0,0,1,1,50.881530640637166,Bajo
217,465,552,1173455929,3786635217,11814058227,5407631.00921659,8143301.541935484,21402279.39673913,781834,2537288,2295976,34080448.31044195,47784285.318892844,321345893.4893259,6,6,8,1,2,3,7,8,10,0,0,0,3.225806451612903,1.7204301075268817,1.8115942028985508,1,1,1,1,1,1,48.266664763493104,Bajo
4,2,1,19130784,12659900,3000000,4782696,6329950,3000000,1568792,6329950,3000000,6875900.815771753,6852076.841732002,0,3,2,1,3,1,1,3,2,1,0,1,1,75,100,100,0,0,0,0,0,0,33.7753325901886,Bajo
105,181,229,419840020,781743116,915110235,3998476.380952381,4319022.740331491,3996114.5633187774,2020140,2281530,3200000,5788087.357546752,5968536.713869463,2773150.7591761104,6,13,17,2,2,3,2,2,1,0,0,0,1.9047619047619049,1.1049723756906076,0.43668122270742354,0,0,0,0,0,0,97.84272367578393,Alto
6,2,1,799996700,157524144,595348,133332783.33333333,78762072,595348,131816675,78762072,595348,77945937.40146223,5320373.245024075,0,1,2,1,1,1,1,3,2,1,1,0,0,50,100,100,1,0,0,1,0,0,36.547190326503916,Bajo
1155,1263,567,7778608927,11800545939,7188673178,6734726.343722944,9343266.77672209,12678435.940035274,4518500,5506300,6240600,10894532.411716681,12461498.565220661,51548274.3513126,11,11,5,2,3,1,6,7,8,0,0,0,0.5194805194805194,0.5542359461599367,1.4109347442680775,1,1,1,1,1,1,35.72090087974806,Bajo
27,9,2,653305552,680124095,22222264,24196501.925925925,75569343.8888889,11111132,20016728,15000000,11111132,17338188.987905502,167775830.42132032,2914880.828241182,3,6,2,2,2,1,20,8,2,1,1,1,74.07407407407408,88.88888888888889,100,1,1,0,0,1,0,18.18485822389091,Bajo
2,6,5,51507480,117888530,106115156,25753740,19648088.333333332,21223031.2,25753740,17994585,13197100,25982864.948869668,14067318.42081129,18076695.23607287,2,6,3,1,3,1,2,3,3,0,0,0,100,50,60,0,0,0,0,0,0,42.90096163879343,Bajo
15,18,19,897940450,197204439,90187666,59862696.666666664,10955802.166666666,4746719.263157895,2792500,5127327.5,2415105,150433421.53187558,13100418.930127379,5820278.270039661,5,13,12,3,3,3,7,4,5,1,0,1,46.666666666666664,22.22222222222222,26.31578947368421,1,1,0,0,0,0,48.130901527159416,Bajo
73,108,102,119438952,241736057,135150251,1636150.0273972603,2238296.824074074,1325002.4607843137,1096200,1051365,931635,2821802.024372866,4101221.9558192696,1262722.6743183855,2,7,13,2,2,3,2,3,2,0,0,0,2.73972602739726,2.7777777777777777,1.9607843137254901,1,0,0,1,0,0,81.56937249365792,Alto
9,4,0,1152817590,842348262,0,128090843.33333333,210587065.5,0,100000000,164809045,0,77696828.62246285,145787355.5549309,0,3,3,0,2,2,0,2,1,0,1,1,0,22.22222222222222,25,0,0,0,0,0,0,0,42.80067384020568,Bajo
8,9,8,545000000,1568000000,1656000000,68125000,174222222.2222222,207000000,32500000,32000000,35000000,114330895.08714856,312751409.9799463,482193796.2509028,3,6,5,1,2,1,2,3,6,1,1,1,25,33.33333333333333,75,0,1,0,0,1,0,57.36328044602317,Bajo
12,8,0,4597013518,1992703009,0,383084459.8333333,249087876.125,0,216667643.5,122198161,0,398950860.87924314,240672668.7170768,0,2,1,0,1,1,0,5,3,0,1,0,0,41.66666666666667,37.5,0,1,1,0,1,1,0,35.03932932657443,Bajo
3,0,0,120923375,0,0,40307791.666666664,0,0,39534000,0,0,25403527.675899826,0,0,1,0,0,1,0,0,3,0,0,1,0,0,100,0,0,0,0,0,0,0,0,40.87015291771398,Bajo
7,4,0,114187042,91000000,0,16312434.57142857,22750000,0,10198042,11000000,0,17489860.53929437,26949025.95642373,0,2,2,0,2,2,0,2,2,0,1,1,0,28.57142857142857,50,0,0,0,0,1,0,0,49.745258491411924,Bajo
27,15,0,1179729597,290313445,0,43693688.777777776,19354229.666666668,0,15000000,4000000,0,83183346.05966002,29879857.494637154,0,3,4,0,2,1,0,12,9,0,1,1,0,44.44444444444444,60,0,1,1,0,1,1,0,21.22505505724545,Bajo
4,0,0,41122209,0,0,10280552.25,0,0,7983247.5,0,0,8296293.308156777,0,0,2,0,0,2,0,0,3,0,0,0,0,0,75,0,0,0,0,0,0,0,0,55.718048317239614,Bajo
2,3,0,9600000,15940000,0,4800000,5313333.333333333,0,4800000,4500000,0,1838477.6310850235,4278379.7556240065,0,2,2,0,2,1,0,2,3,0,0,1,0,100,100,0,1,1,0,1,1,0,39.36734307171823,Bajo
4,1,0,233096144,5460593,0,58274036,5460593,0,58703610,5460593,0,65505257.39075959,0,0,3,1,0,2,1,0,2,1,0,1,1,0,50,100,0,0,0,0,0,0,0,66.35931645995228,Medio
23,12,0,2424487222,1087508188,0,105412487.91304348,90625682.33333333,0,44341360,39240580,0,179669275.7261266,107609196.62262942,0,6,6,0,3,4,0,5,3,0,1,0,0,21.73913043478261,25,0,0,1,0,1,1,0,45.970639225202156,Bajo
11,0,0,1324157027,0,0,120377911.54545455,0,0,118182371,0,0,93822336.4275007,0,0,2,0,0,1,0,0,4,0,0,0,0,0,36.36363636363637,0,0,0,0,0,0,0,0,62.738572841379884,Medio
2,1,0,19000000,13500000,0,9500000,13500000,0,9500000,13500000,0,2121320.343559643,0,0,1,1,0,1,1,0,2,1,0,0,1,0,100,100,0,1,1,0,0,0,0,35.743589743589745,Bajo
6,1,0,20948955,1250000,0,3491492.5,1250000,0,1350000,1250000,0,5272942.2399015045,0,0,4,1,0,1,1,0,4,1,0,0,0,0,66.66666666666666,100,0,0,0,0,0,0,0,51.87499906117502,Bajo
3,2,1,5700000,4000000,20000000,1900000,2000000,20000000,900000,2000000,20000000,1819340.539866025,0,0,2,2,1,1,1,1,2,1,1,1,0,0,66.66666666666666,50,100,0,1,0,0,0,0,59.601486242900386,Bajo
12,7,0,391100000,243700000,0,32591666.666666668,34814285.71428572,0,7000000,8000000,0,40824445.84789705,48546281.305280514,0,2,2,0,1,1,0,8,7,0,1,1,0,66.66666666666666,100,0,0,0,0,1,0,0,21.5915896707499,Bajo
4,2,0,16006214,4616200,0,4001553.5,2308100,0,3665877,2308100,0,3206360.935945245,2392707.9261790393,0,1,2,0,1,1,0,3,2,0,0,0,0,75,100,0,0,0,0,0,0,0,58.79930286356014,Bajo
7,6,3,479619852,472160470,44610275,68517121.71428572,78693411.66666667,14870091.666666666,16934435,6000000,13000000,136949533.15677068,179483932.35172004,14286953.96245149,2,3,1,1,1,1,3,4,2,1,1,0,42.857142857142854,66.66666666666666,66.66666666666666,1,0,0,1,1,0,55.8878922260226,Bajo
1,4,2,564919,60000000,54000000,564919,15000000,27000000,564919,15000000,27000000,0,0,16970562.748477142,1,1,2,1,1,1,1,1,2,0,0,0,100,25,100,0,0,0,0,0,0,61.61083089976154,Medio
30,5,0,96426612,64391126,0,3214220.4,12878225.2,0,2391392.5,13600000,0,3183292.1667149886,7789136.6415773705,0,8,3,0,3,1,0,4,3,0,1,0,0,13.333333333333334,60,0,0,0,0,0,0,0,23.01908505818856,Bajo
12,2,0,11355000,5335000,0,946250,2667500,0,902000,2667500,0,309217.81819764053,1361180.553784104,0,4,2,0,2,2,0,3,2,0,1,1,0,25,100,0,0,0,0,0,0,0,48.97850115767176,Bajo
7,4,0,1202220000,424500000,0,171745714.2857143,106125000,0,135000000,59750000,0,154574036.07518122,133304397.90194471,0,1,1,0,1,1,0,2,3,0,0,1,0,28.57142857142857,75,0,1,0,0,1,1,0,81.04551615370029,Alto
5,3,0,617762781,135426006,0,123552556.2,45142002,0,161945004,10344113,0,68725366.48346739,60376452.27602022,0,1,2,0,2,2,0,2,2,0,1,1,0,40,66.66666666666666,0,0,0,0,0,0,0,52.91250891215921,Bajo
1,2,0,4092248,24812400,0,4092248,12406200,0,4092248,12406200,0,0,15018665.189689795,0,1,2,0,1,1,0,1,2,0,0,1,0,100,100,0,0,0,0,0,0,0,53.04380154807875,Bajo
23,15,4,497794955,612987487,63000000,21643258.913043477,40865832.46666667,15750000,5000000,5000000,18500000,52364565.18304894,111101637.8494869,7365459.931328118,2,4,2,1,1,1,10,11,2,1,1,1,43.47826086956522,73.33333333333333,50,1,1,0,1,1,0,37.34971507197533,Bajo
8,1,0,249708699,11490009,0,31213587.375,11490009,0,17683075,11490009,0,41315751.68465292,0,0,1,1,0,3,1,0,3,1,0,0,0,0,37.5,100,0,0,0,0,0,0,0,64.01381089857477,Medio
2,1,0,7192000,1740000,0,3596000,1740000,0,3596000,1740000,0,1476438.9591175113,0,0,2,1,0,1,1,0,2,1,0,0,1,0,100,100,0,0,0,0,0,0,0,39.38972283128127,Bajo
5,8,0,587279850,20654493,0,117455970,2581811.625,0,50000000,1799160,0,153553892.63041982,1525735.6383464842,0,1,3,0,2,1,0,2,2,0,0,0,0,40,25,0,0,0,0,1,0,0,63.035386772318375,Medio
104,22,0,10612798387,5213134513,0,102046138.33653846,236960659.6818182,0,39741068.5,41923460.5,0,157397336.92710802,316007475.0481357,0,11,11,0,2,1,0,8,6,0,1,0,0,7.6923076923076925,27.27272727272727,0,0,1,0,1,1,0,54.297948368557464,Bajo
5,6,1,94264880,57771737,22200000,18852976,9628622.833333334,22200000,15522000,6142790,22200000,13609671.343617376,9213744.484465377,0,3,3,1,1,1,1,3,1,1,0,0,0,60,16.666666666666664,100,0,0,0,0,0,0,66.57862035039868,Medio
232,168,9,9976477848,10570866973,2848209677,43002059.68965517,62921827.2202381,316467741.8888889,17221391,22000000,35000000,90933761.9281093,142737242.25505477,834337391.8102161,23,25,6,4,3,3,68,70,7,1,1,0,29.310344827586203,41.66666666666667,77.77777777777779,1,1,1,1,1,1,5.8206048663476535,Bajo
5,4,0,176341193,518106968,0,35268238.6,129526742,0,36175576,105628253.5,0,9134990.456392705,104182571.06794775,0,2,1,0,1,1,0,2,4,0,1,1,0,40,100,0,1,1,0,1,1,0,39.39238643448254,Bajo
11,3,0,144895146,21549905,0,13172286,7183301.666666667,0,8198619,6000000,0,10464287.378940996,4347456.239343684,0,7,3,0,2,2,0,6,3,0,1,1,0,54.54545454545454,100,0,0,1,0,0,1,0,25.104465410897582,Bajo
3,1,0,12250000,6000000,0,4083333.3333333335,6000000,0,3250000,6000000,0,1664582.0296198484,0,0,2,1,0,1,1,0,3,1,0,1,0,0,100,100,0,0,0,0,0,0,0,50.59051885907299,Bajo
4,3,0,170000000,129100000,0,42500000,43033333.333333336,0,45000000,42100000,0,24664414.31158124,28511459.68436785,0,3,2,0,2,2,0,3,3,0,1,1,0,75,100,0,0,0,0,0,1,0,34.21284192508885,Bajo
10,5,1,5113811718,770837542,27225122,511381171.8,154167508.4,27225122,390999619,56992472,27225122,386912175.9433927,169821657.67574382,0,2,1,1,1,1,1,4,3,1,1,1,0,40,60,100,1,1,0,1,1,0,36.126148779742735,Bajo
17,16,9,4012396880,1540033765,836519311,236023345.88235295,96252110.3125,92946590.1111111,189000000,80000000,22889500,176741487.82785964,84345818.9804808,139428782.31006432,4,5,4,2,2,3,6,6,4,1,1,1,35.294117647058826,37.5,44.44444444444444,1,1,0,1,1,1,24.544618616144014,Bajo
2,3,0,18583140,103200000,0,9291570,34400000,0,9291570,34400000,0,9382500.884614933,0,0,1,1,0,1,1,0,2,1,0,1,1,0,100,33.33333333333333,0,0,0,0,0,0,0,65.57714764433115,Medio
5,1,1,216200000,60000000,780000,43240000,60000000,780000,7500000,60000000,780000,69508366.40290146,0,0,1,1,1,2,1,1,3,1,1,1,0,1,60,100,100,1,0,0,1,0,0,64.417379207377,Medio
5,2,0,542220000,270000000,0,108444000,135000000,0,80000000,135000000,0,115544336.4254605,134350288.42544404,0,3,2,0,2,1,0,4,2,0,1,1,0,80,100,0,0,0,0,0,0,0,58.193486252033864,Bajo
11,0,0,87870567,0,0,7988233.363636363,0,0,3998465,0,0,8291741.996534772,0,0,4,0,0,3,0,0,3,0,0,1,0,0,27.27272727272727,0,0,0,0,0,0,0,0,67.54991502151562,Medio
1,4,0,25000000,7900000,0,25000000,1975000,0,25000000,1100000,0,0,2027107.9563424012,0,1,2,0,1,1,0,1,4,0,0,1,0,100,100,0,0,0,0,0,0,0,44.07742907031532,Bajo
7,2,0,177178142,105000000,0,25311163.14285714,52500000,0,22000000,52500000,0,13905865.341993013,3535533.9059327375,0,2,1,0,1,1,0,2,1,0,0,0,0,28.57142857142857,50,0,1,0,0,1,0,0,37.76215730391688,Bajo
3,1,2,4524309,3500000,10643138,1508103,3500000,5321569,1531625,3500000,5321569,188040.64379543057,0,6156693.890977527,2,1,2,1,1,2,2,1,2,1,1,0,66.66666666666666,100,100,0,0,0,0,0,0,43.6609541910446,Bajo
5,2,1,108834980,19605215,101000000,21766996,9802607.5,101000000,22372975,9802607.5,101000000,2772279.464023874,5377677.885678213,0,1,1,1,1,1,1,3,2,1,1,1,0,60,100,100,0,0,0,0,0,1,39.491857044965336,Bajo
9,19,40,167251600,293049938,499079833,18583511.111111112,15423680.94736842,12476995.825,18400000,14100000,15000000,12525576.99074622,9628148.548072027,5468077.366736895,2,4,8,1,3,4,2,4,5,0,1,1,22.22222222222222,21.052631578947366,12.5,0,0,0,0,0,1,59.621554540361984,Bajo
