id_contratista_std,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_entidades_dif_r_2,num_entidades_dif_r_3,num_HHI,val_HHI,r_cont_cerrada_2,r_cont_cerrada_3,pentidades_r_2,pentidades_r_3,pnum_ic1k,pval_ic1k,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3
85455581,-92.31,0,-8.75,0,1086.3,0,1025.46,0,0,0,0,0,0,0,0,0,86.73469387755104,50.10456671619986,0,0,1200,0,92.85714285714286,52.28655544651619,0,0,0,0
85456804,0,-40,0,8.59,0,80.97999999999999,0,156,0,1.78,0,50,0,0,0,-50,53.125,59.85478890031406,0,0,0,-16.666666666666675,62.5,72.19773513256933,0,0,0,0
85458025,150,20,78.34,-1.59,-28.67,-17.990000000000002,-40.73,-63.05,95.95,97.78,100,0,0,0,100,0,57.39644970414201,77.3097506349234,0,1,-19.999999999999996,-16.666666666666675,69.23076923076923,86.9525037277066,0,1,1,1
85459037,0,1600,0,6544.610000000001,0,290.86,0,246.53,0,0,0,0,0,0,0,200,45.06172839506173,46.77842225261099,0,0,0,-82.35294117647058,50,51.70066676124926,0,0,0,0
85462285,0,14.29,0,-43.51,0,-50.57000000000001,0,-34.48,0,-62.22,0,-66.67,0,0,0,0,39.55555555555555,44.353154187886176,0,0,0,-12.49999999999999,46.666666666666664,57.03407053638428,0,0,0,1
85465575,0,-20,0,25.619999999999997,0,57.02,0,156,0,26.840000000000003,0,0,0,0,0,100,80.24691358024691,93.58034881280543,0,0,0,150,88.88888888888889,96.67994687915007,0,0,0,0
85468172,0,50,0,50,0,0,0,-25,0,-38.76,0,100,0,0,0,100,68,74.5,0,0,0,33.3333333333333,80,85,0,0,0,0
85473637,-50,300,-62.67,552.38,-25.330000000000002,63.1,-25.330000000000002,47.620000000000005,0,0,-50,100,0,0,0,0,59.183673469387756,61.27709344011633,1,1,100,-75,71.42857142857143,73.74562427071179,0,0,0,0
85475015,-63.63999999999999,0,-63.080000000000005,0,1.54,0,-0.67,0,-11.23,0,0,0,0,0,0,0,43.99999999999999,48.57689017306498,0,0,174.99999999999994,0,46.666666666666664,60.52460127180446,1,0,1,0
85475128,0,600,0,986.2,0,55.169999999999995,0,35.11,0,83.31,0,100,0,0,0,100,62.5,52.645774745564665,0,1,0,-71.42857142857142,75,61.50168410617479,0,0,0,0
85476036,0,166.67000000000002,0,555.15,0,145.68,0,200,0,68.78,0,0,0,0,0,100,70.24793388429754,72.40092855725801,0,1,0,-24.99999999999999,81.81818181818183,83.46709470304975,0,0,0,0
85485505,0,1200,0,530.1999999999999,0,-51.519999999999996,0,-72.6,0,0,0,0,0,0,0,0,86.73469387755104,76.36123750084491,0,0,0,-92.3076923076923,92.85714285714286,86.30512188441523,0,0,0,0
85485537,0,100,0,166,0,33,0,33,0,0,0,100,0,0,0,100,55.55555555555555,52.265420083376355,0,0,0,0,66.66666666666666,60.64288514308115,0,0,0,0
85487855,150,-20,5.48,-6.11,-57.809999999999995,17.37,-57.120000000000005,25.45,-50.849999999999994,-15.27,-50,0,0,0,100,0,63.269054178145076,70.37789249015142,0,1,-19.999999999999986,24.99999999999998,75.75757575757575,81.92012882974583,1,1,1,1
85488511,0,-33.33,0,-2.18,0,46.72,0,79.81,0,-44.72,0,100,0,0,0,100,82,85.81756758469737,0,0,0,200.00000000000006,90,92.31877100336054,0,0,0,1
85489887,0,180,0,130.29,0,-17.75,0,-43.11,0,70.06,0,100,0,0,0,0,56.78670360110803,50.03405588854968,0,1,0,-64.28571428571429,68.42105263157895,51.304911655049445,0,0,0,0
85490429,0,300,0,53.790000000000006,0,-61.550000000000004,0,-67.31,0,0,0,0,0,0,0,100,36,39.480275647492995,0,0,0,-50,40,47.023738118907474,0,0,0,0
86000240,200,166.67000000000002,1042.31,785.1,280.77,231.91000000000003,-57.06,30.470000000000002,0,441.8,0,0,0,0,200,66.67,16.666666666666664,67.74296881181601,0,0,0,-37.5,33.33333333333333,81.61132183013041,0,0,0,0
86003071,1000,-36.36,6.800000000000001,12.1,-90.29,76.16000000000001,-94.78,115.38,0,23.41,0,100,0,0,100,-50,73.40720221606647,50.501452634861735,1,1,-81.81818181818181,-21.42857142857144,84.21052631578947,55.00725790658784,0,0,0,0
86005682,0,-50,0,-55.46,0,-10.93,0,-10.93,0,0,0,0,0,0,0,0,55.55555555555555,57.36272363347615,0,0,0,100,66.66666666666666,69.18687524517235,0,0,0,0
86006579,0,-50,0,58.650000000000006,0,217.29,0,217.29,0,0,0,-50,0,0,0,-50,33.33333333333333,45.44208827056702,0,0,0,0,33.33333333333333,61.337149867102845,0,0,0,0
86008032,-50,0,170.92000000000002,0,441.84999999999997,0,441.84999999999997,0,0,0,0,0,0,0,0,0,55.55555555555555,60.61701509445349,0,0,100,0,66.66666666666666,73.04019866934038,0,0,0,0
86009740,-50,0,-28.849999999999998,0,42.3,0,28.21,0,126.69,0,0,0,0,0,50,0,43.05555555555556,40.72232999216474,0,0,200,0,50,51.05120598478009,0,0,0,0
86012076,500,16.669999999999998,695.76,58.75,32.629999999999995,36.07,1.8499999999999999,13.639999999999999,0,41.11,0,0,0,0,100,0,35.714285714285715,48.70861156412918,0,0,-66.66666666666667,-14.28571428571428,42.857142857142854,62.872213075953574,0,0,0,0
86013787,0,200,0,337.73,0,45.910000000000004,0,2.27,0,0,0,200,0,0,0,100,62.5,50.37902932220492,0,0,0,-33.33333333333335,75,54.353328164777594,0,0,0,0
86030116,175,-27.27,42,16.07,-48.36,59.599999999999994,-35.02,15.790000000000001,-49.07,64.32,-50,0,0,0,100,0,71.2665406427221,78.48895009772889,1,0,-27.27272727272727,37.49999999999998,82.6086956521739,87.74185349034205,1,0,1,0
86030492,-80,0,-94.5,0,-72.5,0,-62.49,0,0,0,-50,0,0,0,0,0,72.22222222222223,90.11780651859598,0,0,400,0,83.33333333333334,94.78716697816239,0,0,0,0
86040580,0,25,0,8.18,0,-13.459999999999999,0,0,0,38.82,0,0,0,0,0,100,80.24691358024691,92.97772041687169,0,0,0,60.00000000000001,88.88888888888889,96.35607857491382,0,1,0,1
86041752,400,60,202.89000000000001,6.41,-39.42,-33.5,-88.8,275.51,0,-79.12,400,40,200,0,100,50,39.79591836734694,58.609647343273394,0,0,-60,-6.25,50,73.92199076040677,0,0,0,0
86042814,0,-66.67,0,-36.97,0,89.08,0,114.29,0,0,0,-50,0,-50,0,-50,62.5,95.96131363588053,0,0,0,50.00000000000002,75,97.9381443298969,0,0,0,0
86042847,0,-66.67,0,-55.60000000000001,0,33.21,0,41.67,0,0,0,-50,0,0,0,-50,50,51.009888561718384,0,0,0,50.00000000000002,50,57.105943152454785,0,0,0,0
86047212,0,50,0,529.48,0,319.65,0,79.21000000000001,0,21598.32,0,0,0,0,0,0,52,76.34161966100459,0,0,0,-33.33333333333335,60,86.29161036727675,0,0,0,0
86048330,0,110.00000000000001,0,120.85999999999999,0,5.17,0,4.17,0,-2.91,0,0,0,0,0,50,36.732570239334024,44.620282828568435,0,1,0,-28.57142857142858,45.16129032258064,56.30945237416016,0,0,0,0
86049034,0,-89.47,0,-81.78999999999999,0,72.98,0,136.15,0,42.93,0,100,0,0,0,100,90.92970521541949,89.39232893457927,0,0,0,1800.0000000000005,95.23809523809523,94.38036104775358,0,0,0,0
86051884,-77.78,0,-40.71,0,166.79,0,212.82000000000002,0,337.48999999999995,0,-50,0,0,0,100,0,83.47107438016528,86.74294921957096,0,0,800,0,90.9090909090909,92.8619582027997,0,0,0,0
86052083,-50,0,-50,-60,0,-60,0,-60,0,0,0,0,0,0,0,0,62.5,79.23875432525952,0,0,100,0,75,88.23529411764706,0,0,0,0
86052454,0,-25,0,367.28000000000003,0,523.03,0,321.15999999999997,0,776.98,0,-16.669999999999998,0,0,0,66.67,35.71428571428571,33.766819808079,0,1,0,122.22222222222223,57.14285714285714,47.075792246172234,0,0,0,0
86053034,0,-29.409999999999997,0,183.76,0,302,0,465.71999999999997,0,144.69,0,-28.57,0,0,0,-33.33,47.20570749108205,65.84993197087707,0,1,0,-5.55555555555558,62.06896551724138,79.89146947711798,0,0,0,1
86053956,300,50,564.39,544.88,66.10000000000001,329.92,68.33,34.08,0,2422.52,0,100,0,0,0,100,83.47107438016528,88.27733491999872,0,0,-75,33.3333333333333,90.9090909090909,93.74776275422477,0,1,0,1
86054653,100,0,1363.49,0,631.74,0,631.74,0,0,0,0,0,0,0,100,0,33.33333333333333,44.36836172700506,0,0,0,0,33.33333333333333,49.546948856378734,0,0,0,0
86055651,16.669999999999998,0,269.24,0,216.48999999999998,0,200,0,493.6,0,100,0,0,0,100,0,33.72781065088757,30.405150240545144,0,0,71.42857142857144,0,46.15384615384615,44.87307086060534,0,0,0,0
86055955,300,75,704.84,130.26,101.21,31.580000000000002,111.57999999999998,9.92,0,55.26,0,100,0,0,100,0,51.38888888888889,58.16661198142496,0,0,-50,-42.85714285714286,58.333333333333336,70.20719176608289,0,0,0,0
86056412,0,-75,0,-91.75999999999999,0,-67.03,0,-69.21000000000001,0,0,0,-50,0,0,0,-50,44,74.1832177058041,0,0,0,100,60,85.5170518940825,0,0,0,0
86056613,650,-53.33,364.55,13509.58,-38.06,29063.38,-42.86,62,-71.87,167296.3,200,-33.33,0,0,100,0,72.22222222222223,97.80828839067598,0,0,-73.33333333333334,114.28571428571428,83.33333333333334,98.89186455366372,0,0,0,0
86057499,1400,-40,262.19,32.45,-75.85,120.76,-74.81,90.48,0,304.45000000000005,100,0,0,0,0,100,85.28,78.08383589135335,0,1,-93.33333333333333,233.33333333333331,92,87.47254721216143,0,0,0,0
86057921,-66.67,500,-44.73,289.34000000000003,65.82000000000001,-35.11,138.52,-41.510000000000005,0,0,0,100,0,0,-50,100,32,36.204024611363224,0,0,50.00000000000002,-66.66666666666667,50,53.959187981428215,0,0,0,0
86058247,900,20,1127.78,151.24,22.78,109.36999999999999,8.9,46.56,0,340.94,100,0,0,0,100,0,50.0945179584121,56.06666484167031,0,0,-80,-16.666666666666675,52.17391304347826,67.41646468384201,0,1,0,1
86058892,50,0,125.27999999999999,0,50.19,0,36.36,0,-20.630000000000003,0,0,0,0,0,100,0,36,33.518282092926036,0,0,33.3333333333333,0,40,36.68130856411088,0,0,0,0
86059784,350,-55.559999999999995,7.8100000000000005,79.44,-76.03999999999999,303.74,-95.27,2150.5099999999998,301.23,107.08,100,-50,0,0,100,-50,52,93.23020450307585,0,0,-55.55555555555556,12.5,60,96.49204475126677,0,0,0,0
86061738,300,-87.5,664.25,-58.050000000000004,91.06,235.59,68.39,280.77,55.16,0,100,-50,0,0,-50,0,68.59504132231406,84.25450403393266,0,1,-87.5,700,81.81818181818183,91.56007434131409,0,0,0,0
86062591,0,-20,0,-9.24,0,13.450000000000001,0,-40.71,0,124.15,0,0,0,0,0,50,33.33333333333333,43.44852135940455,0,0,0,87.5,44.44444444444444,57.15099715099715,0,0,0,0
86062777,0,200,0,524.58,0,108.19000000000001,0,-64.32,0,0,0,100,0,100,0,100,62.5,66.60910324478216,0,0,0,-33.33333333333335,75,78.81761895506129,0,0,0,0
86062948,-33.33,-50,-23.13,-86.41,15.310000000000002,-72.83,1.69,-72.83,-77.51,0,100,-50,0,-50,-50,0,72.22222222222223,89.46983393466715,0,0,-24.99999999999999,100,83.33333333333334,94.42399910783986,0,0,0,0
86064084,0,150,0,127.06,0,-9.17,0,5.17,0,0.65,0,100,0,0,0,0,42.857142857142854,42.09824676222069,0,0,0,-60,57.14285714285714,46.50416933932008,0,0,0,0
86064428,266.67,-63.63999999999999,1856.59,-41.760000000000005,433.61,60.150000000000006,162.86,160.87,1201.54,-40.760000000000005,100,-50,0,0,100,-50,52.46913580246914,55.78401831187401,1,1,-45.454545454545446,37.49999999999998,61.111111111111114,67.005908255477,0,0,0,0
86064661,350,0,133.72,0,-48.06,0,-58.26,0,-51.519999999999996,0,0,0,0,0,0,0,51.65289256198348,50.875086544783244,0,0,-77.77777777777779,0,59.09090909090909,56.614705378107324,1,0,1,0
86064902,310,7.32,482.43,0.54,42.059999999999995,-6.32,15.379999999999999,8.61,31.209999999999997,-6.98,0,0,0,0,128.57,-12.5,7.368421052631578,7.168517117510812,1,1,-44.250871080139376,-18.465909090909093,14.736842105263156,12.112344539096773,0,0,0,1
86065390,33.33,0,-39.75,0,-54.81,0,-50.629999999999995,0,-36.74,0,0,0,0,0,-50,0,75.51020408163265,68.51142101759525,0,0,-62.5,0,85.71428571428571,80.42319922164273,0,0,0,0
86065569,-40,100,-27.450000000000003,131.14,20.91,15.57,120.53,-20,-33.89,66.36999999999999,-50,0,0,0,-50,100,33.673469387755105,47.08284639504453,0,0,-16.666666666666675,0,50,64.3580325050327,0,0,0,0
86065700,0,25,0,65.25,0,32.2,0,57.89,0,10.34,0,100,0,0,0,100,80.24691358024691,94.00796326210819,0,0,0,60.00000000000001,88.88888888888889,96.90840183917386,0,0,0,0
86065799,0,-12.5,0,48.010000000000005,0,69.16,0,86.87,0,45.440000000000005,0,0,0,0,0,-33.33,43.99999999999999,60.74490653327309,0,0,0,-23.809523809523814,46.666666666666664,73.83284162258728,0,0,0,0
86066160,300,150,2405.3,128.82,526.32,-8.469999999999999,290.53,21.23,0,-51.15,300,50,100,0,100,50,34.22222222222222,40.073343297966716,0,0,-50,-40,40,47.68954316174987,0,0,0,0
86066215,0,100,0,86.31,0,-6.8500000000000005,0,-10.68,0,5.609999999999999,0,100,0,0,0,100,34.72222222222222,34.044240468075294,0,1,0,0,50,49.019274139354586,0,0,0,0
86066858,0,50,-50,282.4,-50,154.94,-50,116.67,-75,642.0799999999999,0,0,0,0,0,0,51.0204081632653,50.729105752367275,0,0,0,-33.33333333333335,57.14285714285714,56.03782142981753,0,0,0,0
86067091,0,250,0,1019.51,0,219.85999999999999,0,5.83,0,622.75,0,75,0,200,0,300,55.555555555555536,48.716287146661905,0,0,0,14.28571428571428,72.22222222222221,50.90502237116986,0,0,0,0
86067373,15.379999999999999,-46.67,-41.6,-18.69,-49.39,52.449999999999996,-50,55.46,-42.26,-28.12,-33.33,-50,0,0,0,-33.33,27.62345679012346,27.758082444421984,0,0,-13.33333333333333,25,38.88888888888889,39.09379439247227,0,0,0,0
86069168,0,0,0,74.41,0,74.41,0,100,0,122.37,0,-50,0,0,0,-50,89.50617283950616,98.62785279843457,0,1,0,-50,94.44444444444444,99.3091537132988,0,0,0,0
86070046,0,-69.23,0,-56.24,0,42.230000000000004,0,50,0,-79.91,0,0,0,0,0,0,54.325259515570934,50.49889185547582,0,0,0,225,64.70588235294117,54.99445620401169,0,0,0,0
86072166,175,-90.91,113.13,-94.82000000000001,-22.5,-43.07,-34.78,-6.97,-44.71,0,0,-50,0,0,100,-50,78.125,85.37818501294187,0,0,-27.27272727272727,449.9999999999999,87.5,92.05840285421087,0,0,0,0
86074605,16.669999999999998,0,6.140000000000001,0,-9.02,0,28.000000000000004,0,-51.74999999999999,0,-50,0,0,0,0,0,50.29585798816568,50.04434235050281,0,0,-14.28571428571428,0,53.84615384615385,51.48899883315621,0,0,0,0
86074891,200,66.67,582.24,116.29,127.41,29.770000000000003,186.87,0,0,64,0,100,0,0,0,100,80.24691358024691,91.64392597584252,0,0,-66.66666666666667,20.000000000000018,88.88888888888889,95.63108916947004,0,0,0,0
86075756,0,-63.63999999999999,0,-35.06,0,78.60000000000001,0,122.22,0,127.8,0,-50,0,0,0,-50,76.8888888888889,65.04781535027341,0,1,0,37.49999999999998,86.66666666666667,77.42974238875878,0,0,0,0
86076192,0,50,0,246.74,0,131.16,0,181.75,0,1168.42,0,0,0,0,0,100,68,85.88512157799349,0,1,0,33.3333333333333,80,92.35866002247562,0,1,0,1
86079365,0,-80,0,-73.72999999999999,0,31.34,0,67.05,0,110.92999999999999,0,0,0,0,0,0,55.55555555555555,50.399818888256384,0,0,0,400,66.66666666666666,54.471123394944435,0,0,0,0
86079657,0,-63.63999999999999,0,-31.61,0,88.08,0,45.879999999999995,0,300.26,0,0,0,0,0,200,76.00000000000001,57.10954891614508,0,1,0,725,86.66666666666667,72.0155601871741,0,0,0,0
86080467,1200,-92.31,202.17999999999998,-87.21,-76.75999999999999,66.29,-76.81,66.67,0,0,0,0,0,0,100,-50,60.888888888888886,75.62565597147834,0,1,-84.61538461538461,550,73.33333333333333,85.79501080561252,0,0,0,0
86080946,0,-11.110000000000001,0,52.5,0,71.56,0,100,0,75.05,0,-50,0,0,0,-50,88.9273356401384,77.81811271739112,0,1,0,-43.75,94.11764705882352,87.29484730991074,0,0,0,0
86081506,0,0,-17.73,0,-17.73,0,-17.73,0,-51.459999999999994,0,-50,0,0,0,-50,0,62.5,56.0567359048057,0,0,-50,0,75,67.40220661985958,0,0,0,0
86081837,0,166.67000000000002,0,210.38000000000002,0,16.39,0,-21.65,0,577.12,0,100,0,0,0,50,32.231404958677686,45.79277927876264,0,0,0,-43.749999999999986,45.45454545454545,63.710745768054,0,0,0,0
86082260,-50,100,-90.91,450,-81.82000000000001,175,-81.82000000000001,175,0,0,0,0,0,0,0,100,52,69.75510204081633,0,0,100,0,60,81.42857142857143,0,0,0,0
86083228,0,0,0,36.55,0,36.55,0,36.55,0,392.91,0,0,0,0,0,100,62.5,85.23863383358828,0,0,0,100,75,91.97537006006516,0,0,0,0
86083471,0,400,0,172.84,0,-45.43,0,-24.959999999999997,0,0,0,0,0,0,0,0,72.22222222222223,60.74519459123676,0,0,0,-80,83.33333333333334,73.17886385399073,0,0,0,1
86085915,300,-33.33,500.54999999999995,-28.27,50.13999999999999,7.59,124.4,-7.4399999999999995,1.21,20.31,-33.33,0,0,0,0,0,57.65595463137996,51.8985041495057,0,0,-75,50.00000000000002,69.56521739130434,59.742956813785284,0,0,0,0
86086426,0,-25,0,12.920000000000002,0,50.56,0,191.68,0,-24.39,0,0,0,0,0,0,42.857142857142854,50.14830273869106,0,1,0,33.3333333333333,57.14285714285714,64.79697785962173,0,1,0,1
86086883,0,100,0,863.67,0,381.83,0,401.67,0,0,0,200,0,100,0,0,55.55555555555555,82.96485895726198,0,1,0,-50,66.66666666666666,90.59855844562833,0,0,0,0
86087997,300,0,556,-6.78,64,-6.78,79.41,-12.97,0,45.16,0,0,0,0,100,-50,80.24691358024691,81.39272579411944,0,0,-50,-50,88.88888888888889,89.6186356366038,0,0,0,0
86088537,50,0,73.99,8.33,15.989999999999998,8.33,100.78,45.83,-51.15,-25.480000000000004,-50,0,0,0,-50,0,88.28125,98.41481468684064,1,1,-66.66666666666667,0,93.75,99.20102371233786,0,0,0,0
87028269,0,88.57000000000001,0,126.49999999999999,0,20.119999999999997,0,37.5,0,-5.55,0,83.33,0,50,0,33.33,48.10312714439761,50.275775021285256,0,0,0,-29.292929292929294,62.37623762376238,57.30162066452652,0,0,0,0
87028466,-25,-58.330000000000005,-17.39,0.88,10.14,142.11,0,221.43,-30.42,145.35,-66.67,100,0,0,-50,100,68.59504132231406,42.449643252232924,0,0,-33.33333333333335,380.00000000000006,81.81818181818183,59.67302452316077,0,0,0,0
87060368,50,66.67,70.56,150.6,13.700000000000001,50.36000000000001,-11.110000000000001,50,-8.02,112.32,0,100,0,0,0,300,49,51.64895844604021,1,1,-33.33333333333335,140.00000000000003,65,68.69196073228974,0,0,0,0
87060427,0,-33.33,0,223.11,0,384.66999999999996,0,707.78,0,123.85999999999999,0,0,0,0,0,100,44,36.237352552606296,0,1,0,200.00000000000006,60,46.82274247491639,0,0,0,0
87060477,0,250,0,57.07,0,-55.120000000000005,0,-76.64,0,-56.66,0,400,0,100,0,0,48.14814814814814,48.58702628522098,0,0,0,-71.42857142857143,66.66666666666666,58.76748825028891,0,0,0,0
87060817,200,433.33000000000004,-25.28,1031.58,-75.09,112.16999999999999,-80.13,70.81,0,200.95999999999998,0,400,0,200,0,0,68,71.61419790600668,0,0,-66.66666666666667,-81.25,80,82.87415238907818,1,0,1,0
87061196,0,400,0,2260.72,0,372.14,0,372.5,0,0,0,200,0,0,0,100,55.55555555555555,55.03311578690886,0,0,0,-60,66.66666666666666,65.86366254511998,0,0,0,0
87061233,100,50,239.23000000000002,-49.32,69.62,-66.22,69.62,-68.91000000000001,0,61.73,100,0,100,-50,0,0,72.22222222222223,72.62900499061357,0,0,-50,-33.33333333333335,83.33333333333334,83.63703687203554,0,0,0,0
87061252,200,-33.33,1055.06,-52.18000000000001,285.02,-28.28,285.58,-28.38,0,1353.36,0,0,0,0,0,0,72.22222222222223,89.54645912839727,0,1,-66.66666666666667,50.00000000000002,83.33333333333334,94.46709970775993,0,1,0,1
87061302,-63.63999999999999,0,-8.290000000000001,0,152.2,0,356.78999999999996,0,74.52,0,-50,0,0,0,100,0,87.55555555555554,85.75949922640595,0,0,449.9999999999999,0,93.33333333333333,92.28445295046747,0,0,0,0
87062480,-80,0,-42.449999999999996,0,187.75,0,250.57999999999998,0,34.22,0,-50,0,0,0,100,0,84.72222222222221,77.41434960307485,0,0,900,0,91.66666666666666,87.0232019165515,0,0,0,0
87062572,20,166.67000000000002,-35.870000000000005,165.39,-46.56,-0.48,-50,-20.880000000000003,104.30999999999999,23.36,0,100,0,0,0,0,69.82167352537722,58.0702001636045,0,0,-16.666666666666675,-62.5,81.48148148148148,70.08755854204847,0,0,0,0
87062645,200,-83.33,59.330000000000005,-79.08,-46.89,25.52,-66.67,100,253.43,0,0,-50,0,0,-50,0,62.962962962962976,49.20117683075534,0,0,-83.33333333333334,500.0000000000001,77.77777777777779,65.83143507972665,0,0,0,0
87062710,0,200,0,-4.760000000000001,0,-68.25,0,-64.29,0,0,0,100,0,0,0,100,37.5,38.87571371952312,0,0,0,-33.33333333333335,50,51.21964798422053,0,0,0,0
87063012,-33.33,-75,-85.38,-73.87,-78.07,4.53,-83.16,28.37,-1.5599999999999998,0,0,-66.67,0,-50,-25,-66.67,14.049586776859508,21.900146018041465,0,0,12.500000000000021,33.33333333333333,18.181818181818183,29.83702532921529,0,0,0,0
87064461,0,-50,0,-49.99,0,0.02,0,0.02,0,0,0,0,0,0,0,0,55.55555555555555,55.55254819152141,0,0,0,100,66.66666666666666,66.66215500996407,0,0,0,0
87064747,0,200,0,596.0600000000001,0,132.02,0,82.04,0,209.10000000000002,0,100,0,0,0,200,28.125,39.129826413490775,0,0,0,0,37.5,53.021399170459624,0,0,0,0
87065501,12.5,-88.89,18.14,-74.28,5.0200000000000005,131.47,18.029999999999998,122.22,-72.42,0,-50,0,0,0,100,-50,50,50.277785564671305,0,0,77.77777777777777,350,50,53.72683219820331,0,0,0,0
87066152,50,0,0.59,0,-32.940000000000005,0,-17.16,0,-46.46,0,100,0,0,0,0,0,52,50.00043522899452,0,0,-33.33333333333335,0,60,50.14751762513865,0,0,0,0
87066350,0,0,-50.160000000000004,0,-50.160000000000004,0,-8.799999999999999,0,-73.06,0,0,0,0,0,0,0,33.33333333333333,40.34415106593823,0,0,0,0,33.33333333333333,53.72442871271667,0,0,0,0
87066956,0,25,0,-65.32,0,-72.25,0,-79.75999999999999,0,-75.36,0,0,0,0,0,0,50.617283950617285,61.75896211364679,0,0,0,-19.999999999999996,55.55555555555556,74.24764123955852,0,0,0,0
87066990,0,500,0,1391.7,0,148.62,0,124.73,0,0,0,0,0,0,0,0,75.51020408163265,88.22421618149819,0,0,0,-83.33333333333334,85.71428571428571,93.71739709857975,0,0,0,0
87067123,100,200,-14.06,150.84,-57.03,-16.39,-57.03,-47.14,0,262.19,0,100,0,0,0,0,80.24691358024691,62.5952452806298,0,0,-50,-66.66666666666667,88.88888888888889,75.09506453531232,0,0,0,0
87067291,160,-38.46,23.57,-18.87,-52.470000000000006,31.840000000000003,-25,-16.669999999999998,-73.69,136.64000000000001,-33.33,-50,0,0,0,-50,85.50295857988165,81.47835026943619,0,1,-61.53846153846154,-18.75,92.3076923076923,89.95426707992952,0,0,0,0
87067484,100,100,29.970000000000002,312.37,-35.02,106.19000000000001,-35.02,48.52,0,2757.09,100,50,0,0,100,50,22.448979591836732,26.6357361318901,0,0,0,-25,28.57142857142857,40.601815706121805,0,0,0,0
87067663,57.14,0,161.86,0,66.64,0,123.07999999999998,0,78.33,0,-50,0,0,0,50,0,31.481481481481477,29.188373073446886,0,0,-4.545454545454552,0,44.44444444444444,35.92099553234844,0,0,0,0
87067827,40,-42.86,49.39,28.67,6.7,125.17,44.93,189.51,-40.02,-7.75,0,0,0,0,200,-33.33,46.875,41.93841089976075,0,1,114.28571428571428,16.666666666666675,62.5,51.58563248629457,1,0,1,1
87067894,300,-25,220.29999999999998,68.44,-19.93,124.58,-46.21,133.66,-20.549999999999997,99.95,-50,0,0,0,-50,0,88.28125,97.66010403298637,0,0,-87.5,33.3333333333333,93.75,98.8160342679464,0,0,0,0
87067979,0,100,-79.81,842.39,-79.81,371.19,-79.81,371.19,0,0,0,100,0,100,0,0,50,52.545431303448986,1,0,0,-50,50,61.281469991647775,0,0,0,0
87068455,320,23.810000000000002,170.13,5.029999999999999,-35.68,-15.17,-33.33,-16.57,-23.01,34.839999999999996,166.67000000000002,50,0,0,250,-14.29,17.825443786982248,23.53389019011125,0,0,-16.666666666666675,-30.76923076923076,26.923076923076923,32.9006704427378,0,0,0,0
87068618,100,0,7.26,0,-46.37,0,-46.37,0,0,0,0,0,0,0,0,0,55.55555555555555,50.06128215419169,0,0,-50,0,66.66666666666666,51.75045928532616,0,0,0,0
87068683,100,83.33,716.23,80.30000000000001,308.11,-1.6500000000000001,-21.78,289.45,1272.8999999999999,-66.31,300,62.5,200,0,300,75,27.5,27.269330851880326,0,1,100,-4.545454545454541,47.5,44.528624285294484,0,0,0,0
87068929,0,-75,0,-63.4,0,46.42,0,37.45,0,0,0,0,0,0,0,-50,52,50.5836875369862,0,0,0,100,60,55.402256644154356,0,0,0,0
87069396,500,0,222.14000000000001,0,-46.31,0,-47.14,0,0,0,0,0,0,0,100,0,51.0204081632653,50.03220902368008,0,0,-66.66666666666667,0,57.14285714285714,51.26903553299492,0,0,0,0
87070135,0,66.67,-9.87,21.36,-9.87,-27.189999999999998,-24.169999999999998,16.869999999999997,10.08,-10.61,100,50,0,0,100,0,43.801652892561975,49.25095273553286,0,0,100,-39.99999999999999,54.54545454545454,50.21932061613792,0,0,0,0
87090134,87.5,-86.67,30.31,-95.91,-30.5,-69.35,-42.16,-46.32,-21.279999999999998,-91.27,50,-33.33,0,0,50,-33.33,36.32,51.406273819671384,1,0,-19.999999999999996,400,44,66.08316711438786,1,0,1,0
87100159,220.00000000000003,-6.25,278.37,26.650000000000002,18.240000000000002,35.089999999999996,17.57,26.32,63.32,13.420000000000002,100,-33.33,100,-50,100,0,48.76543209876542,43.96300550073163,0,1,-37.5,6.666666666666665,66.66666666666666,60.71237108920911,0,0,0,0
87100319,500,33.33,59.58,76.3,-73.4,32.23,-81.31,26.39,0,97.00999999999999,100,-50,0,0,100,-50,76.8888888888889,62.89202977459113,0,0,-66.66666666666667,-62.5,86.66666666666667,75.38900330319322,0,0,0,0
87100353,400,0,12.690000000000001,32.47,-77.46,32.47,-89.85,17.380000000000003,-10.59,40.97,0,100,0,0,200,0,43.38842975206612,92.16259476280244,1,0,-40,0,59.09090909090909,95.93310182942675,0,1,1,1
87100356,0,66.67,62.35000000000001,104.47999999999999,62.35000000000001,22.689999999999998,38.98,98.24000000000001,314.55,36.22,100,-50,0,0,0,0,60.330578512396706,72.01091396195105,0,0,0,-39.99999999999999,72.72727272727273,83.17447359186808,0,1,0,1
