id_contratista_std,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_entidades_dif,num_annos_activo,num_municipios_dif,pnum_entidades,IRCC,adicion,cont_cerrada
1082935639,7,58254063,8322009,5120000,8272720.858108876,1,1,2,3,1,28.57142857142857,62.89953577948215,37.513357572256055,100
1082937568,22,318501340,14477333.636363637,13455000,8341705.476773545,4,1,2,6,1,9.090909090909092,75.96889809593401,26.42848267803868,100
1082943273,3,34667000,11555666.666666666,8000000,6625548.757147089,2,1,2,2,2,66.66666666666666,57.046518007323215,0,100
1082943747,4,80422398,20105599.5,18466105,13888057.598435318,1,1,2,3,2,50,65.89225521124243,0,100
1082946564,7,72986667,10426666.714285715,9300000,5812259.107744214,2,1,2,3,1,28.57142857142857,52.37348797477229,0,100
1082950168,2,16787460,8393730,8393730,1263925.0870997063,2,1,2,2,2,100,51.47266279529563,0,100
1082952403,10,65166320,6516632,2966500,6120379.902915977,2,1,3,2,4,30,61.49588032211242,10.208991623974606,100
1082952837,4,12435000,3108750,2625000,2341325.7462386563,2,1,2,3,1,50,62.387248432500385,0,100
1082963188,4,28166673,7041668.25,5000000,4083336.5,2,1,3,1,3,75,42.96320121295422,0,100
1082965280,15,139442182,9296145.466666667,8056000,5575605.951948924,2,1,3,3,3,20,40.16978262007463,0,100
1082968111,16,139035000,8689687.5,4500000,8686157.345406925,1,1,2,3,2,12.5,67.79450955677214,6.58655480797837,100
1082969576,9,65496494,7277388.222222222,8600000,3552172.7632180904,2,1,2,2,3,22.22222222222222,88.79436811065428,0,100
1082972320,2,15407000,7703500,7703500,9611702.47666874,2,1,2,1,2,100,70.75807910692643,0,100
1082974371,2,23553333,11776666.5,11776666.5,11629549.763617013,1,1,2,1,2,100,64.82324064401807,0,100
1082980544,5,35670000,7134000,7200000,1874507.9354326564,1,1,3,3,3,60,39.98930764981209,0,100
1082983294,7,49517700,7073957.142857143,6310000,1590370.5059483706,1,1,2,2,3,28.57142857142857,77.21688641552512,0,100
1082984222,10,38600000,3860000,3000000,2126656.2173202015,1,1,2,3,2,20,59.976697361002984,0,100
1082984612,2,11556000,5778000,5778000,3221578.4950859104,1,1,2,1,2,100,56.871129207707206,0,100
1082989535,8,67200000,8400000,7000000,5447935.388750494,1,1,2,1,2,25,53.90625,0,100
1082993055,6,31966667,5327777.833333333,4600000,3680121.8849581825,1,1,2,2,2,33.33333333333333,68.66617009087278,0,100
1082998208,6,46534000,7755666.666666667,6663500,5213133.133410911,1,1,2,2,3,33.33333333333333,81.13228135491305,0,100
1083008348,6,46561493,7760248.833333333,6900000,3039481.477408304,1,1,2,3,2,33.33333333333333,81.18931704893872,0,100
1083011630,6,73623000,12270500,11180000,4956715.192544353,3,1,2,2,2,33.33333333333333,77.0028041321787,0,100
1083013944,12,49370000,4114166.6666666665,3300000,2145576.668969031,1,1,2,2,2,16.666666666666664,60.99056390401124,0,100
1083015771,6,19573333,3262222.1666666665,2426666.5,3099381.0717864567,2,1,2,3,1,33.33333333333333,67.39115534469155,26.40794964900642,100
1083024426,6,35909649,5984941.5,3837780,5899246.627475537,1,1,2,1,2,33.33333333333333,63.92041882982521,0,100
1083028485,7,57600000,8228571.428571428,9900000,2710297.8223277023,1,1,2,2,2,28.57142857142857,79.8080755739796,0,100
1083036232,5,16200000,3240000,3600000,1169615.3213770757,2,1,2,1,2,40,79.28395061728395,0,100
1083458232,4,52060000,13015000,10700000,5887690.548933427,2,1,4,3,2,100,30.110734326611823,26.44817981904169,100
1083459167,16,189408000,11838000,8860000,8828539.50926577,2,1,2,5,2,12.5,93.41021191567985,11.021037345357291,100
1083461872,18,122204000,6789111.111111111,5377500,3355200.632010812,2,1,2,3,2,11.11111111111111,53.79540812030456,0,100
1083462392,4,20665000,5166250,3550000,4196811.04133444,2,1,2,2,2,50,76.03346538945885,0,100
1083554572,2,31970000,15985000,15985000,10981368.311827082,2,1,2,1,2,100,59.02172959107249,0,100
1083557347,7,41747012,5963858.857142857,3201424,5819542.979568082,3,1,2,3,2,28.57142857142857,73.92286021030803,28.00659366099324,100
1083557785,6,54144955,9024159.166666666,8425029.5,5692277.5712153185,2,1,4,2,3,66.66666666666666,38.818880069835444,0,100
1083559701,7,52419000,7488428.571428572,8000000,3707125.654607302,2,1,2,2,2,28.57142857142857,61.316161327083094,0,100
1083560020,3,29614286,9871428.666666666,7714286,4460095.106975336,3,1,2,3,2,66.66666666666666,65.79523013002407,0,100
1083571726,11,55170000,5015454.545454546,3755000,2751885.221575797,2,1,2,2,2,18.181818181818183,55.55032077797676,0,100
1083693658,2,5255400,2627700,2627700,2058953.525458989,1,1,2,2,1,100,60.76299632686779,0,100
1083812162,7,13644000,1949142.857142857,1130000,2111697.218555999,2,1,2,4,2,28.57142857142857,64.69664364331327,0,100
1083812988,3,31521331,10507110.333333334,9961003,7783218.338806662,2,1,2,3,1,66.66666666666666,73.84690683656467,81.6551557632729,100
1083813003,10,69648667,6964866.7,3740000,6662662.271871676,2,1,5,3,5,50,47.103938650759865,0,100
1083813170,4,13085000,3271250,1275000,4294567.061998217,2,1,2,2,2,50,68.26286525421143,0,100
1083813848,3,15478000,5159333.333333333,5564000,700903.2267962056,1,1,2,2,2,66.66666666666666,63.4265391194871,0,100
1083814132,3,24795571,8265190.333333333,9877471,3698908.52462998,1,1,2,3,1,66.66666666666666,69.67766082413362,76.12147986629503,100
1083839393,5,11748960,2349792,1848960,1456111.3337653822,2,1,2,2,2,40,76.43538386722248,0,100
1083839693,3,35784000,11928000,6240000,10943353.782090753,2,1,2,2,2,66.66666666666666,71.0521968785163,0,100
1083865580,27,124090000,4595925.925925926,1500000,5409449.182295778,3,1,4,5,4,14.814814814814813,54.57205496941502,0,100
1083865883,6,21403911,3567318.5,3123750,2635087.4391878345,4,3,3,4,3,50,46.78937614146219,0,100
1083867188,2,6000000,3000000,3000000,1414213.562373095,2,1,2,2,2,100,55.55555555555555,0,100
1083869294,5,15261000,3052200,3312000,792941.4858613465,2,1,2,3,2,40,72.01952695015517,0,100
1083870595,6,14860000,2476666.6666666665,2925000,846797.8900934194,3,1,2,2,2,33.33333333333333,64.64618881455974,0,100
1083871480,5,22000000,4400000,4500000,1083974.16943394,1,1,2,2,2,40,54.239669421487605,0,100
1083871823,6,69616000,11602666.666666666,5940000,11526910.890028892,2,1,3,2,3,50,50.54262757374276,0,100
1083874924,5,61590000,12318000,6600000,10791414.179800533,3,1,3,2,3,60,50.68865071281338,0,100
1083875586,4,13093760,3273440,2588544,1809233.921450734,1,1,2,2,2,50,74.08570581267014,0,100
1083876756,8,34067000,4258375,3600000,3213116.5973019316,3,1,2,4,2,25,87.85599797604021,0,100
1083877206,3,22600000,7533333.333333333,8400000,2995552.25848813,2,1,2,2,2,66.66666666666666,57.1590483897634,0,100
1083879052,2,5516800,2758400,2758400,1638224.9906529933,2,1,2,2,1,100,57.45393274153348,0,100
1083882187,31,119000000,3838709.6774193547,4000000,2014890.8025589276,5,1,2,5,2,6.451612903225806,97.19322793082466,0,100
1083883919,3,53788800,17929600,4800000,26068156.721947182,2,1,2,1,2,66.66666666666666,79.12847847117192,0,100
1083884927,3,12737900,4245966.666666667,4428000,2160708.5882490803,2,1,2,2,2,66.66666666666666,70.01230864931246,0,100
1083885384,7,24604000,3514857.1428571427,4428000,2163639.5593668423,5,1,2,4,2,28.57142857142857,54.523880711486676,0,100
1083886354,9,130916000,14546222.222222222,15900000,5066940.73820135,2,1,3,3,3,33.33333333333333,62.27307890274704,0,100
1083888938,2,11480000,5740000,5740000,7127636.354360399,2,1,2,1,2,100,70.61273051754907,17.682926829268293,100
1083889458,8,30102500,3762812.5,3466500,1098445.5229843152,2,1,3,4,3,37.5,51.91824246315572,0,100
1083890956,8,54640000,6830000,3754000,8676772.342623396,4,1,2,4,2,25,61.17005840437824,0,100
1083891713,11,153432800,13948436.363636363,7500000,10028390.093656382,2,1,3,3,4,27.27272727272727,52.164129819961104,2.3596056976794344,100
1083891793,5,33570000,6714000,6400000,3156339.6521920767,3,1,2,4,2,40,74.51882190513484,34.5648824381375,100
1083892656,4,33762000,8440500,5085000,9824595.038303955,1,1,2,2,2,50,72.3386373657898,0,100
1083894452,10,42917000,4291700,3825000,2188340.3173282817,2,1,2,3,2,20,60.77049284912483,0,100
1083896036,4,100000000,25000000,21500000,7348469.228349534,1,1,2,2,2,50,70.295,0,100
1083896643,2,12492684,6246342,6246342,907628.1221954287,1,1,2,2,1,100,51.41629232559953,88.43264450848467,100
1083897059,9,37458000,4162000,4428000,2021012.6174766945,3,1,2,4,2,22.22222222222222,54.25077478557,0,100
1083902685,13,207950000,15996153.846153846,9000000,17961747.10250534,3,1,5,5,6,38.46153846153847,57.00279858158465,5.825193325193325,100
1083903095,15,43835000,2922333.3333333335,3150000,1222805.7705052558,2,1,2,5,2,13.333333333333334,81.5109612961368,0,100
1084221936,8,29276000,3659500,2103000,3281232.651654819,3,1,4,3,4,50,37.794719170617384,0,100
1084222273,5,10900000,2180000,1600000,1569076.1613127643,2,1,3,1,3,60,49.25839575793284,0,100
1084223062,2,8547700,4273850,4273850,3144998.8306834074,1,1,2,2,1,100,59.88864095191995,15.886209155679305,100
1084224461,8,65488208,8186026,5842368,7222184.501074845,2,1,2,3,2,25,76.68477996306797,9.590149848722085,100
1084224589,10,40193960,4019396,3580000,2219615.965217607,2,1,2,3,2,20,69.56176130667902,0,100
1084225017,3,20064054,6688018,5400000,2706522.7900337363,1,1,2,1,2,66.66666666666666,63.9919671869761,0,100
1084225068,7,30309674,4329953.428571428,3000000,4782191.900706441,1,1,2,3,2,28.57142857142857,62.81858604214498,0,100
1084225255,15,25505333,1700355.5333333334,1400000,1200308.6386672666,3,1,2,5,2,13.333333333333334,85.44705926746082,0,100
1084250600,7,111900000,15985714.285714285,12900000,5285019.259324281,3,1,2,2,2,28.57142857142857,64.08615968387322,0,100
1084254375,4,15000000,3750000,3300000,1577973.38380595,2,1,2,2,2,50,71.375,0,100
1084254655,4,87400000,21850000,8400000,28887540.56682569,2,1,2,2,3,50,68.43733472448407,0,100
1084551208,3,5737050,1912350,1594300,1303654.939966861,1,1,2,2,2,66.66666666666666,57.98022985411043,0,100
1084551348,8,23888000,2986000,2717000,1727868.0505177472,2,1,2,2,2,25,66.31180354267671,4.799480910917616,100
1084551636,10,72125197,7212519.7,4367188,7228595.7240778105,2,1,2,3,1,20,63.07732785017849,0,100
1084728046,3,16105000,5368333.333333333,3800000,3705402.5872141523,3,1,3,1,3,100,42.5489934416023,9.413743143951153,100
1084729042,11,219033334,19912121.272727273,13166667,17151989.008275397,3,1,2,4,2,18.181818181818183,90.40391925187909,0,100
1084730750,7,31101300,4443042.857142857,4168800,2319142.8329285393,4,1,2,1,2,28.57142857142857,54.895971974775634,0,100
1084730763,7,165950000,23707142.85714286,21750000,17553286.220615704,2,1,2,4,2,28.57142857142857,88.09179517735487,11.527783755864503,100
1084731253,37,406359178,10982680.486486487,9900000,7130380.63003807,13,3,5,3,4,13.513513513513514,33.93113485509235,0,100
1084732224,9,79912661,8879184.555555556,7600000,8769569.298035497,2,1,4,2,4,44.44444444444444,33.65285151261992,0,100
1084732264,6,36460000,6076666.666666667,5225000,4540099.852059057,2,1,2,1,2,33.33333333333333,62.70171833390221,0,100
1084732876,2,24273000,12136500,12136500,514066.6299226201,1,1,2,1,2,100,50.385600439964435,0,100
1084734267,32,205130000,6410312.5,5410000,3669346.6275874097,3,1,3,4,2,9.375,53.75959396580793,3.6694201752304574,100
1084734472,6,156600000,26100000,17300000,31146749.429113787,2,1,2,2,2,33.33333333333333,61.07339228072922,4.422094508301404,100
1084735071,11,27625333,2511393.909090909,2100000,1863027.703929303,3,1,2,4,2,18.181818181818183,64.31958304795839,0,100
1084735310,9,105270473,11696719.222222222,13987400,5451958.242654234,2,1,6,3,6,66.66666666666666,29.63705548071013,0,100
1084737042,2,23100000,11550000,11550000,1060660.1717798214,2,1,2,1,2,100,50.864395344914826,0,100
1084740558,5,52032000,10406400,9600000,6715184.941608086,1,1,2,2,2,40,56.53647447913593,0,100
1084741877,4,13683600,3420900,2641800,2862723.7449673694,1,1,2,1,2,50,66.44576251313666,0,100
1084846117,5,8838435,1767687,700000,1617234.8406285958,2,1,2,2,2,40,70.06000775647979,0,100
1084846331,3,23741488,7913829.333333333,7082250,5060129.190829156,1,1,2,2,2,66.66666666666666,71.04277178940956,0,100
1084846346,15,38351117,2556741.1333333333,2214000,1739275.9360005804,2,1,2,4,3,13.333333333333334,58.87063415646154,0,100
1084846692,2,9500000,4750000,4750000,2474873.7341529164,2,1,2,2,2,100,56.30193905817174,0,100
1084846896,3,14425000,4808333.333333333,4850000,289755.6441785618,2,1,2,3,2,66.66666666666666,60.99117396068097,0,100
1084847324,12,80947000,6745583.333333333,5491200,5906564.227863673,2,1,5,4,5,41.66666666666667,38.25063365569638,0,100
1084847371,13,68345800,5257369.230769231,3267000,6352888.333714125,2,1,4,2,4,30.76923076923077,48.3346341287052,4.888503774401484,100
1084867824,10,47540100,4754010,4150000,1951430.9749229893,2,1,2,4,2,20,71.14992381266113,21.606920009235036,100
1084897573,4,37440000,9360000,9200000,3695186.057561919,2,1,2,3,2,50,75.2507145335671,0,100
1084901325,2,4650000,2325000,2325000,403050.8652763321,1,1,2,2,2,100,51.7200832466181,0,100
1084922636,6,39746144,6624357.333333333,7350000,3331740.589860301,2,1,2,4,2,33.33333333333333,82.59541089266467,0,100
1084923219,15,6440976592,429398439.46666664,6000000,1638995273.2821116,3,1,2,4,2,13.333333333333334,75.20027314110403,25.662226454319384,100
1084923805,14,69438776,4959912.571428572,4838400,2345874.8231622945,1,1,2,5,2,14.285714285714285,84.1654673007071,0,100
1084923974,6,48900000,8150000,7500000,4991893.428349608,3,1,2,4,2,33.33333333333333,66.43007096825457,14.615196290215732,100
1084924129,5,63500000,12700000,11500000,5472659.317004851,2,1,2,2,2,40,80.35978671957344,12.952755905511811,100
1085036325,20,61167568,3058378.4,3085339.5,1130322.6929065504,1,1,2,2,1,10,82.34058948926585,0,100
1085036375,2,5265269,2632634.5,2632634.5,2202447.4116719565,2,1,2,2,2,100,61.76883432047771,0,100
1085036698,6,164788364,27464727.333333332,24699590,15681865.401846398,2,1,4,5,2,66.66666666666666,49.981794906169355,68.81177694099178,100
1085038554,4,22800000,5700000,6000000,1509966.88705415,2,1,2,1,2,50,50.692520775623265,0,100
1085039287,16,98610000,6163125,6000000,2254304.6784614837,3,1,3,3,3,18.75,37.608138216213476,0,100
1085040475,10,71860000,7186000,6000000,3789131.240212663,4,1,2,3,2,20,82.15633810028451,0,100
1085040801,12,363740000,30311666.666666668,7400000,54549465.430816814,4,1,5,5,5,41.66666666666667,62.51830449467347,0,100
1085040949,27,227633100,8430855.555555556,9690000,3433029.5470656296,5,2,3,3,3,11.11111111111111,89.71228348779684,0,100
1085044164,3,53435040,17811680,12750000,10742537.74799977,1,1,2,2,1,66.66666666666666,65.50667125902255,81.03425051654344,100
1085049507,8,67000000,8375000,6000000,5178458.126839356,2,1,2,3,2,25,54.82338076409,0,100
1085096738,5,86400000,17280000,17400000,13717579.961494666,2,1,2,2,2,40,68.54783950617283,0,100
1085102301,6,82050000,13675000,12225000,5290912.019680539,2,1,2,3,2,33.33333333333333,77.79555613486077,0,100
1085103714,7,99240000,14177142.857142856,13356000,4896967.341412147,3,1,2,2,2,28.57142857142857,78.00568629259493,0,100
1085170921,7,71825000,10260714.285714285,1750000,16308445.26326044,1,1,2,2,2,28.57142857142857,75.03101230812321,12.773102337581975,100
1085175225,2,41000000,20500000,20500000,6363961.030678928,2,1,2,1,2,100,53.34622248661511,0,100
1085177685,11,34137517,3103410.6363636362,1237152,2827137.4692960465,2,1,2,4,1,18.181818181818183,81.25953033391133,0,100
1085225769,3,23820000,7940000,9600000,4638404.898238187,1,1,2,3,2,66.66666666666666,72.69670866229438,0,100
1085244066,19,71321630,3753770,2000000,2864190.249537283,1,1,2,5,3,10.526315789473683,93.12487724246053,0,100
1085245147,6,71926666,11987777.666666666,13733333,5723433.93502473,2,1,3,3,3,50,64.06639114646659,0,100
1085245361,7,105750000,15107142.857142856,9000000,11361353.666832888,1,1,2,3,1,28.57142857142857,73.0534691619216,36.45841890522742,100
1085245461,8,50499993,6312499.125,2265000,7204859.236208404,3,1,3,4,3,37.5,63.13742012052771,0,100
1085245807,3,38337000,12779000,14334800,9596159.984076964,2,1,2,1,2,66.66666666666666,75.87734375532253,0,100
1085247070,6,52335000,8722500,6183500,8943077.898576083,2,1,4,2,4,66.66666666666666,55.51827858644012,4.2153912295786755,100
1085247599,10,70551025,7055102.5,7310000,4375953.846344849,3,1,3,3,3,30,41.8832001931123,0,100
1085247692,3,51354000,17118000,22800000,11829069.785913007,2,1,2,2,2,66.66666666666666,75.64968093251557,0,100
1085247897,2,12000000,6000000,6000000,0,2,1,2,2,2,100,50,0,100
1085248251,2,8466667,4233333.5,4233333.5,1084230.1621171124,2,1,2,2,2,100,52.67375455572767,0,100
1085248282,6,18950000,3158333.3333333335,3500000,1408333.1518737555,2,1,3,2,3,50,50.08352226886629,0,100
1085248348,3,13350000,4450000,3690000,2459695.103056474,2,1,2,2,2,66.66666666666666,56.616027718161284,0,100
1085248476,3,15502000,5167333.333333333,6000000,1442220.972435685,1,1,2,2,2,66.66666666666666,66.16426405769097,0,100
1085248976,21,274676740,13079844.761904761,10630600,8744147.486258805,3,1,2,5,2,9.523809523809524,87.33263772196233,3.6919536039029475,100
1085249333,11,25065000,2278636.3636363638,2050000,1111382.2270242828,4,1,4,4,4,36.36363636363637,38.54260652614312,0,100
1085249544,33,111717848,3385389.3333333335,2989000,2119187.284237767,14,3,6,5,6,18.181818181818183,27.595241456779796,0,100
1085249625,13,80585000,6198846.153846154,5400000,4287681.227387632,4,1,3,2,3,23.076923076923077,67.93176294359115,2.465981930212246,100
1085250069,9,61056667,6784074.111111111,1200000,8694217.4315997,3,1,2,2,2,22.22222222222222,63.33739079556241,15.09077338852374,100
1085250291,3,21568144,7189381.333333333,7800000,2717869.2882928224,1,1,2,2,2,66.66666666666666,57.14968049979277,0,100
1085250645,13,45500000,3500000,3200000,1773884.626086676,1,1,3,3,3,23.076923076923077,74.05204685424467,0,100
1085250682,2,36384500,18192250,18192250,24384223.795827497,2,1,2,2,2,100,73.07583520236305,0,100
1085251249,7,82856000,11836571.42857143,10000000,4824637.010772343,3,1,2,2,2,28.57142857142857,75.11570340582699,0,100
1085251392,12,205418868,17118239,16912236,8741001.396520132,2,1,2,6,2,16.666666666666664,90.92442388405232,42.31996247075734,100
1085251805,17,150167754,8833397.294117646,3500000,23219671.561637655,9,3,5,4,5,29.411764705882355,50.47777228678211,5.773164239727133,100
1085251833,3,3420000,1140000,1160000,34641.016151377546,2,1,3,1,3,100,33.48466194726582,0,100
1085252261,7,11837300,1691042.857142857,1570000,480437.59170552995,2,1,4,3,4,57.14285714285714,46.33861491579777,0,100
1085252591,3,16300000,5433333.333333333,5600000,2753785.273643051,1,1,2,2,2,66.66666666666666,55.632713145227726,0,100
1085252643,3,6390000,2130000,2610000,1185284.7759083046,1,2,2,2,2,66.66666666666666,58.26335162776345,0,100
1085252907,25,178804350,7152174,4546500,7180480.58180291,4,1,3,5,3,12,55.76908450473083,1.232796349753236,100
1085253150,36,307575966,8543776.833333334,4800000,10963784.722083699,6,1,7,4,8,19.444444444444446,28.1869935548395,0,100
1085253168,4,17500000,4375000,4400000,2879091.2918257155,2,1,2,3,2,50,65.74234693877551,0,100
1085253653,2,63894786,31947393,31947393,34791629.29072478,2,1,2,2,2,100,67.03814266778397,27.941176470588236,100
1085253981,6,36503333,6083888.833333333,3800000,4103430.6844575997,2,1,2,3,2,33.33333333333333,84.11776745562686,0,100
1085254002,15,98656000,6577066.666666667,5454000,2908159.7693059305,3,1,3,5,3,20,37.07207472532177,0,100
1085254134,4,24280000,6070000,5250000,4061805.8381299647,1,1,2,3,2,50,77.50369623747113,0,100
1085254144,5,39247490,7849498,7832600,5732889.746761226,3,1,2,1,2,40,80.37385921382322,0,100
1085254403,13,43828500,3371423.076923077,2497000,2377198.608360215,8,3,3,4,3,23.076923076923077,81.56308794802743,0,100
1085254467,5,25539568,5107913.6,2420000,4413118.895099564,2,1,2,2,2,40,63.48494047336637,0,100
1085254585,7,53767500,7681071.428571428,5400000,5488073.299047152,4,1,2,4,2,28.57142857142857,60.114231429735796,14.173083996304545,100
1085254667,11,18500000,1681818.1818181819,1000000,1006795.0951590714,1,1,2,3,2,18.181818181818183,81.195479598428,0,100
1085254892,22,104766666,4762121.181818182,4500000,3515021.323842962,4,1,3,5,3,13.636363636363635,85.39286835726239,3.0657003533221117,100
1085255022,2,7067000,3533500,3533500,3148746.4966236963,2,1,2,2,2,100,62.83940814403544,0,100
1085255041,4,58387500,14596875,10050000,15312979.561878217,2,1,3,3,3,75,60.29542788508937,0,100
1085255330,7,52895000,7556428.571428572,5000000,7124195.109089935,2,1,2,3,2,28.57142857142857,86.29851793513147,0,100
1085256307,17,19397000,1141000,730000,915595.9807688105,3,1,2,4,2,11.76470588235294,91.31271828460478,0,100
1085257139,14,37107667,2650547.6428571427,2046650,1154070.4954508166,2,1,2,2,2,14.285714285714285,59.324877839815265,0,100
1085257782,3,273092794,91030931.33333333,41631838,112206126.76108652,2,1,2,1,2,66.66666666666666,77.35651349257999,44.84656270177458,100
1085257967,6,35697212,5949535.333333333,3500000,6825164.30674637,3,1,2,2,2,33.33333333333333,64.62997146061997,0,100
1085258297,19,586409600,30863663.157894738,4500000,40943289.231233686,4,1,7,3,8,36.84210526315789,65.48827652481638,6.846375849506828,100
1085258414,12,110455223,9204601.916666666,8200000,5978380.472382686,2,1,2,3,2,16.666666666666664,85.54531181922675,4.433472891607424,100
1085258442,2,1717000,858500,858500,383958.9821842953,2,2,2,2,2,100,55.203285925221394,0,100
1085258701,3,39840000,13280000,7200000,14658349.156709291,2,1,2,3,2,66.66666666666666,65.08161158690989,0,100
1085258761,8,147645015,18455626.875,10326945,17009200.244368184,2,1,2,5,2,25,63.243173233220034,23.748640769872036,100
1085258972,7,44506654,6358093.428571428,4700000,5185495.366092709,3,1,2,3,2,28.57142857142857,76.75362963912941,0,100
1085259038,15,242209176,16147278.4,13800000,13368129.292012107,3,1,2,5,2,13.333333333333334,91.62915592039452,0,100
1085259269,27,30510000,1130000,870000,559769.8702969889,2,1,2,6,3,7.4074074074074066,54.04225887434642,0,100
1085259335,9,79041000,8782333.333333334,5901875,6262062.39724831,2,1,2,3,2,22.22222222222222,54.5948611821059,0,100
1085259578,2,6210000,3105000,3105000,558614.3571373726,2,1,2,2,2,100,51.79247019896743,0,100
1085259820,7,81200000,11600000,8000000,11027239.001672177,2,1,2,2,2,28.57142857142857,74.48494260962411,0,100
1085259930,7,36742000,5248857.142857143,5700000,2942860.424177551,3,1,2,3,2,28.57142857142857,71.73885558468635,0,100
1085260058,4,42362000,10590500,8131000,8993773.457231397,2,1,3,2,3,75,46.750814905925225,0,100
1085260498,8,83160000,10395000,9120000,5967203.221419084,2,1,2,3,2,25,77.62271571043819,0,100
1085260560,4,24633333,6158333.25,4500000,3727413.29506432,1,1,2,2,2,50,59.99505509019872,0,100
1085260790,16,101708300,6356768.75,6025000,3541555.2029616875,3,1,2,4,2,12.5,93.40055951916446,0,100
1085260791,4,20200000,5050000,5600000,3971145.9303329564,2,1,2,2,2,50,82.19139054994608,0,100
1085261332,13,115140666,8856974.307692308,10145322,5411458.297831808,4,1,2,5,2,15.384615384615385,90.75413776534704,20.51205559024264,100
1085261527,5,15931000,3186200,3399000,1845991.5221907168,3,1,2,2,2,40,53.054374216383316,0,100
1085261755,2,12772000,6386000,6386000,1165311.9753954303,2,1,2,2,2,100,51.8210197710718,38.62903225806452,100
1085262068,21,179339895,8539995,7500000,7189976.516574348,4,1,2,4,1,9.523809523809524,85.58793449118727,28.333631016542135,100
1085262373,4,7550000,1887500,1775000,750971.5928937215,2,1,2,2,2,50,73.71757269418008,0,100
1085262637,5,68184058,13636811.6,15170000,10059558.438334797,1,1,2,2,2,40,57.67120069700227,0,100
1085262768,9,61656069,6850674.333333333,3740000,5492545.865195757,1,1,2,2,2,22.22222222222222,80.91360035361997,0,100
1085262958,22,157090000,7140454.545454546,4335000,6869693.087531867,4,1,3,5,3,13.636363636363635,48.130940573691326,1.4657926261147347,100
1085263304,7,173334580,24762082.85714286,19594715,17095768.623773832,2,1,2,3,1,28.57142857142857,87.45445773283569,43.818900777647556,100
1085263506,14,57410000,4100714.285714286,4600000,1420341.531440261,2,1,4,5,4,28.57142857142857,39.84772736805969,0,100
1085263543,6,58927848,9821308,7348554,6862476.53929804,2,1,2,3,2,33.33333333333333,68.51119601658644,0,100
1085264993,9,132119667,14679963,8772000,11044888.254055403,4,1,3,3,3,33.33333333333333,53.42361341241555,0,100
1085265038,20,78400000,3920000,3000000,3844147.97896888,3,1,2,3,2,10,54.329198771345276,0,100
1085265142,10,53333300,5333330,4000000,4777806.563232407,2,1,3,3,3,30,52.79603445207245,0,100
1085265606,6,41170033,6861672.166666667,5993350,4496688.82272369,2,1,2,3,2,33.33333333333333,85.61967952723903,0,100
1085265780,9,27455000,3050555.5555555555,3000000,1753721.8359186207,2,1,3,4,3,33.33333333333333,51.17898173420157,0,100
1085266036,5,22126666,4425333.2,3650000,3350262.499433619,2,1,2,2,2,40,61.88649642749207,0,100
1085266064,5,23692300,4738460,4529300,1936868.0667510629,2,1,2,2,2,40,74.48944699988732,0,100
1085266619,4,34967600,8741900,7904000,4695834.016089865,1,1,2,2,2,50,61.21422860385708,0,100
1085266682,2,23491872,11745936,11745936,11520093.169423241,1,1,2,2,2,100,64.68085679296779,0,100
1085266717,5,42034620,8406924,4000000,10938796.002068967,1,1,3,2,3,60,53.72718074567409,0,100
1085267066,3,10234000,3411333.3333333335,3510000,544743.3646528734,2,1,2,3,2,66.66666666666666,63.66706058450697,0,100
1085267116,3,209391008,69797002.66666667,12398919,100122084.0152661,3,2,2,3,2,66.66666666666666,76.28980729799116,24.462365591397848,100
1085267155,3,51949575,17316525,13000000,11210421.949100534,2,1,2,2,2,66.66666666666666,69.1674011086766,8.558828440848648,100
1085267249,11,72741292,6612844.7272727275,6750000,2703151.026177749,2,1,5,4,5,45.45454545454545,47.94171169226108,0,100
1085267733,2,17674400,8837200,8837200,3022457.2255037786,2,1,2,2,2,100,53.75410656337808,0,100
1085267852,5,29700000,5940000,5750000,4176781.0572257675,2,1,4,3,4,80,34.46859730866465,0,100
1085267892,3,14183333,4727777.666666667,1763333,5329150.883236121,1,1,2,2,2,66.66666666666666,65.80004938409564,0,100
1085268086,3,37820000,12606666.666666666,5720000,13895039.882394485,2,1,2,3,2,66.66666666666666,74.04299962877835,0,100
1085268569,3,84600000,28200000,36000000,13509996.299037242,2,1,2,2,2,66.66666666666666,70.4944419294804,0,100
1085269382,3,24057400,8019133.333333333,2133400,10432056.204475382,1,1,2,2,2,66.66666666666666,69.48366725151044,0,100
1085269834,2,55501554,27750777,27750777,20260870.608480822,1,1,2,1,1,100,59.784789158399704,0,100
1085270117,5,68104000,13620800,14697000,13184054.334687794,3,1,2,3,2,40,73.37323831322495,0,100
1085270152,5,17220000,3444000,2320000,2668647.597566977,1,1,2,2,2,40,58.12547870625546,0,100
1085270207,2,27069200,13534600,13534600,2170252.1328177517,2,1,2,2,2,100,51.57799111436553,0,100
1085270539,17,374095657,22005626.88235294,15032875,18153487.04959165,7,2,2,2,2,11.76470588235294,54.92853095954398,0,100
1085270919,5,21555000,4311000,3400000,2254200.967083459,3,1,2,3,2,40,54.157444494324125,0,100
1085271283,9,70377200,7819688.888888889,7459260,6488571.629202078,4,1,4,4,4,44.44444444444444,48.9563657008801,0,100
