codigo_entidad,valor,anno,indicador
5631,5406,2018,ine_pruebaLecturaMatematicas
5642,4725,2018,ine_pruebaLecturaMatematicas
5647,4144,2018,ine_pruebaLecturaMatematicas
5649,4674,2018,ine_pruebaLecturaMatematicas
5652,5115,2018,ine_pruebaLecturaMatematicas
5000,4885,2018,ine_pruebaLecturaMatematicas
5001,5030,2018,ine_pruebaLecturaMatematicas
5002,4901,2018,ine_pruebaLecturaMatematicas
5004,4421,2018,ine_pruebaLecturaMatematicas
5021,4929,2018,ine_pruebaLecturaMatematicas
5030,4582,2018,ine_pruebaLecturaMatematicas
5031,4449,2018,ine_pruebaLecturaMatematicas
5034,4705,2018,ine_pruebaLecturaMatematicas
5036,4617,2018,ine_pruebaLecturaMatematicas
5038,3999,2018,ine_pruebaLecturaMatematicas
5040,4034,2018,ine_pruebaLecturaMatematicas
5042,4455,2018,ine_pruebaLecturaMatematicas
5044,4576,2018,ine_pruebaLecturaMatematicas
5045,4580,2018,ine_pruebaLecturaMatematicas
5051,4308,2018,ine_pruebaLecturaMatematicas
5055,4351,2018,ine_pruebaLecturaMatematicas
5059,5109,2018,ine_pruebaLecturaMatematicas
5079,4701,2018,ine_pruebaLecturaMatematicas
5086,4798,2018,ine_pruebaLecturaMatematicas
5088,4912,2018,ine_pruebaLecturaMatematicas
5091,4703,2018,ine_pruebaLecturaMatematicas
5093,4258,2018,ine_pruebaLecturaMatematicas
5101,4783,2018,ine_pruebaLecturaMatematicas
5107,4229,2018,ine_pruebaLecturaMatematicas
5113,4337,2018,ine_pruebaLecturaMatematicas
5120,4315,2018,ine_pruebaLecturaMatematicas
5125,4333,2018,ine_pruebaLecturaMatematicas
5129,5126,2018,ine_pruebaLecturaMatematicas
11001,5465,2018,ine_pruebaLecturaMatematicas
8849,4402,2018,ine_pruebaLecturaMatematicas
8606,4059,2018,ine_pruebaLecturaMatematicas
8634,4988,2018,ine_pruebaLecturaMatematicas
8638,4411,2018,ine_pruebaLecturaMatematicas
8675,3818,2018,ine_pruebaLecturaMatematicas
8685,5023,2018,ine_pruebaLecturaMatematicas
8758,4921,2018,ine_pruebaLecturaMatematicas
8770,4421,2018,ine_pruebaLecturaMatematicas
8832,4262,2018,ine_pruebaLecturaMatematicas
8000,4934,2018,ine_pruebaLecturaMatematicas
8001,5099,2018,ine_pruebaLecturaMatematicas
8078,4743,2018,ine_pruebaLecturaMatematicas
8137,4187,2018,ine_pruebaLecturaMatematicas
8141,3957,2018,ine_pruebaLecturaMatematicas
8296,4914,2018,ine_pruebaLecturaMatematicas
8372,4538,2018,ine_pruebaLecturaMatematicas
8421,4347,2018,ine_pruebaLecturaMatematicas
8433,4737,2018,ine_pruebaLecturaMatematicas
8436,3887,2018,ine_pruebaLecturaMatematicas
8520,4848,2018,ine_pruebaLecturaMatematicas
8549,3830,2018,ine_pruebaLecturaMatematicas
8558,4462,2018,ine_pruebaLecturaMatematicas
8560,4219,2018,ine_pruebaLecturaMatematicas
8573,4913,2018,ine_pruebaLecturaMatematicas
13873,4467,2018,ine_pruebaLecturaMatematicas
13894,4093,2018,ine_pruebaLecturaMatematicas
13683,4302,2018,ine_pruebaLecturaMatematicas
13688,5146,2018,ine_pruebaLecturaMatematicas
13744,5006,2018,ine_pruebaLecturaMatematicas
13760,4291,2018,ine_pruebaLecturaMatematicas
13780,4410,2018,ine_pruebaLecturaMatematicas
13810,3984,2018,ine_pruebaLecturaMatematicas
13836,5102,2018,ine_pruebaLecturaMatematicas
13838,4158,2018,ine_pruebaLecturaMatematicas
13458,4080,2018,ine_pruebaLecturaMatematicas
13468,4496,2018,ine_pruebaLecturaMatematicas
13473,4163,2018,ine_pruebaLecturaMatematicas
13490,3988,2018,ine_pruebaLecturaMatematicas
13549,4255,2018,ine_pruebaLecturaMatematicas
13580,3616,2018,ine_pruebaLecturaMatematicas
13600,4169,2018,ine_pruebaLecturaMatematicas
13620,4189,2018,ine_pruebaLecturaMatematicas
13647,4041,2018,ine_pruebaLecturaMatematicas
13650,3972,2018,ine_pruebaLecturaMatematicas
13654,4652,2018,ine_pruebaLecturaMatematicas
13655,4183,2018,ine_pruebaLecturaMatematicas
13657,4339,2018,ine_pruebaLecturaMatematicas
13667,4202,2018,ine_pruebaLecturaMatematicas
13670,4637,2018,ine_pruebaLecturaMatematicas
13673,4297,2018,ine_pruebaLecturaMatematicas
13000,4626,2018,ine_pruebaLecturaMatematicas
13001,4823,2018,ine_pruebaLecturaMatematicas
13006,4006,2018,ine_pruebaLecturaMatematicas
13030,4215,2018,ine_pruebaLecturaMatematicas
13042,4055,2018,ine_pruebaLecturaMatematicas
13052,4389,2018,ine_pruebaLecturaMatematicas
13062,3983,2018,ine_pruebaLecturaMatematicas
13074,4260,2018,ine_pruebaLecturaMatematicas
13140,4183,2018,ine_pruebaLecturaMatematicas
13160,4459,2018,ine_pruebaLecturaMatematicas
13188,4635,2018,ine_pruebaLecturaMatematicas
13212,4359,2018,ine_pruebaLecturaMatematicas
13222,4100,2018,ine_pruebaLecturaMatematicas
13244,4290,2018,ine_pruebaLecturaMatematicas
13248,4325,2018,ine_pruebaLecturaMatematicas
13268,3976,2018,ine_pruebaLecturaMatematicas
13300,3999,2018,ine_pruebaLecturaMatematicas
13430,4755,2018,ine_pruebaLecturaMatematicas
13433,3871,2018,ine_pruebaLecturaMatematicas
13440,4054,2018,ine_pruebaLecturaMatematicas
13442,3986,2018,ine_pruebaLecturaMatematicas
15879,5218,2018,ine_pruebaLecturaMatematicas
15897,5263,2018,ine_pruebaLecturaMatematicas
15790,5580,2018,ine_pruebaLecturaMatematicas
15798,5632,2018,ine_pruebaLecturaMatematicas
15804,5400,2018,ine_pruebaLecturaMatematicas
15806,5776,2018,ine_pruebaLecturaMatematicas
15808,5636,2018,ine_pruebaLecturaMatematicas
15810,5085,2018,ine_pruebaLecturaMatematicas
15814,4846,2018,ine_pruebaLecturaMatematicas
15816,5315,2018,ine_pruebaLecturaMatematicas
15820,5244,2018,ine_pruebaLecturaMatematicas
15822,5102,2018,ine_pruebaLecturaMatematicas
15832,4705,2018,ine_pruebaLecturaMatematicas
15835,5647,2018,ine_pruebaLecturaMatematicas
15837,5727,2018,ine_pruebaLecturaMatematicas
15839,5141,2018,ine_pruebaLecturaMatematicas
15842,5088,2018,ine_pruebaLecturaMatematicas
15861,5392,2018,ine_pruebaLecturaMatematicas
15572,4723,2018,ine_pruebaLecturaMatematicas
15580,4931,2018,ine_pruebaLecturaMatematicas
15599,5326,2018,ine_pruebaLecturaMatematicas
15600,5358,2018,ine_pruebaLecturaMatematicas
15621,5074,2018,ine_pruebaLecturaMatematicas
15632,4936,2018,ine_pruebaLecturaMatematicas
15638,5100,2018,ine_pruebaLecturaMatematicas
15646,5230,2018,ine_pruebaLecturaMatematicas
15660,4786,2018,ine_pruebaLecturaMatematicas
15664,4927,2018,ine_pruebaLecturaMatematicas
15667,5296,2018,ine_pruebaLecturaMatematicas
15673,5298,2018,ine_pruebaLecturaMatematicas
15676,4834,2018,ine_pruebaLecturaMatematicas
15681,4891,2018,ine_pruebaLecturaMatematicas
15686,5034,2018,ine_pruebaLecturaMatematicas
15690,5184,2018,ine_pruebaLecturaMatematicas
15693,6171,2018,ine_pruebaLecturaMatematicas
15696,5200,2018,ine_pruebaLecturaMatematicas
15720,5144,2018,ine_pruebaLecturaMatematicas
15723,5476,2018,ine_pruebaLecturaMatematicas
15740,5130,2018,ine_pruebaLecturaMatematicas
15753,5481,2018,ine_pruebaLecturaMatematicas
15755,4832,2018,ine_pruebaLecturaMatematicas
15757,5232,2018,ine_pruebaLecturaMatematicas
15759,5771,2018,ine_pruebaLecturaMatematicas
15761,4972,2018,ine_pruebaLecturaMatematicas
15762,5218,2018,ine_pruebaLecturaMatematicas
15763,5411,2018,ine_pruebaLecturaMatematicas
15764,5696,2018,ine_pruebaLecturaMatematicas
15774,5400,2018,ine_pruebaLecturaMatematicas
15776,4908,2018,ine_pruebaLecturaMatematicas
15778,5113,2018,ine_pruebaLecturaMatematicas
15106,5097,2018,ine_pruebaLecturaMatematicas
15109,5210,2018,ine_pruebaLecturaMatematicas
15114,4683,2018,ine_pruebaLecturaMatematicas
15131,5185,2018,ine_pruebaLecturaMatematicas
15135,5156,2018,ine_pruebaLecturaMatematicas
15162,5588,2018,ine_pruebaLecturaMatematicas
15172,4813,2018,ine_pruebaLecturaMatematicas
15176,5333,2018,ine_pruebaLecturaMatematicas
15180,4968,2018,ine_pruebaLecturaMatematicas
15183,4603,2018,ine_pruebaLecturaMatematicas
15185,4868,2018,ine_pruebaLecturaMatematicas
15187,5374,2018,ine_pruebaLecturaMatematicas
15189,5270,2018,ine_pruebaLecturaMatematicas
15204,5513,2018,ine_pruebaLecturaMatematicas
15212,5328,2018,ine_pruebaLecturaMatematicas
15215,5587,2018,ine_pruebaLecturaMatematicas
15218,5047,2018,ine_pruebaLecturaMatematicas
15223,5172,2018,ine_pruebaLecturaMatematicas
15224,5233,2018,ine_pruebaLecturaMatematicas
15226,5425,2018,ine_pruebaLecturaMatematicas
15232,4814,2018,ine_pruebaLecturaMatematicas
15236,5095,2018,ine_pruebaLecturaMatematicas
15238,5845,2018,ine_pruebaLecturaMatematicas
15244,5602,2018,ine_pruebaLecturaMatematicas
15248,5200,2018,ine_pruebaLecturaMatematicas
15272,5737,2018,ine_pruebaLecturaMatematicas
15276,5551,2018,ine_pruebaLecturaMatematicas
15293,4792,2018,ine_pruebaLecturaMatematicas
15296,4968,2018,ine_pruebaLecturaMatematicas
15299,5416,2018,ine_pruebaLecturaMatematicas
15317,4935,2018,ine_pruebaLecturaMatematicas
15322,5212,2018,ine_pruebaLecturaMatematicas
15325,5245,2018,ine_pruebaLecturaMatematicas
15332,5386,2018,ine_pruebaLecturaMatematicas
15362,6386,2018,ine_pruebaLecturaMatematicas
15367,5042,2018,ine_pruebaLecturaMatematicas
15368,5167,2018,ine_pruebaLecturaMatematicas
15377,5118,2018,ine_pruebaLecturaMatematicas
15380,5271,2018,ine_pruebaLecturaMatematicas
15401,5083,2018,ine_pruebaLecturaMatematicas
15403,5174,2018,ine_pruebaLecturaMatematicas
15407,5493,2018,ine_pruebaLecturaMatematicas
15425,5132,2018,ine_pruebaLecturaMatematicas
15442,4865,2018,ine_pruebaLecturaMatematicas
15455,5653,2018,ine_pruebaLecturaMatematicas
15464,4735,2018,ine_pruebaLecturaMatematicas
15466,5115,2018,ine_pruebaLecturaMatematicas
15469,5205,2018,ine_pruebaLecturaMatematicas
15476,5151,2018,ine_pruebaLecturaMatematicas
15480,4818,2018,ine_pruebaLecturaMatematicas
15491,5507,2018,ine_pruebaLecturaMatematicas
15494,5262,2018,ine_pruebaLecturaMatematicas
15500,5791,2018,ine_pruebaLecturaMatematicas
15507,4658,2018,ine_pruebaLecturaMatematicas
15511,5456,2018,ine_pruebaLecturaMatematicas
15514,5246,2018,ine_pruebaLecturaMatematicas
15516,6000,2018,ine_pruebaLecturaMatematicas
15518,5053,2018,ine_pruebaLecturaMatematicas
15522,5746,2018,ine_pruebaLecturaMatematicas
15531,5073,2018,ine_pruebaLecturaMatematicas
15533,4756,2018,ine_pruebaLecturaMatematicas
15537,5681,2018,ine_pruebaLecturaMatematicas
15542,5074,2018,ine_pruebaLecturaMatematicas
15550,5467,2018,ine_pruebaLecturaMatematicas
15000,5468,2018,ine_pruebaLecturaMatematicas
15001,5749,2018,ine_pruebaLecturaMatematicas
15022,5132,2018,ine_pruebaLecturaMatematicas
15047,5229,2018,ine_pruebaLecturaMatematicas
15051,5402,2018,ine_pruebaLecturaMatematicas
15087,5307,2018,ine_pruebaLecturaMatematicas
15090,5507,2018,ine_pruebaLecturaMatematicas
15092,5232,2018,ine_pruebaLecturaMatematicas
15097,5817,2018,ine_pruebaLecturaMatematicas
15104,5182,2018,ine_pruebaLecturaMatematicas
17877,4769,2018,ine_pruebaLecturaMatematicas
17665,4865,2018,ine_pruebaLecturaMatematicas
17777,4360,2018,ine_pruebaLecturaMatematicas
17867,4632,2018,ine_pruebaLecturaMatematicas
17873,5030,2018,ine_pruebaLecturaMatematicas
17000,4995,2018,ine_pruebaLecturaMatematicas
17001,5299,2018,ine_pruebaLecturaMatematicas
17013,4897,2018,ine_pruebaLecturaMatematicas
17042,4832,2018,ine_pruebaLecturaMatematicas
17050,4654,2018,ine_pruebaLecturaMatematicas
17088,4453,2018,ine_pruebaLecturaMatematicas
17174,4803,2018,ine_pruebaLecturaMatematicas
17272,4727,2018,ine_pruebaLecturaMatematicas
17380,4844,2018,ine_pruebaLecturaMatematicas
17388,4540,2018,ine_pruebaLecturaMatematicas
17433,4640,2018,ine_pruebaLecturaMatematicas
17442,4635,2018,ine_pruebaLecturaMatematicas
17444,4997,2018,ine_pruebaLecturaMatematicas
17446,4531,2018,ine_pruebaLecturaMatematicas
17486,5103,2018,ine_pruebaLecturaMatematicas
17495,4590,2018,ine_pruebaLecturaMatematicas
17513,4764,2018,ine_pruebaLecturaMatematicas
17524,4838,2018,ine_pruebaLecturaMatematicas
17541,4911,2018,ine_pruebaLecturaMatematicas
17614,4656,2018,ine_pruebaLecturaMatematicas
17616,5063,2018,ine_pruebaLecturaMatematicas
17653,4585,2018,ine_pruebaLecturaMatematicas
17662,4669,2018,ine_pruebaLecturaMatematicas
18785,4538,2018,ine_pruebaLecturaMatematicas
18860,4769,2018,ine_pruebaLecturaMatematicas
18000,4782,2018,ine_pruebaLecturaMatematicas
18001,5053,2018,ine_pruebaLecturaMatematicas
18029,4768,2018,ine_pruebaLecturaMatematicas
18094,4488,2018,ine_pruebaLecturaMatematicas
18150,4417,2018,ine_pruebaLecturaMatematicas
18205,4691,2018,ine_pruebaLecturaMatematicas
18247,4887,2018,ine_pruebaLecturaMatematicas
18256,4821,2018,ine_pruebaLecturaMatematicas
18410,4052,2018,ine_pruebaLecturaMatematicas
18460,4287,2018,ine_pruebaLecturaMatematicas
18479,4377,2018,ine_pruebaLecturaMatematicas
18592,4686,2018,ine_pruebaLecturaMatematicas
18610,4536,2018,ine_pruebaLecturaMatematicas
18753,4540,2018,ine_pruebaLecturaMatematicas
18756,4209,2018,ine_pruebaLecturaMatematicas
19845,4217,2018,ine_pruebaLecturaMatematicas
19821,4025,2018,ine_pruebaLecturaMatematicas
19824,4362,2018,ine_pruebaLecturaMatematicas
19698,4810,2018,ine_pruebaLecturaMatematicas
19701,4624,2018,ine_pruebaLecturaMatematicas
19743,4325,2018,ine_pruebaLecturaMatematicas
19760,4730,2018,ine_pruebaLecturaMatematicas
19780,4065,2018,ine_pruebaLecturaMatematicas
19785,4836,2018,ine_pruebaLecturaMatematicas
19807,5139,2018,ine_pruebaLecturaMatematicas
19809,3615,2018,ine_pruebaLecturaMatematicas
19001,5242,2018,ine_pruebaLecturaMatematicas
19022,4703,2018,ine_pruebaLecturaMatematicas
19050,4689,2018,ine_pruebaLecturaMatematicas
19075,4786,2018,ine_pruebaLecturaMatematicas
19100,4605,2018,ine_pruebaLecturaMatematicas
19110,4012,2018,ine_pruebaLecturaMatematicas
19130,4781,2018,ine_pruebaLecturaMatematicas
19137,4192,2018,ine_pruebaLecturaMatematicas
19142,4324,2018,ine_pruebaLecturaMatematicas
19212,4416,2018,ine_pruebaLecturaMatematicas
19256,4697,2018,ine_pruebaLecturaMatematicas
19290,4753,2018,ine_pruebaLecturaMatematicas
19300,3904,2018,ine_pruebaLecturaMatematicas
19318,3895,2018,ine_pruebaLecturaMatematicas
19355,4786,2018,ine_pruebaLecturaMatematicas
19364,3789,2018,ine_pruebaLecturaMatematicas
19392,4601,2018,ine_pruebaLecturaMatematicas
19397,4265,2018,ine_pruebaLecturaMatematicas
19418,3369,2018,ine_pruebaLecturaMatematicas
19450,4849,2018,ine_pruebaLecturaMatematicas
19455,4809,2018,ine_pruebaLecturaMatematicas
19473,4641,2018,ine_pruebaLecturaMatematicas
19513,4028,2018,ine_pruebaLecturaMatematicas
19517,4253,2018,ine_pruebaLecturaMatematicas
19532,4674,2018,ine_pruebaLecturaMatematicas
19533,4510,2018,ine_pruebaLecturaMatematicas
19548,4721,2018,ine_pruebaLecturaMatematicas
19573,4343,2018,ine_pruebaLecturaMatematicas
19585,4597,2018,ine_pruebaLecturaMatematicas
19622,4838,2018,ine_pruebaLecturaMatematicas
19693,4593,2018,ine_pruebaLecturaMatematicas
19000,4698,2018,ine_pruebaLecturaMatematicas
20787,4215,2018,ine_pruebaLecturaMatematicas
20750,4729,2018,ine_pruebaLecturaMatematicas
20770,4955,2018,ine_pruebaLecturaMatematicas
20570,4886,2018,ine_pruebaLecturaMatematicas
20614,4982,2018,ine_pruebaLecturaMatematicas
20621,4978,2018,ine_pruebaLecturaMatematicas
20710,5359,2018,ine_pruebaLecturaMatematicas
20000,4823,2018,ine_pruebaLecturaMatematicas
20001,5043,2018,ine_pruebaLecturaMatematicas
20011,4831,2018,ine_pruebaLecturaMatematicas
20013,4687,2018,ine_pruebaLecturaMatematicas
20032,4487,2018,ine_pruebaLecturaMatematicas
20045,4674,2018,ine_pruebaLecturaMatematicas
20060,4569,2018,ine_pruebaLecturaMatematicas
20175,4287,2018,ine_pruebaLecturaMatematicas
20178,4236,2018,ine_pruebaLecturaMatematicas
20228,4560,2018,ine_pruebaLecturaMatematicas
20238,4830,2018,ine_pruebaLecturaMatematicas
20250,4437,2018,ine_pruebaLecturaMatematicas
20295,4605,2018,ine_pruebaLecturaMatematicas
20310,5475,2018,ine_pruebaLecturaMatematicas
20383,4829,2018,ine_pruebaLecturaMatematicas
20400,4454,2018,ine_pruebaLecturaMatematicas
20443,4932,2018,ine_pruebaLecturaMatematicas
20517,4464,2018,ine_pruebaLecturaMatematicas
20550,4540,2018,ine_pruebaLecturaMatematicas
23686,4556,2018,ine_pruebaLecturaMatematicas
23807,4504,2018,ine_pruebaLecturaMatematicas
23815,4200,2018,ine_pruebaLecturaMatematicas
23855,4464,2018,ine_pruebaLecturaMatematicas
23580,4484,2018,ine_pruebaLecturaMatematicas
23586,4517,2018,ine_pruebaLecturaMatematicas
23660,5185,2018,ine_pruebaLecturaMatematicas
23670,3984,2018,ine_pruebaLecturaMatematicas
23672,4518,2018,ine_pruebaLecturaMatematicas
23675,4724,2018,ine_pruebaLecturaMatematicas
23678,4364,2018,ine_pruebaLecturaMatematicas
23682,4208,2018,ine_pruebaLecturaMatematicas
23000,4793,2018,ine_pruebaLecturaMatematicas
23001,5172,2018,ine_pruebaLecturaMatematicas
23068,4267,2018,ine_pruebaLecturaMatematicas
23079,4470,2018,ine_pruebaLecturaMatematicas
23090,4443,2018,ine_pruebaLecturaMatematicas
23162,4846,2018,ine_pruebaLecturaMatematicas
23168,4461,2018,ine_pruebaLecturaMatematicas
23182,5095,2018,ine_pruebaLecturaMatematicas
23189,4876,2018,ine_pruebaLecturaMatematicas
23300,4498,2018,ine_pruebaLecturaMatematicas
23350,4725,2018,ine_pruebaLecturaMatematicas
23417,4616,2018,ine_pruebaLecturaMatematicas
23419,4464,2018,ine_pruebaLecturaMatematicas
23464,4718,2018,ine_pruebaLecturaMatematicas
23466,4943,2018,ine_pruebaLecturaMatematicas
23500,4526,2018,ine_pruebaLecturaMatematicas
23555,4548,2018,ine_pruebaLecturaMatematicas
23570,4679,2018,ine_pruebaLecturaMatematicas
23574,4433,2018,ine_pruebaLecturaMatematicas
25899,5587,2018,ine_pruebaLecturaMatematicas
25862,5001,2018,ine_pruebaLecturaMatematicas
25867,4958,2018,ine_pruebaLecturaMatematicas
25871,5281,2018,ine_pruebaLecturaMatematicas
25873,5417,2018,ine_pruebaLecturaMatematicas
25875,5021,2018,ine_pruebaLecturaMatematicas
25878,4897,2018,ine_pruebaLecturaMatematicas
25885,4657,2018,ine_pruebaLecturaMatematicas
25898,5177,2018,ine_pruebaLecturaMatematicas
25612,4594,2018,ine_pruebaLecturaMatematicas
25645,5239,2018,ine_pruebaLecturaMatematicas
25649,5052,2018,ine_pruebaLecturaMatematicas
25653,4579,2018,ine_pruebaLecturaMatematicas
25658,4922,2018,ine_pruebaLecturaMatematicas
25662,4999,2018,ine_pruebaLecturaMatematicas
25718,4879,2018,ine_pruebaLecturaMatematicas
25736,5278,2018,ine_pruebaLecturaMatematicas
25740,5090,2018,ine_pruebaLecturaMatematicas
25743,4907,2018,ine_pruebaLecturaMatematicas
25745,5139,2018,ine_pruebaLecturaMatematicas
25754,5106,2018,ine_pruebaLecturaMatematicas
25758,5369,2018,ine_pruebaLecturaMatematicas
25769,5471,2018,ine_pruebaLecturaMatematicas
25772,4937,2018,ine_pruebaLecturaMatematicas
25777,5149,2018,ine_pruebaLecturaMatematicas
25779,4933,2018,ine_pruebaLecturaMatematicas
25781,5573,2018,ine_pruebaLecturaMatematicas
25785,5204,2018,ine_pruebaLecturaMatematicas
25793,5229,2018,ine_pruebaLecturaMatematicas
25797,5383,2018,ine_pruebaLecturaMatematicas
25799,5318,2018,ine_pruebaLecturaMatematicas
25805,5228,2018,ine_pruebaLecturaMatematicas
25807,4482,2018,ine_pruebaLecturaMatematicas
25815,4602,2018,ine_pruebaLecturaMatematicas
25817,5300,2018,ine_pruebaLecturaMatematicas
25823,4207,2018,ine_pruebaLecturaMatematicas
25839,4558,2018,ine_pruebaLecturaMatematicas
25841,5130,2018,ine_pruebaLecturaMatematicas
25843,5225,2018,ine_pruebaLecturaMatematicas
25845,4843,2018,ine_pruebaLecturaMatematicas
25851,4370,2018,ine_pruebaLecturaMatematicas
25148,4729,2018,ine_pruebaLecturaMatematicas
25151,5354,2018,ine_pruebaLecturaMatematicas
25154,5150,2018,ine_pruebaLecturaMatematicas
25168,5042,2018,ine_pruebaLecturaMatematicas
25175,5617,2018,ine_pruebaLecturaMatematicas
25178,5356,2018,ine_pruebaLecturaMatematicas
25181,5372,2018,ine_pruebaLecturaMatematicas
25183,5398,2018,ine_pruebaLecturaMatematicas
25200,5447,2018,ine_pruebaLecturaMatematicas
25214,5655,2018,ine_pruebaLecturaMatematicas
25224,5095,2018,ine_pruebaLecturaMatematicas
25245,4998,2018,ine_pruebaLecturaMatematicas
25258,4629,2018,ine_pruebaLecturaMatematicas
25260,5161,2018,ine_pruebaLecturaMatematicas
25269,5487,2018,ine_pruebaLecturaMatematicas
25279,5277,2018,ine_pruebaLecturaMatematicas
25281,4801,2018,ine_pruebaLecturaMatematicas
25286,5319,2018,ine_pruebaLecturaMatematicas
25288,5280,2018,ine_pruebaLecturaMatematicas
25290,5110,2018,ine_pruebaLecturaMatematicas
25293,4914,2018,ine_pruebaLecturaMatematicas
25295,5317,2018,ine_pruebaLecturaMatematicas
25297,5315,2018,ine_pruebaLecturaMatematicas
25299,5038,2018,ine_pruebaLecturaMatematicas
25307,4811,2018,ine_pruebaLecturaMatematicas
25312,4911,2018,ine_pruebaLecturaMatematicas
25317,4836,2018,ine_pruebaLecturaMatematicas
25320,5028,2018,ine_pruebaLecturaMatematicas
25322,5138,2018,ine_pruebaLecturaMatematicas
25324,4350,2018,ine_pruebaLecturaMatematicas
25326,5149,2018,ine_pruebaLecturaMatematicas
25328,4726,2018,ine_pruebaLecturaMatematicas
25335,4767,2018,ine_pruebaLecturaMatematicas
25339,4717,2018,ine_pruebaLecturaMatematicas
25368,4830,2018,ine_pruebaLecturaMatematicas
25372,4779,2018,ine_pruebaLecturaMatematicas
25377,5349,2018,ine_pruebaLecturaMatematicas
25386,5353,2018,ine_pruebaLecturaMatematicas
25394,4473,2018,ine_pruebaLecturaMatematicas
25398,4434,2018,ine_pruebaLecturaMatematicas
25402,5075,2018,ine_pruebaLecturaMatematicas
25407,5299,2018,ine_pruebaLecturaMatematicas
25426,5168,2018,ine_pruebaLecturaMatematicas
25430,5302,2018,ine_pruebaLecturaMatematicas
25436,4891,2018,ine_pruebaLecturaMatematicas
25438,5064,2018,ine_pruebaLecturaMatematicas
25473,5384,2018,ine_pruebaLecturaMatematicas
25483,4370,2018,ine_pruebaLecturaMatematicas
25486,5092,2018,ine_pruebaLecturaMatematicas
25488,5213,2018,ine_pruebaLecturaMatematicas
25489,4640,2018,ine_pruebaLecturaMatematicas
25491,4706,2018,ine_pruebaLecturaMatematicas
25506,5123,2018,ine_pruebaLecturaMatematicas
25513,5198,2018,ine_pruebaLecturaMatematicas
25518,4464,2018,ine_pruebaLecturaMatematicas
25524,4804,2018,ine_pruebaLecturaMatematicas
25530,4811,2018,ine_pruebaLecturaMatematicas
25535,4906,2018,ine_pruebaLecturaMatematicas
25572,4962,2018,ine_pruebaLecturaMatematicas
25580,4666,2018,ine_pruebaLecturaMatematicas
25592,5012,2018,ine_pruebaLecturaMatematicas
25594,5139,2018,ine_pruebaLecturaMatematicas
25596,4653,2018,ine_pruebaLecturaMatematicas
25599,4379,2018,ine_pruebaLecturaMatematicas
25000,5197,2018,ine_pruebaLecturaMatematicas
25001,4555,2018,ine_pruebaLecturaMatematicas
25019,4828,2018,ine_pruebaLecturaMatematicas
25035,4957,2018,ine_pruebaLecturaMatematicas
25040,5178,2018,ine_pruebaLecturaMatematicas
25053,5433,2018,ine_pruebaLecturaMatematicas
25086,4265,2018,ine_pruebaLecturaMatematicas
25095,5005,2018,ine_pruebaLecturaMatematicas
25099,5176,2018,ine_pruebaLecturaMatematicas
25120,4778,2018,ine_pruebaLecturaMatematicas
25123,5143,2018,ine_pruebaLecturaMatematicas
25126,5573,2018,ine_pruebaLecturaMatematicas
86885,5170,2018,ine_pruebaLecturaMatematicas
86760,4715,2018,ine_pruebaLecturaMatematicas
86865,4678,2018,ine_pruebaLecturaMatematicas
86573,4338,2018,ine_pruebaLecturaMatematicas
86749,5140,2018,ine_pruebaLecturaMatematicas
86755,5225,2018,ine_pruebaLecturaMatematicas
86757,4410,2018,ine_pruebaLecturaMatematicas
86000,4853,2018,ine_pruebaLecturaMatematicas
86001,5147,2018,ine_pruebaLecturaMatematicas
86219,4894,2018,ine_pruebaLecturaMatematicas
86320,4876,2018,ine_pruebaLecturaMatematicas
86568,4751,2018,ine_pruebaLecturaMatematicas
86569,4778,2018,ine_pruebaLecturaMatematicas
86571,4817,2018,ine_pruebaLecturaMatematicas
95025,4671,2018,ine_pruebaLecturaMatematicas
95200,4497,2018,ine_pruebaLecturaMatematicas
95000,4672,2018,ine_pruebaLecturaMatematicas
95001,4656,2018,ine_pruebaLecturaMatematicas
95015,5093,2018,ine_pruebaLecturaMatematicas
94000,4680,2018,ine_pruebaLecturaMatematicas
94001,4961,2018,ine_pruebaLecturaMatematicas
91000,4158,2018,ine_pruebaLecturaMatematicas
91001,4291,2018,ine_pruebaLecturaMatematicas
91540,3508,2018,ine_pruebaLecturaMatematicas
88564,4222,2018,ine_pruebaLecturaMatematicas
88000,4630,2018,ine_pruebaLecturaMatematicas
97666,4146,2018,ine_pruebaLecturaMatematicas
97000,4095,2018,ine_pruebaLecturaMatematicas
97001,4104,2018,ine_pruebaLecturaMatematicas
97161,4136,2018,ine_pruebaLecturaMatematicas
99773,4118,2018,ine_pruebaLecturaMatematicas
99000,4612,2018,ine_pruebaLecturaMatematicas
99001,4696,2018,ine_pruebaLecturaMatematicas
99524,4993,2018,ine_pruebaLecturaMatematicas
99624,5155,2018,ine_pruebaLecturaMatematicas
41885,5208,2018,ine_pruebaLecturaMatematicas
41807,4879,2018,ine_pruebaLecturaMatematicas
41872,5211,2018,ine_pruebaLecturaMatematicas
41660,4841,2018,ine_pruebaLecturaMatematicas
41668,4893,2018,ine_pruebaLecturaMatematicas
41676,5199,2018,ine_pruebaLecturaMatematicas
41770,4660,2018,ine_pruebaLecturaMatematicas
41791,4793,2018,ine_pruebaLecturaMatematicas
41797,5033,2018,ine_pruebaLecturaMatematicas
41799,4604,2018,ine_pruebaLecturaMatematicas
41801,4912,2018,ine_pruebaLecturaMatematicas
