codigo_entidad,indicador,valor,anno,mes
76318,ppa - Educación,11.01,2016,12
76364,ppa - Educación,64.61,2016,12
76377,ppa - Educación,7.9,2016,12
76400,ppa - Educación,8.94,2016,12
76403,ppa - Educación,8.26,2016,12
76497,ppa - Educación,6.25,2016,12
76520,ppa - Educación,63.17,2016,12
76563,ppa - Educación,11.09,2016,12
76606,ppa - Educación,8.85,2016,12
76616,ppa - Educación,7.62,2016,12
76622,ppa - Educación,10.25,2016,12
76670,ppa - Educación,9.1,2016,12
76736,ppa - Educación,8.85,2016,12
76823,ppa - Educación,6.89,2016,12
76828,ppa - Educación,7.1,2016,12
76834,ppa - Educación,59.96,2016,12
81591,ppa - Educación,4.41,2016,12
81736,ppa - Educación,11.4,2016,12
81794,ppa - Educación,14.94,2016,12
81065,ppa - Educación,11.33,2016,12
81220,ppa - Educación,4.58,2016,12
81300,ppa - Educación,10.83,2016,12
70001,ppa - Educación,56.92,2016,12
70110,ppa - Educación,7.11,2016,12
70124,ppa - Educación,9.57,2016,12
70204,ppa - Educación,6.83,2016,12
70215,ppa - Educación,12.77,2016,12
70221,ppa - Educación,8.65,2016,12
70230,ppa - Educación,5.23,2016,12
70233,ppa - Educación,8.42,2016,12
70235,ppa - Educación,10.09,2016,12
70265,ppa - Educación,9.77,2016,12
70400,ppa - Educación,8.66,2016,12
70418,ppa - Educación,9.67,2016,12
70429,ppa - Educación,12.04,2016,12
70473,ppa - Educación,6.61,2016,12
70508,ppa - Educación,9.37,2016,12
70523,ppa - Educación,8.77,2016,12
70670,ppa - Educación,12.36,2016,12
70678,ppa - Educación,12.45,2016,12
70702,ppa - Educación,7.36,2016,12
70708,ppa - Educación,11.3,2016,12
70713,ppa - Educación,12.25,2016,12
70717,ppa - Educación,8.74,2016,12
70742,ppa - Educación,9.11,2016,12
70820,ppa - Educación,10.77,2016,12
70823,ppa - Educación,10.39,2016,12
73854,ppa - Educación,5.23,2016,12
73861,ppa - Educación,7.42,2016,12
73870,ppa - Educación,6.82,2016,12
73873,ppa - Educación,5.18,2016,12
73616,ppa - Educación,9.77,2016,12
73622,ppa - Educación,6.78,2016,12
73624,ppa - Educación,10.8,2016,12
73671,ppa - Educación,8.2,2016,12
73675,ppa - Educación,9.67,2016,12
73678,ppa - Educación,7.55,2016,12
73686,ppa - Educación,7.36,2016,12
73770,ppa - Educación,3.52,2016,12
73319,ppa - Educación,10.24,2016,12
73347,ppa - Educación,7.52,2016,12
73349,ppa - Educación,9.57,2016,12
73352,ppa - Educación,9.6,2016,12
73408,ppa - Educación,8.96,2016,12
73411,ppa - Educación,10.12,2016,12
73443,ppa - Educación,10.91,2016,12
73449,ppa - Educación,12.97,2016,12
73461,ppa - Educación,4.03,2016,12
73483,ppa - Educación,6.62,2016,12
73504,ppa - Educación,12.5,2016,12
73520,ppa - Educación,6.07,2016,12
73547,ppa - Educación,6.62,2016,12
73555,ppa - Educación,12.42,2016,12
73563,ppa - Educación,7.2,2016,12
73585,ppa - Educación,9.04,2016,12
73001,ppa - Educación,68.75,2016,12
73024,ppa - Educación,4.65,2016,12
73026,ppa - Educación,6.85,2016,12
73030,ppa - Educación,5.54,2016,12
73043,ppa - Educación,6.13,2016,12
73055,ppa - Educación,8.15,2016,12
73067,ppa - Educación,10.46,2016,12
73124,ppa - Educación,8.67,2016,12
73148,ppa - Educación,7.52,2016,12
73152,ppa - Educación,5.5,2016,12
73168,ppa - Educación,12.15,2016,12
73200,ppa - Educación,6.27,2016,12
73217,ppa - Educación,11.55,2016,12
73226,ppa - Educación,8.42,2016,12
73236,ppa - Educación,7.3,2016,12
73268,ppa - Educación,10.01,2016,12
73270,ppa - Educación,8.61,2016,12
73275,ppa - Educación,10.38,2016,12
73283,ppa - Educación,10.64,2016,12
68895,ppa - Educación,7.03,2016,12
68770,ppa - Educación,7.22,2016,12
68773,ppa - Educación,6.44,2016,12
68780,ppa - Educación,3.54,2016,12
68820,ppa - Educación,5.44,2016,12
68855,ppa - Educación,5.23,2016,12
68861,ppa - Educación,9.13,2016,12
68867,ppa - Educación,2.73,2016,12
68872,ppa - Educación,4.66,2016,12
68397,ppa - Educación,3.72,2016,12
68406,ppa - Educación,10.93,2016,12
68418,ppa - Educación,7.95,2016,12
68425,ppa - Educación,2.3,2016,12
68432,ppa - Educación,9.87,2016,12
68444,ppa - Educación,6.7,2016,12
68464,ppa - Educación,7.02,2016,12
68468,ppa - Educación,3.85,2016,12
68498,ppa - Educación,4.16,2016,12
68500,ppa - Educación,7.1,2016,12
68502,ppa - Educación,3.79,2016,12
68522,ppa - Educación,1.97,2016,12
68524,ppa - Educación,3.44,2016,12
68533,ppa - Educación,4.75,2016,12
68547,ppa - Educación,72.67,2016,12
68549,ppa - Educación,4.41,2016,12
68572,ppa - Educación,9.05,2016,12
68573,ppa - Educación,6.63,2016,12
68575,ppa - Educación,13.53,2016,12
68615,ppa - Educación,10.35,2016,12
68655,ppa - Educación,11.68,2016,12
68669,ppa - Educación,5.22,2016,12
68673,ppa - Educación,3.2,2016,12
68679,ppa - Educación,12.95,2016,12
68682,ppa - Educación,2.44,2016,12
68684,ppa - Educación,3.19,2016,12
68686,ppa - Educación,2.39,2016,12
68689,ppa - Educación,10.93,2016,12
68705,ppa - Educación,3.02,2016,12
68720,ppa - Educación,3.94,2016,12
68745,ppa - Educación,6.53,2016,12
68755,ppa - Educación,9.63,2016,12
68001,ppa - Educación,68.53,2016,12
68013,ppa - Educación,2.28,2016,12
68020,ppa - Educación,3.98,2016,12
68051,ppa - Educación,5.97,2016,12
68077,ppa - Educación,9.03,2016,12
68079,ppa - Educación,6.15,2016,12
68081,ppa - Educación,68.97,2016,12
68092,ppa - Educación,6.11,2016,12
68101,ppa - Educación,7.14,2016,12
68121,ppa - Educación,2.3,2016,12
68132,ppa - Educación,2.47,2016,12
68147,ppa - Educación,4.83,2016,12
68152,ppa - Educación,3.49,2016,12
68160,ppa - Educación,2.67,2016,12
68162,ppa - Educación,4.55,2016,12
68167,ppa - Educación,9.9,2016,12
68169,ppa - Educación,2.59,2016,12
68176,ppa - Educación,2.65,2016,12
68179,ppa - Educación,4.36,2016,12
68190,ppa - Educación,10.24,2016,12
68207,ppa - Educación,4.18,2016,12
68209,ppa - Educación,3.3,2016,12
68211,ppa - Educación,2.13,2016,12
68217,ppa - Educación,4.28,2016,12
68229,ppa - Educación,7.45,2016,12
68235,ppa - Educación,7.92,2016,12
68245,ppa - Educación,2.39,2016,12
68250,ppa - Educación,4.26,2016,12
68255,ppa - Educación,9.31,2016,12
68264,ppa - Educación,2.45,2016,12
68266,ppa - Educación,3.61,2016,12
68271,ppa - Educación,5.26,2016,12
68276,ppa - Educación,65.04,2016,12
68296,ppa - Educación,3.01,2016,12
68298,ppa - Educación,4.23,2016,12
68307,ppa - Educación,65.25,2016,12
68318,ppa - Educación,5.06,2016,12
68320,ppa - Educación,3.8,2016,12
68322,ppa - Educación,4.15,2016,12
68324,ppa - Educación,3.11,2016,12
68327,ppa - Educación,4.79,2016,12
68344,ppa - Educación,2.24,2016,12
68368,ppa - Educación,3.74,2016,12
68370,ppa - Educación,1.84,2016,12
68377,ppa - Educación,5.04,2016,12
68385,ppa - Educación,6.83,2016,12
66001,ppa - Educación,69.88,2016,12
66045,ppa - Educación,6.35,2016,12
66572,ppa - Educación,9.07,2016,12
66594,ppa - Educación,10.8,2016,12
66682,ppa - Educación,11.5,2016,12
66687,ppa - Educación,7.43,2016,12
66075,ppa - Educación,5.06,2016,12
66088,ppa - Educación,8.8,2016,12
66170,ppa - Educación,64.28,2016,12
66318,ppa - Educación,7.27,2016,12
66383,ppa - Educación,5.38,2016,12
66400,ppa - Educación,11.26,2016,12
66440,ppa - Educación,7.73,2016,12
66456,ppa - Educación,7.95,2016,12
63690,ppa - Educación,6.15,2016,12
63001,ppa - Educación,69.51,2016,12
63111,ppa - Educación,4.24,2016,12
63130,ppa - Educación,12.47,2016,12
63190,ppa - Educación,10.49,2016,12
63212,ppa - Educación,5.73,2016,12
63272,ppa - Educación,6.24,2016,12
63302,ppa - Educación,5.72,2016,12
63401,ppa - Educación,10.24,2016,12
63470,ppa - Educación,9.65,2016,12
63548,ppa - Educación,6.79,2016,12
63594,ppa - Educación,9.61,2016,12
5154,ppa - Educación,12.06,2017,12
5150,ppa - Educación,5.76,2017,12
5148,ppa - Educación,15.95,2017,12
5147,ppa - Educación,13.71,2017,12
5145,ppa - Educación,4.95,2017,12
5142,ppa - Educación,3.9,2017,12
5138,ppa - Educación,7.58,2017,12
5134,ppa - Educación,6.12,2017,12
5129,ppa - Educación,14.54,2017,12
5125,ppa - Educación,6.04,2017,12
5120,ppa - Educación,10.19,2017,12
5113,ppa - Educación,5.62,2017,12
5107,ppa - Educación,6.27,2017,12
5101,ppa - Educación,8.28,2017,12
5093,ppa - Educación,8.69,2017,12
5091,ppa - Educación,6.16,2017,12
5088,ppa - Educación,69.01,2017,12
5086,ppa - Educación,6.7,2017,12
5079,ppa - Educación,12.64,2017,12
5059,ppa - Educación,4.28,2017,12
5055,ppa - Educación,6.05,2017,12
5051,ppa - Educación,12.71,2017,12
5045,ppa - Educación,67.67,2017,12
5044,ppa - Educación,5.49,2017,12
5042,ppa - Educación,9.61,2017,12
5040,ppa - Educación,7.77,2017,12
5038,ppa - Educación,8.87,2017,12
5036,ppa - Educación,5.76,2017,12
5034,ppa - Educación,9.57,2017,12
5031,ppa - Educación,9.18,2017,12
5030,ppa - Educación,11.41,2017,12
5021,ppa - Educación,3.84,2017,12
5004,ppa - Educación,3.39,2017,12
5002,ppa - Educación,7.28,2017,12
5001,ppa - Educación,68.66,2017,12
5670,ppa - Educación,9.58,2017,12
5667,ppa - Educación,8.46,2017,12
5665,ppa - Educación,14.23,2017,12
5664,ppa - Educación,13.46,2017,12
5660,ppa - Educación,7.2,2017,12
5659,ppa - Educación,12.85,2017,12
5658,ppa - Educación,4.6,2017,12
5656,ppa - Educación,8.46,2017,12
5652,ppa - Educación,3.95,2017,12
5649,ppa - Educación,7.8,2017,12
5647,ppa - Educación,6.95,2017,12
5642,ppa - Educación,6.69,2017,12
5631,ppa - Educación,76.89,2017,12
5628,ppa - Educación,6.4,2017,12
5615,ppa - Educación,74.22,2017,12
5607,ppa - Educación,11.09,2017,12
5604,ppa - Educación,11.16,2017,12
5591,ppa - Educación,8.98,2017,12
5585,ppa - Educación,8.16,2017,12
5579,ppa - Educación,9.48,2017,12
5576,ppa - Educación,6.26,2017,12
5543,ppa - Educación,5.84,2017,12
5541,ppa - Educación,7.62,2017,12
5501,ppa - Educación,3.8,2017,12
5495,ppa - Educación,12.16,2017,12
5490,ppa - Educación,12.47,2017,12
5483,ppa - Educación,5.56,2017,12
5480,ppa - Educación,8.32,2017,12
5475,ppa - Educación,4.37,2017,12
5467,ppa - Educación,4.64,2017,12
5440,ppa - Educación,15.97,2017,12
5425,ppa - Educación,7.11,2017,12
5411,ppa - Educación,7.47,2017,12
5400,ppa - Educación,8.94,2017,12
5390,ppa - Educación,6.62,2017,12
5380,ppa - Educación,11.62,2017,12
5376,ppa - Educación,16.79,2017,12
5368,ppa - Educación,8.42,2017,12
5364,ppa - Educación,7.93,2017,12
5361,ppa - Educación,9.94,2017,12
5360,ppa - Educación,71.96,2017,12
5353,ppa - Educación,4.59,2017,12
5347,ppa - Educación,5.5,2017,12
5321,ppa - Educación,7.62,2017,12
5318,ppa - Educación,11.16,2017,12
5315,ppa - Educación,5.18,2017,12
5313,ppa - Educación,6.7,2017,12
5310,ppa - Educación,5.98,2017,12
5308,ppa - Educación,10.93,2017,12
5306,ppa - Educación,6.13,2017,12
5284,ppa - Educación,8.95,2017,12
5282,ppa - Educación,10.31,2017,12
5266,ppa - Educación,67.58,2017,12
5264,ppa - Educación,9.43,2017,12
5250,ppa - Educación,11.7,2017,12
5240,ppa - Educación,6.75,2017,12
5237,ppa - Educación,9.46,2017,12
5234,ppa - Educación,9.49,2017,12
5212,ppa - Educación,15.41,2017,12
5209,ppa - Educación,7.71,2017,12
5206,ppa - Educación,3.46,2017,12
5197,ppa - Educación,7.48,2017,12
5190,ppa - Educación,5.94,2017,12
5172,ppa - Educación,12.25,2017,12
5847,ppa - Educación,9.24,2017,12
5842,ppa - Educación,5.51,2017,12
5837,ppa - Educación,67.02,2017,12
5819,ppa - Educación,5.68,2017,12
5809,ppa - Educación,6.75,2017,12
5792,ppa - Educación,5.05,2017,12
5790,ppa - Educación,11.38,2017,12
5789,ppa - Educación,8.25,2017,12
5761,ppa - Educación,9.58,2017,12
5756,ppa - Educación,10.38,2017,12
5736,ppa - Educación,10.8,2017,12
5697,ppa - Educación,12.39,2017,12
5690,ppa - Educación,8.69,2017,12
5686,ppa - Educación,14.46,2017,12
5679,ppa - Educación,8.69,2017,12
5674,ppa - Educación,8.44,2017,12
5890,ppa - Educación,9.2,2017,12
5887,ppa - Educación,9.55,2017,12
5885,ppa - Educación,4.79,2017,12
5873,ppa - Educación,8.54,2017,12
5861,ppa - Educación,7.33,2017,12
5858,ppa - Educación,7.48,2017,12
5856,ppa - Educación,4.81,2017,12
5854,ppa - Educación,7.44,2017,12
5895,ppa - Educación,12.62,2017,12
5893,ppa - Educación,7.31,2017,12
13873,ppa - Educación,9.95,2017,12
13688,ppa - Educación,9.96,2017,12
13683,ppa - Educación,9.17,2017,12
13673,ppa - Educación,8.65,2017,12
13670,ppa - Educación,11.82,2017,12
13667,ppa - Educación,8.9,2017,12
13657,ppa - Educación,10.7,2017,12
13655,ppa - Educación,7.63,2017,12
13654,ppa - Educación,9.79,2017,12
13650,ppa - Educación,7.72,2017,12
13647,ppa - Educación,8.79,2017,12
13620,ppa - Educación,6.13,2017,12
13600,ppa - Educación,5.45,2017,12
13580,ppa - Educación,5.43,2017,12
13549,ppa - Educación,13.59,2017,12
13490,ppa - Educación,6.2,2017,12
13473,ppa - Educación,9.35,2017,12
13894,ppa - Educación,7.81,2017,12
13838,ppa - Educación,9.12,2017,12
13836,ppa - Educación,11.26,2017,12
13810,ppa - Educación,10.5,2017,12
13780,ppa - Educación,9.35,2017,12
13760,ppa - Educación,7.66,2017,12
13744,ppa - Educación,7.91,2017,12
13468,ppa - Educación,12.49,2017,12
13458,ppa - Educación,6.91,2017,12
13442,ppa - Educación,12.49,2017,12
13440,ppa - Educación,7.83,2017,12
13433,ppa - Educación,12.73,2017,12
13430,ppa - Educación,59.68,2017,12
13300,ppa - Educación,8.46,2017,12
13268,ppa - Educación,6.85,2017,12
13248,ppa - Educación,6.28,2017,12
13244,ppa - Educación,12.49,2017,12
13222,ppa - Educación,7.86,2017,12
13212,ppa - Educación,10.83,2017,12
13188,ppa - Educación,9.18,2017,12
13160,ppa - Educación,6.81,2017,12
13140,ppa - Educación,9.7,2017,12
13074,ppa - Educación,11.03,2017,12
13062,ppa - Educación,5.64,2017,12
13052,ppa - Educación,11.43,2017,12
13042,ppa - Educación,5.38,2017,12
13030,ppa - Educación,7.87,2017,12
13006,ppa - Educación,11.44,2017,12
13001,ppa - Educación,62.05,2017,12
8832,ppa - Educación,7.01,2017,12
8849,ppa - Educación,6.47,2017,12
8770,ppa - Educación,7.73,2017,12
8758,ppa - Educación,53.28,2017,12
8685,ppa - Educación,8.05,2017,12
8675,ppa - Educación,7.75,2017,12
8638,ppa - Educación,10.97,2017,12
8634,ppa - Educación,12.16,2017,12
8606,ppa - Educación,10.72,2017,12
8573,ppa - Educación,11.27,2017,12
8560,ppa - Educación,10.31,2017,12
8558,ppa - Educación,8.83,2017,12
8549,ppa - Educación,4.89,2017,12
8520,ppa - Educación,11.28,2017,12
8436,ppa - Educación,8.73,2017,12
8433,ppa - Educación,55.83,2017,12
8421,ppa - Educación,12.47,2017,12
8372,ppa - Educación,9.02,2017,12
8296,ppa - Educación,9.91,2017,12
8141,ppa - Educación,7.7,2017,12
8137,ppa - Educación,8.8,2017,12
8078,ppa - Educación,10.73,2017,12
8001,ppa - Educación,62.97,2017,12
52473,ppa - Educación,7.08,2017,12
52435,ppa - Educación,4.95,2017,12
52427,ppa - Educación,8.52,2017,12
52418,ppa - Educación,5.32,2017,12
52411,ppa - Educación,5.79,2017,12
52405,ppa - Educación,5.66,2017,12
52399,ppa - Educación,8.93,2017,12
52390,ppa - Educación,7.98,2017,12
52385,ppa - Educación,4.26,2017,12
52381,ppa - Educación,6.16,2017,12
52378,ppa - Educación,7.99,2017,12
52356,ppa - Educación,58.34,2017,12
52354,ppa - Educación,5.55,2017,12
52352,ppa - Educación,5.79,2017,12
52323,ppa - Educación,5.19,2017,12
52320,ppa - Educación,5.78,2017,12
52317,ppa - Educación,5.5,2017,12
52287,ppa - Educación,4.76,2017,12
52260,ppa - Educación,6.65,2017,12
52258,ppa - Educación,8,2017,12
52256,ppa - Educación,5.43,2017,12
52254,ppa - Educación,4.79,2017,12
52250,ppa - Educación,14.34,2017,12
52240,ppa - Educación,6.99,2017,12
52233,ppa - Educación,4.88,2017,12
52227,ppa - Educación,7.97,2017,12
52224,ppa - Educación,4.02,2017,12
52215,ppa - Educación,6.75,2017,12
52210,ppa - Educación,3.41,2017,12
52207,ppa - Educación,5.56,2017,12
52203,ppa - Educación,5.93,2017,12
52110,ppa - Educación,8.61,2017,12
52083,ppa - Educación,5.15,2017,12
52079,ppa - Educación,14.85,2017,12
52051,ppa - Educación,5.7,2017,12
52036,ppa - Educación,4.81,2017,12
52022,ppa - Educación,5.14,2017,12
52019,ppa - Educación,4.9,2017,12
52001,ppa - Educación,66.75,2017,12
52694,ppa - Educación,4.23,2017,12
52693,ppa - Educación,6.17,2017,12
52687,ppa - Educación,8.18,2017,12
52685,ppa - Educación,4.12,2017,12
52683,ppa - Educación,8.7,2017,12
52678,ppa - Educación,7.81,2017,12
52621,ppa - Educación,9.85,2017,12
52612,ppa - Educación,8.49,2017,12
52585,ppa - Educación,7.24,2017,12
52573,ppa - Educación,5.42,2017,12
52565,ppa - Educación,3.58,2017,12
52560,ppa - Educación,6.32,2017,12
52540,ppa - Educación,6.87,2017,12
52520,ppa - Educación,7.14,2017,12
52506,ppa - Educación,4.85,2017,12
52490,ppa - Educación,12.62,2017,12
52885,ppa - Educación,5.78,2017,12
52838,ppa - Educación,9.84,2017,12
52835,ppa - Educación,61.45,2017,12
52788,ppa - Educación,6.16,2017,12
52786,ppa - Educación,7.89,2017,12
52720,ppa - Educación,5.51,2017,12
52699,ppa - Educación,4.23,2017,12
52696,ppa - Educación,9.05,2017,12
54874,ppa - Educación,7.39,2017,12
54520,ppa - Educación,4.47,2017,12
54518,ppa - Educación,10.93,2017,12
54498,ppa - Educación,10.26,2017,12
54480,ppa - Educación,4.15,2017,12
54418,ppa - Educación,4.06,2017,12
54405,ppa - Educación,10.57,2017,12
54398,ppa - Educación,5.32,2017,12
54385,ppa - Educación,7.33,2017,12
54377,ppa - Educación,4.61,2017,12
54347,ppa - Educación,2.06,2017,12
54344,ppa - Educación,5.22,2017,12
54313,ppa - Educación,5.33,2017,12
54261,ppa - Educación,8.86,2017,12
54250,ppa - Educación,9.08,2017,12
54245,ppa - Educación,6.46,2017,12
54239,ppa - Educación,4.86,2017,12
54743,ppa - Educación,6.06,2017,12
54720,ppa - Educación,7.26,2017,12
54680,ppa - Educación,3.92,2017,12
54673,ppa - Educación,6.53,2017,12
54670,ppa - Educación,4.97,2017,12
54660,ppa - Educación,8.13,2017,12
54599,ppa - Educación,3.66,2017,12
54553,ppa - Educación,5.15,2017,12
54871,ppa - Educación,4.73,2017,12
54820,ppa - Educación,7.77,2017,12
54810,ppa - Educación,11.9,2017,12
54800,ppa - Educación,5.85,2017,12
54223,ppa - Educación,5.62,2017,12
54206,ppa - Educación,8.7,2017,12
54174,ppa - Educación,6.58,2017,12
54172,ppa - Educación,9.68,2017,12
54128,ppa - Educación,7.73,2017,12
54125,ppa - Educación,2.52,2017,12
54109,ppa - Educación,5.51,2017,12
54099,ppa - Educación,6.15,2017,12
54051,ppa - Educación,6,2017,12
54003,ppa - Educación,8.79,2017,12
54001,ppa - Educación,62.91,2017,12
15296,ppa - Educación,4.58,2017,12
15293,ppa - Educación,3.19,2017,12
15276,ppa - Educación,3.02,2017,12
15272,ppa - Educación,5.38,2017,12
15248,ppa - Educación,2.84,2017,12
15244,ppa - Educación,3.92,2017,12
15238,ppa - Educación,72.8,2017,12
15236,ppa - Educación,2.79,2017,12
15232,ppa - Educación,4.05,2017,12
15226,ppa - Educación,2.51,2017,12
15224,ppa - Educación,4.21,2017,12
15223,ppa - Educación,5.18,2017,12
15218,ppa - Educación,2.41,2017,12
15215,ppa - Educación,3.47,2017,12
15212,ppa - Educación,3.46,2017,12
15204,ppa - Educación,5.01,2017,12
15189,ppa - Educación,6.12,2017,12
15187,ppa - Educación,2.33,2017,12
15185,ppa - Educación,4.23,2017,12
15183,ppa - Educación,7.41,2017,12
15180,ppa - Educación,3.2,2017,12
15176,ppa - Educación,12.48,2017,12
15172,ppa - Educación,3.38,2017,12
15162,ppa - Educación,5.46,2017,12
15135,ppa - Educación,3.27,2017,12
15131,ppa - Educación,3.58,2017,12
15114,ppa - Educación,0.52,2017,12
15109,ppa - Educación,4.51,2017,12
15106,ppa - Educación,3.18,2017,12
15097,ppa - Educación,5.13,2017,12
15092,ppa - Educación,2.13,2017,12
15090,ppa - Educación,2.44,2017,12
15087,ppa - Educación,8.18,2017,12
15051,ppa - Educación,5.92,2017,12
15047,ppa - Educación,8.71,2017,12
15022,ppa - Educación,1.81,2017,12
15001,ppa - Educación,72.62,2017,12
15764,ppa - Educación,7.04,2017,12
15763,ppa - Educación,7.23,2017,12
15762,ppa - Educación,3.27,2017,12
15761,ppa - Educación,3.97,2017,12
15759,ppa - Educación,71.21,2017,12
15757,ppa - Educación,8.7,2017,12
15755,ppa - Educación,5.96,2017,12
15753,ppa - Educación,7.8,2017,12
15740,ppa - Educación,7.18,2017,12
15723,ppa - Educación,1.58,2017,12
15720,ppa - Educación,1.94,2017,12
15696,ppa - Educación,3.69,2017,12
15693,ppa - Educación,8.04,2017,12
15690,ppa - Educación,4.54,2017,12
15686,ppa - Educación,6.3,2017,12
15681,ppa - Educación,6.31,2017,12
15676,ppa - Educación,4.62,2017,12
15673,ppa - Educación,4.04,2017,12
15667,ppa - Educación,5.18,2017,12
15664,ppa - Educación,3.66,2017,12
15660,ppa - Educación,2.38,2017,12
15646,ppa - Educación,11.13,2017,12
15638,ppa - Educación,4,2017,12
15632,ppa - Educación,8.05,2017,12
15621,ppa - Educación,3.35,2017,12
15600,ppa - Educación,4.54,2017,12
15599,ppa - Educación,8.02,2017,12
15580,ppa - Educación,5.06,2017,12
15572,ppa - Educación,11.71,2017,12
15550,ppa - Educación,1.63,2017,12
15542,ppa - Educación,5.65,2017,12
15537,ppa - Educación,5.38,2017,12
15533,ppa - Educación,2.57,2017,12
15531,ppa - Educación,6.45,2017,12
15522,ppa - Educación,2.44,2017,12
15518,ppa - Educación,2.89,2017,12
15516,ppa - Educación,11.4,2017,12
15514,ppa - Educación,3.8,2017,12
15511,ppa - Educación,2.42,2017,12
15507,ppa - Educación,6.41,2017,12
15500,ppa - Educación,2.45,2017,12
15494,ppa - Educación,4.76,2017,12
15491,ppa - Educación,9.11,2017,12
15480,ppa - Educación,6.92,2017,12
15476,ppa - Educación,4.21,2017,12
15469,ppa - Educación,9.38,2017,12
15466,ppa - Educación,5.89,2017,12
15464,ppa - Educación,5.03,2017,12
15455,ppa - Educación,7.05,2017,12
15442,ppa - Educación,5.18,2017,12
15425,ppa - Educación,3.48,2017,12
15407,ppa - Educación,8.25,2017,12
15403,ppa - Educación,2.6,2017,12
15401,ppa - Educación,1.79,2017,12
15380,ppa - Educación,3.35,2017,12
15377,ppa - Educación,2.48,2017,12
15368,ppa - Educación,3.07,2017,12
15367,ppa - Educación,5.37,2017,12
15362,ppa - Educación,3.2,2017,12
15332,ppa - Educación,2.86,2017,12
15325,ppa - Educación,2.76,2017,12
15322,ppa - Educación,8.74,2017,12
15317,ppa - Educación,1.67,2017,12
15299,ppa - Educación,7.78,2017,12
15837,ppa - Educación,8.13,2017,12
15835,ppa - Educación,7.88,2017,12
15832,ppa - Educación,2.66,2017,12
15822,ppa - Educación,4.73,2017,12
15820,ppa - Educación,5.93,2017,12
15816,ppa - Educación,5.15,2017,12
15814,ppa - Educación,7.27,2017,12
15810,ppa - Educación,3.49,2017,12
15808,ppa - Educación,2.7,2017,12
15806,ppa - Educación,8.83,2017,12
15804,ppa - Educación,5.96,2017,12
15798,ppa - Educación,3.85,2017,12
15790,ppa - Educación,6.76,2017,12
15778,ppa - Educación,2.72,2017,12
15776,ppa - Educación,4.66,2017,12
15774,ppa - Educación,2.39,2017,12
15879,ppa - Educación,2.78,2017,12
15861,ppa - Educación,8.54,2017,12
15842,ppa - Educación,5.75,2017,12
15839,ppa - Educación,3.05,2017,12
15897,ppa - Educación,5.36,2017,12
17877,ppa - Educación,9.65,2017,12
17873,ppa - Educación,12.94,2017,12
17867,ppa - Educación,7.72,2017,12
17777,ppa - Educación,8.72,2017,12
17665,ppa - Educación,5.35,2017,12
17662,ppa - Educación,8.81,2017,12
17653,ppa - Educación,8.23,2017,12
17616,ppa - Educación,7.69,2017,12
17614,ppa - Educación,7.21,2017,12
17541,ppa - Educación,9.49,2017,12
17524,ppa - Educación,9.05,2017,12
17513,ppa - Educación,7.93,2017,12
17495,ppa - Educación,6.56,2017,12
17486,ppa - Educación,9.19,2017,12
17446,ppa - Educación,4.38,2017,12
17444,ppa - Educación,8.31,2017,12
17442,ppa - Educación,7.08,2017,12
17433,ppa - Educación,6.9,2017,12
17388,ppa - Educación,7.3,2017,12
17380,ppa - Educación,10.15,2017,12
17272,ppa - Educación,7.1,2017,12
17174,ppa - Educación,11.75,2017,12
17088,ppa - Educación,6.87,2017,12
17050,ppa - Educación,7.52,2017,12
17042,ppa - Educación,9.38,2017,12
17013,ppa - Educación,8.17,2017,12
17001,ppa - Educación,77.25,2017,12
27810,ppa - Educación,7.08,2017,12
27800,ppa - Educación,10.35,2017,12
27787,ppa - Educación,12.67,2017,12
27430,ppa - Educación,8.6,2017,12
27425,ppa - Educación,5.89,2017,12
27413,ppa - Educación,6.74,2017,12
27372,ppa - Educación,4.99,2017,12
27361,ppa - Educación,16.2,2017,12
27250,ppa - Educación,8.62,2017,12
27245,ppa - Educación,8.08,2017,12
27205,ppa - Educación,11.01,2017,12
27160,ppa - Educación,5.15,2017,12
27150,ppa - Educación,10.38,2017,12
27135,ppa - Educación,6.64,2017,12
27099,ppa - Educación,9.32,2017,12
27077,ppa - Educación,9.93,2017,12
27075,ppa - Educación,9.56,2017,12
27073,ppa - Educación,10,2017,12
27050,ppa - Educación,7.14,2017,12
27745,ppa - Educación,3.77,2017,12
27660,ppa - Educación,5.53,2017,12
27615,ppa - Educación,14.63,2017,12
27600,ppa - Educación,6.97,2017,12
27580,ppa - Educación,5.83,2017,12
27495,ppa - Educación,6.48,2017,12
27491,ppa - Educación,7.46,2017,12
27450,ppa - Educación,7.67,2017,12
27025,ppa - Educación,9.75,2017,12
27006,ppa - Educación,9.53,2017,12
27001,ppa - Educación,67.63,2017,12
44874,ppa - Educación,9.86,2017,12
44855,ppa - Educación,6.62,2017,12
44847,ppa - Educación,46.66,2017,12
44650,ppa - Educación,11.88,2017,12
44560,ppa - Educación,10.95,2017,12
44430,ppa - Educación,60.89,2017,12
44420,ppa - Educación,3.27,2017,12
44378,ppa - Educación,8.68,2017,12
44279,ppa - Educación,14.71,2017,12
44110,ppa - Educación,4.11,2017,12
44098,ppa - Educación,6.73,2017,12
44090,ppa - Educación,9.76,2017,12
44078,ppa - Educación,12.1,2017,12
44035,ppa - Educación,9.9,2017,12
44001,ppa - Educación,64.73,2017,12
41615,ppa - Educación,9.73,2017,12
