codigo_entidad,ine_coberturaNeta_1,ine_coberturaNeta_2,ine_coberturaNeta_3,ine_tasaDesercion_1,ine_tasaDesercion_2,ine_tasaDesercion_3,ine_tasaRepitencia_1,ine_tasaRepitencia_2,ine_tasaRepitencia_3,ine_tasaAnalfabetismo_3,ine_porcentajeAsistencia_3,ine_pruebaLecturaMatematicas_1,ine_pruebaLecturaMatematicas_2,ine_pruebaLecturaMatematicas_3,ine_pruebaLecturaCritica_1,ine_pruebaLecturaCritica_2,ine_pruebaLecturaCritica_3
1001,8601.5,8519.5,8861.5,316.5,340,301,252.5,259.5,149,518,7021,5008,4998.5,5042,4993.5,5245,5279
5000,9032,8704,8920,307.5,431,399.5,309,477,316,446,6797,4940,4875,4885,5011,5206,5270
5001,10547,10217,9921.5,269,369.5,402.5,152,673,410.5,0,0,5000,5017,5030,5107,5329.5,5435
5002,9225,8066,8019,229.5,401,291.5,472.5,488,324,1015,6813,4799,4878.5,4901,4934,5178.5,5140
5004,9311,9584,8030,48.5,365.5,136,93,264.5,565,697,6941,4390,4739.5,4421,4536.5,5169,4768
5021,12145.5,10539.5,9256,159,267.5,256,572.5,53.5,273.5,863,7415,4714.5,4782.5,4929,4864.5,5135.5,5349
5030,7207,6735,7206.5,412,533,455,607.5,393,480.5,758,5941,4618,4607,4582,4776,5053.5,5120
5031,9696.5,9237.5,8200.5,465,618.5,357,518.5,532,444,1041,6813,4744,4571,4449,4764.5,4876.5,4803
5034,7777.5,7669.5,8059,396.5,467,438,678.5,435,329.5,985,6599,4836,4791.5,4705,4904.5,5143.5,5067
5036,6552,6166.5,7850,439.5,348,115.5,401.5,435.5,19,975,6559,4748,4591.5,4617,4876,5058.5,5161
5038,8233.5,10728.5,10129,233,689.5,508.5,335.5,386,99.5,1336,7064,4311.5,4220,3999,4418.5,4597.5,4447
5040,9276.5,9485.5,8740,315.5,523.5,463,358,594,207.5,1081,6607,4324,4066,4034,4437.5,4573.5,4588
5042,9346,10258.5,9751,504,660,536,616,190,212.5,880,6863,4635,4630.5,4455,4777.5,5000.5,4942
5044,8565,7090,7142.5,373.5,464.5,190.5,169.5,7.5,29,1530,6706,4477,4788.5,4576,4619.5,4979,4958
5045,6303.5,5988,7887.5,416.5,534,489,328.5,105,83.5,544,6936,4586,4651,4580,4716.5,5044.5,4972
5051,7487.5,7279,8649.5,175.5,440.5,340.5,759.5,393,161.5,1307,7410,4516.5,4157.5,4308,4430.5,4506.5,4665
5055,8278.5,7226,7458,304,610,508.5,426,450,584.5,998,6901,4420,4331,4351,4518.5,4801.5,4780
5059,7620.5,6722.5,6173.5,296.5,536.5,346,743.5,1072.5,567.5,1781,7199,4972.5,4984.5,5109,4942,5252.5,5378
5079,7457,7103,7609.5,286.5,390.5,254,398,380,233,563,7024,4738,4654,4701,4858,5067,5127
5086,9164.5,8926.5,9578.5,337,441,291,739,355.5,314,720,7015,4629.5,4442.5,4798,4636,4818,4993
5088,8030,7931,8177.5,320.5,397.5,343.5,266.5,187.5,170,206,6830,4950,4893,4912,5079,5245,5346
5091,8813.5,8080,7095,460.5,722,506,569.5,258,600.5,1250,6815,4606.5,4804,4703,4611,5148.5,5046
5093,8863.5,8824.5,8675,498,613,538.5,584,272.5,234.5,1519,6594,4471,4249.5,4258,4509,4778,4763
5101,8684,7984,8206.5,605,791.5,742,733.5,544.5,426,1060,6655,4963,4912.5,4783,5046.5,5367,5223
5107,8729,8263,7904,655,548,305,350,793,383.5,1337,6932,4417,4169,4229,4454.5,4534.5,4669
5113,11129,9905.5,9137.5,481.5,683,473,71,409,200,1106,6282,4401,4235.5,4337,4580,4700,4841
5120,7817.5,6996.5,7423,390.5,722.5,663,278,435.5,372.5,1721,7354,4615.5,4631,4315,4647.5,4942.5,4704
5125,8057.5,7259.5,8067,449,317.5,246,7,0,0,1223,6990,4492,4034,4333,4577,4523,4774
5129,8336,7962.5,8622.5,251.5,388,348.5,546.5,339,290,287,6532,5068,4958.5,5126,5135.5,5295.5,5425
5134,9127,8182,7397.5,244.5,396.5,382,324,699,253.5,1515,6671,4703,4517.5,4360,4760,5115,4808
5138,8051,7361,7758.5,195.5,377.5,306,117.5,256,281.5,1091,6921,4392,4325.5,4196,4525.5,4770.5,4755
5142,7951.5,6713.5,7139.5,127.5,385,279,0,119,199,1042,6749,4587.5,4274.5,4506,4679.5,4769.5,4904
5145,7529,7186.5,7847.5,374.5,310.5,390.5,138.5,560,291.5,810,7146,4679.5,4372.5,4609,4821,4849.5,5077
5147,8660,8055,8556.5,347.5,425,425,212.5,194.5,291,774,6607,4742,4737,4651,4894,5038.5,4928
5148,8597.5,8434.5,8599,193.5,262.5,231,436.5,442.5,447.5,465,6598,5184,5214,5231,5162.5,5420,5524
5150,10552,9336,9268.5,176.5,297,273,642,134,438.5,674,7216,4874,4878,5091,4851.5,5279.5,5306
5154,7885,7916,8401,289,460,459,534,603.5,292,834,7046,4775,4827.5,4984,4789.5,5118,5318
5172,7776.5,7291,8264.5,513.5,709,570,617.5,585,308.5,954,6782,4641.5,4582,4624,4699.5,4937.5,4934
5190,9415.5,8738,8237.5,287.5,402.5,155.5,290.5,191.5,108,525,6878,4473,4502.5,4407,4620,4851.5,4809
5197,10350.5,10013.5,10165.5,378,414,382.5,696,602.5,107,1037,7045,4913.5,5125,4803,4844,5258,5092
5206,12766.5,9638,7788.5,146.5,219.5,246.5,384.5,152,55.5,756,7162,4398.5,4454,4270,4420,4958.5,4643
5209,7533,8106,8006.5,380,435.5,375.5,752,609.5,361.5,1627,6568,4594.5,4380.5,4382,4651,4825,4780
5212,10042.5,9827,10194,281.5,393.5,305.5,591,331,315.5,254,7242,5207.5,5183,5207,5241,5438.5,5456
5234,8682.5,9636.5,9187.5,325,541,552.5,98.5,464.5,338.5,1940,6893,4416.5,4264.5,4205,4507,4666,4590
5237,7939.5,7223.5,8212.5,431,422,335,363.5,656.5,286.5,344,6465,4947,5254,5186,5054,5484.5,5328
5240,7753,7018,7186,207.5,401.5,337,617,640,205.5,1295,7417,4798,4544,4647,4871.5,4955,4991
5250,11617.5,11001,10044.5,487,510.5,560.5,372.5,176.5,225.5,1243,6766,4430,4305,4337,4515,4709.5,4738
5264,9171,8199.5,8379,258.5,365.5,555.5,468.5,601,623.5,278,6639,5324.5,5125,5215,5238.5,5289.5,5311
5266,6917,6538.5,8066,150,194.5,317.5,417,385.5,411,88,7703,5656.5,5622,5717,5573.5,5769.5,5888
5282,8055,7491.5,6940,392.5,456,334,319.5,280,170,890,6700,4571.5,4509,4318,4725,4931.5,4878
5284,11373,11942,10643,328.5,398,358.5,572,411.5,600.5,1461,7176,4737,4842.5,4647,4861,5259,5051
5306,13567.5,13476,11083,514.5,329.5,435,293,206,145,635,6551,4814.5,4237.5,4171,4930.5,4738.5,4835
5308,6903,6362,7560.5,238.5,412,408,425,151.5,299,340,7170,5019.5,5237,5179,5066,5478,5504
5310,6369,5629,6682.5,330.5,374.5,522.5,940,596,601,629,7647,4911.5,5045,4620,4869,5253.5,4971
5313,9134.5,8934.5,8691,172,525,399.5,607.5,212,160,817,6683,5238,5101,5283,5071.5,5250,5428
5315,10028.5,8779,7553.5,121.5,210,197.5,618,900,463,1149,7165,4621.5,4719,4274,4505.5,5122.5,4826
5318,6429.5,6011,6606.5,258.5,284.5,323.5,402,437,406,345,7196,5127,5219,5350,5072.5,5315.5,5515
5321,11887.5,12442,11081.5,190.5,244,298,333.5,155,90.5,235,6647,5007.5,4937,4765,4912.5,5232.5,5208
5347,7683,7280,8326.5,328,514.5,445.5,213.5,395,342.5,1066,6884,4733,4352,4326,4798.5,4844.5,5023
5353,10390,9628,9494,314,146.5,34,688,649.5,926,1018,6895,5380,5340,4966,5102,5454,5307
5360,7334,7146,7958.5,185,411.5,343.5,182,503.5,328,181,6923,5053.5,4974,4957,5184,5363.5,5425
5361,9648,9317,8573,456.5,555.5,592.5,327,588.5,278,1262,6802,4379,4003,4002,4493.5,4506.5,4547
5364,8949,8462.5,8577,327,354.5,373,256,443,135.5,655,6570,5106,5242.5,5147,5207.5,5441.5,5420
5368,8922,8292.5,8012.5,206.5,323,239,247.5,384.5,229,748,6956,5004.5,5143,5074,4994,5440,5448
5376,9241,8810,8794,178,212.5,183,254.5,211.5,150,254,6843,5317.5,5223.5,5250,5210,5347,5376
5380,9649.5,9763,10936,280,477.5,464.5,0,31,10,237,6936,5227,5284,5202,5331.5,5590.5,5601
5390,11130.5,10600.5,9928,642.5,727.5,597,521,80.5,281,1027,5795,4496.5,4346,4304,4651.5,4681.5,4904
5400,9481.5,8972,9178,200,306,324,278,193.5,152,489,6488,4953.5,4850,4870,4908,5117,5162
5411,10496,10198,9478.5,199,190,127,239,284,543.5,876,7371,4472,4358.5,4308,4604.5,4742.5,4804
5425,13319.5,13399.5,11243,509.5,432,321.5,736,669.5,474.5,941,7358,4526.5,4806.5,4666,4577.5,5132.5,5077
5440,8767.5,9218,9444,280,382,375.5,436.5,148,140.5,271,6598,5127.5,5203,5155,5113,5388,5443
5467,9071,7446,7685,96.5,320,240.5,0,64.5,153.5,879,7084,4531,4760.5,4658,4555.5,5143.5,5091
5475,11326,11763.5,8839.5,146.5,260,427,20.5,577,352,2269,7167,4534.5,3789,4315,4702.5,4354.5,4331
5480,9455,9025.5,10805.5,331,779.5,564,146.5,389,167,1636,7062,4496.5,4255.5,4207,4522,4578,4661
5483,5713,4793.5,5819,302.5,697,532.5,620.5,241,183.5,1317,6795,4315.5,4089.5,4247,4486,4538.5,4730
5490,8960,8411.5,9713.5,343.5,507,521,576,391.5,253.5,1281,7280,4426,4116,4186,4412.5,4526,4542
5495,10060.5,9747,9097,364.5,538.5,558,201.5,284.5,177.5,1149,6940,4446,4193.5,4077,4487,4679,4691
5501,7434.5,7185,7020,255.5,349,344,684.5,606,684.5,1145,6800,4471,4318,4400,4676,4829,4746
5541,9181.5,8244.5,8413.5,154.5,234.5,269,89,31,51,372,6431,5031.5,4966.5,4822,4906,5105.5,5022
5543,6976,6209,6793,348.5,401.5,298.5,593,386.5,342,1694,6890,4363.5,4011,4143,4505.5,4602.5,4697
5576,9317,9283,8650,538.5,465.5,390,1228.5,860,512.5,1157,6534,4761,4820,4533,4806,5182.5,4965
5579,7748,7089.5,7802,327,446,365,378.5,260.5,181,828,6786,4400,4377,4192,4530.5,4817,4734
5585,7208.5,6418,6976.5,295.5,464,383.5,774,652.5,479.5,952,6821,4570.5,4385,4396,4627.5,4807.5,4826
5591,8207,7693.5,8803.5,575.5,762.5,559.5,1021.5,1176,1011.5,780,6355,4894.5,5140.5,4918,4946,5219,5141
5604,9798.5,9376.5,9872,561,595.5,566,515.5,196,209,1013,6458,4517,4246,4397,4655.5,4645,4805
5607,11197,11230.5,9831.5,176.5,351,373,130,261,373,314,6953,5020.5,4938.5,4875,5052,5160,5213
5615,8559,8306,9093,300.5,381.5,376.5,193,900.5,404,204,6891,5049.5,5129.5,5219,5051.5,5359,5498
5628,8718,8499,8000,474.5,726.5,462.5,492,580.5,500.5,957,6549,4354,4134,5084,4311.5,4574.5,5209
5631,12322.5,12832,11557,271.5,199.5,156.5,485,302.5,197,106,7817,5519,5512,5406,5555.5,5704,5748
5642,7842.5,7381,7512,590.5,744.5,650.5,510.5,556.5,413.5,1459,6562,4596.5,4814.5,4725,4730,5154,5109
5647,10974.5,9680.5,8692,162,407,255,437,220.5,201,672,5459,4460,4483.5,4144,4460,4895.5,4658
5649,9547.5,8620.5,9544,415.5,634.5,338,483,817.5,732,858,6781,4620.5,4562.5,4674,4840.5,5023.5,5070
5652,10754,9513,9015.5,265.5,586,333.5,536.5,565,4.5,1694,7146,4740,5124,5115,4905,5079.5,5231
5656,9319,8385.5,8037,332,328.5,178.5,303,155,186.5,707,6636,4503,4436,4675,4649,4872,5034
5658,7815.5,7374.5,7084.5,167,328,347.5,389.5,36,16,425,7372,4895,4609,4455,4867,5078.5,4729
5659,9041,8536,9141.5,239.5,559.5,391.5,977,748.5,553.5,1240,7104,4388,4169.5,4197,4450,4641.5,4672
5660,11710.5,11270,10397.5,586,450,294.5,620.5,190.5,295.5,788,7019,4545,4517,4913,4685.5,4938,5197
5664,8521,7854.5,9456.5,201,333.5,286,372,120,139,294,6898,4901,4717,4835,4925,5061.5,5141
5665,11385,10681,10257.5,377,380.5,335.5,212,186.5,124.5,1266,7472,4488,4410.5,4453,4502,4761,4739
5667,10443.5,15265.5,10081,341.5,436.5,265,508,211,155,864,6885,4719.5,4581.5,4679,4756.5,4922.5,5023
5670,10071,9971,8903,396.5,479,318,424.5,577.5,140,873,6890,4605,4443.5,4291,4705,4823.5,4831
5674,9943.5,9088,8296.5,202.5,271,228.5,478,388,155.5,633,6861,4938,5063.5,5053,4862.5,5220.5,5205
5679,9063.5,7880,7419.5,210.5,256,299.5,508,327.5,270,776,7132,4848.5,4919,4754,4931.5,5237,5036
5686,9829,9916.5,9984,262,350.5,357,535.5,331,310.5,412,6461,4901.5,4902.5,4883,4965.5,5199,5202
5690,10459,10746.5,10599,201,393.5,333.5,269.5,244,185,794,7058,4563,4386,4807,4675,4813.5,5211
5697,11831.5,11755.5,10245.5,285,354,370.5,289.5,225.5,232.5,446,6357,5013.5,4958.5,4887,5095,5272.5,5240
5736,8113,8110,8376.5,366,892,745,172,364.5,305.5,868,5570,4486,4201.5,4086,4609.5,4743,4731
5756,9045.5,8877.5,8641,338,458.5,437.5,466.5,195.5,317,775,6833,4723,4756.5,4660,4791,5070,4995
5761,8822.5,8118.5,8437.5,443,258.5,228,368,437.5,537,618,6645,4566,4473.5,4581,4598.5,4804,4968
5789,9948.5,9555,8891,243.5,305,218,441,554.5,186.5,859,7205,4772,4419,4392,4787.5,4837.5,4904
5790,7518.5,6953,7159.5,469,767.5,812,281,590,451.5,1531,6776,4492,4190.5,4161,4587.5,4649.5,4679
5792,6372.5,5548.5,6060,89.5,459.5,325,612,14,106.5,1341,6419,4590.5,4430.5,4742,4599.5,4766,5038
5809,6116.5,5425,6078,457.5,773,479.5,22.5,901,971,1028,6260,4683,4727.5,4861,4774,5133,5384
5819,8428,7786,9092.5,249.5,220.5,233,0,607.5,20.5,1068,7424,4319,4130,3804,4427,4619.5,4382
5837,9023.5,8752,9613,307.5,501,385.5,177.5,468.5,103.5,878,6864,4401.5,4238,4233,4474.5,4732,4680
5842,7743,7326.5,7660,398,437.5,187.5,703.5,65.5,18,1454,7350,4620,4456,4144,4615.5,4876,4747
5847,6198.5,5570.5,7022.5,229.5,466.5,350,478,661.5,410.5,1387,6650,4660,4778,4423,4744.5,5114.5,4871
5854,6412.5,5944,6478.5,371,720.5,313,505,860.5,950,1535,6594,4601.5,4515,4320,4657,4867,4821
5856,7194,6159.5,6933.5,231.5,267.5,326,338,0,5.5,963,6938,4808,4745,4681,4851.5,5041,4906
5858,12068.5,12345.5,11397,705,908,637.5,195,142.5,236.5,1112,6410,4521.5,4245,4354,4644,4705,4756
5861,9001.5,8034,8606,589,703,507.5,906,712,898.5,1059,6896,4603.5,4708,4430,4787,5087,5014
5873,18713,18524.5,12371.5,146,301.5,272,85,190,251.5,1457,7336,4133.5,3828.5,3834,3985,4226.5,3997
5885,6201.5,5629.5,6331,388.5,596.5,440.5,15.5,49,226,1384,6775,4396,4423.5,4725,4585.5,4745,5195
5887,8190.5,7465,7877.5,307.5,442.5,256,196.5,389,254,732,7138,4777,4917.5,4869,4850,5213,5207
5890,8324.5,7131.5,7153,194,190.5,224.5,217,161.5,75.5,875,7403,4471.5,4272,4213,4620,4719,4721
5893,9384.5,9115,8339.5,448.5,908.5,536.5,943.5,720.5,320,971,6836,4598,4798.5,4686,4661,5057,4990
5895,10053,10235.5,10934.5,295,308,327,820,663.5,365,1368,7089,4417,3907,3956,4530.5,4386.5,4370
8000,8575,9003.5,9193,234,170.5,140.5,131,117,87,365,6846,4937,4886,4934,4912,5173,5207
8001,9162.5,9861,10069,220.5,157.5,72,90,127,80,0,0,5044,5068,5099,5036.5,5322.5,5357
8078,9524.5,9761,9572,122.5,202.5,159,303.5,200,81.5,475,7064,4681,4751,4743,4741,5050.5,5054
8137,8603,10241.5,10220,320,216.5,187,442,317,182,1263,6491,4219.5,4249,4187,4095.5,4683,4597
8141,8761,10056,9282,232.5,213,293.5,357.5,176.5,83,1790,6090,4205.5,4008.5,3957,4126,4512,4516
8296,8926.5,9582,8903,230,336.5,442.5,146.5,91.5,129,377,6318,4847.5,4823,4914,4790.5,5120.5,5127
8372,9405,9393,8857.5,265,168.5,352.5,237.5,139,125.5,834,6455,4529,4478,4538,4506.5,4836.5,4891
8421,9131,9029.5,8735,120,219,257.5,127.5,175.5,170.5,1226,6481,4292.5,4164.5,4347,4278.5,4586,4581
8433,8133,8357,8406.5,299,204.5,171,91.5,98,116.5,454,6633,4676.5,4631,4737,4696,4962.5,5038
8436,11399,12151,10421.5,132.5,366.5,336,5,49.5,110,1163,6172,4102,3890,3887,4078.5,4326.5,4269
8520,9948,10133,9703.5,86.5,189.5,283,283.5,222,353,646,6437,4923.5,5005.5,4848,4804.5,5187.5,5089
8549,7741,7904,7780.5,135.5,461.5,416.5,23,9.5,4.5,1252,6629,4218,3994.5,3830,4362,4540,4430
8558,9415.5,9647.5,8607,164,319.5,351.5,454.5,205,324,648,6971,4522,4456.5,4462,4585,4867.5,4831
8560,8080.5,8253,8371,182.5,167.5,389,111,166.5,96,1373,6950,4291,4433,4219,4288,4716,4475
8573,23946.5,26089,20447,155.5,221.5,228.5,111,81.5,93.5,226,7820,4937.5,4889.5,4913,4861.5,5127.5,5184
8606,8211,8024,8169,497,136.5,255,329,364,153,1224,6643,4149,4030.5,4059,4129,4503,4433
8634,9699,9585.5,9350,91.5,96,148.5,111,30,2.5,645,6644,4773.5,4829,4988,4711.5,5060.5,5207
8638,7898.5,8201,8857.5,212,212,254,163.5,118.5,76.5,868,7034,4430,4417,4411,4481,4853,4765
8675,7588.5,8547,7077,21,230.5,53.5,95.5,70.5,178,1120,6443,4024,4018.5,3818,4142.5,4487.5,4252
8685,8392.5,8603,7630.5,72,130.5,173,33,121.5,164.5,582,6790,4846,4975.5,5023,4726.5,5168,5288
8758,6823.5,6913.5,7697.5,309.5,140.5,142.5,203,45.5,46.5,239,6819,4887.5,4855,4921,4880.5,5158,5192
8770,10263.5,11859.5,10997,53,67.5,99.5,369.5,461.5,214,969,7321,4538.5,4318.5,4421,4491,4658,4673
8832,8521.5,9206.5,7893,168,249,228.5,194.5,80.5,179.5,979,7098,4373,4409,4262,4383.5,4641.5,4633
8849,7794.5,7747.5,7029,180.5,105.5,229.5,385.5,138.5,131,803,6546,4674,4537,4402,4663.5,4731.5,4699
11001,8107.5,7985.5,8729.5,306.5,185,162.5,428.5,193.5,147.5,0,0,5383,5440.5,5465,5347,5558.5,5630
13000,8805,8999.5,9604,327,281,288.5,341.5,328,370.5,777,6804,4690.5,4615.5,4626,4663,4976,4962
13001,9650.5,9653,10404,292.5,276,306,482,492.5,627.5,0,0,4829.5,4846.5,4823,4837,5165.5,5172
13006,9523.5,10275.5,10190.5,332.5,253.5,170.5,145.5,84,36.5,1490,7251,4189.5,4032,4006,4201.5,4420.5,4369
13030,7111.5,7396,7261,143.5,189,363.5,248.5,288,146,1625,6612,4399,4233,4215,4262,4589.5,4493
13042,3402.5,3393.5,6647.5,543,153,201,294,133,335.5,1182,7260,4402,4027.5,4055,4449.5,4598,4414
13052,8120,8118.5,8910,674,233.5,268.5,180,110,102,1064,6975,4491,4379,4389,4468,4773,4774
13062,5198.5,5853,8223.5,180.5,235,524.5,414,219.5,124.5,1591,6499,4417,3923.5,3983,4390.5,4467,4545
13074,7867.5,8699.5,9580.5,435.5,441.5,463.5,358,242.5,26.5,1714,6947,4143.5,4079.5,4260,4217,4568,4591
13140,8548,8798,10153.5,287.5,119,131.5,305,283.5,235.5,1430,7054,4189.5,4055.5,4183,4098.5,4475.5,4437
13160,8634,8990.5,9665.5,299,401,460.5,592,305,304.5,1231,7319,4456,4396.5,4459,4346,4721,4673
13188,11222.5,11828,10864,311.5,245.5,207,186.5,45,53,1601,7278,4534,4423.5,4635,4511,4772,4929
13212,10820,11117,10906,389.5,171,125,311.5,259.5,242,2336,7454,4475.5,4468.5,4359,4381.5,4719,4668
13222,8632.5,8511,8818,356.5,49,41.5,386,209.5,155,1311,6408,4210,3948,4100,4231,4379,4479
13244,7523.5,7955,9188.5,200,278,238,206.5,217,205.5,1519,7263,4388,4259,4290,4426,4662.5,4674
13248,8840.5,8879,8622,297,19.5,77,645,509,283,1978,7373,4502,4415.5,4325,4443.5,4813,4667
13268,8104,7785.5,8521,503.5,296,303,468,379.5,298.5,1526,7421,4191,4075,3976,4272.5,4597,4474
13300,9012,9305,9168,348,321.5,153,461.5,270.5,288,1828,6946,4211,4218.5,3999,4169,4648.5,4328
13430,9831,9960,9750,304.5,324,412,538.5,376.5,368,1014,6984,4701,4822.5,4755,4695.5,5113,5023
13433,9316.5,9571,9699.5,317.5,157,128.5,256,252.5,127,1512,7121,4228,3888,3871,4221,4376,4412
13440,8465.5,8614.5,9064.5,581.5,244,273,572,323,434,1525,7480,4343,4177,4054,4306,4745,4475
13442,8635.5,8881,9458.5,339.5,264,297,243.5,307,293,1716,4607,4272.5,3968.5,3986,4181,4422.5,4325
13458,4860,5239,6405.5,93.5,403,434.5,3.5,83,9,1251,7004,4328,4330,4080,4502,4863.5,4580
13468,9546.5,10059,10140.5,481,434.5,374,164.5,217.5,270,1220,7328,4580.5,4445.5,4496,4507.5,4832,4850
13473,6830,7654.5,7802,351.5,447.5,311,130.5,105.5,41,907,7259,4384.5,4264,4163,4358,4642.5,4545
13490,0,0,10533.5,359,371.5,661.5,10,56,2.5,1167,7168,4046,4149,3988,4800,4611.5,4692
13549,8176,8569,8978.5,403.5,293.5,316.5,643.5,269.5,201.5,1418,7178,4217,4126.5,4255,4244,4547.5,4572
13580,3646.5,3950.5,5691.5,358,283.5,327,255.5,163.5,257.5,1236,6672,3870.5,3698.5,3616,3916,4154,4076
13600,3399,3699,5737,266,198,143.5,39,2.5,19.5,1369,7046,4298,4040,4169,4206,4385.5,4532
13620,10030.5,10514.5,9735,274,395.5,73.5,182.5,234.5,64.5,1003,6986,4619,4271,4189,4370,4663,4559
13647,8335,8606.5,9007,429.5,158.5,200,771.5,278,115.5,1433,7139,4271,4160,4041,4127,4532,4467
13650,6562.5,6732,6999.5,265.5,209.5,222,390,391,354.5,1741,7076,4165,4090.5,3972,4105.5,4566,4478
13654,10565,10780,10143,396,340.5,270.5,200,56.5,91,1512,7320,4755.5,4608.5,4652,4588,4796,4921
13655,6190.5,6473.5,7156.5,66.5,166.5,171,99,98.5,146,1339,7249,4561,4239.5,4183,4464,4651.5,4545
13657,9415,9689.5,9757.5,254.5,263.5,232.5,125,73,28.5,1531,7231,4588.5,4428.5,4339,4537,4795.5,4688
13667,8222.5,8442,9428,444.5,352,243,107.5,117,122,1286,6999,4429,4154,4202,4410.5,4610,4602
13670,7364,7801,8715,399,363,292.5,158,434,491,1102,6795,4585,4473,4637,4619.5,4773,4882
13673,9308.5,9105,9935.5,322.5,164,133,89,68.5,29.5,1146,7094,4442.5,4310.5,4297,4362.5,4690.5,4658
13683,6254.5,6356.5,6990,429,116,82.5,122,50.5,90,1038,5763,4233.5,4091.5,4302,4109,4497.5,4538
13688,6395,6664,8619.5,542.5,511,482.5,208.5,114,180,559,6312,5182,4987.5,5146,4989.5,5046,5145
13744,6852.5,6702,7660,343.5,295.5,353,110,119.5,104,1094,7299,4771,4814,5006,4591.5,4833,4989
13760,9037.5,9187,8945.5,142,192,224,8.5,11,13,523,7313,4331.5,4371,4291,4174.5,4568,4454
13780,9216.5,9945,9862.5,280.5,158,82,68,68,62,1175,7318,4292.5,4191,4410,4246.5,4624.5,4555
13810,7140,8350,9486.5,113.5,191,224,106,224,202,1360,6892,4237,3928,3984,4272,4328,4371
13836,9730,11018.5,9990,364,350.5,291,267,238,126.5,478,7449,4868.5,4974.5,5102,4815,5210.5,5345
13838,7687,7840,8716.5,397,79.5,127.5,451.5,83,343,895,6932,4592.5,4480.5,4158,4459.5,4745.5,4515
13873,9195.5,9543,9210.5,109.5,147,89,39,271,70.5,1365,7215,4280.5,4354.5,4467,4255,4658,4709
13894,8468,9441.5,9042.5,287,548.5,212,150.5,39.5,2,1791,6804,4328.5,4111.5,4093,4243.5,4460,4429
15000,8373,8359,8999,205.5,230.5,206,231,224,180.5,584,7679,5246,5375.5,5468,5077.5,5407,5448
15001,8450.5,8472,9491.5,184.5,201,178.5,647,577,365,0,0,5468.5,5657,5749,5358,5681,5767
15022,7709,7363.5,7647,34,138.5,197.5,136.5,0,0,850,7647,4712.5,4932,5132,4502.5,4927.5,5184
15047,8579,8745,9133,372.5,282.5,262,259,436,289.5,852,7088,5016,5093,5229,4939,5305,5335
15051,9617,9658.5,9399.5,115,132.5,235.5,40,0,9,528,7337,5523,5709,5402,5138,5471,5335
15087,10596.5,10707.5,10371.5,99,182,93,23,38,89,514,7664,5245,5418.5,5307,4948,5263.5,5220
15090,5424,5217,7392,176.5,128.5,153.5,81,114,223,1053,8014,5198,5454.5,5507,5061.5,5428,5470
15092,5975,5570,6362,0,72,96.5,30,137,511.5,813,7789,4825.5,5292,5232,4663,5111,4954
15097,7288.5,7282,8666.5,318.5,163,248,17.5,28,97.5,1078,7608,5277.5,5745.5,5817,4910.5,5361,5451
15104,8165.5,8341,7961.5,49.5,124,198,66,33.5,42,1097,7526,5159.5,5201.5,5182,5038.5,5259.5,5208
15106,8357,7739.5,8184,391,577.5,468.5,0,0,222,953,6852,5012.5,5306.5,5097,4640.5,5244,5073
15109,7092,7074,8358.5,110.5,207.5,214,397.5,228.5,175.5,1307,8157,5077,5035.5,5210,4866,5033.5,5032
15114,2989,3922.5,5004,274.5,233.5,138,278,140,46.5,631,7956,4859.5,5160.5,4683,4842.5,5422,4650
15131,8859,8000.5,7709,129.5,323,145.5,51.5,151,320,778,7159,5097,5478,5185,4838,5282.5,5131
15135,5336.5,5281.5,6208,278.5,418.5,194.5,9.5,30,113,746,7487,5396.5,5367,5156,4995,5299,5158
15162,8344.5,8375,8449.5,97.5,125.5,43.5,30.5,39,0,484,8081,5239,5603.5,5588,5070.5,5649.5,5260
15172,8011.5,7765.5,8340.5,406,404.5,444.5,232.5,473,497.5,1066,7086,5054.5,4906,4813,4815.5,5000.5,4960
15176,8444.5,7996,8937.5,232.5,255,260,135,139,140,425,7508,5087.5,5190.5,5333,5029.5,5287.5,5458
15180,6989.5,6945.5,7863,173,80,90,60.5,94.5,22.5,880,7138,4769.5,4741,4968,4573,4797,4909
15183,8139.5,7926.5,8676,164.5,258.5,256.5,125.5,121.5,78.5,1377,7388,4640,4708.5,4603,4530,4818,4765
15185,8891.5,8683,8418.5,168,234.5,136.5,4.5,30,0,1133,7175,4946,5125,4868,4688,5072.5,4781
15187,3239.5,2989,4688,305.5,172,151.5,185.5,405.5,270,860,7563,5126.5,5479,5374,4655.5,5364.5,5157
15189,9407.5,9678,9140.5,171,190.5,128,72,169.5,180,852,6957,4856.5,5225,5270,4626,5328.5,5037
15204,7319,8076,8992.5,350,203.5,358,114,341.5,690,419,7722,5253,5183,5513,4993.5,5206,5318
15212,7557,7716.5,7932.5,193,386,249,193,53.5,95,1396,7061,4696.5,5008.5,5328,4602,4975,5374
15215,9651.5,9977.5,9710.5,211,275.5,195,0,11.5,136,495,7590,5384.5,5572,5587,5140,5508,5445
15218,7932.5,7851.5,8536.5,186.5,298,229,315,177,288.5,1275,7907,4830.5,5059.5,5047,4667.5,5175,5169
15223,6146,6712.5,5931.5,33.5,27.5,144,355.5,469.5,523.5,3891,7344,4771,4922,5172,4640.5,4978.5,4984
