codigo_entidad,ine_coberturaNeta_r,ine_tasaDesercion_r_2,ine_tasaDesercion_r_3,ine_tasaRepitencia_r_2,ine_tasaRepitencia_r_3,ine_pruebaLecturaMatematicas_r_2,ine_pruebaLecturaMatematicas_r_3,ine_pruebaLecturaCritica_r_2,ine_pruebaLecturaCritica_r_3
50223,-1.47,0,-6.819999999999999,0,-52.88,0,3.71,0,1.4000000000000001
50226,-3.27,25.679999999999996,0,-31.25,0,-0.47000000000000003,0,4.52,0
50226,-4.91,0,3.73,0,22.18,0,1.0999999999999999,0,1.8599999999999999
50245,-0.8999999999999999,44.17,0,-100,0,-9.950000000000001,0,5.17,0
50245,6.12,0,-8.37,0,0,0,13.16,0,5.800000000000001
50251,6.890000000000001,-18.4,0,-32.550000000000004,0,-3.9,0,-0.8500000000000001,0
50251,-7.1,0,55.16,0,-45.35,0,1.9300000000000002,0,4.05
50270,6.460000000000001,19.07,0,72.56,0,0.7000000000000001,0,4.29,0
50270,-11.360000000000001,0,47.589999999999996,0,-60.129999999999995,0,-8.53,0,-4.53
50287,-5.81,45.72,0,-81.36,0,-2.12,0,2.68,0
50287,-0.8699999999999999,0,-24.22,0,690.91,0,5.08,0,3.51
50313,0.16,19.05,0,-37.419999999999995,0,-1.21,0,4.26,0
50313,-3.7800000000000002,0,-1.47,0,-17.62,0,2.32,0,2.33
50318,0.37,22.29,0,-29.849999999999998,0,-0.27999999999999997,0,4.79,0
50318,-10.47,0,-28.110000000000003,0,12.770000000000001,0,-1.79,0,-0.21
50325,-6.84,65.11,0,16.900000000000002,0,-12.75,0,2.81,0
50325,56.230000000000004,0,2,0,-90.36,0,9.44,0,0.54
50330,-1.59,55.32,0,-77.78,0,-7.24,0,-1.13,0
50330,2.73,0,-18.38,0,25,0,3.8,0,4.38
50350,-0.15,18.82,0,-81.25,0,-7.000000000000001,0,2.6599999999999997,0
50350,15.98,0,0,0,-43.33,0,0.24,0,-1.17
50370,-0.5,-14.829999999999998,0,-58.330000000000005,0,-9.16,0,-1.1199999999999999,0
50370,42.65,0,0.7100000000000001,0,-33.33,0,4.75,0,3.9600000000000004
50400,2.56,15.790000000000001,0,-72.78999999999999,0,-1.3,0,3.09,0
50400,-7.779999999999999,0,0.89,0,142.97,0,1.01,0,1.82
50450,4.91,47.620000000000005,0,12.770000000000001,0,-1.24,0,8.58,0
50450,70.63000000000001,0,-46.160000000000004,0,-81.13,0,-1.6400000000000001,0,0.06999999999999999
50568,3.61,80.57,0,-60.809999999999995,0,-2.32,0,4.859999999999999,0
50568,-11.91,0,-52.580000000000005,0,125.86,0,-1.3,0,-2.09
50573,-1.41,39.86,0,-63.68000000000001,0,3.1300000000000003,0,6.7,0
50573,7.470000000000001,0,-17.150000000000002,0,21.740000000000002,0,-1.04,0,-0.25
50577,-0.84,71.15,0,-79.56,0,-7.9,0,3.25,0
50577,-7.140000000000001,0,35.96,0,-83.78,0,8.649999999999999,0,2.21
50590,0.29,40.9,0,-82.61,0,3.52,0,9.54,0
50590,34.52,0,-35.449999999999996,0,-66.67,0,0.06,0,0.74
50606,2.35,36.3,0,-79.60000000000001,0,1.0699999999999998,0,6.2700000000000005,0
50606,-14.52,0,-13.81,0,259.15,0,2.2800000000000002,0,-0.09
50680,-7.249999999999999,1.83,0,-30.259999999999998,0,-6.88,0,2.08,0
50680,-10.879999999999999,0,-7.8100000000000005,0,-43.99,0,0.48,0,-1.5699999999999998
50683,-12.49,93.04,0,-52.71,0,-0.16,0,4.92,0
50683,1.24,0,17.169999999999998,0,-21.15,0,2.29,0,2.74
50686,0.35000000000000003,49.07,0,-90.61,0,-3.1300000000000003,0,4.64,0
50686,28.64,0,197.52,0,734.62,0,10.32,0,3.05
50689,-5.3,39.09,0,-38.67,0,0.8500000000000001,0,3.75,0
50689,-5.390000000000001,0,1.4000000000000001,0,93.47999999999999,0,4.29,0,2.1999999999999997
50711,-1.8599999999999999,27.82,0,-91.3,0,-0.2,0,5.319999999999999,0
50711,23.49,0,-25.759999999999998,0,1400,0,0.69,0,0.8699999999999999
52000,-5,-25.85,0,31.45,0,0.52,0,6.710000000000001,0
52000,7.430000000000001,0,-9.120000000000001,0,6.2,0,0.45999999999999996,0,-1.54
52001,-3.0300000000000002,6.94,0,49.79,0,3,0,5.64,0
52001,14.099999999999998,0,4.87,0,12.55,0,-0.33999999999999997,0,-0.19
52019,-9.19,-1.6199999999999999,0,127.4,0,4.42,0,9.24,0
52019,101.38000000000001,0,33.879999999999995,0,5.5,0,0.91,0,-0.77
52022,4.41,-11.34,0,65.19,0,0.54,0,7.449999999999999,0
52022,-5.220000000000001,0,34.300000000000004,0,91.97,0,3.9800000000000004,0,-1.5699999999999998
52036,-2.92,-47.74,0,221.19,0,3.15,0,6.75,0
52036,4.21,0,-8.649999999999999,0,-51.959999999999994,0,-2.2399999999999998,0,-1.67
52051,-6.260000000000001,-20,0,47.29,0,1.7999999999999998,0,8.129999999999999,0
52051,-8.81,0,-2.78,0,-31.8,0,-6.64,0,-2.81
52079,-3.27,163.35,0,341.75,0,-3.85,0,5.08,0
52079,-17.73,0,-44.230000000000004,0,-74.29,0,-1.81,0,-0.76
52083,-4.5600000000000005,-68.41000000000001,0,21.529999999999998,0,1.5699999999999998,0,7.829999999999999,0
52083,12.27,0,48.55,0,-17.8,0,-4.01,0,-7.630000000000001
52110,-8.24,-71.15,0,-20.27,0,-0.69,0,2.96,0
52110,7.04,0,-21.36,0,55.60000000000001,0,1.63,0,-0.43
52203,-7.24,-42.76,0,-29.15,0,4.72,0,9.47,0
52203,17.46,0,-19.32,0,126.58,0,-14.549999999999999,0,-12.2
52207,-2.8899999999999997,-74.71,0,-36.57,0,4.89,0,6.8500000000000005,0
52207,-14.63,0,6.4799999999999995,0,177.55,0,2.6,0,0.08
52210,-8.03,-53.620000000000005,0,-23.799999999999997,0,5.91,0,7.969999999999999,0
52210,19.16,0,-61.46,0,-10.47,0,-2.63,0,-4.42
52215,-3.2399999999999998,-64.41,0,-13.020000000000001,0,2.79,0,7.76,0
52215,-7.8,0,151.43,0,-22.040000000000003,0,-1.73,0,-3.4000000000000004
52224,-2.2399999999999998,-63.46000000000001,0,20.47,0,3.35,0,7.1,0
52224,2.54,0,127.63,0,-37.230000000000004,0,5.81,0,0.03
52227,-5.08,-64.91,0,72.34,0,1.5,0,8.92,0
52227,9.31,0,-21,0,25,0,1.41,0,-3.83
52233,-4.37,-38.74,0,313.3,0,-2.78,0,3.6700000000000004,0
52233,110.11999999999999,0,75.37,0,-29.21,0,6.87,0,-0.97
52240,-0.3,29.57,0,187.42000000000002,0,4.64,0,8.53,0
52240,1.95,0,-41.410000000000004,0,17.51,0,0.38,0,0.6799999999999999
52250,-4.99,103.54,0,11.83,0,-1.8399999999999999,0,8.07,0
52250,21.81,0,-50.24999999999999,0,79.36999999999999,0,0.49,0,-0.77
52254,-4.01,-85.37,0,-56.89999999999999,0,1.67,0,9.69,0
52254,4.8,0,455.56,0,-30,0,3,0,-0.9900000000000001
52256,-1.58,9.74,0,-1.05,0,1.81,0,9.030000000000001,0
52256,-8.290000000000001,0,-13.950000000000001,0,71.89999999999999,0,-4.5600000000000005,0,-5.54
52258,-2.46,-27.13,0,10.02,0,1.32,0,5.949999999999999,0
52258,-0.09,0,-7.03,0,-18.02,0,-1.3599999999999999,0,-0.59
52260,-2.77,-45.660000000000004,0,141.03,0,0.98,0,3.38,0
52260,-1.92,0,-32.769999999999996,0,-100,0,0.47000000000000003,0,-2.29
52287,-3.01,-41.25,0,0.9400000000000001,0,3.15,0,6.7,0
52287,-6.11,0,32.45,0,21.81,0,-2.6100000000000003,0,-5.82
52317,0.95,-32.17,0,-15.47,0,3.4299999999999997,0,9.74,0
52317,-5.84,0,-35.260000000000005,0,-3.66,0,-0.16,0,-0.75
52320,-5.41,-59.03,0,4.66,0,0.77,0,6.09,0
52320,2.1999999999999997,0,-37.99,0,-9.700000000000001,0,0.36,0,-3.73
52323,0.08,-64.75999999999999,0,12.959999999999999,0,5.46,0,9.75,0
52323,-3.9,0,-35.77,0,15.24,0,0.65,0,1.31
52352,-4.16,-50.56,0,-32.57,0,0.58,0,6.890000000000001,0
52352,6.069999999999999,0,-37.29,0,76.11,0,-2.23,0,-2.18
52354,-1.18,-45.57,0,100.81,0,3.08,0,11.09,0
52354,-6.510000000000001,0,-41.67,0,73.09,0,-2.11,0,-5.13
52356,-3.9,-68.12,0,131.54,0,0.24,0,5.09,0
52356,20.89,0,37.5,0,-8.38,0,1.44,0,0.43
52378,-6.3100000000000005,4.97,0,61.22,0,0.8,0,8.03,0
52378,5.3100000000000005,0,-29.970000000000002,0,-18.57,0,-13.83,0,-11.51
52381,-8.98,-82.8,0,105.24,0,7.99,0,10.02,0
52381,7.7700000000000005,0,145.82999999999998,0,17.88,0,2.09,0,-2.93
52385,4.279999999999999,7.739999999999999,0,-48.68,0,2.5700000000000003,0,6.93,0
52385,2.65,0,-90.66,0,-30.97,0,-7.739999999999999,0,-2.19
52390,-10.37,-98.14,0,-82.57,0,-9.610000000000001,0,5.37,0
52390,38.16,0,1839.9999999999998,0,336.84,0,-7.82,0,-2.8400000000000003
52399,-2.39,-89.58,0,2.04,0,4.67,0,7.21,0
52399,-1.6099999999999999,0,183.32999999999998,0,8.72,0,-3.19,0,-3.2399999999999998
52405,-6.97,-39.23,0,-73.86,0,-0.95,0,3.94,0
52405,28.67,0,26.69,0,760,0,4.2,0,3.7600000000000002
52411,-5.57,-63.4,0,-11.219999999999999,0,-4.06,0,1.81,0
52411,7.57,0,99.3,0,152.87,0,12.61,0,7.86
52418,-8.19,-3.15,0,97.11999999999999,0,5.21,0,7.9799999999999995,0
52418,121.63,0,4.25,0,48.29,0,-4.46,0,-4.89
52427,-15.4,9.94,0,-96.92,0,-9.54,0,1.17,0
52427,-15.040000000000001,0,-92.41,0,43.75,0,-0.05,0,-0.22999999999999998
52435,3.71,-15.64,0,42.86,0,-2.5,0,7.99,0
52435,13.22,0,71.12,0,16.669999999999998,0,-4.35,0,-6.239999999999999
52473,-17.84,-93.01,0,3643.75,0,-1.03,0,8.95,0
52473,17.46,0,-15.620000000000001,0,228.38,0,0.75,0,3.2
52480,-1.91,-54.15,0,-100,0,0.53,0,4.9799999999999995,0
52480,5.609999999999999,0,138.26,0,0,0,2.31,0,0.09
52490,1.7000000000000002,-38,0,0,0,-9.959999999999999,0,0.13999999999999999,0
52490,9.68,0,-0.54,0,130.95000000000002,0,5.92,0,2.97
52506,-3.73,-86.29,0,39.050000000000004,0,1.08,0,1.83,0
52506,16.75,0,340.74,0,2.74,0,1.2,0,1.09
52520,-3.8899999999999997,-52.849999999999994,0,0,0,-5.36,0,3.65,0
52520,0,0,29.580000000000002,0,172.51000000000002,0,2.7199999999999998,0,0.26
52540,-2.74,59.47,0,107.94,0,-1.46,0,5.72,0
52540,32.23,0,-41.25,0,2.97,0,-4.29,0,-4.68
52560,6.16,-74.49,0,-1.5599999999999998,0,-0.22999999999999998,0,4.1000000000000005,0
52560,7.180000000000001,0,52.87,0,39.95,0,1.2,0,1
52565,-4.2299999999999995,-60.38,0,0,0,0.62,0,6.13,0
52565,84.84,0,12.41,0,-100,0,-3.34,0,-4.47
52573,-2.34,22.07,0,59.34,0,5.41,0,8.27,0
52573,0.06,0,-49.86,0,-2,0,-3.6799999999999997,0,-3.45
52585,-1.7399999999999998,5.65,0,-40.160000000000004,0,2,0,4.67,0
52585,10.96,0,-1,0,82.24000000000001,0,-0.41000000000000003,0,0.32
52612,-3.52,-55.21,0,167.63,0,-0.69,0,8.04,0
52612,-4.19,0,54.11,0,37.49,0,-0.4,0,-1.05
52621,-15.559999999999999,162.28,0,-43.4,0,-11.92,0,0.02,0
52621,19.84,0,-24.75,0,183.32999999999998,0,-0.5599999999999999,0,-1.4500000000000002
52678,-5.18,-63.190000000000005,0,-12.26,0,-0.03,0,3.9699999999999998,0
52678,50.3,0,15.659999999999998,0,141.18,0,-1.3,0,-1.58
52683,-6.32,-29.34,0,24.610000000000003,0,3.0700000000000003,0,7.580000000000001,0
52683,19.28,0,11.020000000000001,0,0.89,0,0.13,0,1.22
52685,-4.67,-67.72,0,7.01,0,4.9,0,8.219999999999999,0
52685,68.32000000000001,0,28.96,0,7.51,0,-5.47,0,-4.19
52687,-4.54,-35.709999999999994,0,-47.589999999999996,0,2.81,0,6.950000000000001,0
52687,7.430000000000001,0,-14.81,0,18.37,0,-4.08,0,-6
52693,-4.99,13.320000000000002,0,15.98,0,0.05,0,4.9,0
52693,9.700000000000001,0,-18.57,0,14.860000000000001,0,-7.969999999999999,0,-6.17
52694,-8.17,-16.580000000000002,0,-2.11,0,7.64,0,9.879999999999999,0
52694,8.540000000000001,0,-18.6,0,174.19,0,-7.39,0,-8.35
52696,-1.96,-60.12,0,576.92,0,-9.28,0,2.1399999999999997,0
52696,-6.93,0,4.1000000000000005,0,331.82,0,3.01,0,1.1400000000000001
52699,-12.8,-25.480000000000004,0,173.33,0,5.35,0,7.37,0
52699,111.96,0,-6.13,0,111.71,0,-2.42,0,-0.88
52720,-0.44999999999999996,-55.14,0,-10.68,0,4.58,0,10.280000000000001,0
52720,1.04,0,-48.75,0,151,0,-1.8499999999999999,0,-8.540000000000001
52786,-9.34,-48.02,0,33.92,0,7.22,0,11.43,0
52786,12.25,0,-3.94,0,-46.94,0,-5.04,0,-4.5600000000000005
52788,-5.54,-23.68,0,-58.699999999999996,0,2.83,0,8.97,0
52788,-13.33,0,-57.47,0,-17.11,0,1.51,0,-3.4000000000000004
52835,-8.27,-50.68,0,6.8500000000000005,0,-4.81,0,3.61,0
52835,-9.77,0,12.5,0,-14.87,0,2.91,0,1.39
52838,-2.55,1.34,0,-19.650000000000002,0,1.1400000000000001,0,3.16,0
52838,0.49,0,-31.790000000000003,0,-2.52,0,-2.29,0,-2.07
52885,-5.56,-25.069999999999997,0,195.12,0,0.09,0,5.47,0
52885,3.58,0,15.939999999999998,0,30.580000000000002,0,1.49,0,0.33999999999999997
54000,3.36,41.61,0,-26.25,0,1.08,0,6.1899999999999995,0
54000,3.8600000000000003,0,-14.69,0,-10.03,0,2.96,0,1.59
54001,0.62,23.990000000000002,0,-13.59,0,2.58,0,6.79,0
54001,3.8699999999999997,0,-22.38,0,-11.899999999999999,0,3.15,0,1.96
54003,8.01,141.13,0,-61.78,0,0.18,0,7.12,0
54003,16.689999999999998,0,-28.74,0,88.33,0,3.46,0,-0.7100000000000001
54051,5.16,100.29999999999998,0,-1.67,0,4.67,0,12.45,0
54051,1.43,0,-29.24,0,376.27000000000004,0,9.32,0,3.56
54099,5.04,24.66,0,-67.51,0,-0.27999999999999997,0,5,0
54099,0.83,0,-1.41,0,-36.77,0,2.29,0,2.5
54109,5.13,126.97,0,-59.08,0,-4.96,0,6.660000000000001,0
54109,-12.85,0,33.64,0,123.31,0,3.9699999999999998,0,-1.55
54125,10.35,76.4,0,-100,0,1.82,0,6.4,0
54125,-4.41,0,-65.68,0,0,0,4.8500000000000005,0,-1.51
54128,-2.4899999999999998,143.75,0,-62.28,0,1.7500000000000002,0,8.39,0
54128,-3.53,0,-26.56,0,-4.760000000000001,0,-2.3800000000000003,0,-3.6900000000000004
54172,4.15,39.94,0,151.34,0,-1.0699999999999998,0,2.34,0
54172,5.71,0,18.02,0,5.510000000000001,0,5.42,0,4.7
54174,10.43,30.81,0,0,0,7.7700000000000005,0,10.8,0
54174,6.569999999999999,0,58.220000000000006,0,0,0,-2.2399999999999998,0,-0.37
54206,15.879999999999999,79.55,0,0,0,-2.06,0,5.1499999999999995,0
54206,-11.89,0,-8.790000000000001,0,1750,0,2.88,0,1.27
54223,-3.7900000000000005,56.68,0,16.18,0,-1.1400000000000001,0,5.25,0
54223,2.52,0,-0.52,0,-91.14,0,-1.04,0,1.0999999999999999
54239,-3.34,54.21,0,-10.02,0,0.9299999999999999,0,10.52,0
54239,4.92,0,-15.85,0,34.97,0,5.64,0,1.46
54245,4.2,108.99000000000001,0,4.82,0,0.9400000000000001,0,8.04,0
54245,3.7900000000000005,0,-7.03,0,-90.8,0,-3.61,0,-3.2199999999999998
54250,22.259999999999998,-74.69,0,0,0,-4.52,0,3.0300000000000002,0
54250,-14.219999999999999,0,118.00999999999999,0,100,0,-1.21,0,-0.4
54261,0.47000000000000003,156.20000000000002,0,-77.89,0,-0.33999999999999997,0,6.16,0
54261,3.36,0,-18.67,0,4.760000000000001,0,2.87,0,0.18
54313,15.97,140,0,-100,0,-0.88,0,6.419999999999999,0
54313,6.660000000000001,0,-17.169999999999998,0,0,0,2.23,0,-0.4
54344,7.16,-55.33,0,0,0,6.41,0,12.5,0
54344,10.08,0,-29.830000000000002,0,0,0,1.29,0,-1.91
54347,8.53,305.19,0,-77.09,0,5.45,0,6.9,0
54347,1.72,0,-22.759999999999998,0,-41.760000000000005,0,7.51,0,0.24
54377,0.86,56.879999999999995,0,-86.11,0,0.6,0,8.309999999999999,0
54377,3.84,0,-45.96,0,160,0,-0.26,0,-2.46
54385,5.07,7.89,0,-40.31,0,6.52,0,8.16,0
54385,8.77,0,-28.32,0,35.089999999999996,0,-0.7799999999999999,0,0.19
54398,8.01,3.74,0,-27.750000000000004,0,1.7500000000000002,0,4.14,0
54398,1.76,0,10.620000000000001,0,82.12,0,6.819999999999999,0,6.859999999999999
54405,3.1,28.54,0,-30.29,0,0.6799999999999999,0,4.87,0
54405,-0.29,0,0.8200000000000001,0,-77.60000000000001,0,0.9199999999999999,0,1.66
54418,15.959999999999999,244.20999999999998,0,-28.62,0,5.93,0,16.79,0
54418,-10.280000000000001,0,6.7299999999999995,0,-70.44,0,-5.3,0,-0.02
54480,4.24,704.84,0,-83.55,0,3.92,0,9.39,0
54480,-2.13,0,42.08,0,180.46,0,5.46,0,1.91
54498,6.64,89.42999999999999,0,-70,0,3.55,0,6.13,0
54498,-2.0500000000000003,0,-18.08,0,-36.11,0,4.75,0,3.5000000000000004
54518,3.15,88.39,0,-63.39,0,2.82,0,6.47,0
54518,17.87,0,1.26,0,-29.14,0,4.37,0,2.85
54520,4.22,61.050000000000004,0,-87.01,0,2.74,0,4.569999999999999,0
54520,3.3300000000000005,0,-20.59,0,60,0,3.3300000000000005,0,2.26
54553,6.3,18.47,0,-9.86,0,-0.03,0,7.76,0
54553,21.29,0,-49.33,0,-87.72,0,-2.25,0,-1.66
54599,12.34,184.62,0,38.57,0,-3.46,0,4.2700000000000005,0
54599,26.169999999999998,0,-38.46,0,106.19000000000001,0,5.84,0,6.97
54660,6.909999999999999,120.95,0,-19.08,0,-2.7199999999999998,0,4.390000000000001,0
54660,-3.58,0,21.29,0,-29.29,0,5.8999999999999995,0,2.77
54670,1.47,303.65999999999997,0,190.38,0,-2.96,0,4.9799999999999995,0
54670,18.86,0,-21.05,0,-72.52,0,-4.88,0,-3.83
54673,13.020000000000001,89.74,0,-100,0,2.86,0,8.66,0
54673,-7.39,0,-24.44,0,0,0,0.62,0,5.43
54680,-7.22,29.110000000000003,0,-64.23,0,11.87,0,14.56,0
54680,-1.8800000000000001,0,0.84,0,-67.35,0,-3.66,0,1.8499999999999999
54720,8.12,31.819999999999997,0,-54.98,0,-0.35000000000000003,0,5.11,0
54720,2.16,0,19.21,0,35.18,0,3.8899999999999997,0,1.6099999999999999
54743,17.53,63,0,46.52,0,4.18,0,7.670000000000001,0
54743,4.05,0,-0.38,0,-71.50999999999999,0,6.22,0,8.290000000000001
54800,9.84,82.47,0,-17.919999999999998,0,3.46,0,8.95,0
54800,29.080000000000002,0,31.53,0,189.34,0,0.13,0,-1.46
54810,13.29,105.81,0,204.99999999999997,0,-2.17,0,6.950000000000001,0
54810,1.6199999999999999,0,12.2,0,9.84,0,-0.77,0,-1.41
54820,2.15,83.82,0,-68.91000000000001,0,-2.67,0,4.9399999999999995,0
54820,12.22,0,-36.44,0,126.54,0,2.1399999999999997,0,0.7100000000000001
54871,13.489999999999998,1252.1399999999999,0,-100,0,2.96,0,12.67,0
54871,2.06,0,-31.86,0,0,0,-5.36,0,-10.09
54874,1.3,63.839999999999996,0,-48,0,0.33999999999999997,0,4.06,0
54874,5.75,0,-13.780000000000001,0,-44.76,0,2.68,0,0.98
63000,-5.029999999999999,15.870000000000001,0,-25.480000000000004,0,-0.48,0,3.82,0
63000,9.73,0,-26.939999999999998,0,9.84,0,2.39,0,2.79
63001,-3.2099999999999995,22.8,0,-30.470000000000002,0,0.45999999999999996,0,3.8,0
63001,8.24,0,-11.5,0,17.01,0,2.4699999999999998,0,3.42
63111,-0.08,1.27,0,86.81,0,1.7500000000000002,0,7.55,0
63111,-9.13,0,-17.26,0,-40,0,4.8500000000000005,0,1.72
63130,-5.53,25.82,0,-20,0,-0.97,0,3.7199999999999998,0
63130,11.27,0,-45.78,0,-1.76,0,1.77,0,1.55
63190,-8.25,21.72,0,-80.36,0,-2.37,0,1.81,0
63190,7.470000000000001,0,-31.730000000000004,0,156.82,0,2.46,0,4.81
63212,-10.65,7.21,0,-89.94,0,-3.7699999999999996,0,1.68,0
63212,-3.53,0,-70.65,0,101.41,0,-0.91,0,0.36
63272,-4.17,16.09,0,30.73,0,-1.21,0,4.29,0
63272,14.56,0,-58.24,0,4.4799999999999995,0,1.39,0,3.52
63302,-5.26,28.27,0,103.83,0,-3.44,0,1.79,0
63302,5.88,0,-17.43,0,-49.87,0,0.33,0,-1.8399999999999999
63401,-9.17,8.709999999999999,0,-52.2,0,-2.59,0,2.22,0
63401,12.78,0,-32.1,0,20.86,0,3.35,0,2.92
63470,-10.14,-25.81,0,195.89000000000001,0,-2.55,0,2.6,0
63470,15.370000000000001,0,-37,0,-41.199999999999996,0,4.67,0,2.5100000000000002
63548,2.2800000000000002,16.14,0,343.75,0,2.35,0,5.7700000000000005,0
63548,9.56,0,7.21,0,253.52,0,-3.05,0,-1.5
63594,-7.76,29.09,0,-84.16,0,0.7100000000000001,0,4.97,0
63594,12.78,0,-38.17,0,731.25,0,0.53,0,1.37
63690,2.3800000000000003,63.11,0,0,0,-6.279999999999999,0,-1.37,0
63690,7.57,0,-75.64999999999999,0,0,0,8.559999999999999,0,8.14
66000,-1.24,8.83,0,20.34,0,0.43,0,4.51,0
66000,6.36,0,-2.85,0,-44.99,0,0.75,0,0.7799999999999999
66001,-0.5599999999999999,4.43,0,91.67,0,0.76,0,4.1000000000000005,0
66001,6.68,0,0.58,0,-67.01,0,1.23,0,1.63
66045,-9.21,6.83,0,-5.29,0,-1.9300000000000002,0,3.52,0
66045,38,0,-23.400000000000002,0,-63.41,0,3.51,0,1.13
66075,-6.64,18.96,0,-38.940000000000005,0,-3.9800000000000004,0,2.45,0
66075,-1.59,0,-23.28,0,13.01,0,-0.13999999999999999,0,-1.0999999999999999
66088,-1.71,25.169999999999998,0,46.989999999999995,0,-3.9699999999999998,0,2.3800000000000003,0
66088,10.22,0,-18.33,0,-26.340000000000003,0,1.87,0,1.2
66170,-1.41,14.31,0,-45.58,0,1.46,0,5.04,0
66170,2.82,0,2.48,0,48.75,0,0.21,0,0.3
66318,-3.93,53.92,0,0,0,-3.74,0,3,0
66318,11.63,0,-31.34,0,-21.57,0,-0.31,0,0.5700000000000001
66383,-5.08,22.12,0,102.94000000000001,0,3.19,0,6.36,0
66383,15.83,0,-29.57,0,-62.8,0,-1.17,0,2.4899999999999998
66400,-2.98,27.250000000000004,0,-5.42,0,-0.59,0,3.42,0
66400,10.12,0,17.88,0,-43.309999999999995,0,1.92,0,-0.06
66440,-5.57,30.4,0,-11.01,0,3.37,0,7.580000000000001,0
66440,18.04,0,-26.58,0,-15.22,0,2.16,0,-0.51
66456,-0.03,-8.62,0,46.150000000000006,0,3.58,0,9.74,0
66456,-4.2700000000000005,0,-29.57,0,-10.32,0,-1.73,0,-2.5100000000000002
66572,6.35,-7.6499999999999995,0,100,0,-3.47,0,4.03,0
66572,-7.539999999999999,0,-4.21,0,-27.169999999999998,0,-5.48,0,-1.66
66594,-4.36,-0.59,0,0,0,-3.7199999999999998,0,2.8000000000000003,0
66594,14.879999999999999,0,-16.07,0,-75.13,0,-1.8800000000000001,0,-0.9900000000000001
66682,-0.18,14.63,0,-4.05,0,0.7100000000000001,0,5.1,0
66682,4.8,0,1.1199999999999999,0,-49.6,0,-0.91,0,-1.0699999999999998
66687,-5.04,14.11,0,-63.57000000000001,0,-0.97,0,5.19,0
66687,10.23,0,-1.7500000000000002,0,56.08,0,-2.04,0,-4.6899999999999995
68000,1.83,10.85,0,-10.280000000000001,0,1.6400000000000001,0,5.9799999999999995,0
68000,1.32,0,-6.329999999999999,0,-25.36,0,1.47,0,1.44
68001,2.2399999999999998,56.04,0,9.92,0,2.6,0,5.54,0
68001,1.68,0,-0.76,0,-44.68,0,0.8099999999999999,0,1.69
68013,-2.4299999999999997,-85.66,0,0,0,-1.37,0,1.91,0
68013,3.74,0,400,0,251.9,0,3.0300000000000002,0,3.5900000000000003
68020,3.54,-42.88,0,-69.92,0,2.25,0,7.9799999999999995,0
68020,18.62,0,-27.71,0,8.38,0,4.4799999999999995,0,-3.11
68051,2.36,-54.76,1.91,-49.62,39.39,2.02,5.489999999999999,7.62,4.26
68077,1.63,1.31,0,3.38,0,1.43,0,4.2700000000000005,0
68077,0.8500000000000001,0,6.88,0,-16.34,0,-0.74,0,0.8999999999999999
68079,2.9000000000000004,-27.91,0,383.33,0,3.8,0,5.24,0
68079,-6.08,0,-36.559999999999995,0,420.69,0,6.329999999999999,0,3.1
68081,1.78,-39.910000000000004,0,-27.02,0,3.2099999999999995,0,6.819999999999999,0
68081,0.33999999999999997,0,-10.95,0,-21.58,0,0.09,0,0.97
68092,-0.42,17.119999999999997,0,66.96,0,-4.19,0,2.69,0
68092,-5.050000000000001,0,26.77,0,11.87,0,-0.5499999999999999,0,-0.49
68101,-0.9299999999999999,-34.510000000000005,0,-21.05,0,-2.46,0,3.44,0
68101,4.75,0,-11.42,0,-3.6999999999999997,0,5.88,0,-1.3299999999999998
68121,-4.66,-48.39,0,0,0,8.290000000000001,0,9.55,0
68121,16.02,0,-74.32,0,612.12,0,7.969999999999999,0,0.91
68132,0.33999999999999997,173.75,0,-100,0,16.64,0,18.490000000000002,0
68132,17.39,0,-35.39,0,0,0,25.759999999999998,0,23.32
68147,-3.9899999999999998,-46.35,0,2489.66,0,9.139999999999999,0,13.04,0
68147,6.619999999999999,0,54.86,0,-74.42999999999999,0,-2.26,0,-3.38
68152,6.5600000000000005,284.21,0,626.92,0,-3.45,0,0.36,0
68152,2.06,0,-24.66,0,-68.25,0,11.5,0,6.550000000000001
68160,1.5,-2.52,0,-100,0,8.92,0,7.9,0
68160,-1.41,0,-43.87,0,0,0,4.68,0,6.83
68162,10.77,87.26,0,177.78,0,-4.109999999999999,0,1.51,0
68162,10.89,0,-3.02,0,44,0,6.3,0,1.43
68167,0.8099999999999999,11.61,0,-59.940000000000005,0,3.0300000000000002,0,6.54,0
68167,-3.9699999999999998,0,15.229999999999999,0,88.31,0,2.62,0,4.41
68169,0.75,15.459999999999999,0,0,0,0.75,0,9.229999999999999,0
68169,3.8,0,-40.17,0,0,0,-6.01,0,-7.449999999999999
68176,-1.16,-14.219999999999999,0,-100,0,4.569999999999999,0,8.61,0
68176,-6.36,0,26.290000000000003,0,0,0,-2.78,0,-0.3
68179,-6.5,-80.46,0,-62.07,0,-7.9799999999999995,0,-1.6199999999999999,0
68179,-1.5599999999999998,0,35.64,0,6.819999999999999,0,13.69,0,11.52
68190,-6.8500000000000005,25.47,0,-30.990000000000002,0,-0.38,0,6.47,0
68190,21.05,0,-26.650000000000002,0,36.730000000000004,0,0.47000000000000003,0,0.19
68207,5.25,-56.71000000000001,0,-91.94,0,1.22,0,9.959999999999999,0
68207,3.0300000000000002,0,64.69,0,918.1800000000001,0,-4.41,0,-0.64
