codigo_entidad,inf_ingresos_m_1,inf_ingresos_m_2,inf_ingresos_m_3,inf_financiamiento_m_1,inf_financiamiento_m_2,inf_financiamiento_m_3,inf_regaliaspc_m_1,inf_regaliaspc_m_2,inf_regaliaspc_m_3,inf_nproyectos_m_1,inf_nproyectos_m_2,inf_nproyectos_m_3,inf_vproyectos_m_1,inf_vproyectos_m_2,inf_igpr_m_2,inf_igpr_m_3,inf_desempennofiscal_m_1,inf_desempennofiscal_m_2,inf_desempennofiscal_m_3,inf_peducacion_m_1,inf_peducacion_m_2,inf_peducacion_m_3,inf_psalud_m_1,inf_psalud_m_2,inf_psalud_m_3
5665,35655770000,42425910000,48147260000,-147810000,-493025000,7120660000,76099.53,66789.035,73029.5,1,1.5,3,4971728795.64,0,73.23333333333333,71.61500000000001,65.46,67.58000000000001,67.64,13.32,13.605,10.615,52.71,52.120000000000005,57.81
5667,22551115000,19293840000,25539390000,7884920000,-447720000,2592075000,129514.79000000001,18985.965,43164.705,4,1,0,3548568454,0,52.285,54.2125,76.235,63.785000000000004,67.89,7.960000000000001,7.180000000000001,5.3,43.48,44.730000000000004,45.974999999999994
5670,21736375000,21449110000,29159255000,1472925000,1146820000,4166040000,90214.805,113195.375,61525.125,1,3,0,808597074.9,0,61.91666666666667,73.11375,71.41999999999999,65.78999999999999,69.88,9.8,9.145,6.51,46.08,48.615,54.25
5674,22093235000,21496835000,27454145000,3366675000,-152975000,1286175000,15411.9,70860.63500000001,70421.94499999999,2,1,2,0,1135934140,64.94166666666666,79.05,71.53,67.96000000000001,71.36,9.64,7.96,6.285,51.505,48.625,48.94
5679,20719275000,21908100000,25683675000,272590000,360285000,2461620000,57332.925,0,0,2,2.5,2,458312739,0,67.30499999999999,79.03875000000001,68.715,70.025,70.89,10,8.455,7.045,48.474999999999994,49.004999999999995,50.855000000000004
5686,33768975000,37789610000,51561125000,5366100000,-4691000000,-5714425000,14258.7,20854.555,15723.725,2,5,1,1416662646,520433561,52.14833333333333,57.5375,75.385,73.60499999999999,76.23,14.075,13.585,9.55,48.6,48.900000000000006,53.545
5690,15217365000,14981640000,28380705000,2106440000,6124795000,7610850000,81082.14499999999,0,0,1,1,0,269939578,0,61.415,63.160000000000004,70.355,71.545,79.96,10.754999999999999,8.35,7.425,40.644999999999996,35.79,43.595
5697,24550480000,26607395000,33306445000,213510000,1102265000,24680000,61895.025,7108.735,38687.06,0,2,1,146266486,0,79.17,89.01833333333333,75.57,74.75,77.13,11.25,12.035,8.955,56.45,54.995,57.635000000000005
5736,32811185000,48276155000,58388225000,9410035000,-3854995000,6445550000,58745.825000000004,186311.28999999998,134724.95,2,5,0,10607000980,0,53.68166666666667,48.98625,69.83500000000001,65.44999999999999,63.41,9.67,10.42,7.575,51.394999999999996,53.805,58.45
5756,36162525000,42027295000,54608895000,7879160000,56455000,4081740000,52502.96,48772.045,59890.795,11,2,0,27474812,0,65.11,76.2425,77.49000000000001,76.595,79.42,10.935,9.585,7.665,53.94,55.525,61.93
5761,14424040000,15835830000,28365855000,1235590000,-377925000,5251430000,83623.295,6756.265,61715.47,2.5,2,1,221252491,187300000,70.01666666666667,77.78125,72.13499999999999,71.17,78.26,9.745000000000001,8.995000000000001,6.175,38.58,37.15,36.92
5789,16169780000,19413575000,23833885000,1529430000,-837440000,2184950000,57738.1,42437.020000000004,4472.58,1,1.5,1,1701394263,548904916,56.39666666666667,70.73,72,62.504999999999995,75.29,8.870000000000001,7.46,6.51,41.129999999999995,43.485,44.25
5790,41666955000,39544295000,18792755000,2939805000,-1733160000,985520000,216418.9,117378.79500000001,17246.02,7,8,8,11350807805,678245113,65.925,72.8675,64.6,58.965,48.85,10.67,10.555,7.199999999999999,55.365,55.01,58.980000000000004
5792,8897660000,9665160000,12016680000,21490000,655405000,801480000,57134.925,1736.135,3541.83,0,3,0,0,0,64.37,74.74,67.71000000000001,62.87,70.6,5.16,4.73,4.2,25.04,25.09,29.105
5809,10513330000,10692275000,14033000000,959050000,-1113550000,1476975000.0000002,95150,4904.82,19391.835,1,6,2,673630191,0,57.373333333333335,70.5475,65.685,69.345,67.19,7.55,6.5649999999999995,5.48,32.245,32.06,33.545
5819,8369910000,13859535000,14528960000,468435000,-1020325000,2632090000,14705.445,10414.375,14983.255,1,1,0,94606191,0,77.00333333333333,72.41624999999999,44.95,63.265,67.43,7.195,6.26,3.615,26.65,24.895000000000003,23.555
5837,187677295000,218820310000,250282505000,20842380000,12657210000,15775055000,55754.14,38942.32,51301.09,1,1.5,3,9502997062.5,283880324.5,60.906666666666666,70.83,74.19,71.215,70.8,65.28999999999999,66.04499999999999,66.82,20.46,21.295,21.77
5842,16213680000,10836070000,13838240000,585155000,1215960000,-607560000,730594.335,0,78199.095,2.5,1,1,14970541638.97,0,61.82833333333333,73.25375,69.84,66.025,67.24,7.675,5.425,4.1850000000000005,26.705,27.705,28.240000000000002
5847,31581725000,30265425000,41317910000,-117585000,-296585000,-533200000,96332.145,0,83924.93,4,1,0,2313214090,0,45.36833333333333,58.9675,68.44,66.705,68.24,10.350000000000001,8.745000000000001,6.835000000000001,53.55,54.985,58.845
5854,24468170000,22206505000,25041305000,1583475000,-3190660000,2175820000,321804.505,0,74.075,3.5,3,0,4710134902,0,60.78666666666666,67.58375,67.48,72.045,71.44,8.21,7.755000000000001,5.154999999999999,42.215,40.285,42.31
5856,9481085000,8001290000,11226975000,1093235000,455615000,-1260360000,74411.14,15419.64,28928.57,1,1,3,131398970,65979351,57.84166666666667,60.494,71.91,66.57,68.54,5.695,4.955,4.215,34.025,34.195,34.175
5858,15548535000,15031380000,24040785000,1727405000,-825240000,4501475000,141306.465,1810.3600000000001,235861.98,0,2.5,0,1432085668,0,61.526666666666664,79.59857142857143,67.675,65.525,70.98,8.739999999999998,6.775,5.5600000000000005,41.765,44.265,45.525
5861,14402750000,16363940000,23109915000,930995000,-390475000,-24725000,80340.29999999999,0,185417.11,1,1.5,5,15885886032.26,0,71.36333333333334,79.3775,72.17500000000001,72.175,75.21,8.16,7.359999999999999,6.279999999999999,40.93000000000001,39.165,40.915
5873,12104355000,12063215000,14937545000,697695000,646340000,757805000,48399.605,18017.9,0,0,2.5,0,287848638,0,83.41666666666667,62.32,65.055,61.69,62.85,9.185,8.765,7.005,26.83,29.58,32.205
5885,9764290000,7238845000,17923985000,663525000,785405000,1159245000,95674.83,0,716660.84,0,2,1,0,0,75.38666666666667,80.95875000000001,60.59,58.235,59.43,6.32,4.970000000000001,3.71,32.285,35.120000000000005,38.09
5887,38080210000,41305980000,50221805000,3395945000,1424750000,5237755000,47404.17,45573.47,63812.72,0,4.5,2,7563891870.36,0,71.41333333333334,82.06,74.365,72.23,73.44,10.26,9.615,7.915000000000001,58.22,57.265,61.94499999999999
5890,22900360000,24626325000,28720690000,916750000,-2494095000,2862420000,63966.075,0,0,1.5,3.5,1,17272131696,276967995,57.585,63.06375,70.045,71.16,74.46,10.04,9.18,6.665,44.405,42.94,51.455
5893,59628590000,46022445000,59631080000,3620400000,3982300000,-17738645000,1592086.725,688663.7100000001,1181765.315,3,20,10,23659486281,5956343264.76,53.85333333333333,64.67,80.10499999999999,77.995,78.44,8.855,7.47,5.41,29.689999999999998,31.845,35.815
5895,31970610000,36656610000,38100510000,319495000,-6021415000,2279655000,129586.485,151507.815,0,2.5,6,5,55880630034.79,0,54.81666666666666,53.3725,72.685,71.49000000000001,74.51,13.54,13.355,10.129999999999999,47.725,49.235,54.875
8001,1830866730000,2347097725000,2821065375000,120006755000,247328200000,844608250000,115.16,0,15036.105,0,3.5,3,5706237775.58,4805479403,51.446666666666665,82.6075,80.38499999999999,81.065,80.79,60.18,62.019999999999996,62.7,27.975,29.165,28.715
8078,46219835000,40068465000,53924095000,8955530000,6322125000,5229240000,68777.405,2419.94,51538.049999999996,3.5,1,2,1630413961,600000000,53.98833333333333,49.295,77.625,72.965,72.42,10.845,10.67,8.47,57.085,58.66,62.055
8137,25245465000,22722720000,27913125000,4917390000,14630305000,1534235000,29749.275,32633.12,116320.235,1.5,1,0,1090795128,0,59.733333333333334,65.52875,65.875,60.28,57,6.609999999999999,8.61,6.885,48.16,50.879999999999995,54.629999999999995
8141,14923130000,18088460000,22221475000,-1007780000,1103495000,-4016905000,17969.98,46919.825,39154.945,1,1.5,0,700632752.97,8410767479,65.99,58.685,62.18,55.760000000000005,60.8,5.6,7.355,6.115,35.84,38.015,44.49
8296,47838680000,49366065000,55344345000,437255000,-2845870000,4986265000,45680.595,0,32488.355,0,4,0,4361568513.45,0,62.79666666666667,58.315,83.63,81.075,80.23,9.329999999999998,9.59,8.255,47.675,48.105,55.045
8372,18085585000,18656015000,18295515000,6775495000,-2726370000,1650995000,64328.13,0,0,1,2,1,193370361,0,63.343333333333334,60.722500000000004,76.1,70.24000000000001,68.97,7.955,8.774999999999999,6.275,48.375,47.980000000000004,52.685
8421,24584815000,25449425000,31716870000,-7017215000,-1325390000,1344120000,65147.655,0,0,1.5,6,0,916668436.95,0,73.67999999999999,74.65625,65.945,69.33,65.05,9.38,11.945,8.535,49.95,53.370000000000005,55.965
8433,103648980000,120821375000,161849020000,4601635000,9300005000,2754030000,7.19,7143.245,12908.705,1,2,1,4332851389,0,62.04333333333334,73.345,74.42,74.42500000000001,78.84,57.795,56.08,54.44,27.985,29.75,31.34
8436,19222975000,19327455000,19491695000,-198150000,-1418980000,5077335000,49889.115,44100.17,10392.6,0,2,2,460484174,1255728501,76.12,86.87875,63.94,63.245,62.87,7.984999999999999,8.475000000000001,6.984999999999999,41.705,45.285,49.245000000000005
8520,22728920000,16788425000,28388685000,2977795000,2620805000,-9206445000,113001.825,759.505,17164.675,2,4.5,0,1847805199.76,0,54.39666666666667,49.81375,62.995000000000005,65.175,62.27,10.66,11.555,8.405000000000001,44.56,48.540000000000006,51.83
8549,7896400000,5460725000,8454370000,410600000,-1096990000,496095000,34920.54,0,5038.765,2,2,0,362623366.4,0,61.41833333333333,82.26,65.72999999999999,55.415,60.51,5.654999999999999,4.83,3.7300000000000004,25.78,26.83,27.314999999999998
8558,11927640000,17194135000,16061260000,357680000,-662160000,155840000,68530.685,23888.165,34018.04,0,3,4,5438743821.02,396294763,62.91166666666667,65.08875,65.03999999999999,63.25,63.05,7.555,8.585,5.9399999999999995,41.81,44.455,45.055
8560,16944415000,22760610000,26040920000,9009350000,-467105000,4544845000,174577.66499999998,15819.755,142378.14,1.5,1.5,1,1317325860.4,0,50.568333333333335,51.2775,51.629999999999995,64.23,62.18,7.67,9.58,7.234999999999999,46.095,47.730000000000004,50.135000000000005
8573,68268790000,69710655000,73345275000,12929475000,8803280000,231925000,648687.055,362098.47500000003,0,1.5,2,0,17205091940.96,0,64.79666666666667,64.78875,83.13,81.91,83.26,10.57,10.594999999999999,8.77,49.89,48.67,59.355000000000004
8606,24078600000,21811240000,17791000000,141235000,1247210000,323285000,123953.84,23299.86,0,4,1,2,1224420002,0,61.876666666666665,69.95125,71.89,62.290000000000006,63.44,8.825,10.475000000000001,8.255,51.31,49.5,56.18
8634,29791670000,21103680000,32812585000,731000000,4610465000,3909680000,227533.29,26314.82,110858.485,1,2.5,0,2227018713.94,0,55.10666666666667,58.6375,71.88,69.525,68.05,9.774999999999999,11.045,7.245,52.18,51.94,56.835
8638,65886965000,63359675000,74453435000,11322345000,7293740000,12452320000,39446.72,0,0,3,11.5,7,21798139976.69,401561866,68.06166666666667,80.8375,76.16499999999999,74.435,72.23,10.225000000000001,10.525,7.869999999999999,57.44,60.325,61.375
8675,14621220000,14247680000,15521510000,1196115000,2983085000,5483155000,26352.015,31434.575,8003.38,1.5,1,1,13204388739.9,0,57.80833333333334,66.535,65.38,58.78,65.66,6.8100000000000005,7.075,5.965,39.754999999999995,38.980000000000004,45.495
8685,23112330000,20398055000,24840685000,429565000.0000001,554450000,9630445000,63770.795,38897.31,47514.270000000004,1,2,0,5190231598.58,699737769.49,66.655,75.5375,69.905,72.31,73.14,8.45,7.82,6.445,50.66,55.015,57.42
8758,385547995000,477208235000,612200060000,11174760000,6435165000,90529490000,0,0,0,0,1,0,626587602.24,0,0,0,80.975,79.28999999999999,78.81,54.835,53.03,53.455,26.009999999999998,30.29,30.71
8770,15628560000,13761665000,13463425000,3007380000,-2237675000,-621525000,33397.55,18170.3,38326.01,1.5,1.5,0,0,0,68.31333333333333,85.84625,69.785,68.65,61.54,5.779999999999999,6.465,5.395,35.32,34.51,38.53
8832,10507895000,11084210000,15141805000,630290000,-37305000,2933990000,89675.095,31688.99,19338.954999999998,4,1.5,4,13617674614.31,0,63.528333333333336,70.1625,70.14500000000001,71.285,75.32,6.67,6.975,5.795,40.185,40.760000000000005,43.34
8849,8453140000,10416970000,10639370000,2243330000,64835000,8133760000,38278.58,59052.575,41515.85,0,3,5,784800541.5,938971629.5,69.94333333333333,75.50625,64.505,65.98,65.76,5.050000000000001,6.105,4.630000000000001,36.605,35.894999999999996,38.67
11001,12498822180000,14420611740000,16534206500000,-1036792765000,467534680000,3626193000000,3727.31,2944.9700000000003,1584.33,5.5,15.5,20,20353749994.43,29734189542.26,62.1975,72.5825,85.13999999999999,83.185,85.32,63.519999999999996,66.33,68.06,20.54,19.105,19.115000000000002
13001,1378140625000,1550680845000,1815763565000,42521955000,-133155370000,-50178910000,74611.78,40389.020000000004,0,4,11.5,14,43249185613.56,14790165643.19,45.1175,50.69625,79.7,77.52,78.97,60.43,61.224999999999994,60.254999999999995,26.939999999999998,28.25,30.235
13006,27185505000,27416340000,33434540000,2770110000,-790640000,3005455000,88017.85,87919.35,153591.515,1,2,1,1900799802.49,3038276612,69.90625,74.2625,64.395,61.935,70.62,10.54,11.254999999999999,9.11,40.125,43.055,45.44
13030,14234720000,15104580000,13877115000,789440000,-113625000,-2812675000,120836.23000000001,45417.72,190633.75,2,1,2,0,0,71.57124999999999,73.44625,48.84,51.150000000000006,55.07,7.26,7.03,5.57,34.235,35.285,37.04
13042,13238640000,13761975000,19229800000,-395460000,832670000,3132595000,60587.885,40683.015,284732.235,1,2,3,1713866533.56,4022905478,75.59125,72.2625,66.36500000000001,60.795,66.4,6.09,5.425,4.28,30.435000000000002,29.125,31.48
13052,52418755000,62991090000,76673105000,2645305000,-3667905000,3910305000,65591.265,85766.4,62512.32,1,7,3,5073900431.29,841275701.47,67.475,62.97625,72.86500000000001,71.93,73.82,10.344999999999999,11.165,8.594999999999999,58.03,59.11,63.834999999999994
13062,13234010000,14417795000,14910875000,-155800000,-1604565000,483455000,58976.985,21383.775,191469.09,0,4,0,356860123,0,75.81,64.685,63.66,60.84,52.18,5.31,5.455,4.38,28.59,31.09,32.435
13074,7282030000,19152415000,16581820000,-299210000,-1002705000,-6882885000,0,28213.235,0,0,1.5,1,3730538802,677357118,52.85125,63.19625,35.94,52.114999999999995,57.88,10.405000000000001,10.2,7.465,38.379999999999995,38.785,40.84
13140,15110565000,25839735000,28077115000,6226230000,-4110815000,2571425000,46890.21,5003.77,54248.635,2,0,0,0,0,58.765,65.685,57.58,63.2,61.68,9.075,10.075,8.030000000000001,44.06,44.955,49.055
13160,29398755000,25443725000,35989770000,3071635000,3018975000,3082380000,1884562.5699999998,1291462.54,2151785,0,13,16,23974346725.9,7074350933.61,64.95375,65.405,71.315,68.335,72.07,7.779999999999999,6.615,5.8100000000000005,28.520000000000003,30.305,32.165
13188,22765595000,21702715000,20954265000,-386975000,-529375000,253050000,624211.815,145708,170519.16999999998,3,4,2,9877628082.38,724402172.7,67.05375,70.725,56.254999999999995,71.475,54.15,7.865,9.01,6.355,36.015,38.81,39.435
13212,19802510000,12567480000,20509475000,499935000,3453745000,3050740000,222750.125,16565.39,213981.105,1,2,3,650437827,0,73.14875,71.83875,60.540000000000006,57.394999999999996,63.75,10.105,10.61,7.9,40.81,41.985,45.535
13222,15339340000,18207400000,19504705000,1953110000,1684545000,-1413160000,54088.64,49629.1,101914.98000000001,1,2,0,0,1049817794.58,84.485,78.0325,63.215,65.445,68.4,6.995,7.605,6.14,34.81,36.144999999999996,37.13
13244,52509005000,68033160000,74574740000,5085980000,-3083965000,1576425000,17948.82,22942.02,0,3,2.5,3,4999481286,8196214865.85,59.4525,67.5425,66.455,67.985,67.93,11.5,12,9.379999999999999,55.09,55.34,59.150000000000006
13248,11401165000,11423625000,14938430000,489035000,288025000,-632205000,71735.73,36452.12,27361.73,1,1,0,546554416.32,0,65.21428571428571,70.44,59.01,51.17,39.88,5.4399999999999995,5.75,4.3,32.41,32.965,36.12
13268,13674690000,12266795000,14453810000,20605000,1210985000,472440000,23267.61,0,101273.59,3,1,0,419770737,0,73.43,77.20625,58.2,60.144999999999996,59.79,7.945,6.835,5.4,29.715,27.455,30.64
13300,17946280000,16712285000,9364455000,1583120000,-1189265000,-812205000,268373.375,1096.82,39261.52,1.5,0,0,1156805977,0,52.25875,71.11,52.47,56.185,59.66,8.9,8.875,6.109999999999999,32.625,32.775,33.605000000000004
13430,182996010000,194977705000,227536500000,-5180015000,-2690260000,-9251005000,150535.845,43872.325,73156.72,5.5,3.5,0,9917371265.63,0,44.8375,47.88625,76.03999999999999,75.75999999999999,75.32,59.305,59,59.415000000000006,27.845,29.285,29.325
13433,21909675000,22227875000,28044020000,1088250000,-187735000,-1963155000,69349.375,18742,52382.435,3,1,1,7437254555,0,43.77125,52.75,65.395,61.165000000000006,63.1,10.35,12.45,8.795,55.364999999999995,54.06999999999999,59.785
13440,13852510000,15865685000,15185750000,-250760000,-1680475000,-663550000,72557.58499999999,47075.26,0,1,2,1,209014871.43,931333036,76.49000000000001,89.20125,57.71,57.675,59.05,7.785,7.455,5.5600000000000005,30.255,30.310000000000002,33.915
13442,38438635000,41725210000,53536155000,2399890000,2216440000,-4104585000,64624.975000000006,60361.405,80884.18,1.5,11,0,2675938486,396000699,69.24875,66.995,56.31,68.005,71.46,11.455,12.245000000000001,9.165,57.2,59,62.92999999999999
13458,13990615000,13190100000,17267475000,-764795000,-458515000,-3348570000,113292.23000000001,0,114547.75,3,0,1,0,0,59.4625,68.90625,51.489999999999995,55.355,58.69,5.41,5.375,6.0600000000000005,32.370000000000005,31.519999999999996,32.945
13468,37941805000,44186175000,49595060000,2948505000,-3231555000,1477590000,111094.005,58443.615000000005,134357.52,1,6.5,2,3248988346,479938051.87,73.5075,74.41,68.235,65.62,67.81,10.704999999999998,12.375,8.295,60.28,61.4,63.765
13473,18852495000,21301330000,24377720000,2216680000,-2518130000,1210405000,70112.925,28533.375,114193.985,2,5.5,4,8941574383,167772000,67.16125,75.0475,62.245000000000005,56.385,56.83,9.92,8.969999999999999,7.025,38.260000000000005,39.635,38.855000000000004
13490,6609190000,9005925000,9410445000,-433730000,-750430000,-1534945000,890.855,90003.02,1573.11,1,2,0,39701757,250516971,62.3,70.21875,60.025000000000006,54.519999999999996,55.38,4.85,4.945,6.25,18.505,21.4,23.08
13549,26368700000,29047620000,28792490000,1502235000,-1851600000,84850000,65488.134999999995,24742.755,1273.04,1,0,2,1246096718,0,65.1525,62.74125,59.94,53.475,46.79,10.600000000000001,13.11,9.870000000000001,42.254999999999995,47.974999999999994,51.3
13580,9292445000,10503830000,9651135000,-1515965000,584480000,2474025000,69255.485,0,53451.035,1.5,2,2,1148456444.8,7123500,58.68875,67.57625,49.545,62.695,53.36,5.085,4.99,4.025,22.04,23.759999999999998,25.235
13600,14964835000,19229465000,20715460000,6334005000,1238215000,997310000,56256.32,135102.635,601095.79,5,3.5,0,5971127384.59,0,72.5325,74.0225,57.285,54.120000000000005,46.1,5.415,5.115,5.3100000000000005,28.085,30.45,27.765
13620,10044125000,10756130000,12914125000,-2019645000,-102850000,-75225000,114750.405,21439.36,50870.175,1,1,0,289594000,0,51.62875,67.54625,56.58,64.185,59.32,6.585,6.37,4.98,36.955,37.66,39.015
13647,17382775000,20808810000,19078630000,2113985000,67130000,286290000,127701.335,25353.26,0,5,0,2,16591921047,0,59.028749999999995,72.26,60.835,62.04,54.81,7.18,8.815,6.285,45.605000000000004,46.165,46.315
13650,13427550000,17809380000,15445180000,-278840000,-256930000,2580495000,74152.83499999999,84917.88,0,0,3,0,1086246147,0,83.864,69.99,51.349999999999994,51.095,50.58,7.1850000000000005,7.494999999999999,5.8149999999999995,35.79,36.385000000000005,37.39
13654,23899120000,35205000000,32838905000,-945775000,-4847230000,369445000,464.705,91664.475,81353.045,1,1,1,1482699682,0,55.005,69.40625,62.255,65.03,60.87,9.645,9.895,7.450000000000001,42.754999999999995,43.84,46.730000000000004
13655,5912455000,14203540000,16092965000,-234280000,769460000,973900000,5427.9,34342.94,77369.635,1,1,1,633931813,0,66.05375000000001,63.9325,45.445,57.665,60.39,6.5600000000000005,6.79,5.619999999999999,31.96,32.915,31.769999999999996
13657,38925810000,38913640000,41256765000,10934100000,-282355000,3905245000,83792.755,35207.7,0,0,4.5,1,2030021723,1382158255.16,72.52250000000001,77.9075,66.59,65.375,63.41,10.395,10.48,8,55.480000000000004,56.33,60.144999999999996
13667,22349930000,19209880000,20958790000,1332305000,-930375000,-1437010000,150644.78,25296.335,60781.65,3,1,0,0,0,54.37875,66.99125000000001,59.94499999999999,58.1,58.33,9.25,8.435,7.23,37.56,36.925,40.095
13670,28055060000,24700810000,29811255000,1604580000,744510000,511100000,118033.2,22358.745,11570.81,3,11,0,2884745491.25,0,68.03125,68.43875,58.5,60.675,59.42,10.559999999999999,10.985,8.18,52.755,51.355,53.875
13673,9342805000,18408835000,16733335000,2823565000,-1340850000,1508935000,1411.7,12065.12,82987.01000000001,2,1.5,1,14681360769.67,0,47.005,60.65,58.754999999999995,64.905,62.23,8.815000000000001,8.43,6.17,42.14,42.295,43.765
13683,17853080000,22216540000,26282825000,4795110000,305285000,2841620000,39093.795,43842.615,6339.375,0,2,0,1071001561,809518135,56.9325,59.415,66.685,64.97,68.41,6.92,8.995000000000001,6.48,34.900000000000006,35.120000000000005,38.269999999999996
13688,34814825000,30127630000,38486305000,-1791140000,205195000,-1717375000.0000002,121102.025,26259.199999999997,75743.785,5.5,11.5,0,395335000,50484246,71.325,74.22375,71.57,69.25999999999999,72.72,10.765,9.885000000000002,8.175,56.165,55.95,60.114999999999995
13744,23450660000,24678605000,27984785000,-3780450000,-4723515000,-898235000,259219.475,229290.155,298868.985,1,9.5,4,865405502.79,43484686330.5,65.93375,58.78,63.945,65.11500000000001,67.8,9.36,8.29,6.3149999999999995,42.995,41.97,41.11
13760,11239125000,9877360000,11801650000,-186385000,-1635980000,518860000,111673.6,15532.2,0,0,1.5,3,535983488,0,66.08875,60.28875,64.985,60.995000000000005,63.66,5.6850000000000005,7.29,4.915,37.22,35.325,36.875
13780,15452265000,21686905000,16758975000,958135000,-3311560000,4550890000,167150.54,193526.63,143119.04,1,5.5,3,1390575084,0,62.44125,66.2625,65.725,68.355,58.98,8.12,9.195,6.25,37.730000000000004,36.66,37.474999999999994
13810,23953115000,20536620000,24789780000,-332670000,2132905000,669550000,58273.16,27393.79,21401.16,1,5,0,6851171738,6489761619.39,73.105,65.696,49.745000000000005,43.555,55,8.190000000000001,8.655,8.285,40.72,38.709999999999994,43.955
13836,55348345000,66332075000,88281980000,-1206855000,178510000,-2535230000,86348.88,39487.585,85583.595,2,1.5,1,3294093800,0,38.475,47.81375,77.35,77.745,77.81,11.030000000000001,11.23,8.005,54.224999999999994,55.87,60.685
13838,13851990000,22749660000,17710490000,-383915000,-2630960000,2533040000,67184.215,71167.025,36038.69,1,1.5,0,1489616546.65,2465170541,73.69875,61.02375,67.03,70.43,66.35,8,9.055,7.135,37.355000000000004,38.5,40.235
13873,20341330000,25690165000,25085565000,-698530000,-2783285000,7967585000,72420.86499999999,59944.51,39201.37,1,3,3,28443542581,0,57.58,69.73285714285714,53.43,63.63,65.96,8.504999999999999,9.27,7.445,41.05500000000001,39.85,42.935
13894,12684825000,42266805000,19266740000,396415000,-22872480000,1986145000,47881.41,2173050.9699999997,139496.245,1,3,5,54196438033.94,0,67.9275,70.0125,66.745,64.22999999999999,64.99,7.6,7.869999999999999,5.175,38.235,38.535,39.72
15001,202483875000,215136400000,260178505000,-18093400000,10745020000,-3125655000,21.11,8195.745,11.545,2,3,0,48242609901.58,0,57.25125,54.7325,77.455,77.24,77.84,70.77,72.505,70.58500000000001,16.61,17.28,18.975
15022,6549700000,5061910000,6496225000,354370000,304460000,375120000,169249.165,50940.26,0,1,1,0,173035077,0,61.275,67.24333333333333,68.815,60.215,63.49,2.635,1.94,1.665,12.665,12.445,13.395
