codigo_entidad,inf_regaliaspc_m,inf_regaliaspc_m1_2,inf_regaliaspc_m1_3,inf_ingresos_m_r_2,inf_ingresos_m_r_3,inf_financiamiento_m_r_2,inf_financiamiento_m_r_3,inf_regaliaspc_m_r_2,inf_regaliaspc_m_r_3,inf_nproyectos_m_r_2,inf_nproyectos_m_r_3,inf_vproyectos_m_r_2,inf_igpr_m_r_3,inf_desempennofiscal_m_r_2,inf_desempennofiscal_m_r_3,inf_peducacion_m_r_2,inf_peducacion_m_r_3,inf_psalud_m_r_2,inf_psalud_m_r_3
5631,0,34339.36,0,46.550000000000004,12.33,-838.65,-248.97,-100,0,0,0,0,0,1.05,2.8899999999999997,4.31,-1.26,-6.5600000000000005,9.59
5642,22750.159999999996,68852.435,0,3.5999999999999996,0,-177.83,0,-66.96,0,-75,0,660.33,0,-1.11,0,-14.24,0,-1.5699999999999998,0
5642,51336.5,0,22750.159999999996,0,22.470000000000002,0,-234.89,0,125.64999999999999,0,100,0,5,0,5.609999999999999,0,-23.51,0,9.379999999999999
5647,55174.085,58420.135,0,38.379999999999995,0,10.99,0,-5.56,0,0,0,0,0,2.0500000000000003,0,-11.06,0,12.29,0
5647,62940.44,0,55174.085,0,20.919999999999998,0,314.89,0,14.08,0,100,0,14.000000000000002,0,1.27,0,-30.25,0,3.1
5649,24067.41,53707.8,0,5.0200000000000005,0,-92.14,0,-55.19,0,0,0,0,0,-2.83,0,-17.4,0,0.53,0
5649,25976.205,0,24067.41,0,40.699999999999996,0,-4711.19,0,7.93,0,0,0,17.83,0,2.1999999999999997,0,-23.24,0,12.740000000000002
5652,0,60193.33500000001,0,-19.06,0,-115.01999999999998,0,-100,0,200,0,0,0,-9.08,0,-28.43,0,-0.26,0
5652,56664.219999999994,0,0,0,40.660000000000004,0,-2765.13,0,0,0,0,0,43.21,0,3.94,0,-32.1,0,-1.6500000000000001
5656,58511.905,85012.57,0,31.53,0,-3192.34,0,-31.169999999999998,0,0,0,0,0,2.17,0,-16,0,-1.3599999999999999,0
5656,7816.175,0,58511.905,0,15.86,0,-392.01,0,-86.64,0,0,0,-2.1999999999999997,0,0.25,0,-27.18,0,9.17
5658,125253.235,131884.19,0,-17.84,0,-133.35999999999999,0,-5.029999999999999,0,0,0,725.05,0,-7.670000000000001,0,-2.5100000000000002,0,1.1199999999999999,0
5658,121592.66,0,125253.235,0,1.92,0,-180.72,0,-2.92,0,300,0,29.69,0,-22.96,0,-13.61,0,12.280000000000001
5659,18394.025,75693.285,0,7.720000000000001,0,-108.27,0,-75.7,0,0,0,0,0,0.01,0,-0.22,0,10.4,0
5659,108113.665,0,18394.025,0,46.25,0,-3332.3300000000004,0,487.77,0,33.33,0,17.62,0,1.6400000000000001,0,-20.599999999999998,0,3.37
5660,20426.715,97678.605,0,2.4,0,-328.59,0,-79.09,0,550,0,-71.58,0,-7.7700000000000005,0,-18.75,0,5.04,0
5660,0,0,20426.715,0,33.019999999999996,0,-417.2,0,-100,0,-84.61999999999999,0,-3.71,0,7.5200000000000005,0,-20.979999999999997,0,17.82
5664,12867.075,43230.185,0,13.089999999999998,0,-286.18,0,-70.24000000000001,0,0,0,0,0,-0.7799999999999999,0,0.72,0,8.57,0
5664,101904.235,0,12867.075,0,21.26,0,-388.62,0,691.98,0,0,0,10.03,0,1.68,0,-17.09,0,7.779999999999999
5665,66789.035,76099.53,0,18.990000000000002,0,233.55,0,-12.23,0,50,0,0,0,3.2399999999999998,0,2.1399999999999997,0,-1.1199999999999999,0
5665,73029.5,0,66789.035,0,13.489999999999998,0,-1544.28,0,9.34,0,100,0,-2.21,0,0.09,0,-21.98,0,10.92
5667,18985.965,129514.79000000001,0,-14.44,0,-105.67999999999999,0,-85.34,0,-75,0,0,0,-16.33,0,-9.8,0,2.87,0
5667,43164.705,0,18985.965,0,32.37,0,-678.95,0,127.35000000000001,0,0,0,3.6900000000000004,0,6.4399999999999995,0,-26.179999999999996,0,2.78
5670,113195.375,90214.805,0,-1.32,0,-22.14,0,25.47,0,200,0,0,0,-7.88,0,-6.68,0,5.5,0
5670,61525.125,0,113195.375,0,35.949999999999996,0,263.27,0,-45.65,0,0,0,18.08,0,6.22,0,-28.810000000000002,0,11.59
5674,70860.63500000001,15411.9,0,-2.7,0,-104.54,0,359.78,0,-50,0,0,0,-4.99,0,-17.43,0,-5.59,0
5674,70421.94499999999,0,70860.63500000001,0,27.71,0,-940.77,0,-0.62,0,100,0,21.72,0,5,0,-21.04,0,0.65
5679,0,57332.925,0,5.74,17.23,32.17,583.24,-100,0,25,-20,0,17.43,1.91,1.24,-15.45,-16.68,1.09,3.7800000000000002
5686,20854.555,14258.7,0,11.91,0,-187.42000000000002,0,46.26,0,150,0,-63.260000000000005,0,-2.36,0,-3.4799999999999995,0,0.62,0
5686,15723.725,0,20854.555,0,36.44,0,21.82,0,-24.6,0,-80,0,10.33,0,3.5700000000000003,0,-29.7,0,9.5
5690,0,81082.14499999999,0,-1.55,89.44,190.76999999999998,24.26,-100,0,0,0,0,2.8400000000000003,1.69,11.76,-22.36,-11.08,-11.940000000000001,21.81
5697,7108.735,61895.025,0,8.38,0,416.26000000000005,0,-88.51,0,0,0,0,0,-1.09,0,6.98,0,-2.58,0
5697,38687.06,0,7108.735,0,25.180000000000003,0,-97.76,0,444.21999999999997,0,-50,0,12.44,0,3.18,0,-25.590000000000003,0,4.8
5736,186311.28999999998,58745.825000000004,0,47.13,0,-140.97,0,217.15,0,150,0,0,0,-6.279999999999999,0,7.76,0,4.6899999999999995,0
5736,134724.95,0,186311.28999999998,0,20.95,0,-267.2,0,-27.689999999999998,0,0,0,-8.75,0,-3.1199999999999997,0,-27.3,0,8.63
5756,48772.045,52502.96,0,16.220000000000002,0,-99.28,0,-7.109999999999999,0,-81.82000000000001,0,0,0,-1.15,0,-12.35,0,2.94,0
5756,59890.795,0,48772.045,0,29.94,0,7130.08,0,22.8,0,0,0,17.1,0,3.6900000000000004,0,-20.03,0,11.540000000000001
5761,6756.265,83623.295,0,9.790000000000001,0,-130.59,0,-91.92,0,-20,0,-15.35,0,-1.34,0,-7.7,0,-3.71,0
5761,61715.47,0,6756.265,0,79.12,0,-1489.54,0,813.46,0,-50,0,11.09,0,9.959999999999999,0,-31.35,0,-0.62
5789,42437.020000000004,57738.1,0,20.06,0,-154.76000000000002,0,-26.5,0,50,0,-67.74,0,-13.19,0,-15.9,0,5.7299999999999995,0
5789,4472.58,0,42437.020000000004,0,22.770000000000003,0,-360.91,0,-89.46,0,-33.33,0,25.419999999999998,0,20.45,0,-12.73,0,1.76
5790,117378.79500000001,216418.9,0,-5.09,0,-158.95,0,-45.76,0,14.29,0,-94.02000000000001,0,-8.72,0,-1.08,0,-0.64,0
5790,17246.02,0,117378.79500000001,0,-52.480000000000004,0,-156.86,0,-85.31,0,0,0,10.530000000000001,0,-17.150000000000002,0,-31.790000000000003,0,7.22
5792,1736.135,57134.925,0,8.63,0,2949.81,0,-96.96000000000001,0,0,0,0,0,-7.1499999999999995,0,-8.33,0,0.2,0
5792,3541.83,0,1736.135,0,24.33,0,22.29,0,104.01,0,0,0,16.11,0,12.3,0,-11.21,0,16
5809,4904.82,95150,0,1.7000000000000002,0,-216.10999999999999,0,-94.85,0,500,0,0,0,5.57,0,-13.05,0,-0.5700000000000001,0
5809,19391.835,0,4904.82,0,31.240000000000002,0,-232.64000000000001,0,295.35999999999996,0,-66.67,0,22.96,0,-3.11,0,-16.53,0,4.63
5819,10414.375,14705.445,0,65.59,0,-317.82,0,-29.18,0,0,0,0,0,40.75,0,-13,0,-6.59,0
5819,14983.255,0,10414.375,0,4.83,0,-357.96999999999997,0,43.87,0,0,0,-5.96,0,6.58,0,-42.25,0,-5.38
5837,38942.32,55754.14,0,16.59,0,-39.269999999999996,0,-30.15,0,50,0,-97.00999999999999,0,-4.01,0,1.16,0,4.08,0
5837,51301.09,0,38942.32,0,14.38,0,24.63,0,31.740000000000002,0,100,0,16.29,0,-0.58,0,1.17,0,2.23
5842,0,730594.335,0,-33.17,0,107.80000000000001,0,-100,0,-60,0,0,0,-5.46,0,-29.32,0,3.74,0
5842,78199.095,0,0,0,27.71,0,-149.97,0,0,0,0,0,18.48,0,1.8399999999999999,0,-22.86,0,1.9300000000000002
5847,0,96332.145,0,-4.17,0,152.23,0,-100,0,-75,0,0,0,-2.54,0,-15.509999999999998,0,2.68,0
5847,83924.93,0,0,0,36.52,0,79.78,0,0,0,0,0,29.98,0,2.3,0,-21.84,0,7.02
5854,0,321804.505,0,-9.24,0,-301.5,0,-100,0,-14.29,0,0,0,6.76,0,-5.54,0,-4.569999999999999,0
5854,74.075,0,0,0,12.770000000000001,0,-168.19,0,0,0,0,0,11.18,0,-0.84,0,-33.53,0,5.029999999999999
5856,15419.64,74411.14,0,-15.61,0,-58.32000000000001,0,-79.28,0,0,0,-49.79,0,-7.430000000000001,0,-12.989999999999998,0,0.5,0
5856,28928.57,0,15419.64,0,40.31,0,-376.63,0,87.61,0,200,0,4.590000000000001,0,2.96,0,-14.93,0,-0.06
5858,1810.3600000000001,141306.465,0,-3.3300000000000005,0,-147.77,0,-98.72,0,0,0,0,0,-3.18,0,-22.48,0,5.99,0
5858,235861.98,0,1810.3600000000001,0,59.940000000000005,0,-645.47,0,12928.460000000001,0,0,0,29.37,0,8.33,0,-17.93,0,2.85
5861,0,80340.29999999999,0,13.62,0,-141.94,0,-100,0,50,0,0,0,-0,0,-9.8,0,-4.31,0
5861,185417.11,0,0,0,41.22,0,-93.67,0,0,0,233.32999999999998,0,11.23,0,4.21,0,-14.67,0,4.47
5873,18017.9,48399.605,0,-0.33999999999999997,0,-7.359999999999999,0,-62.77,0,0,0,0,0,-5.17,0,-4.569999999999999,0,10.25,0
5873,0,0,18017.9,0,23.830000000000002,0,17.25,0,-100,0,0,0,-25.290000000000003,0,1.8800000000000001,0,-20.080000000000002,0,8.870000000000001
5885,0,95674.83,0,-25.86,0,18.37,0,-100,0,0,0,0,0,-3.8899999999999997,0,-21.36,0,8.780000000000001,0
5885,716660.84,0,0,0,147.60999999999999,0,47.599999999999994,0,0,0,-50,0,7.39,0,2.0500000000000003,0,-25.35,0,8.459999999999999
5887,45573.47,47404.17,0,8.469999999999999,0,-58.050000000000004,0,-3.8600000000000003,0,0,0,0,0,-2.87,0,-6.29,0,-1.6400000000000001,0
5887,63812.72,0,45573.47,0,21.58,0,267.63,0,40.02,0,-55.559999999999995,0,14.91,0,1.68,0,-17.68,0,8.17
5890,0,63966.075,0,7.539999999999999,16.63,-372.06,-214.76999999999998,-100,0,133.32999999999998,-71.43,-98.4,9.51,1.59,4.64,-8.57,-27.400000000000002,-3.3000000000000003,19.830000000000002
5893,688663.7100000001,1592086.725,0,-22.82,0,10,0,-56.74,0,566.67,0,-74.82,0,-2.63,0,-15.64,0,7.26,0
5893,1181765.315,0,688663.7100000001,0,29.57,0,-545.4399999999999,0,71.6,0,-50,0,20.09,0,0.5700000000000001,0,-27.58,0,12.47
5895,151507.815,129586.485,0,14.66,0,-1984.6699999999998,0,16.919999999999998,0,140,0,0,0,-1.6400000000000001,0,-1.37,0,3.16,0
5895,0,0,151507.815,0,3.94,0,-137.86,0,-100,0,-16.669999999999998,0,-2.63,0,4.22,0,-24.15,0,11.459999999999999
8001,0,115.16,0,28.199999999999996,0,106.1,0,-100,0,0,0,-15.790000000000001,0,0.8500000000000001,0,3.06,0,4.25,0
8001,15036.105,0,0,0,20.19,0,241.48999999999998,0,0,0,-14.29,0,60.57,0,-0.33999999999999997,0,1.0999999999999999,0,-1.54
8078,2419.94,68777.405,0,-13.309999999999999,0,-29.409999999999997,0,-96.48,0,-71.43,0,-63.2,0,-6,0,-1.6099999999999999,0,2.76,0
8078,51538.049999999996,0,2419.94,0,34.58,0,-17.29,0,2029.72,0,100,0,-8.690000000000001,0,-0.75,0,-20.62,0,5.79
8137,32633.12,29749.275,0,-9.99,0,197.52,0,9.69,0,-33.33,0,0,0,-8.49,0,30.259999999999998,0,5.65,0
8137,116320.235,0,32633.12,0,22.84,0,-89.51,0,256.45,0,0,0,9.700000000000001,0,-5.4399999999999995,0,-20.03,0,7.37
8141,46919.825,17969.98,0,21.21,0,-209.50000000000003,0,161.1,0,50,0,1100.45,0,-10.32,0,31.34,0,6.069999999999999,0
8141,39154.945,0,46919.825,0,22.85,0,-464.02,0,-16.55,0,0,0,-11.07,0,9.04,0,-16.86,0,17.03
8296,0,45680.595,0,3.19,0,-750.85,0,-100,0,0,0,0,0,-3.06,0,2.79,0,0.8999999999999999,0
8296,32488.355,0,0,0,12.11,0,-275.21,0,0,0,0,0,-7.140000000000001,0,-1.04,0,-13.919999999999998,0,14.430000000000001
8372,0,64328.13,0,3.15,-1.9300000000000002,-140.24,-160.56,-100,0,100,-50,0,-4.14,-7.7,-1.81,10.31,-28.49,-0.8200000000000001,9.81
8421,0,65147.655,0,3.52,24.63,-81.11,-201.41,-100,0,300,0,0,1.32,5.13,-6.17,27.35,-28.549999999999997,6.8500000000000005,4.859999999999999
8433,7143.245,7.19,0,16.57,0,102.1,0,99249.72,0,100,0,0,0,0.01,0,-2.97,0,6.3100000000000005,0
8433,12908.705,0,7143.245,0,33.96,0,-70.39,0,80.71000000000001,0,-50,0,18.22,0,5.93,0,-2.92,0,5.34
8436,44100.17,49889.115,0,0.54,0,616.11,0,-11.600000000000001,0,0,0,172.70000000000002,0,-1.09,0,6.140000000000001,0,8.58,0
8436,10392.6,0,44100.17,0,0.8500000000000001,0,-457.82,0,-76.42999999999999,0,0,0,14.13,0,-0.59,0,-17.580000000000002,0,8.74
8520,759.505,113001.825,0,-26.14,0,-11.99,0,-99.33,0,125,0,0,0,3.46,0,8.4,0,8.93,0
8520,17164.675,0,759.505,0,69.1,0,-451.28000000000003,0,2159.98,0,0,0,-8.42,0,-4.46,0,-27.26,0,6.78
8549,0,34920.54,0,-30.85,0,-367.17,0,-100,0,0,0,0,0,-15.690000000000001,0,-14.59,0,4.07,0
8549,5038.765,0,0,0,54.82,0,-145.22,0,0,0,0,0,33.93,0,9.19,0,-22.770000000000003,0,1.81
8558,23888.165,68530.685,0,44.15,0,-285.13,0,-65.14,0,0,0,-92.71000000000001,0,-2.75,0,13.63,0,6.329999999999999,0
8558,34018.04,0,23888.165,0,-6.59,0,-123.54,0,42.41,0,33.33,0,3.46,0,-0.32,0,-30.81,0,1.35
8560,15819.755,174577.66499999998,0,34.33,0,-105.18,0,-90.94,0,0,0,0,0,24.4,0,24.9,0,3.55,0
8560,142378.14,0,15819.755,0,14.41,0,-1072.98,0,800,0,-33.33,0,1.4000000000000001,0,-3.19,0,-24.48,0,5.04
8573,362098.47500000003,648687.055,0,2.11,0,-31.91,0,-44.18,0,33.33,0,0,0,-1.47,0,0.24,0,-2.45,0
8573,0,0,362098.47500000003,0,5.21,0,-97.37,0,-100,0,0,0,-0.01,0,1.6500000000000001,0,-17.23,0,21.95
8606,23299.86,123953.84,0,-9.42,0,783.07,0,-81.2,0,-75,0,0,0,-13.350000000000001,0,18.7,0,-3.53,0
8606,0,0,23299.86,0,-18.43,0,-74.08,0,-100,0,100,0,13.05,0,1.8499999999999999,0,-21.19,0,13.489999999999998
8634,26314.82,227533.29,0,-29.160000000000004,0,530.71,0,-88.42999999999999,0,150,0,0,0,-3.2800000000000002,0,12.989999999999998,0,-0.45999999999999996,0
8634,110858.485,0,26314.82,0,55.48,0,-15.2,0,321.28000000000003,0,0,0,6.41,0,-2.12,0,-34.4,0,9.42
8638,0,39446.72,0,-3.84,17.51,-35.58,70.73,-100,0,283.33,-39.129999999999995,-98.16,18.77,-2.27,-2.96,2.93,-25.230000000000004,5.0200000000000005,1.7399999999999998
8675,31434.575,26352.015,0,-2.55,0,149.4,0,19.29,0,-33.33,0,0,0,-10.09,0,3.8899999999999997,0,-1.95,0
8675,8003.38,0,31434.575,0,8.94,0,83.81,0,-74.53999999999999,0,0,0,15.1,0,11.700000000000001,0,-15.690000000000001,0,16.71
8685,38897.31,63770.795,0,-11.74,0,29.07,0,-39,0,100,0,-86.52,0,3.44,0,-7.46,0,8.6,0
8685,47514.270000000004,0,38897.31,0,21.78,0,1636.9399999999998,0,22.15,0,0,0,13.33,0,1.15,0,-17.580000000000002,0,4.37
8758,0,0,0,23.77,28.29,-42.41,1306.79,0,0,0,0,0,0,-2.08,-0.61,-3.29,0.8,16.46,1.39
8770,18170.3,33397.55,0,-11.95,0,-174.41,0,-45.59,0,0,0,0,0,-1.63,0,11.85,0,-2.29,0
8770,38326.01,0,18170.3,0,-2.17,0,-72.22,0,110.92999999999999,0,0,0,25.669999999999998,0,-10.36,0,-16.55,0,11.65
8832,31688.99,89675.095,0,5.48,0,-105.91999999999999,0,-64.66,0,-62.5,0,0,0,1.63,0,4.569999999999999,0,1.43,0
8832,19338.954999999998,0,31688.99,0,36.61,0,-7964.870000000001,0,-38.97,0,166.67000000000002,0,10.440000000000001,0,5.66,0,-16.919999999999998,0,6.329999999999999
8849,59052.575,38278.58,0,23.23,0,-97.11,0,54.269999999999996,0,0,0,19.64,0,2.29,0,20.89,0,-1.94,0
8849,41515.85,0,59052.575,0,2.13,0,12445.32,0,-29.7,0,66.67,0,7.95,0,-0.33,0,-24.16,0,7.7299999999999995
11001,2944.9700000000003,3727.31,0,15.379999999999999,0,-145.09,0,-20.990000000000002,0,181.82,0,46.089999999999996,0,-2.3,0,4.42,0,-6.99,0
11001,1584.33,0,2944.9700000000003,0,14.66,0,675.6,0,-46.2,0,29.03,0,16.7,0,2.5700000000000003,0,2.6100000000000003,0,0.05
13001,40389.020000000004,74611.78,0,12.520000000000001,0,-413.14000000000004,0,-45.87,0,187.5,0,-65.8,0,-2.74,0,1.32,0,4.859999999999999,0
13001,0,0,40389.020000000004,0,17.09,0,-62.32,0,-100,0,21.740000000000002,0,12.36,0,1.87,0,-1.58,0,7.03
13006,87919.35,88017.85,0,0.8500000000000001,0,-128.54000000000002,0,-0.11,0,100,0,59.84,0,-3.82,0,6.78,0,7.3,0
13006,153591.515,0,87919.35,0,21.95,0,-480.13000000000005,0,74.7,0,-50,0,6.23,0,14.02,0,-19.06,0,5.54
13030,45417.72,120836.23000000001,0,6.11,0,-114.38999999999999,0,-62.41,0,-50,0,0,0,4.73,0,-3.17,0,3.0700000000000003,0
13030,190633.75,0,45417.72,0,-8.129999999999999,0,2375.4,0,319.72999999999996,0,100,0,2.62,0,7.66,0,-20.77,0,4.97
13042,40683.015,60587.885,0,3.95,0,-310.56,0,-32.85,0,100,0,134.73,0,-8.39,0,-10.92,0,-4.3,0
13042,284732.235,0,40683.015,0,39.73,0,276.21000000000004,0,599.88,0,50,0,-4.3999999999999995,0,9.22,0,-21.11,0,8.09
13052,85766.4,65591.265,0,20.169999999999998,0,-238.66,0,30.759999999999998,0,600,0,-83.42,0,-1.28,0,7.93,0,1.8599999999999999,0
13052,62512.32,0,85766.4,0,21.72,0,-206.61,0,-27.11,0,-57.14,0,-6.67,0,2.63,0,-23.02,0,7.99
13062,21383.775,58976.985,0,8.95,0,929.89,0,-63.739999999999995,0,0,0,0,0,-4.43,0,2.73,0,8.74,0
13062,191469.09,0,21383.775,0,3.42,0,-130.13,0,795.39,0,0,0,-14.67,0,-14.23,0,-19.71,0,4.33
13074,28213.235,0,0,163.01000000000002,0,235.12,0,0,0,0,0,-81.84,0,45.01,0,-1.97,0,1.06,0
13074,0,0,28213.235,0,-13.420000000000002,0,586.4300000000001,0,-100,0,-33.33,0,19.57,0,11.06,0,-26.810000000000002,0,5.3
13140,5003.77,46890.21,0,71,0,-166.01999999999998,0,-89.33,0,0,0,0,0,9.76,0,11.020000000000001,0,2.03,0
13140,54248.635,0,5003.77,0,8.66,0,-162.54999999999998,0,984.16,0,0,0,11.78,0,-2.41,0,-20.3,0,9.120000000000001
13160,1291462.54,1884562.5699999998,0,-13.450000000000001,0,-1.71,0,-31.47,0,0,0,-70.49,0,-4.18,0,-14.97,0,6.260000000000001,0
13160,2151785,0,1291462.54,0,41.449999999999996,0,2.1,0,66.62,0,23.080000000000002,0,0.69,0,5.47,0,-12.17,0,6.140000000000001
13188,145708,624211.815,0,-4.67,0,36.8,0,-76.66,0,33.33,0,-92.67,0,27.060000000000002,0,14.56,0,7.76,0
13188,170519.16999999998,0,145708,0,-3.45,0,-147.8,0,17.03,0,-50,0,5.48,0,-24.240000000000002,0,-29.470000000000002,0,1.6099999999999999
13212,16565.39,222750.125,0,-36.54,0,590.84,0,-92.56,0,100,0,0,0,-5.19,0,5,0,2.88,0
13212,213981.105,0,16565.39,0,63.190000000000005,0,-11.67,0,1191.74,0,50,0,-1.79,0,11.07,0,-25.540000000000003,0,8.459999999999999
13222,49629.1,54088.64,0,18.7,0,-13.750000000000002,0,-8.24,0,100,0,0,0,3.53,0,8.72,0,3.84,0
13222,101914.98000000001,0,49629.1,0,7.13,0,-183.89,0,105.35000000000001,0,0,0,-7.64,0,4.52,0,-19.259999999999998,0,2.73
13244,22942.02,17948.82,0,29.56,0,-160.64000000000001,0,27.82,0,-16.669999999999998,0,63.94,0,2.3,0,4.35,0,0.44999999999999996,0
13244,0,0,22942.02,0,9.62,0,-151.12,0,-100,0,20,0,13.61,0,-0.08,0,-21.83,0,6.88
13248,36452.12,71735.73,0,0.2,0,-41.099999999999994,0,-49.19,0,0,0,0,0,-13.29,0,5.7,0,1.71,0
13248,27361.73,0,36452.12,0,30.769999999999996,0,-319.5,0,-24.94,0,0,0,8.01,0,-22.06,0,-25.22,0,9.569999999999999
13268,0,23267.61,0,-10.299999999999999,0,5777.14,0,-100,0,-66.67,0,0,0,3.34,0,-13.969999999999999,0,-7.61,0
13268,101273.59,0,0,0,17.83,0,-60.99,0,0,0,0,0,5.140000000000001,0,-0.59,0,-20.990000000000002,0,11.600000000000001
13300,1096.82,268373.375,0,-6.88,0,-175.12,0,-99.59,0,0,0,0,0,7.08,0,-0.27999999999999997,0,0.45999999999999996,0
13300,39261.52,0,1096.82,0,-43.97,0,-31.71,0,3479.58,0,0,0,36.07,0,6.18,0,-31.15,0,2.53
13430,43872.325,150535.845,0,6.550000000000001,0,-48.06,0,-70.86,0,-36.36,0,0,0,-0.37,0,-0.51,0,5.17,0
13430,73156.72,0,43872.325,0,16.7,0,243.86999999999998,0,66.75,0,0,0,6.800000000000001,0,-0.58,0,0.7000000000000001,0,0.13999999999999999
13433,18742,69349.375,0,1.4500000000000002,0,-117.25000000000001,0,-72.97,0,-66.67,0,0,0,-6.47,0,20.29,0,-2.34,0
13433,52382.435,0,18742,0,26.169999999999998,0,945.71,0,179.48999999999998,0,0,0,20.51,0,3.16,0,-29.360000000000003,0,10.57
13440,47075.26,72557.58499999999,0,14.530000000000001,0,570.15,0,-35.120000000000005,0,100,0,345.58,0,-0.06,0,-4.24,0,0.18,0
13440,0,0,47075.26,0,-4.29,0,-60.51,0,-100,0,-50,0,16.619999999999997,0,2.3800000000000003,0,-25.419999999999998,0,11.89
13442,60361.405,64624.975000000006,0,8.55,0,-7.64,0,-6.6000000000000005,0,633.33,0,-85.2,0,20.77,0,6.9,0,3.15,0
13442,80884.18,0,60361.405,0,28.310000000000002,0,-285.19,0,34,0,0,0,-3.25,0,5.08,0,-25.15,0,6.660000000000001
13458,0,113292.23000000001,0,-5.72,0,-40.050000000000004,0,-100,0,0,0,0,0,7.51,0,-0.65,0,-2.63,0
13458,114547.75,0,0,0,30.91,0,630.31,0,0,0,0,0,15.879999999999999,0,6.02,0,12.740000000000002,0,4.52
13468,58443.615000000005,111094.005,0,16.46,0,-209.60000000000002,0,-47.39,0,550,0,-85.22999999999999,0,-3.83,0,15.6,0,1.8599999999999999,0
13468,134357.52,0,58443.615000000005,0,12.24,0,-145.72,0,129.89,0,-69.23,0,1.23,0,3.34,0,-32.97,0,3.85
13473,28533.375,70112.925,0,12.989999999999998,0,-213.60000000000002,0,-59.3,0,175,0,-98.11999999999999,0,-9.41,0,-9.58,0,3.5900000000000003,0
13473,114193.985,0,28533.375,0,14.44,0,-148.07,0,300.21,0,-27.27,0,11.74,0,0.79,0,-21.68,0,-1.97
13490,90003.02,890.855,0,36.26,0,73.02,0,10002.99,0,100,0,531,0,-9.17,0,1.96,0,15.64,0
13490,1573.11,0,90003.02,0,4.49,0,104.54,0,-98.25,0,0,0,12.709999999999999,0,1.58,0,26.39,0,7.85
13549,24742.755,65488.134999999995,0,10.16,0,-223.26000000000002,0,-62.22,0,0,0,0,0,-10.79,0,23.68,0,13.54,0
13549,1273.04,0,24742.755,0,-0.88,0,-104.58000000000001,0,-94.85,0,0,0,-3.6999999999999997,0,-12.5,0,-24.709999999999997,0,6.93
13580,0,69255.485,0,13.04,0,-138.54999999999998,0,-100,0,33.33,0,-99.38,0,26.540000000000003,0,-1.87,0,7.8,0
13580,53451.035,0,0,0,-8.12,0,323.28999999999996,0,0,0,0,0,15.14,0,-14.89,0,-19.34,0,6.21
13600,135102.635,56256.32,0,28.499999999999996,0,-80.45,0,140.16,0,-30,0,0,0,-5.53,0,-5.54,0,8.42,0
13600,601095.79,0,135102.635,0,7.7299999999999995,0,-19.46,0,344.91999999999996,0,0,0,2.0500000000000003,0,-14.82,0,3.81,0,-8.82
13620,21439.36,114750.405,0,7.090000000000001,0,-94.91000000000001,0,-81.32000000000001,0,0,0,0,0,13.44,0,-3.26,0,1.91,0
13620,50870.175,0,21439.36,0,20.06,0,-26.86,0,137.27,0,0,0,30.830000000000002,0,-7.580000000000001,0,-21.82,0,3.5999999999999996
13647,25353.26,127701.335,0,19.71,0,-96.82,0,-80.15,0,0,0,0,0,1.9800000000000002,0,22.770000000000003,0,1.23,0
13647,0,0,25353.26,0,-8.309999999999999,0,326.46999999999997,0,-100,0,0,0,22.41,0,-11.65,0,-28.7,0,0.32
13650,84917.88,74152.83499999999,0,32.629999999999995,0,-7.86,0,14.52,0,0,0,0,0,-0.5,0,4.31,0,1.66,0
13650,0,0,84917.88,0,-13.28,0,-1104.36,0,-100,0,0,0,-16.54,0,-1.01,0,-22.41,0,2.76
13654,91664.475,464.705,0,47.31,0,412.51,0,19625.3,0,0,0,0,0,4.46,0,2.59,0,2.54,0
13654,81353.045,0,91664.475,0,-6.72,0,-107.62,0,-11.25,0,0,0,26.179999999999996,0,-6.4,0,-24.709999999999997,0,6.59
13655,34342.94,5427.9,0,140.23000000000002,0,-428.44,0,532.7099999999999,0,0,0,0,0,26.889999999999997,0,3.51,0,2.9899999999999998,0
13655,77369.635,0,34342.94,0,13.3,0,26.57,0,125.28999999999999,0,0,0,-3.2099999999999995,0,4.73,0,-17.23,0,-3.4799999999999995
13657,35207.7,83792.755,0,-0.03,0,-102.58,0,-57.98,0,0,0,-31.91,0,-1.82,0,0.8200000000000001,0,1.53,0
13657,0,0,35207.7,0,6.02,0,-1483.1,0,-100,0,-77.78,0,7.430000000000001,0,-3.01,0,-23.66,0,6.77
13667,25296.335,150644.78,0,-14.05,0,-169.82999999999998,0,-83.21,0,-66.67,0,0,0,-3.08,0,-8.81,0,-1.69,0
13667,60781.65,0,25296.335,0,9.1,0,54.449999999999996,0,140.28,0,0,0,23.189999999999998,0,0.4,0,-14.29,0,8.58
13670,22358.745,118033.2,0,-11.959999999999999,0,-53.6,0,-81.06,0,266.67,0,0,0,3.7199999999999998,0,4.02,0,-2.65,0
13670,11570.81,0,22358.745,0,20.69,0,-31.35,0,-48.25,0,0,0,0.6,0,-2.07,0,-25.53,0,4.91
13673,12065.12,1411.7,0,97.04,0,-147.49,0,754.65,0,-25,0,0,0,10.47,0,-4.37,0,0.37,0
13673,82987.01000000001,0,12065.12,0,-9.1,0,-212.54,0,587.83,0,-33.33,0,29.03,0,-4.12,0,-26.810000000000002,0,3.4799999999999995
