codigo_entidad,inf_ingresos_m,inf_financiamiento_m,inf_desempennofiscal_m,inf_igpr_m,inf_nproyectos_m,inf_peducacion_m,inf_psalud_m,inf_regaliaspc_m,inf_vproyectos_m
47555,54680318333.333336,3910741666.6666665,72.476,65.559375,2.5,10.76,60.806666666666665,34079.22,1963486993.4533334
47570,24055558333.333332,2179581666.6666665,65.364,58.58125,3,10.601666666666667,54.025,46632.33,520576024
47605,11943283333.333334,527458333.3333333,60.413999999999994,53.230625,2,5.743333333333333,31.518333333333334,84597.045,214544757.12
47660,19081155000,931058333.3333334,51.896,68.40375,1.5,10.101666666666667,35.89666666666667,60015.340000000004,147526120
47675,15934150000,1422238333.3333333,64.096,71.77375,1.75,6.668333333333333,37.626666666666665,173137.50666666665,6279453202.446667
47692,28909255000,-2931956666.6666665,63.646,71.27437499999999,3,10.583333333333334,45.54,42262.105,587651297
47703,15039621666.666666,435861666.6666667,55.775999999999996,74.58250000000001,3,9.661666666666667,31.298333333333332,72399.19833333333,451920984.5
47707,24574318333.333336,746713333.3333334,56.542,70.5775,3,10.976666666666667,47.458333333333336,95137.42666666667,1107612781.3333333
47720,15794245000,1128060000,61.014,66.5825,2.5,8.08,32.321666666666665,135273.915,159892305.5
47745,26398923333.333332,219388333.33333334,73.502,75.226875,1.25,9.653333333333334,40.62166666666667,35654.18833333333,1526717324
47798,16507013333.333334,-1143653333.3333333,57.966,69.10875,1.6666666666666667,8.916666666666668,35.403333333333336,102183.79000000001,1315054039
47960,12195801666.666666,1174531666.6666667,59.06,72.8125,1.6,6.286666666666667,29.773333333333333,22627.13,6200832723.790001
47980,50265775000,4927348333.333333,70.6,67.52625,1.6666666666666667,14.676666666666666,56.166666666666664,60355.551666666666,15176562781.533333
50001,593794893333.3334,48650808333.333336,70.822,55.3275,16.6,67.96833333333333,21.71666666666667,18649.586666666666,49636299530.386665
50006,121124003333.33333,9558963333.333334,81.244,63.801874999999995,8.4,13.481666666666667,57.245000000000005,329604.7216666667,27963316068.69
50110,19003968333.333332,1014198333.3333334,81.644,66.146875,2.6,7.819999999999999,21.731666666666666,949043.225,7713166329.745
50124,16132491666.666666,569195000,78.02,68.6725,4.4,5.531666666666666,22.325,1544571.96,2865173521.425
50150,58095338333.333336,5594385000,82.682,75.5225,10,9.51,36.836666666666666,2227136.63,13468243033.906666
50223,9577305000,476521666.6666666,67.528,68.93104166666666,3.6,6.28,32.00833333333333,89753.61833333333,2617749281.75
50226,27142306666.666668,975518333.3333334,81.388,61.77875,3.6,11.016666666666667,40.22666666666667,124949.775,15827765844.486666
50245,3906630000,92493333.33333333,64.13,66.35249999999999,1.3333333333333333,5.235,19.961666666666666,69871.02,3600534365.74
50251,12028106666.666666,804961666.6666666,68.536,75.49312499999999,2.4,6.828333333333333,35.74166666666667,42084.33833333333,1625159396.1899998
50270,8874895000,-208225000,64.922,71.76375,3.6666666666666665,5.711666666666667,28.791666666666668,163631.72166666668,5789533251.006667
50287,17986515000,1971008333.3333333,68.054,68.290625,3,7.825,43.05166666666666,166880.26,12660366821.39
50313,64096763333.333336,5301948333.333333,76.62,68.865625,9.2,9.683333333333334,60.781666666666666,35637.63166666667,58359703637.02333
50318,22002720000,5074068333.333333,76.286,72.566875,3.25,7.901666666666666,42.57,316152.1533333333,4939090612.38
50325,13530178333.333334,1758000000,64.22,71.393125,1,4.33,22.641666666666666,44734.901666666665,0
50330,18049258333.333332,63448333.333333336,64.798,78.10249999999999,2.8,7.043333333333334,27.341666666666665,229600.15833333333,3628341209.3533335
50350,20939531666.666668,-484273333.3333333,67.892,65.28,3,9.891666666666667,27.625,54390.081666666665,9644520291.286667
50370,14809530000,447536666.6666667,66.546,67.279375,3.6,4.671666666666667,33.348333333333336,227295.77333333335,2781116271.3333335
50400,14786275000,135876666.66666663,66.744,79.45875000000001,1.8,6.793333333333333,43.31,58604.35666666667,34376272250.155
50450,18311618333.333332,-441890000,62.646,72.32625,2.4,5.276666666666666,21.75,140362.1,3537244364.24
50568,224329765000,-17311478333.333332,82.31,60.940625,10,11.721666666666668,44.47,6443710.55,25824359780.89
50573,57497156666.666664,-466098333.3333333,81.05,55.160624999999996,6.8,10.88,53.505,85146.48333333334,11292135768.376667
50577,15769860000,456036666.6666667,70.444,82.3775,3,6.085,32.735,113978.77666666667,29947624562.495
50590,22541221666.666668,2654511666.6666665,68.898,77.311875,2,6.413333333333334,27.043333333333333,146140.385,6628865620.45
50606,18731918333.333332,581898333.3333334,77.718,69.528125,3.4,11.371666666666666,42.71,50122.835,4986870904.665
50680,18007326666.666668,1103820000,77.57,76.98958333333334,3.2,8.848333333333333,32.288333333333334,68367.375,21968564779.415
50683,11550931666.666666,1352071666.6666667,68.02799999999999,84.575,3.6,6.805,33.69,44888.10666666667,4550653357.650001
50686,5504151666.666667,-745291666.6666666,64.778,75.201875,1.5,2.7066666666666666,15.631666666666668,814438.0416666666,636354363.64
50689,26588073333.333332,1262586666.6666665,75.388,75.02000000000001,5.6,9.605,50.07,40679.705,9564127071.406668
50711,25631500000,506101666.6666666,69.61,65.491875,7,9.255,46.63166666666667,149501.84833333333,27250000945.773335
52001,571342756666.6666,9451350000,76.17399999999999,59.9775,2.8,65.67333333333333,24.993333333333332,23682.146666666667,3472530318.78
52019,13798313333.333334,1107548333.3333333,61.006,72.0275,2,4.528333333333333,30.671666666666667,63918.34333333333,281977373.4666667
52022,12657955000,-173274999.99999997,62.086,67.825625,2.3333333333333335,5.113333333333333,35.63666666666666,375030.32666666666,115214892.73333333
52036,11021583333.333334,1469526666.6666667,63.43,74.360625,4.5,5.1033333333333335,37.06833333333333,70857.04,935560940.88
52051,12516603333.333334,985258333.3333334,62.958,67.39875,1,5.695,25.18,116111.26499999998,243646679
52079,36357660000,3718686666.6666665,67.392,52.195,3.6666666666666665,14.911666666666665,48.339999999999996,52072.56,361144607.06666666
52083,9537568333.333334,1443033333.3333333,67.02199999999999,73.209375,1.5,5.206666666666667,35.54333333333334,36071.79666666667,373940117
52110,24189280000,2013305000,69.416,57.561875,6.666666666666667,8.504999999999999,51.83166666666666,82540.42,1249659245.865
52203,12526788333.333334,955685000,62.443999999999996,70.245,4,5.721666666666667,34.515,78407.49500000001,250649353.8
52207,13058995000,962753333.3333334,64.488,70.90083333333334,3,5.698333333333333,36.32,51852.28,0
52210,11881861666.666666,103803333.33333333,64.864,67.498125,1.75,3.606666666666667,29.988333333333333,28765.916666666664,149992317.5
52215,20423650000,584666666.6666666,65.226,72.545625,2.5,6.486666666666666,35.29166666666667,115200.13500000001,319912825.4
52224,16101868333.333334,81635000,61.182,70.189375,2.5,3.711666666666667,32.51166666666666,373726.22000000003,565651693
52227,37139603333.333336,1997743333.3333333,69.322,69.1125,3.5,7.55,45.88666666666666,100712.37666666666,593350901.5
52233,20948970000,-1839535000,66.588,67.9375,3.6666666666666665,5.555,22.35666666666667,166782.20166666666,111788801
52240,18062675000,-564386666.6666666,68.564,60.9925,1.75,6.596666666666667,40.50833333333333,235919.44333333333,4150047
52250,28221190000,-751729999.9999999,65.366,56.81375,2.6,12.903333333333332,38.38333333333333,90850.173333333325,2876144590.815
52254,10672378333.333334,662600000,66.306,69.406875,1.5,4.413333333333333,30.076666666666668,68093.285,239510847.28666666
52256,16386240000,48028333.333333336,64.94,66.18125,3.5,5.026666666666666,28.361666666666665,110160.95000000001,332688386.5
52258,17425155000,2791285000,64.552,71.225625,3.2,7.365,42.555,71408.69166666667,340841035.2
52260,15950473333.333334,1793603333.3333333,63.716,69.529375,3.6666666666666665,5.74,46.730000000000004,50084.24333333333,183694934
52287,11876735000,-322093333.3333333,62.998,66.19312500000001,1.5,4.63,28.618333333333332,89836.44833333333,478560425.58
52317,20643278333.333332,1850926666.6666667,64.566,64.135625,2.6,5.773333333333333,38.33833333333333,116519.335,570121401.5833334
52320,17474860000,229453333.33333334,64.128,69.174375,3.6666666666666665,5.861666666666666,41.48166666666667,198220.16999999998,458168509.1666667
52323,10638011666.666666,283575000,63.019999999999996,75.34458333333333,1.6666666666666667,4.961666666666667,32.2,75361.165,281986610.855
52352,11232653333.333334,1405438333.3333333,62.86,66.706875,3,5.538333333333333,30.653333333333332,64595.37666666667,119385646
52354,15497148333.333334,-1249300000,68.81,49.129375,2,5.316666666666666,28.97833333333333,431382.3,NA
52356,166022796666.66666,1478966666.6666667,68.894,55.05375,5,58.6,26.685,24669.309999999998,2258242178.085
52378,24397076666.666668,710156666.6666666,67.958,63.307500000000005,2.25,7.4399999999999995,39.971666666666664,204995.54666666666,506671989.91333336
52381,15789983333.333334,-1287001666.6666667,68.028,74.794375,3.3333333333333335,5.838333333333333,38.79,107697.895,133903074.42666666
52385,9627496666.666666,96730000,65.428,69.80250000000001,1.6666666666666667,4.296666666666667,26.041666666666668,125672.58,199311895.8
52390,13059461666.666666,-882330000,65.79599999999999,52.281875,1.5,6.906666666666666,21.206666666666667,91929.43166666667,388061008.4
52399,30334061666.666668,596476666.6666666,69.584,51.4675,2.25,8.636666666666667,62.315,122022.57333333333,713111344.75
52405,16704418333.333334,-253803333.3333333,63.954,65.19187500000001,4.75,6.318333333333333,32.093333333333334,229879.97833333333,402528456
52411,13165386666.666666,-460103333.3333333,60.062,70.104375,1.75,5.966666666666667,40.63166666666667,68183.70833333333,277755019.91
52418,21278066666.666668,-401888333.3333333,67.156,66.984375,2.5,5.485,30.408333333333335,342624.9483333333,431905752
52427,15255013333.333332,4276915000,62.616,54.153125,3.4,8.598333333333333,27.810000000000002,34394.33,583913250.5
52435,11254965000,1095351666.6666667,65.72999999999999,68.07375,2,4.975,33.031666666666666,101896.65833333334,256626499
52473,14205408333.333334,1091241666.6666667,58.828,54.581875,1.6666666666666667,6.766666666666667,26.773333333333333,102483.63,940266634
52490,25642761666.666668,-2063460000,68.114,62.74625,2,12.163333333333334,43.31,108643.075,1033418269
52506,10776760000,1813971666.6666667,66.9,63.785,1.3333333333333333,4.431666666666667,30.378333333333334,50254.6,208020522.6
52520,12388970000,-272580000,55.06,57.345625,2,6.388333333333334,25.596666666666668,105296.73666666666,NA
52540,16685721666.666668,421281666.6666667,65.632,70.629375,2.75,6.9,42.06166666666667,79021.55,375725103
52560,16558211666.666666,-529671666.6666667,63.792,71.068125,5,5.97,43.516666666666666,85355.93333333333,1133895133.485
52565,11547343333.333334,1437903333.3333333,63.806,76.018125,2,3.23,23.52166666666667,77554.645,1256416372.8
52573,16854483333.333334,2775840000,72.292,65.058125,2,5.235,35.70666666666666,359879.6116666667,3095453287.95
52585,23897866666.666668,3129515000,67.94200000000001,46.975,6,6.795,47.74166666666667,226999.75666666668,622105247
52612,20210703333.333332,2379391666.6666665,62.76,61.56625,2,7.1033333333333335,41.721666666666664,50437.14666666667,1466768175.4233334
52621,18554620000,-593391666.6666667,49.705999999999996,65.10249999999999,4,9.841666666666667,33.725,148323.27,1408612619.6366665
52678,33837408333.333332,1239701666.6666667,66.968,56.16,3,7.746666666666666,53.51166666666667,86498.425,1029444835.81
52683,22468318333.333332,4336846666.666667,67.658,64.0975,4.2,7.055,55.858333333333334,121914.525,320469409.06
52685,13438455000,1872751666.6666665,63.546,63.81625,2.6666666666666665,4.008333333333334,27.281666666666666,53389.65666666666,1088176651
52687,26909301666.666668,3272201666.6666665,67.52,69.544375,2.25,7.628333333333334,42.99166666666667,415632.0416666666,505732728.2
52693,18816561666.666668,2340206666.6666665,67.862,72.69375,5.4,6.116666666666667,46.711666666666666,129435.62,1611439246.965
52694,12821895000,253498333.33333334,67.914,74.471875,4.666666666666667,4.276666666666666,29.32,67368.22833333333,97384950.13
52696,16283868333.333334,753588333.3333334,65.77,66.64250000000001,2.8,9.375,25.796666666666667,100248.74333333333,597996711
52699,18021715000,-1200308333.3333333,67.106,67.204375,2.5,4.5183333333333335,27.141666666666666,125544.73166666666,2924120861.68
52720,9750151666.666666,1146298333.3333333,64.708,69.575,2.5,4.895,37.35666666666667,101538.86333333333,315166554
52786,19470823333.333332,3534251666.6666665,67.592,65.16875,3.2,8.045,41.835,16542.293333333335,1334834603.3933332
52788,14254210000,1664080000,64.386,55.16375,2,5.921666666666667,39.03666666666667,40501.58,279836478.695
52835,269178295000,1419543333.3333333,65.11,52.542500000000004,24,62.855,23.88,81837.62333333334,12815052905.23
52838,56490073333.33333,-15064383333.333334,64.866,74.02875,8.8,9.073333333333334,61.653333333333336,130053.92666666667,2342518220.4533334
52885,14921608333.333334,2135848333.3333333,63.06,72.48583333333333,4.6,5.891666666666667,34.235,128810.42333333332,2259029723.7433333
54001,862046800000,79381975000,76.61,47.406875,3.5,62.47833333333333,28.166666666666664,5066.608333333334,22700537273.895
54003,29500458333.333332,-127395000,68.258,80.03770833333334,3.6666666666666665,9.128333333333334,57.02333333333333,54351.91333333333,4166437031.495
54051,11799561666.666666,1232841666.6666667,63.124,72.03854166666667,2,6.305,34.34833333333333,123749.065,165944681.41
54099,9492958333.333334,182820000,66.786,73.885,1.6666666666666667,6.220000000000001,30.8,115045.28833333333,741125232
54109,8576053333.333333,483011666.6666666,57.576,74.37895833333333,1.3333333333333333,5.653333333333333,24.875,97754.17333333334,3426183093.41
54125,6838498333.333333,-42321666.666666664,61.948,71.1875,2,2.91,16.465,56978.15,102348617.00999999
54128,12102131666.666666,384148333.3333333,60.284,68.810625,2.6666666666666665,8.26,35.02,95245.005,623930055.5
54172,14864140000,616270000,70.042,64.82333333333332,4,8.783333333333333,44.27,47440.136666666665,15688451577.96
54174,16761246666.666668,-871056666.6666666,70.876,78.823125,1.3333333333333333,6.42,37.85666666666667,97560.45666666667,495480939.29
54206,18978228333.333332,499654999.99999994,60.85,82.88916666666667,2.5,8.886666666666667,48.185,103375.73166666666,212516164.26666668
54223,10984690000,992810000,61.214,78.39270833333333,2.3333333333333335,6.073333333333333,30.678333333333335,50699.98833333333,0
54239,8565118333.333333,642373333.3333334,67.462,69.89583333333333,1.3333333333333333,4.455,27.634999999999998,67900.54833333334,229834560
54245,17945628333.333332,326853333.3333333,61.326,76.10375,3.3333333333333335,6.9383333333333335,37.595,27019.696666666667,239883643.66666666
54250,19082656666.666668,283448333.3333333,66.7,79.5675,2.5,8.77,41.39,54226.41333333333,339962374
54261,25891405000,1980641666.6666667,71.166,80.704375,4,8.721666666666668,50.62833333333333,57798.19666666666,471362822.6666667
54313,8716910000,-508810000,66.158,66.45375,1.25,5.286666666666667,30.416666666666668,59946.68,231148530.715
54344,13983361666.666666,270466666.6666667,62.906,63.64361111111111,3,5.763333333333334,30.965,22537.358333333334,NA
54347,7143386666.666667,195988333.3333333,62.174,75.54499999999999,2,2.2583333333333333,25.516666666666666,57435.979999999996,3655131697
54377,10080476666.666666,-1123238333.3333333,65.952,78.39208333333333,1,4.9783333333333335,27.503333333333334,96640.49,353560308
54385,16418676666.666668,-578118333.3333334,70.97800000000001,86.47875,4,8.008333333333333,33.85,79436.72666666667,804770962
54398,11219115000,1316563333.3333333,58.298,73.25020833333333,2.6666666666666665,5.391666666666667,34.928333333333335,50676.87,1367891373.65
54405,60384423333.333336,3540048333.3333335,79.848,80.18062499999999,2,9.511666666666667,58.468333333333334,22280.995,805009595
54418,7854250000,-779456666.6666666,62.674,82.80125000000001,1.5,3.82,24.686666666666667,267125.5416666667,114743752.51
54480,7248166666.666667,815551666.6666666,67.334,69.5,1.5,4.4399999999999995,24.796666666666667,34126.996666666666,196204126
54498,76345256666.66667,4535156666.666667,71.166,75.893125,2.6666666666666665,9.895,66.81333333333333,9595.026666666667,880884121.1166667
54518,34037720000,816841666.6666666,72.852,66.525625,2,10.696666666666667,56.47333333333333,15863.291666666666,992550351.9
54520,8663818333.333334,424803333.3333333,67.092,72.64,2,4.7716666666666665,22.826666666666668,69648.06166666668,248351922
54553,14776296666.666666,-427333333.3333333,64.182,67.15604166666667,2,4.52,41.35,39447.79833333333,237590000.505
54599,10049946666.666666,799155000,64.812,83.47666666666667,2.3333333333333335,3.65,29.746666666666666,43103.05,1835270243.79
54660,12018553333.333334,-321706666.6666667,64.554,70.48375,3.25,7.586666666666667,37.46333333333333,62772.89,2726840034.0266666
54670,16778348333.333332,-1328961666.6666667,63.047999999999995,77.34,3,6.263333333333334,32.655,146934.245,1038019489.14
54673,10181403333.333334,2126451666.6666667,68.538,74.946875,1.2,5.715,21.688333333333333,37925.64333333333,992335013.3333334
54680,5097116666.666667,-80921666.66666667,58.454,85.36250000000001,1.6666666666666667,3.9316666666666666,21.451666666666668,78528.70166666668,603212881.65
54720,23152486666.666668,12476666.666666666,63.416000000000004,66.62312499999999,3.5,8.345,44.63666666666667,89635.22,2830818222.63
54743,8976493333.333334,-357508333.3333333,66.898,72.938125,1,5.098333333333334,29.098333333333333,57853.801666666666,264203251.3
54800,21147048333.333332,-306145000,66.57600000000001,84.71,4.666666666666667,6.699999999999999,39.17,82074.60833333334,1913068215.63
54810,50262811666.666664,3902706666.6666665,76.122,72.0175,6.75,12.275,54.425,175512.81333333332,9109694849.165
54820,22813261666.666668,581106666.6666666,76.67,78.83958333333334,3.6666666666666665,8.951666666666666,39.980000000000004,136017.27666666667,7878835114.19
54871,8404123333.333333,328698333.3333333,64.29,63.75,3,5.221666666666667,25.255,14827.29,1182232710.15
54874,85966726666.66667,5268928333.333333,74.31400000000001,73.49187500000001,7.333333333333333,7.233333333333333,70.53,23503.823333333334,30785502886.986668
63001,357375758333.3333,-2566746666.666666,75.4,NA,1.25,69.41,20.751666666666665,0,330172940.6666667
63111,4842471666.666667,170195000,65.77,60.5,1.3333333333333333,4.698333333333333,23.336666666666666,35990.56166666667,106996717
63130,50562570000,-151438333.33333334,74.304,NA,1,12.53,57.80166666666667,8713.226666666666,NA
63190,22506655000,2082045000,72.218,45.545,1,10.496666666666666,55.24166666666667,26736.405,0
63212,9429540000,1335260000,65.888,79.605,1.6666666666666667,5.816666666666666,35.60333333333333,36205.295,NA
63272,13890070000,-138333333.33333334,73.13000000000001,70.66083333333333,2.5,7.2299999999999995,41.6,25422.143333333333,NA
63302,9621586666.666666,20843333.333333332,65.752,NA,1.5,6.391666666666667,41.345,42696.496666666666,0
63401,33331683333.333332,-558110000,74.39,NA,1,9.881666666666666,57.46,10745.345,0
63470,34817943333.333336,-644825000,74.028,70.48625,1.5,9.798333333333334,61.61,19923.771666666667,1043349760.74
63548,9828978333.333334,-2411011666.6666665,62.946000000000005,70.62416666666667,1.5,7.85,34.575,547126.92,216490675.69
63594,30668541666.666668,1240026666.6666667,72.84,NA,2,9.695,59.57333333333334,8568.88,5353197387.335
63690,9504166666.666666,-504578333.3333333,74.096,62.99666666666667,2,6.568333333333333,31.031666666666666,65754.765,423658523.5566667
66001,676057703333.3334,375468333.3333327,79.662,NA,1,72.21,18.22833333333333,67.95666666666668,18804809446.47
66045,14992266666.666666,440400000,67.03999999999999,63.398125,3,6.216666666666667,42.425,26075.898333333334,257535234.37
66075,12445033333.333334,-224611666.6666667,75.26,57.918749999999996,1.6666666666666667,5.58,34.348333333333336,103292.02666666667,65188700.39
66088,22264865000,526723333.3333333,71.154,68.5,1.6666666666666667,8.581666666666667,59.92666666666667,19229.691666666666,211904107
66170,215114683333.33334,10654545000,75.064,NA,1,65.66166666666666,22.761666666666667,0,NA
66318,15364660000,281558333.3333333,63.684,73.91125,2,7.423333333333334,44.504999999999995,136700.23666666666,208025267
66383,10721316666.666666,-102765000,66.414,66.60062500000001,1.6666666666666667,6.005,40.74166666666667,76548.14166666666,2378475375.02
66400,26530401666.666668,2541140000,71.154,64.033125,2.6666666666666665,11.105,55.016666666666666,28770.936666666665,1427631459
66440,18474300000,-1037286666.6666666,64.80799999999999,71.120625,2.3333333333333335,7.75,45.975,66963.08166666667,765917282
66456,19577273333.333332,133130000,66.312,64.354375,3.5,7.955,42.45666666666666,67377.53,481877932.9
66572,19351656666.666668,-284196666.6666667,67.492,61.389375,1,9.566666666666666,37.776666666666664,31688.336666666666,3072842294
66594,25945961666.666668,-352376666.6666666,71.726,70.19416666666666,1.5,10.241666666666667,58.51166666666667,23317.371666666666,9693183822.86
66682,54114821666.666664,-245548333.33333334,74.036,64.5975,2.5,11.66,61.35333333333333,28087.093333333334,2421592782.75
66687,13971106666.666666,945110000,68.844,67.098125,3.2,7.451666666666666,45.401666666666664,43091.28833333334,14068609122.315
68001,744187875000,45706720000,80.3,NA,3,70.49166666666667,19.746666666666666,13.446666666666667,30204407726.70667
68013,4779510000,332760000,58.762,72.27000000000001,1.4,2.296666666666667,14.593333333333334,86475.96333333333,233007116.73999998
68020,9333260000,8386666.666666667,76.15,62.21541666666667,1,4.445,20.783333333333335,28243.881666666668,233383104
68051,12830966666.666666,514433333.3333333,70.884,60.738125,2.25,6.1883333333333335,31.185000000000002,64529.915,540497477.13
68077,21309476666.666668,4536878333.333333,71.576,66.223125,2,9.163333333333332,57.84833333333333,28139.388333333336,400548345.4
68079,11862225000,559635000,75.714,75.745,2.3333333333333335,5.691666666666667,31.976666666666667,69300.90166666667,509661416.5
68081,497080093333.3333,32699008333.333332,82.554,57.855,4.8,69.06166666666667,20.59,182619.005,16443631483.685001
68092,13529881666.666666,3043645000,72.41199999999999,75.87625,3,6.0216666666666665,22.388333333333332,98735.06833333333,132466580.62333333
68101,16537928333.333332,241528333.33333337,69.848,81.44104166666666,2,7.5649999999999995,31.208333333333332,69402.19499999999,984008087.835
68121,7061310000,39600000,66.94800000000001,73.84895833333333,3.5,2.1883333333333335,14.54,289805.58,204530231.15
68132,4327838333.333333,-290151666.6666667,63.716,69.07555555555555,2.5,2.495,10.608333333333334,117968.745,494988546.49333334
68147,9742941666.666666,1103943333.3333333,63.522,66.776875,1.3333333333333333,4.798333333333334,29.545,35073.13333333333,277528999.18
68152,9693395000,195298333.33333334,62.486000000000004,71.414375,1,4.215,22.351666666666667,51088.415,260793156
68160,5767878333.333333,378911666.6666667,65.254,88.111875,1.6666666666666667,2.84,15.22,329360.215,833836384
68162,10390561666.666666,1371165000,65.318,72.2675,2,4.92,32.99666666666667,61468.73666666667,715127259.77
68167,13269410000,-296008333.3333333,66.518,76.86833333333334,2,9.383333333333333,43.46333333333333,74138.32833333334,1532169002.45
68169,5783180000,-808260000,58.494,71.53687500000001,2.25,2.99,20.526666666666667,99366.65,1072825787.7
68176,8327108333.333333,-1326213333.3333333,65.384,67.36166666666666,4,2.88,18.491666666666667,781171.0383333333,160127301
68179,8226468333.333333,2684028333.3333335,67.974,71.140625,2.5,3.83,26.39,80819.44166666667,967802553.38
68190,49073198333.333336,5807880000,83.258,63.95125,4.5,10.125,46.42333333333333,90123.79166666667,2188992377.7333336
68207,10232923333.333334,136995000,64.43,69.90375,2.5,4.241666666666666,36.32333333333333,70576.56666666667,209373989.61
68209,6051785000,-55386666.666666664,66.518,74.11812499999999,1,2.905,21.713333333333335,116172.01166666667,578954847.95
68211,7416545000,-641281666.6666666,66.616,67.64750000000001,5,3.066666666666667,23.768333333333334,100485.25166666666,307046116.835
68217,10404496666.666666,608641666.6666666,66.82,78.85,1.75,4.543333333333333,28.786666666666665,96062.61,98074500
68229,14093686666.666666,-172928333.33333334,71.458,75.95458333333333,5.5,7.266666666666667,35.251666666666665,47884.72833333333,2475530649.975
68235,19798286666.666668,116048333.33333333,68.176,85.63312499999999,3.6666666666666665,8.025,40.163333333333334,62644.07833333333,860965204.7566667
68245,6234693333.333333,502516666.6666667,67.36,73.64,2.3333333333333335,2.8016666666666667,16.473333333333333,125024.74666666666,761869042.76
68250,9991795000,572528333.3333334,65.224,45.03625,1.3333333333333333,4.413333333333333,18.468333333333334,115719.355,250358740
68255,14359338333.333334,1461536666.6666667,66.11,55.379999999999995,2.3333333333333335,8.076666666666666,43.48833333333333,36107.08833333333,1361660169.1666667
68264,6779160000,-162094999.99999997,65.322,85.725,3,2.9033333333333333,20.586666666666666,62550.323333333334,137749792
68266,9144150000,-647250000,63.686,69.68388888888889,2,3.9866666666666664,24.188333333333333,251441.4233333333,240407261.83333334
68271,13986128333.333334,1243130000,82.14999999999999,75.04958333333335,2,5.346666666666667,25.68166666666667,24515.481666666667,0
68276,292761100000,36873146666.666664,80.986,NA,1.75,66.03666666666666,21.314999999999998,0,0
68296,7612651666.666667,-107925000,64.334,62.155,2.5,3.2583333333333333,20.748333333333335,62136.265,359971545.6333333
68298,8336403333.333333,399971666.6666667,59.882,83.69,2.3333333333333335,4.196666666666666,20.415,47591.676666666666,111411494.08666666
68307,194844220000,30316966666.666668,79.534,76.66333333333333,1,66.07833333333333,20.535,609.4933333333333,2556883601.84
68318,9851493333.333334,-426090000,60.006,72.005,4,5.003333333333333,34.721666666666664,77018.87,549761752.785
68320,8268555000,-96185000.00000001,66.658,71.829375,1.3333333333333333,4.516666666666667,28.253333333333334,137165.52333333332,323354782.98
68322,5078565000,130200000,68.354,74.25625,1.3333333333333333,3.7683333333333335,22.296666666666667,84808.145,131618549
68324,6907693333.333333,994153333.3333334,64.782,60.33,3,3.5833333333333335,25.938333333333333,26231.105,191672968
68327,9115985000,661881666.6666666,67.926,63.86875,1,4.1866666666666665,27.773333333333333,28644.215,66568464
68344,6899861666.666667,-334788333.3333333,67.62,79.17916666666666,1,2.7283333333333335,14.933333333333334,65427.291666666664,NA
68368,9942808333.333334,-469148333.3333333,79.304,67.60520833333334,1,3.7266666666666666,19.601666666666667,51371.335,476384566.78
68370,5560280000,1238638333.3333333,61.147999999999996,66.25,1,1.82,8.74,39581.675,NA
68377,13294051666.666666,40021666.666666664,76.708,69.821875,1.6666666666666667,5.4,32.443333333333335,101237.62666666666,858465473.15
68385,17927425000,1089286666.6666667,71.22200000000001,60.06375,1.3333333333333333,7.125,33.73166666666667,43685.07,481587595.91
68397,8794276666.666666,105903333.33333333,65.378,74.89750000000001,2.3333333333333335,4.156666666666666,29.01,50531.871666666666,741072234.9333333
68406,35875791666.666664,2078346666.6666667,79.116,74.845,3,10.003333333333334,53.556666666666665,38191.42166666667,1029798459.73
68418,18414580000,-14023333.333333334,76.882,74.69375,3,7.984999999999999,33.85666666666667,122350.95333333334,577156923.47
68425,8758743333.333334,-345353333.3333333,62.461999999999996,71.36125,1,2.611666666666667,14.4,79915.43666666666,NA
68432,21221450000,-702878333.3333334,72.176,62.519375,3.3333333333333335,9.469999999999999,48.888333333333335,59484.78166666666,885161663.025
68444,8956615000,1268573333.3333333,63.806,75.18916666666667,3,6.681666666666667,31.18,151817.25666666665,260234793.94
68464,13250343333.333334,-7421666.666666667,67.32,76.1,1.6666666666666667,7.171666666666667,35.611666666666665,37627.988333333335,313206432.825
68468,7909785000,920533333.3333334,62.424,75.085,1.5,4.016666666666667,26.28333333333333,45406.175,174001768.34
68498,8610620000,80246666.66666667,69.622,67.69875,1.5,4.838333333333333,34.403333333333336,208471.94,384231082.27
68500,15293793333.333332,142498333.33333334,70.66199999999999,76.29124999999999,4,7.073333333333333,36.75333333333333,28810.501666666667,312502854.5
68502,9515825000,266091666.6666667,61.518,63.63249999999999,1.5,4.053333333333334,24.678333333333335,23489.66,NA
68522,6593023333.333333,-380051666.6666667,65.03,81.58937499999999,1.5,1.85,9.47,115571.93833333334,85452628.5
68524,6012140000,-384471666.6666667,66.98,80.449375,1.5,3.2533333333333334,21.303333333333335,105295.46,313860923
68533,7733496666.666667,582821666.6666666,70.336,75.69875,1.6666666666666667,4.331666666666667,28.205,180660.78,805540013.105
68547,180714898333.33334,17601686666.666668,77.286,NA,1.6666666666666667,73.145,16.025,8.401666666666666,6129450005.125
68549,7457691666.666667,-720743333.3333334,76.48,76.241875,2.3333333333333335,4.508333333333333,25.268333333333334,53762.64166666666,390450475.75
68572,19867733333.333332,1390410000,79.36,65.31,2.3333333333333335,9.986666666666666,39.73833333333333,114627.25,121874183.09
68573,12119025000,-594990000,74.964,72.37694444444445,1.5,6.196666666666666,24.03,96191.99166666667,876826108.69
